MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
LEBANON|||047302733|U|1-1|1|34|20|1|ER|05/31/2018||MV|05/31/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047302734|U|1-1|1|34|20|1|ER|05/31/2018||MV|05/31/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047302766|U|1-1|1|34|20|1|WV|05/25/2018||IF|05/25/2018|IF|06/07/2018 12:33 pm||ACC||
LEBANON|||047302767|U|1-1|1|34|20|1|WV|05/25/2018||IV|05/25/2018|DV|06/07/2018 12:33 pm||ACC||
LEBANON|||047302778|R|1-1|1|34|20|1|WV|05/15/2018||IF|05/15/2018|IF|05/31/2018 06:03 pm||ACC||
LEBANON|||047302783|R|1-1|1|34|20|1|WV|05/15/2018||IV|05/15/2018|DV|05/31/2018 06:05 pm||ACC||
LEBANON|||100021067|G|1-1|1|34|20|1|WV|05/21/2018||IV|05/21/2018|DV|05/31/2018 11:18 am||ACC||
LEBANON|||047302832|R|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018|IF|06/08/2018 08:18 am||ACC||
LEBANON|||047302833|R|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 08:18 am||ACC||
LEBANON|||047302854|R|1-1|1|34|20|1|WV|06/01/2018||IF|06/01/2018|IF|06/11/2018 09:28 am||ACC||
LEBANON|||047302856|R|1-1|1|34|20|1|WV|06/01/2018||IV|06/01/2018|DV|06/11/2018 09:28 am||ACC||
LEBANON|||047302859|R|1-1|1|34|20|1|WV|05/29/2018||IV|05/29/2018|DV|06/11/2018 03:08 pm||ACC||
LEBANON|||047302861|R|1-1|1|34|20|1|WV|05/29/2018||IF|05/29/2018|IF|06/11/2018 03:08 pm||ACC||
LEBANON|||047302868|D|1-1|1|34|20|1|WV|05/14/2018||IF|05/14/2018||||||
LEBANON|||047302891|R|1-1|1|34|20|1|WV|06/04/2018||IF|06/04/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047302898|U|1-1|1|34|20|1|WV|05/24/2018||IV|05/24/2018||||||
LEBANON|||047302901|D|1-1|1|34|20|1|WV|05/24/2018||IF|05/24/2018||||||
LEBANON|||100036366|D|1-1|1|34|20|1|WV|05/21/2018||IV|05/21/2018|DV|06/11/2018 12:19 pm||ACC||
LEBANON|||047302918|D|1-1|1|34|20|1|WV|05/21/2018||IF|05/21/2018|IF|06/11/2018 12:19 pm||ACC||
LEBANON|||100305537|D|1-1|1|34|20|1|WV|05/24/2018||IV|05/24/2018|IF|06/11/2018 12:19 pm||ACC||
LEBANON|||047302919|R|1-1|1|34|20|1|WV|05/21/2018||IV|05/21/2018|IF|06/11/2018 12:19 pm||ACC||
LEBANON|||100211802|D|1-1|1|34|20|1|ER|04/05/2018||MV|05/11/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047302962|D|1-1|1|34|20|1|WV|05/15/2018||IV|05/15/2018|DV|06/11/2018 08:01 am||ACC||
LEBANON|||047302963|D|1-1|1|34|20|1|WV|05/15/2018||IF|05/15/2018|IF|06/11/2018 08:01 am||ACC||
LEBANON|||047302964|R|1-1|1|34|20|1|WV|05/22/2018||IV|05/22/2018|DV|06/04/2018 02:41 pm||ACC||
LEBANON|||047302965|R|1-1|1|34|20|1|WV|05/22/2018||IF|05/22/2018|IF|06/04/2018 02:41 pm||ACC||
LEBANON|||047302988|U|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 08:04 am||ACC||
LEBANON|||047302989|R|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018|IF|06/08/2018 08:04 am||ACC||
LEBANON|||047303026|D|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/07/2018 10:36 am||ACC||
LEBANON|||047303029|U|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018|IF|06/08/2018 10:36 am||ACC||
LEBANON|||047303058|U|1-1|1|34|20|1|TR|05/18/2018||MV|05/18/2018|MA|06/11/2018 09:40 am||ACC||
LEBANON|||100020117|U|1-1|1|34|20|1|WV|05/29/2018||IV|05/29/2018||||||
LEBANON|||047303104|R|1-1|1|34|20|1|WV|05/21/2018||IF|05/21/2018||||||
LEBANON|||047303107|R|1-1|1|34|20|1|WV|05/21/2018||IV|05/21/2018||||||
LEBANON|||100564961|R|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018||||||
LEBANON|||047303121|U|1-1|1|34|20|1|WV|05/25/2018||IF|05/25/2018|DV|06/11/2018 08:05 am||ACC||
LEBANON|||047303122|R|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/11/2018 10:00 am||ACC||
LEBANON|||047303123|R|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018|IF|06/11/2018 10:10 am||ACC||
LEBANON|||047303163|U|1-1|1|34|20|1|WV|05/24/2018||IF|05/24/2018||||||
LEBANON|||047303165|U|1-1|1|34|20|1|WV|05/24/2018||IV|05/24/2018||||||
LEBANON|||047303166|U|1-1|1|34|20|1|WV|06/07/2018||IV|06/07/2018|DV|06/11/2018 11:32 am||ACC||
LEBANON|||047303179|D|1-1|1|34|20|1|WV|05/17/2018||IV|05/17/2018|DV|06/01/2018 09:35 am||ACC||
LEBANON|||051019772|D|1-1|1|34|20|1|ER|03/29/2018||MV|05/11/2018|DV|05/24/2018 02:15 pm||ACC||
LEBANON|||047303279|U|1-1|1|34|20|1|WV|05/15/2018||IF|05/15/2018|IF|05/22/2018 08:15 am||ACC||
LEBANON|||047303286|R|1-1|1|34|20|1|WV|05/17/2018||IF|05/17/2018|DV|06/01/2018 11:30 am||ACC||
LEBANON|||047303289|U|1-1|1|34|20|1|WV|05/15/2018||IV|05/15/2018|IF|06/01/2018 11:04 am||ACC||
LEBANON|||047303290|U|1-1|1|34|20|1|WV|05/17/2018||IF|05/17/2018|IF|06/01/2018 10:44 am||ACC||
LEBANON|||047303296|U|1-1|1|34|20|1|WV|06/07/2018||IV|06/07/2018|MA|06/11/2018 09:40 am||ACC||
LEBANON|||047303318|U|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/07/2018 12:00 pm||ACC||
LEBANON|||047302007|R|1-1|1|34|20|1|ER|05/04/2018||MV|05/11/2018|DV|05/31/2018 06:12 pm||ACC||
LEBANON|||047303320|R|1-1|1|34|20|1|WV|05/24/2018||IF|05/24/2018|DV|06/04/2018 10:10 am||ACC||
LEBANON|||047303323|R|1-1|1|34|20|1|WV|05/25/2018||IV|05/25/2018||||||
LEBANON|||047303329|R|1-1|1|34|20|1|WV|05/24/2018||IV|05/24/2018|DV|05/29/2018 12:15 pm||ACC||
LEBANON|||047303331|U|1-1|1|34|20|1|WV|06/05/2018||IF|06/05/2018|IF|06/07/2018 12:00 pm||ACC||
LEBANON|||047303339|R|1-1|1|34|20|1|WV|05/18/2018||IV|05/18/2018|DV|06/11/2018 03:31 pm||ACC||
LEBANON|||047303340|R|1-1|1|34|20|1|WV|05/18/2018||IV|05/18/2018|DV|06/11/2018 03:31 pm||ACC||
LEBANON|||047303391|R|1-1|1|34|20|1|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 12:15 pm||ACC||
LEBANON|||047303415|U|1-1|1|34|20|1|ER|05/14/2018||MV|05/14/2018|MA|06/11/2018 09:40 am||ACC||
LEBANON|||047303418|U|1-1|1|34|20|1|WV|06/04/2018||IV|06/04/2018||||||
LEBANON|||100019970|U|1-1|1|34|20|1|WV|06/04/2018||IF|06/04/2018|DV|06/11/2018 03:29 pm||ACC||
LEBANON|||047303432|R|1-1|1|34|20|1|WV|06/01/2018||IF|06/01/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047303434|R|1-1|1|34|20|1|WV|06/04/2018||IV|06/04/2018|DV|06/07/2018 09:44 am||ACC||
LEBANON|||047303439|R|1-1|1|34|20|1|WV|06/01/2018||IV|06/01/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047303475|R|1-1|1|34|20|1|WV|05/25/2018||IF|05/25/2018|DV|06/04/2018 09:22 am||ACC||
LEBANON|||100297806|D|1-1|1|34|20|1|WV|05/25/2018||IV|05/25/2018|DV|06/08/2018 04:00 pm||ACC||
LEBANON|||047303476|R|1-1|1|34|20|1|WV|05/25/2018||IF|05/25/2018|DV|06/04/2018 09:22 am||ACC||
LEBANON|||047303495|U|1-1|1|34|20|1|ER|03/26/2018||MV|05/11/2018||||||
LEBANON|||047303496|U|1-1|1|34|20|1|ER|03/26/2018||MV|05/11/2018||||||
LEBANON|||047303509|U|1-1|1|34|20|1|ER|05/24/2018||MV|05/24/2018|MA|05/31/2018 09:00 am||ACC||
LEBANON|||047303524|U|1-1|1|34|20|1|WV|05/31/2018||IV|05/31/2018|DV|05/31/2018 04:02 pm||ACC||
LEBANON|||100312939|U|1-1|1|34|20|1|WV|06/04/2018||IF|06/04/2018|IF|06/07/2018 03:13 pm||ACC||
LEBANON|||047303583|D|1-1|1|34|20|1|WV|05/22/2018||IV|05/22/2018|DV|06/01/2018 07:57 am||ACC||
LEBANON|||047303584|R|1-1|1|34|20|1|WV|05/22/2018||IF|05/22/2018|IF|06/01/2018 07:54 am||ACC||
LEBANON|||047303598|U|1-1|1|34|20|1|WV|05/17/2018||IV|05/17/2018|DV|05/31/2018 03:05 pm||ACC||
LEBANON|||047303600|U|1-1|1|34|20|1|WV|05/17/2018||IF|05/17/2018|IF|05/31/2018 03:06 pm||ACC||
LEBANON|||047303622|U|1-1|1|34|20|1|WV|05/24/2018||IF|05/24/2018|IF|06/04/2018 04:05 pm||ACC||
LEBANON|||047303623|R|1-1|1|34|20|1|WV|05/24/2018||IV|05/24/2018|DV|06/04/2018 04:05 pm||ACC||
LEBANON|||047303624|R|1-1|1|34|20|1|WV|06/04/2018||IV|06/04/2018|MA|06/07/2018 09:00 am||ACC||
LEBANON|||047303637|D|1-1|1|34|20|1|TR|05/21/2018||MV|05/21/2018||||||
LEBANON|||047303643|R|1-1|1|34|20|1|WV|05/22/2018||IV|05/22/2018|DV|06/07/2018 03:49 pm||ACC||
LEE|||028800055|R|1-1|2|2|141|3|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 09:20 am||ACC||
LEE|||028800138|D|1-1|2|2|141|3|VP|05/17/2018||VP|05/17/2018|VP|05/17/2018 11:23 am||ACC||
LEE|||028800150|D|1-1|2|2|141|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 12:54 pm||ACC||
LEE|||029000916|D|1-1|2|2|141|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:50 am||REJ|SBV|
LEE|||029000916|D|1-1|2|2|141|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 10:51 am|2|ACC||
LEE|||028800400|R|1-1|2|2|141|3|WV|05/30/2018||IF|05/30/2018|IF|06/01/2018 10:31 am||ACC||
LEE|||100469611|R|1-1|2|2|141|3|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 12:20 pm||ACC||
LEE|||100422554|R|1-1|2|2|141|3|WV|06/07/2018||IV|06/07/2018|DV|06/08/2018 12:43 pm||ACC||
LEE|||100187680|R|1-1|2|2|141|3|WV|06/07/2018||IF|06/07/2018|IF|06/08/2018 12:44 pm||ACC||
LEE|||028800491|D|1-1|2|2|141|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 09:21 am||ACC||
LEE|||028800518|R|1-1|2|2|141|3|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 10:45 am||ACC||
LEE|||028800579|R|1-1|2|2|141|3|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 09:20 am||ACC||
LEE|||027000670|R|1-1|2|2|141|3|VP|05/23/2018||VP|05/23/2018|VP|05/23/2018 10:25 am||ACC||
LEEDS|||000300135|U|1-1|2|22|75|7|TR|06/01/2018||MV|06/01/2018|DV|06/11/2018 12:30 pm||ACC||
LEEDS|||100596938|U|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 11:50 am||ACC||
LEEDS|||100327845|R|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 12:20 pm||ACC||
LEEDS|||100589854|U|1-1|2|22|75|7|ER|05/01/2018||MV|05/15/2018||||||
LEEDS|||000900930|D|1-1|2|22|75|7|WV|06/06/2018||IV|06/06/2018|DV|06/08/2018 10:15 am||ACC||
LEEDS|||000300475|D|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 12:10 pm||ACC||
LEEDS|||000300610|D|1-1|2|22|75|7|ER|05/01/2018||MV|05/15/2018|DV|05/29/2018 10:00 am||ACC||
LEEDS|||000300611|D|1-1|2|22|75|7|ER|05/01/2018||MV|05/15/2018|DV|05/29/2018 10:00 am||ACC||
LEEDS|||000300612|D|1-1|2|22|75|7|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:04 pm||ACC||
LEEDS|||000300709|R|1-1|2|22|75|7|WV|06/08/2018||IF|06/08/2018|DV|06/11/2018 12:30 pm||ACC||
LEEDS|||000300710|R|1-1|2|22|75|7|WV|06/08/2018||IV|06/08/2018|DV|06/11/2018 12:30 pm||ACC||
LEEDS|||000300906|D|1-1|2|22|75|7|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:04 pm||ACC||
LEEDS|||000300976|U|1-1|2|22|75|7|ER|06/08/2018|Y||||||||
LEEDS|||100598978|U|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 11:55 am||ACC||
LEEDS|||100692064|R|1-1|2|22|75|7|WV|06/07/2018||MV|06/07/2018||||||
LEEDS|||100692065|R|1-1|2|22|75|7|WV|06/07/2018||MV|06/07/2018||||||
LEEDS|||100052321|R|1-1|2|22|75|7|WV|06/07/2018||IV|06/07/2018|DV|06/08/2018 10:24 am||ACC||
LEEDS|||000301527|D|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 12:05 pm||ACC||
LEEDS|||048820596|D|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018||||||
LEEDS|||000301594|R|1-1|2|22|75|7|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 07:26 pm||ACC||
LEEDS|||100209088|R|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 12:05 pm||ACC||
LEEDS|||000301650|D|1-1|2|22|75|7|WV|06/07/2018||IV|06/07/2018||||||
LEEDS|||000301652|D|1-1|2|22|75|7|WV|06/07/2018||IF|06/07/2018||||||
LEEDS|||100244757|G|1-1|2|22|75|7|WV|06/04/2018||IV|06/05/2018|DV|06/05/2018 12:05 pm||ACC||
LEVANT|||051401337|R|1-1|2|10|102|2|WV|06/05/2018||IF|06/05/2018|IF|06/08/2018 09:23 am||ACC||
LEVANT|||030000532|R|1-1|2|10|102|2|WV|06/05/2018||IV|06/05/2018|DV|06/08/2018 09:23 am||ACC||
LEVANT|||051003202|R|1-1|2|10|102|2|WV|06/05/2018||IF|06/05/2018|IF|06/08/2018 09:23 am||ACC||
LEVANT|||028900291|D|1-1|2|10|102|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 02:12 pm||ACC||
LEVANT|||100126951|D|1-1|2|10|102|2|TR|06/05/2018||MV|06/05/2018||||||
LEVANT|||028900581|D|1-1|2|10|102|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 10:27 am||ACC||
LEVANT|||100471813|R|1-1|2|10|102|2|WV|05/31/2018||IF|05/31/2018|IF|06/12/2018 08:00 am||ACC||
LEVANT|||100471814|U|1-1|2|10|102|2|WV|05/31/2018||IV|05/31/2018|DV|06/12/2018 08:00 am||ACC||
LEVANT|||028900724|R|1-1|2|10|102|2|WV|05/22/2018||IV|05/22/2018|IF|05/31/2018 11:30 am||ACC||
LEVANT|||028900725|U|1-1|2|10|102|2|WV|05/22/2018||IF|05/22/2018|DV|05/31/2018 11:30 am||ACC||
LEVANT|||029602010|R|1-1|2|10|102|2|ER|05/29/2018||MV|05/30/2018|MA|06/05/2018 11:45 am||ACC||
LEVANT|||028900888|D|1-1|2|10|102|2|VP|06/05/2018||VP|06/05/2018|VP|06/05/2018 01:07 pm||ACC||
LEVANT|||028900958|R|1-1|2|10|102|2|WV|06/01/2018||IF|06/01/2018|IF|06/05/2018 01:00 pm||ACC||
LEVANT|||100656035|R|1-1|2|10|102|2|WV|05/24/2018||IF|05/24/2018||||||
LEVANT|||100656035|R|1-1|2|10|102|2|TR|06/01/2018||MV|06/01/2018|MA|06/12/2018 12:00 pm|2|ACC||
LEVANT|||100656034|R|1-1|2|10|102|2|WV|05/24/2018||IV|05/24/2018||||||
LEVANT|||100656034|R|1-1|2|10|102|2|TR|06/01/2018||MV|06/01/2018|MA|06/12/2018 12:00 pm|2|ACC||
LEVANT|||029603210|D|1-1|2|10|102|2|WV|05/30/2018||IV|05/30/2018|DV|05/31/2018 09:20 am||ACC||
LEVANT|||028901196|D|1-1|2|10|102|2|WV|06/01/2018||IF|06/01/2018|IF|06/12/2018 10:15 am||ACC||
LEVANT|||028901239|U|1-1|2|10|102|2|ER|05/27/2018||MV|05/29/2018||||||
LEVANT|||028901253|R|1-1|2|10|102|2|WV|06/01/2018||IF|06/01/2018|IF|06/05/2018 01:00 pm||ACC||
LEVANT|||028901254|R|1-1|2|10|102|2|WV|06/01/2018||IV|06/01/2018|DV|06/05/2018 01:00 pm||ACC||
LEVANT||S|046504475|R|1-1|2|10|102|2|ER|06/12/2018||EL|06/12/2018||||||
LEVANT|||026201506|R|1-1|2|10|102|2|WV|06/08/2018||IF|06/08/2018|IF|06/12/2018 08:00 am||ACC||
LEVANT|||026700149|R|1-1|2|10|102|2|TR|05/24/2018||MV|05/24/2018|DV|06/08/2018 08:43 am||ACC||
LEVANT||S|043100280|U|1-1|2|10|102|2|ER|06/01/2018||EL|06/01/2018||||||
LEVANT|||028901488|D|1-1|2|10|102|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 04:16 pm||ACC||
LEVANT|||028901489|R|1-1|2|10|102|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 04:17 pm||ACC||
LEVANT|||051008325|R|1-1|2|10|102|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 01:47 pm||ACC||
LEVANT|||028901541|R|1-1|2|10|102|2|WV|05/31/2018||IF|05/31/2018|IF|06/05/2018 09:00 am||ACC||
LEVANT|||028901583|R|1-1|2|10|102|2|VP|06/06/2018||VP|06/06/2018|VP|06/06/2018 01:58 pm||ACC||
LEWISTON|||100676538|D|1-1|2|21|60|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:01 pm||ACC||
LEWISTON|||100063009|D|6-1|2|21|58|3|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 09:31 am||ACC||
LEWISTON|||048800066|R|4-1|2|21|58|3|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 04:50 pm||ACC||
LEWISTON|||048800098|R|5-1|2|21|60|2|TR|05/09/2018||MV|05/16/2018|DV|05/30/2018 02:43 pm||ACC||
LEWISTON|||048800155|D|4-1|2|21|58|1|TR|05/09/2018||MV|05/16/2018|MA|05/21/2018 10:56 am||ACC||
LEWISTON|||100450116|D|1-1|2|21|60|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:24 pm||ACC||
LEWISTON|||048800292|D|1-1|2|21|59|2|TR|05/30/2018||MV|05/30/2018|MA|06/04/2018 12:26 pm||ACC||
LEWISTON|||048800326|R|3-1|2|21|59|2|TR|06/07/2018||MV|06/07/2018|DV|06/11/2018 10:59 am||ACC||
LEWISTON|||048800352|D|7-1|2|21|61|1|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 10:01 am||ACC||
LEWISTON|||048800378|D|7-1|2|21|61|1|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 10:01 am||ACC||
LEWISTON|||016600013|D|1-1|2|21|60|2|TR|05/07/2018||MV|05/16/2018|MA|05/22/2018 10:39 am||ACC||
LEWISTON|||048800440|R|2-1|2|21|59|2|ER|05/18/2018||MV|05/18/2018|MA|05/25/2018 11:01 am||ACC||
LEWISTON|||048800486|D|6-1|2|21|58|3|TR|05/15/2018||MV|05/16/2018|MA|05/24/2018 10:02 am||ACC||
LEWISTON|||048800580|D|1-1|2|21|60|2|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 12:59 pm||ACC||
LEWISTON|||048800604|D|2-1|2|21|59|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 02:31 pm||ACC||
LEWISTON|||048800661|D|7-1|2|21|61|1|WV|06/06/2018||IF|06/06/2018|IF|06/08/2018 10:50 am||ACC||
LEWISTON|||048800700|D|6-1|2|21|58|3|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 09:31 am||ACC||
LEWISTON|||100039572|D|5-1|2|21|61|1|VP|06/01/2018||VP|06/01/2018|VP|06/01/2018 12:14 pm||ACC||
LEWISTON|||001000120|R|2-1|2|21|59|2|TR|05/22/2018||MV|05/22/2018|MA|05/29/2018 11:23 am||ACC||
LEWISTON|||100686366|D|3-1|2|21|60|1|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:40 pm||ACC||
LEWISTON|||048800798|U|7-1|2|21|61|1|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 01:18 pm||ACC||
LEWISTON|||048800823|G|2-1|2|21|59|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 02:31 pm||ACC||
LEWISTON|||048800825|D|1-1|2|21|60|2|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 11:03 am||ACC||
LEWISTON|||048800830|D|2-1|2|21|59|2|TR|06/06/2018||MV|06/06/2018||||||
LEWISTON|||048800858|D|1-1|2|21|60|2|TR|06/01/2018||MV|06/01/2018|MA|06/08/2018 10:50 am||ACC||
LEWISTON|||048800868|D|6-1|2|21|61|1|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 12:09 pm||ACC||
LEWISTON|||100237582|D|3-1|2|21|60|1|VP|05/24/2018||VP|05/24/2018|VP|05/24/2018 12:21 pm||ACC||
LEWISTON|||100685065|D|1-1|2|21|60|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 03:39 pm||ACC||
LEWISTON|||100507275|D|3-1|2|21|60|1|ER|05/15/2018||MV|05/16/2018||||||
LEWISTON|||048801024|D|1-1|2|21|59|2|TR|05/16/2018||MV|05/16/2018|DV|06/11/2018 12:04 pm||ACC||
LEWISTON|||100158567|D|2-1|2|21|59|2|ER|05/21/2018||MV|05/22/2018|MA|06/11/2018 09:48 am||ACC||
LEWISTON|||100158957|D|1-1|2|21|59|2|TR|05/16/2018||MV|05/16/2018|IF|06/11/2018 12:04 pm||ACC||
LEWISTON|||048801055|D|6-1|2|21|58|3|VP|05/23/2018||VP|05/23/2018|VP|05/23/2018 10:23 am||ACC||
LEWISTON|||048801058|D|6-1|2|21|58|3|VP|05/23/2018||VP|05/23/2018|VP|05/23/2018 10:23 am||ACC||
LEWISTON|||048801078|R|4-1|2|21|59|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 02:20 pm||ACC||
LEWISTON|||048801079|R|4-1|2|21|59|2|VP|05/31/2018||VP|05/31/2018|VP|05/31/2018 02:19 pm||ACC||
LEWISTON|||048801081|D|7-1|2|21|58|1|TR|05/15/2018||MV|05/16/2018|MA|06/04/2018 12:26 pm||ACC||
LEWISTON|||048801159|U|7-1|2|21|58|1|VP|05/18/2018||VP|05/18/2018|VP|05/18/2018 09:10 am||ACC||
LEWISTON|||048801215|D|7-1|2|21|61|1|TR|06/04/2018||MV|06/04/2018|MA|06/07/2018 10:19 am||ACC||
LEWISTON|||048801228|D|3-1|2|21|60|1|TR|03/16/2018||MV|05/16/2018|DV|05/21/2018 11:58 am||ACC||
LEWISTON|||048801232|R|4-1|2|21|58|2|ER|05/08/2018||MV|05/16/2018|MA|05/23/2018 09:52 am||ACC||
LEWISTON|||100330985|U|3-1|2|21|59|2|VP|05/29/2018||VP|05/29/2018|VP|05/29/2018 02:53 pm||ACC||
LEWISTON|||048801300|D|4-1|2|21|58|3|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 12:05 pm||ACC||
LEWISTON|||048801307|R|4-1|2|21|58|3|VP|06/04/2018||VP|06/04/2018|VP|06/04/2018 12:01 pm||ACC||
LEWISTON|||048801320|U|4-1|2|21|58|2|ER|05/02/2018||MV|05/16/2018|MA|05/29/2018 11:23 am||ACC||
LEWISTON|||048801346|D|4-1|2|21|58|1|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 09:48 am||ACC||
LEWISTON|||048801362|D|6-1|2|21|61|3|TR|05/31/2018||MV|06/01/2018|IF|06/11/2018 10:59 am||ACC||
LEWISTON|||048801366|D|6-1|2|21|61|1|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 10:01 am||ACC||
LEWISTON|||100631526|D|1-1|2|21|60|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 02:52 pm||ACC||
LEWISTON|||048801401|D|4-1|2|21|58|3|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 08:36 am||ACC||
LEWISTON|||048801432|D|7-1|2|21|58|1|WV|06/05/2018||IF|06/05/2018|IF|06/05/2018 04:05 pm||ACC||
LEWISTON|||048801446|D|7-1|2|21|58|1|WV|06/05/2018||IV|06/05/2018|DV|06/05/2018 04:05 pm||ACC||
LEWISTON|||048801454|D|6-1|2|21|61|3|ER|05/22/2018||MV|05/22/2018|MA|05/29/2018 11:23 am||ACC||
LEWISTON|||048801501|D|7-1|2|21|58|1|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 02:17 pm||ACC||
LEWISTON|||048801503|D|7-1|2|21|58|1|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 02:17 pm||ACC||
LEWISTON|||048701046|D|4-1|2|21|58|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 09:02 am||ACC||
LEWISTON|||048701047|D|4-1|2|21|58|2|VP|05/22/2018||VP|05/22/2018|VP|05/22/2018 09:03 am||ACC||
LEWISTON|||048801664|R|2-1|2|21|59|2|VP|06/07/2018||VP|06/07/2018|VP|06/07/2018 02:16 pm||ACC||
LEWISTON|||048801710|D|4-1|2|21|58|3|VP|05/30/2018||VP|05/30/2018|VP|05/30/2018 09:42 am||ACC||
LEWISTON|||048801730|R|6-1|2|21|58|3|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 09:48 am||ACC||
LEWISTON|||049603408|R|4-1|2|21|58|1|TR|05/02/2018||MV|05/16/2018|MA|05/25/2018 11:01 am||ACC||
LEWISTON|||049603411|R|4-1|2|21|58|1|TR|05/02/2018||MV|05/16/2018|MA|05/25/2018 11:01 am||ACC||
LEWISTON|||048801735|R|6-1|2|21|58|3|TR|06/05/2018||MV|06/05/2018|MA|06/11/2018 09:48 am||ACC||
LEWISTON|||048801842|R|4-1|2|21|58|1|TR|05/15/2018||MV|05/16/2018|MA|06/04/2018 12:26 pm||ACC||
LEWISTON|||009800431|D|2-1|2|21|59|2|VP|05/25/2018||VP|05/25/2018|VP|05/25/2018 11:15 am||ACC||
LEWISTON|||048801887|D|2-1|2|21|59|2|ER|05/19/2018||MV|05/21/2018|MA|05/29/2018 11:23 am||ACC||
LEWISTON|||048801914|R|3-1|2|21|59|2|TR|05/17/2018||MV|05/17/2018|MA|05/31/2018 11:21 am||ACC||
LEWISTON|||048801919|D|7-1|2|21|61|1|TR|05/23/2018||MV|05/23/2018|MA|06/08/2018 10:50 am||ACC||
