Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00001_001	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A00003_001	SE_A00003_002	SE_A00003_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_C01001_001	SE_C01001_002	SE_C01001_003	SE_C01001_004	SE_C01001_005	SE_C01001_006	SE_C01001_007	SE_C01001_008	SE_C01001_009	SE_C01001_010	SE_C01001_011	SE_C01001_012	SE_C01001_013	SE_C01001_014	SE_C01001_015	SE_C01001_016	SE_C01001_017	SE_C01001_018	SE_C01001_019	SE_C01001_020	SE_C01001_021	SE_C01001_022	SE_C01001_023	SE_C01001_024	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A04001_001	SE_A04001_002	SE_A04001_003	SE_A04001_004	SE_A04001_005	SE_A04001_006	SE_A04001_007	SE_A04001_008	SE_A04001_009	SE_A04001_010	SE_A04001_011	SE_A04001_012	SE_A04001_013	SE_A04001_014	SE_A04001_015	SE_A04001_016	SE_A04001_017	SE_A10008_001	SE_A10008_002	SE_A10008_003	SE_A10008_004	SE_A10008_005	SE_A10008_006	SE_A10008_007	SE_A10008_008	SE_A10008_009	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17001_001	SE_A17001_002	SE_A17001_003	SE_A14001_001	SE_A14001_002	SE_A14001_003	SE_A14001_004	SE_A14001_005	SE_A14001_006	SE_A14001_007	SE_A14001_008	SE_A14001_009	SE_A14001_010	SE_A14001_011	SE_A14001_012	SE_A14001_013	SE_A14001_014	SE_A14001_015	SE_A14001_016	SE_A14001_017	SE_A14006_001	SE_A14007_001	SE_A14007_002	SE_A14007_003	SE_A14007_004	SE_A14007_005	SE_A14007_006	SE_A14007_007	SE_A14007_008	SE_A14007_009	SE_A14007_010	SE_A14008_001	SE_A14009_001	SE_A14009_002	SE_A14009_003	SE_A14009_004	SE_A14009_005	SE_A14009_006	SE_A14009_007	SE_A14009_008	SE_A14009_009	SE_A14009_010	SE_A14028_001
"13147"	"05000US13147"	"Hart County"	"Hart County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000085"	""	""	""	""	"13"	"147"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	25631	25631	110.2782	232.421178785384	256.9479	232.4212	24.52674	25631	12558	13073	25631	1396	1664	1423	896	1864	3044	2907	3398	3583	3159	1831	466	25631	1396	1664	1423	896	548	284	297	735	1586	1458	1441	1466	1553	1845	1872	625	1086	809	1034	1316	949	882	466	25631	19823	4730	10	248	7	269	544	25631	24679	19200	4723	10	248	7	0	491	952	623	7	0	0	0	269	53	10019	6950	5235	1715	398	1317	3069	1557	1512	18388	3598	6742	5263	1677	725	296	87	20850	10457	0	10457	9948	509	10393	10457	0	10457	10019	1005	737	705	516	604	766	551	561	256	714	1105	1137	685	133	291	253	41358	41358	44580	26654	""	""	""	38220	2499	27292	45874	56137.7882024154	56137.7882024154	60352.4539498084	38403.3807829181	""	42166.2337662338	""	34382.9787234043	38688.3333333333	30118.6363636364	60980.3681755138	0.459
"13149"	"05000US13149"	"Heard County"	"Heard County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000086"	""	""	""	""	"13"	"149"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11677	11677	39.44911	296.001618540318	301.0945	296.0016	5.092861	11677	5747	5930	11677	647	730	821	523	930	1336	1436	1715	1653	1161	500	225	11677	647	730	821	523	244	138	134	414	682	654	666	770	854	861	852	312	489	260	424	477	326	174	225	11677	10145	1085	2	58	20	37	330	11677	11365	9910	1085	2	58	20	0	290	312	235	0	0	0	0	37	40	4489	3177	2341	836	197	639	1312	669	643	8026	1665	3489	2089	402	243	84	54	9214	5317	0	5317	4905	412	3897	5317	0	5317	4489	380	302	256	283	357	194	148	201	247	315	583	651	287	150	84	51	48094	48094	49108	29167	""	""	""	""	22232	""	49231	55588.3047449321	55588.3047449321	57952.5102459016	38863.2653061224	0	0	""	0	37046.2686567164	38142.6966292135	58186.9542619543	0.4098
"13151"	"05000US13151"	"Henry County"	"Henry County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000087"	""	""	""	""	"13"	"151"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	221307	221307	694.5171	318.648753584959	326.4829	318.6487	7.834192	221307	105759	115548	221307	12905	16093	17542	11877	20711	26228	31422	34399	25822	15811	6409	2088	221307	12905	16093	17542	11877	6360	2973	2537	8841	13290	12938	14667	16755	17651	16748	14347	4999	6476	4091	5404	6316	3675	2734	2088	221307	109034	93814	149	7422	9	2891	7988	221307	206568	99804	92650	128	7337	0	480	6169	14739	9230	1164	21	85	9	2411	1819	73826	57307	40676	16631	3698	12933	16519	7312	9207	142179	13591	44282	44080	25180	11525	2060	1461	171073	112455	257	112198	104676	7522	58618	112455	257	112198	73826	3126	2118	2376	2771	2753	3102	3584	3491	2751	5778	8655	12644	8148	4475	4725	3329	68609	68609	71048	67098	""	78933	""	32416	63358	51820	71456	81507.686993742	81507.686993742	84443.495872033	78293.202529593	68802.8169014085	99890.6316916488	""	52410.8870967742	66581.2855980472	61251.4623338257	85479.8937908497	0.3963
"13153"	"05000US13153"	"Houston County"	"Houston County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000088"	""	""	""	""	"13"	"153"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	151682	151682	403.3484	376.056994858663	379.921	376.057	3.86397	151682	73756	77926	151682	10239	10917	11289	6556	13760	22441	19754	20382	17856	10824	5760	1904	151682	10239	10917	11289	6556	3568	2347	1642	6203	11273	11168	10573	9181	9684	10698	9669	4121	4066	2671	3559	4594	3573	2187	1904	151682	92943	46232	629	4392	13	1898	5575	151682	141706	86237	45872	498	4364	13	359	4363	9976	6706	360	131	28	0	1539	1212	56146	40223	28893	11330	2682	8648	15923	7760	8163	98921	9032	26902	35988	16067	8617	1733	582	116745	76105	2382	73723	68567	5156	40640	76105	2382	73723	56146	3876	2005	2814	2554	2557	2612	2504	2206	2916	4572	6338	7360	5377	3191	3125	2139	58770	58770	64962	47343	36776	61473	""	46351	60625	49738	65760	74588.7881594415	74588.7881594415	82012.3724918731	57847.9207577683	40887.5444839858	109134.443603331	""	66398.2832618026	67737.037037037	63072.0464135021	82997.5730164361	0.4368
"13155"	"05000US13155"	"Irwin County"	"Irwin County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000089"	""	""	""	""	"13"	"155"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9268	9268	26.15399	354.362722916091	362.7628	354.3627	8.400096	9268	4758	4510	9268	419	625	654	312	1052	953	1314	1169	1042	936	609	183	9268	419	625	654	312	479	92	85	396	460	493	644	670	561	608	557	309	176	268	278	390	331	278	183	9268	6318	2759	13	36	0	22	120	9268	9133	6234	2734	13	36	0	0	116	135	84	25	0	0	0	22	4	3291	2070	1507	563	102	461	1221	546	675	6206	1142	2518	1657	564	177	144	4	7517	3608	0	3608	3277	331	3909	3608	0	3608	3291	426	355	296	340	163	117	150	75	220	322	274	213	161	49	16	114	32339	32339	40676	18929	""	""	""	""	""	2499	40878	46713.2482528107	46713.2482528107	54138.4033613445	28127.2517321016	""	0	""	0	0	14853.3333333333	54205.602358888	0.4842
"13157"	"05000US13157"	"Jackson County"	"Jackson County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000090"	""	""	""	""	"13"	"157"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	65755	65755	193.5871	339.666302701016	343.0993	339.6663	3.432986	65755	32445	33310	65755	4262	4903	4782	2826	4749	8314	9348	9332	7764	5832	2951	692	65755	4262	4903	4782	2826	1449	670	663	1967	4130	4184	4449	4899	4756	4576	4097	1414	2253	1285	2078	2469	1920	1031	692	65755	57489	4393	81	1049	8	1003	1732	65755	60905	53913	4274	81	1048	5	145	1439	4850	3576	119	0	1	3	858	293	22034	16840	13212	3628	953	2675	5194	2511	2683	44233	7216	14274	13437	5952	2241	757	356	50575	31184	128	31056	29560	1496	19391	31184	128	31056	22034	1156	862	921	1118	799	908	758	942	846	2229	2815	3045	2041	1410	1333	851	62495	62495	64419	39654	""	59726	""	50379	53089	63370	64394	77238.1319778524	77238.1319778524	79926.9931835395	49152.7665317139	0	69136.9047619048	""	46797.1962616822	70545.7489878543	69922.1374045801	80134.9131370388	0.4194
"13159"	"05000US13159"	"Jasper County"	"Jasper County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000091"	""	""	""	""	"13"	"159"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	13784	13784	37.41504	368.408020423261	373.4644	368.408	5.056411	13784	6682	7102	13784	787	1042	895	572	1069	1496	1689	1914	1996	1425	712	187	13784	787	1042	895	572	349	106	157	457	813	683	597	1092	934	980	1070	381	545	305	518	602	449	263	187	13784	10380	2881	8	36	0	343	136	13784	13245	10184	2881	8	36	0	0	136	539	196	0	0	0	0	343	0	5087	3734	2808	926	311	615	1353	793	560	9419	2015	3662	2726	654	295	33	34	10814	5724	0	5724	5349	375	5090	5724	0	5724	5087	498	338	174	426	380	230	286	287	188	478	497	665	312	151	133	44	43284	43284	44151	39023	""	""	""	55583	50500	""	44623	53983.8215057991	53983.8215057991	55263.7695805963	49899.0281827017	""	0	""	44063.5294117647	42000	34359.5419847328	55720.4243353783	0.4199
"13161"	"05000US13161"	"Jeff Davis County"	"Jeff Davis County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000092"	""	""	""	""	"13"	"161"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	14991	14991	45.30127	330.917906955553	335.398	330.9179	4.480128	14991	7408	7583	14991	1027	1082	1314	623	1240	1938	1901	1835	1734	1519	612	166	14991	1027	1082	1314	623	603	162	55	420	965	973	765	1136	828	1007	770	543	421	266	487	766	434	178	166	14991	11392	2465	0	39	0	768	327	14991	13237	10705	2444	0	39	0	0	49	1754	687	21	0	0	0	768	278	5270	3906	2797	1109	301	808	1364	613	751	9705	2165	3920	2651	594	222	114	39	11317	5879	0	5879	5530	349	5438	5879	0	5879	5270	609	399	296	382	371	480	368	236	331	431	292	598	253	150	35	39	36531	36531	37148	33317	""	""	""	""	""	29137	38305	48360.4174573055	48360.4174573055	48692.8804094928	39730.8743169399	""	0	""	33340	79301.0989010989	36002.7600849257	50322.4987678659	0.4429
"13163"	"05000US13163"	"Jefferson County"	"Jefferson County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000093"	""	""	""	""	"13"	"163"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	15772	15772	29.95342	526.550949270807	529.6669	526.551	3.11598	15772	7605	8167	15772	1031	1063	1013	653	1352	1966	1760	2060	2128	1610	826	310	15772	1031	1063	1013	653	326	67	417	542	1031	935	960	800	976	1084	1004	426	698	351	645	614	503	323	310	15772	6826	8515	20	18	0	273	120	15772	15196	6613	8485	20	18	0	0	60	576	213	30	0	0	0	273	60	5609	3575	2313	1262	197	1065	2034	941	1093	10660	2657	4399	2429	855	286	29	5	12445	6374	0	6374	5933	441	6071	6374	0	6374	5609	831	508	471	368	367	297	370	198	140	511	483	482	267	188	74	54	34300	34300	52412	23224	""	""	""	15948	19732	14856	52838	47610.6792654662	47610.6792654662	62576.6584766585	36580.2505769865	0	0	""	18322.0930232558	24009.756097561	21450.9933774834	63442.3657718121	0.4742
"13165"	"05000US13165"	"Jenkins County"	"Jenkins County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000094"	""	""	""	""	"13"	"165"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8827	8827	25.41425	347.324889536168	352.4734	347.3249	5.148479	8827	4055	4772	8827	622	792	370	256	971	729	881	1282	1440	1053	230	201	8827	622	792	370	256	99	104	248	520	421	308	382	499	686	596	701	332	407	159	514	380	133	97	201	8827	5363	2955	127	109	0	201	72	8827	8080	4945	2937	17	109	0	0	72	747	418	18	110	0	0	201	0	3409	2093	1506	587	38	549	1316	426	890	5816	1204	2358	1716	305	156	77	0	6987	3447	0	3447	3309	138	3540	3447	0	3447	3409	564	249	260	357	412	112	227	129	109	261	323	192	180	8	12	14	27311	27311	37806	20995	""	""	""	""	""	21354	38413	39589.9677324729	39589.9677324729	47233.9007092199	27324.5569620253	0	0	""	0	""	23683.9130434783	49100.7614213198	0.4413
"13167"	"05000US13167"	"Johnson County"	"Johnson County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000095"	""	""	""	""	"13"	"167"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9730	9730	32.11021	303.018868041087	306.5929	303.0189	3.574007	9730	5318	4412	9730	536	592	465	336	1073	1048	1385	1246	1327	1028	419	275	9730	536	592	465	336	330	84	237	422	544	504	666	719	620	626	607	266	454	212	345	471	226	193	275	9730	6281	3256	0	19	0	0	174	9730	9501	6087	3256	0	19	0	0	139	229	194	0	0	0	0	0	35	3361	2282	1550	732	198	534	1079	561	518	6728	1531	2959	1537	393	211	27	70	8028	4628	0	4628	4211	417	3400	4628	0	4628	3361	450	233	203	245	236	149	171	174	141	263	179	526	177	132	82	0	39813	39813	42328	26643	""	""	""	""	""	""	42304	50452.6033918477	50452.6033918477	54482.310177706	38762.5	""	0	""	""	0	0	54534.9018003273	0.4361
"13169"	"05000US13169"	"Jones County"	"Jones County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000096"	""	""	""	""	"13"	"169"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	28548	28548	72.46813	393.938677708159	395.4167	393.9387	1.477986	28548	13874	14674	28548	1482	2225	1769	1284	2244	3144	3779	4058	3815	2891	1472	385	28548	1482	2225	1769	1284	750	381	364	749	1589	1555	2092	1687	1888	2170	1950	837	1028	851	855	1185	893	579	385	28548	20790	7082	56	213	0	10	397	28548	28103	20450	7000	56	213	0	0	384	445	340	82	0	0	0	10	13	10510	7723	5722	2001	452	1549	2787	1354	1433	19544	2472	7169	5979	2412	1138	284	90	22650	13131	51	13080	12114	966	9519	13131	51	13080	10510	688	504	506	638	709	484	517	480	423	873	970	1528	965	597	366	262	53155	53155	59314	33425	83571	68906	""	""	""	100682	58571	67115.8991436727	67115.8991436727	72375.146009085	49725.6976744186	82767.8571428571	72140.3225806452	""	""	93741.4814814815	104453.669724771	71557.1011802148	0.4248
"13171"	"05000US13171"	"Lamar County"	"Lamar County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000097"	""	""	""	""	"13"	"171"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	18513	18513	100.8879	183.500637068589	185.8344	183.5006	2.333728	18513	8959	9554	18513	1014	878	1250	723	2777	2038	2109	2258	2432	1922	772	340	18513	1014	878	1250	723	1200	545	222	810	1036	1002	1144	965	1069	1189	1379	730	323	374	555	993	381	391	340	18513	12186	5392	19	149	0	149	618	18513	18075	12028	5392	19	149	0	0	487	438	158	0	0	0	0	149	131	6368	3844	2880	964	219	745	2524	1194	1330	11871	1577	4762	3497	1336	401	119	179	15239	8041	15	8026	7132	894	7198	8041	15	8026	6368	791	478	551	204	439	262	394	295	224	550	469	762	342	260	218	129	41464	41464	48729	25845	""	""	""	""	""	31635	49018	55557.851758794	55557.851758794	62123.4272399915	36822.6616446955	0	0	""	0	41810.3448275862	46677.6119402985	62237.4142367067	0.4788
"13173"	"05000US13173"	"Lanier County"	"Lanier County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000098"	""	""	""	""	"13"	"173"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10366	10366	52.74348	196.536150746644	199.7884	196.5361	3.252276	10366	5183	5183	10366	715	667	844	416	892	1576	1397	1267	1273	788	317	214	10366	715	667	844	416	219	193	140	340	751	825	692	705	613	654	589	387	297	138	375	275	223	94	214	10366	7669	2507	28	32	0	46	84	10366	9792	7119	2507	28	32	0	22	84	574	550	0	0	0	0	24	0	3724	2571	1894	677	191	486	1153	516	637	6832	1409	2439	1866	740	294	51	33	7945	4246	256	3990	3643	347	3699	4246	256	3990	3724	710	235	230	136	284	162	124	210	346	213	255	351	217	96	134	21	39104	39104	43342	14150	""	""	""	""	""	91250	42267	48129.2964554243	48129.2964554243	55144.320230797	28272.1778791334	""	""	""	0	0	70416	54140.3561955286	0.4906
"13175"	"05000US13175"	"Laurens County"	"Laurens County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000099"	""	""	""	""	"13"	"175"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	47418	47418	58.73674	807.297022225586	818.4704	807.297	11.17338	47418	22497	24921	47418	3161	3533	3098	1936	4092	5658	5723	6096	6137	4512	2700	772	47418	3161	3533	3098	1936	1175	562	625	1730	2902	2756	3226	2497	2939	3157	3350	1044	1743	1203	1596	1713	1402	1298	772	47418	28020	17645	44	535	7	822	345	47418	46177	27348	17584	44	535	7	408	251	1241	672	61	0	0	0	414	94	17183	11374	7549	3825	910	2915	5809	2420	3389	31598	4696	13706	8280	2723	1424	572	197	36928	18218	17	18201	17326	875	18710	18218	17	18201	17183	2045	1797	1242	1258	822	893	1096	920	613	895	1732	1579	909	476	547	359	37369	37369	43180	25614	""	89000	""	""	41181	46691	42980	53521.6784030728	53521.6784030728	59955.0379699944	41203.3121445299	0	102173.148148148	""	50692.9292929293	48340.2298850575	65167.4626865672	59537.745740498	0.4952
"13177"	"05000US13177"	"Lee County"	"Lee County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000100"	""	""	""	""	"13"	"177"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	29348	29348	82.46545	355.882346945237	361.7938	355.8824	5.911488	29348	14674	14674	29348	1795	2385	2209	1421	2212	3823	4365	4044	3596	2271	953	274	29348	1795	2385	2209	1421	636	500	61	1015	1894	1929	2429	1936	2166	1878	1819	810	967	518	896	857	532	421	274	29348	21735	5956	30	758	38	163	668	29348	28509	21178	5921	21	758	38	57	536	839	557	35	9	0	0	106	132	10354	8044	6275	1769	399	1370	2310	958	1352	19326	1824	5945	6618	2931	1645	225	138	22507	14415	85	14330	13267	1063	8092	14415	85	14330	10354	611	218	336	437	319	472	338	467	518	1016	1008	1556	1284	805	601	368	65420	65420	71950	49484	""	91250	""	""	92692	""	71913	80451.3907668534	80451.3907668534	86118.6634481006	60607.0745697897	0	84605.6497175141	0	40264.0625	79977.8846153846	78122.188449848	86201.7101827676	0.4005
"13179"	"05000US13179"	"Liberty County"	"Liberty County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000101"	""	""	""	""	"13"	"179"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	62108	62108	120.2547	516.470482488722	602.5275	516.4705	86.05697	62108	31550	30558	62108	6298	4666	4399	2209	8915	12064	6736	5931	5701	3441	1429	319	62108	6298	4666	4399	2209	1485	1184	1536	4710	7089	4975	3291	3445	2912	3019	3087	1300	1314	764	1170	1507	845	584	319	62108	28881	25503	285	1324	322	2039	3754	62108	54263	24605	24775	232	1247	312	181	2911	7845	4276	728	53	77	10	1858	843	23232	16618	11266	5352	833	4519	6614	3507	3107	35621	3252	11391	14477	4438	1594	263	206	46086	31182	5565	25617	22691	2926	14904	31182	5565	25617	23232	1834	1127	1280	1130	1429	1550	1383	1600	1342	2547	2734	2389	1397	677	567	246	45959	45959	49770	42663	29023	51515	32366	47225	43063	45758	49620	55308.458161157	55308.458161157	58487.8975020739	51986.5781567981	39521.2598425197	59309.595959596	41543.661971831	51204.275862069	60889.932885906	51085.1525174568	58807.6418983194	0.3993
"13181"	"05000US13181"	"Lincoln County"	"Lincoln County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000102"	""	""	""	""	"13"	"181"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7799	7799	37.0708	210.381206399412	257.2978	210.3812	46.91654	7799	3683	4116	7799	380	414	435	291	565	750	933	952	1318	1067	619	75	7799	380	414	435	291	217	62	54	232	439	311	423	510	395	557	614	264	440	263	345	459	427	192	75	7799	5217	2462	4	15	2	46	53	7799	7670	5134	2462	4	15	2	0	53	129	83	0	0	0	0	46	0	3424	2111	1489	622	159	463	1313	490	823	5714	1005	2365	1575	532	153	43	41	6462	3427	12	3415	3259	156	3035	3427	12	3415	3424	270	405	167	247	225	221	149	121	101	342	301	362	169	98	152	94	41014	41014	48125	30586	""	""	""	""	""	""	48107	59399.3574766355	59399.3574766355	63106.8181818182	51796.6169154229	""	""	0	0	33385.1851851852	62684.2105263158	62890.2150991143	0.481
"13183"	"05000US13183"	"Long County"	"Long County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000103"	""	""	""	""	"13"	"183"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	18156	18156	45.34543	400.393169389202	403.8121	400.3932	3.418956	18156	8872	9284	18156	1423	1756	1197	727	1730	2963	2559	2325	1875	972	533	96	18156	1423	1756	1197	727	599	286	88	757	1514	1449	1821	738	1043	1282	1018	629	228	328	263	381	245	288	96	18156	11752	4299	50	202	95	723	1035	18156	16113	10596	4259	50	180	95	0	933	2043	1156	40	0	22	0	723	102	5601	4090	2892	1198	226	972	1511	994	517	11323	1681	3569	4317	951	714	23	68	13501	8027	689	7338	6232	1106	5474	8027	689	7338	5601	359	281	206	391	210	80	361	265	281	768	662	824	467	296	46	104	55439	55439	56078	55719	18281	51029	43655	31176	78298	29955	57786	62282.0567755758	62282.0567755758	63281.6380449141	62827.7696793003	18278.9473684211	49847.2222222222	45870.3296703297	46990.1315789474	66181.5068493151	40096.1259079903	65226.3098272444	0.381
"13185"	"05000US13185"	"Lowndes County"	"Lowndes County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000104"	""	""	""	""	"13"	"185"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	114582	114582	230.476	497.153710364681	510.5754	497.1537	13.42167	114582	55959	58623	114582	8142	8131	6950	4229	19878	17375	12664	12410	11605	7838	3912	1448	114582	8142	8131	6950	4229	4731	3167	3126	8854	9539	7836	6585	6079	6119	6291	6353	2122	3130	1838	2619	3381	2263	1649	1448	114582	66261	41718	335	2114	91	1764	2299	114582	108237	62197	41486	331	2114	91	118	1900	6345	4064	232	4	0	0	1646	399	40472	25370	17670	7700	1383	6317	15102	7111	7991	67252	10001	20161	19905	9972	5015	1204	994	89905	53261	2719	50542	46705	3837	36644	53261	2719	50542	40472	6216	2651	2041	2623	2309	2042	1824	1825	1786	2727	3710	4090	2642	1792	1097	1097	41390	41390	51540	26105	""	64706	78750	18281	49839	33619	52339	61069.3590630559	61069.3590630559	70472.008847778	45964.8548133314	35569.1780821918	63436.5517241379	76545.4545454545	22784.6153846154	51756.9196428571	45869.1977954685	71088.6181252888	0.531
"13187"	"05000US13187"	"Lumpkin County"	"Lumpkin County, Georgia"	"ga"	"050"	"00"	"ACSSF"	"0000105"	""	""	""	""	"13"	"187"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	31951	31951	112.9242	282.942024441812	284.2083	282.942	1.266294	31951	15551	16400	31951	1369	1803	1519	1076	6141	3430	3275	3658	4343	3391	1434	512	31951	1369	1803	1519	1076	1937	1091	1160	1953	1795	1635	1481	1794	1694	1964	2145	1017	1181	752	1018	1621	828	606	512	31951	29981	605	203	96	35	449	582	31951	30421	28963	584	186	96	35	29	528	1530	1018	21	17	0	0	420	54	11649	7710	5747	1963	735	1228	3939	1785	2154	20043	3270	5843	5679	3076	1623	330	222	26842	16475	78	16397	15665	732	10367	16475	78	16397	11649	818	974	502	809	566	734	636	471	631	774	1391	1374	810	576	268	315	47488	47488	47647	""	""	""	""	""	""	40817	47988	63637.6083784016	63637.6083784016	64173.350593697	54386.8686868687	70171.9626168224	0	0	0	31680	45748.5094850949	64626.9128805192	0.4582
