"PRECINCT.x","OBJECTID.x","LEGISDIST","CONGDIST","SENDIST","SCHOOLDIST","COUNDIST","FORMERPREC","precinct","tvotes16","tvotes20","vote_change","longitude_prec_cent","latitude_prec_cent","distance2020","OBJECTID_1","OBJECTID","PRECINCT","VOTE_LOC","VOTE_ADD","GlobalID","longitude2016poll","latitude2016poll","new_poll_long","new_poll_lat","distance2020miles","distance2016miles","poll_dist_change_miles"
"N112",239,43,3,33,"1",5,NA,"N112",211,243,32,-85.8178977766186,38.2470277782404,117771.206321836,362,362,"N113","Bethel Baptist Church","3540 Garland Ave","{B01E429C-DF6E-4482-AF07-505D1674529C}",-85.812260909,38.2458266020001,-85.741452,38.199089,5.31356243964791,0.317604522023762,4.99595791762414
"L146",240,41,3,26,"2",9,NA,"L146 - STM",249,354,105,-85.6592236173591,38.2488443602307,104263.938916241,356,356,"L146","St Matthews Baptist Church Lobby","3515 Grandview Ave","{CD6C6036-12FA-4218-9F2C-8EAC63D9EBCD}",-85.6560362769999,38.247119728,-85.741452,38.199089,5.63863046072148,0.210251700501283,5.4283787602202
"G163",241,34,3,36,"2",9,NA,"G163 - STM",150,176,26,-85.6451647280261,38.2497434099912,103091.910398176,363,363,"G157","Harvey Browne Presbyterian Church","311 Browns Ln","{641176FA-C2A0-4B03-B8F4-4771F6DCD4B9}",-85.643977618,38.2504317040001,-85.741452,38.199089,6.29708150717027,0.0801419940323654,6.2169395131379
"N111",242,43,3,33,"1",1,NA,"N111",180,195,15,-85.8226281556053,38.2476461807333,118190.573943611,362,362,"N113","Bethel Baptist Church","3540 Garland Ave","{B01E429C-DF6E-4482-AF07-505D1674529C}",-85.812260909,38.2458266020001,-85.741452,38.199089,5.54302003006011,0.57770436109114,4.96531566896897
"L138",243,41,3,26,"2",9,NA,"L138",165,215,50,-85.6627736800973,38.2486084881442,104559.902045763,356,356,"L146","St Matthews Baptist Church Lobby","3515 Grandview Ave","{CD6C6036-12FA-4218-9F2C-8EAC63D9EBCD}",-85.6560362769999,38.247119728,-85.741452,38.199089,5.47646915442091,0.380577510629378,5.09589164379154
"L145",244,41,3,33,"1",6,NA,"L145",218,237,19,-85.7919801249774,38.2464759739548,115538.681415472,345,345,"L140","Midwest Church of Christ","2115 Garland Ave","{44E0BB23-6EBF-49AF-A7F5-B35C2C774673}",-85.7882171479999,38.2444445790001,-85.741452,38.199089,4.27095296761009,0.248045601755003,4.02290736585509
"N110",245,43,3,33,"1",5,NA,"N110",244,331,87,-85.8318973873442,38.2481774125401,118996.938613993,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.97337807595679,1.01918328889682,4.95419478705997
"G150",246,34,3,26,"2",9,"G142p/G162p","G150",126,155,29,-85.6823730808429,38.2492833734713,106246.00578773,386,386,"L136","Field Elementary School","120 Sacred Heart Ln","{DBE6759F-0AA8-429F-9A7E-12B1CDD104A2}",-85.678287613,38.252221966,-85.741452,38.199089,4.724257016696,0.300761615453341,4.42349540124266
"F163",247,33,3,36,"3",19,NA,"F163",158,193,35,-85.5529711068531,38.2493609477613,95264.5058222583,360,360,"F170","The Forum at Brookside","200 Brookside Dr","{079860CD-363D-4884-97BA-2E4B7C37D00C}",-85.552363486,38.2485780310001,-85.741452,38.199089,10.8255529270678,0.0633109014846404,10.7622420255831
"L136",248,41,3,26,"2",9,NA,"L136",276,416,140,-85.6677265432031,38.2520119843467,105070.108494533,386,386,"L136","Field Elementary School","120 Sacred Heart Ln","{DBE6759F-0AA8-429F-9A7E-12B1CDD104A2}",-85.678287613,38.252221966,-85.741452,38.199089,5.42355689044641,0.574590373024981,4.84896651742143
"V110",249,36,4,36,"7",19,"F109","V110",199,305,106,-85.4819803277591,38.2459315245377,89172.5673784759,304,304,"V114","Highview Bapt Ch/East Campus","15201 Shelbyville Rd","{33009A88-CD9B-4D79-B6C7-5A7F734061C1}",-85.484590042,38.2395460540001,-85.741452,38.199089,14.483129093337,0.46273705169437,14.0203920416426
"G141",250,34,3,26,"2",9,"L139p","G141",282,359,77,-85.6846011812891,38.2527591445173,106525.285446568,394,394,"M137","St Marks Episcopal Church","2822 Frankfort Ave","{F4D1693D-FF9E-4C5B-8DA7-292EE7B64468}",-85.689443221,38.254311989,-85.741452,38.199089,4.82398867583484,0.284296039773068,4.53969263606177
"E160",251,32,3,36,"3",18,NA,"E160",169,257,88,-85.5918787416577,38.2507641155609,98597.3621265848,351,351,"E160","Hurstbourne Baptist Church","8800 Shelbyville Rd","{1A49BDD2-947E-4A79-BAA4-5C05888FA848}",-85.588361812,38.246658182,-85.741452,38.199089,8.8844527168733,0.341751065664563,8.54270165120873
"H106",252,35,3,19,"6",10,NA,"H106",283,366,83,-85.7339720593622,38.2226629775653,110030.829193877,279,279,"H103","Medical Arts Building Lobby","1169 Eastern Pkwy","{432ACA23-C8AE-43B8-8FD6-7051B0032D01}",-85.7265239979999,38.2261133960001,-85.741452,38.199089,1.67613462677077,0.469959926874324,1.20617469989645
"H105",253,35,3,19,"6",10,NA,"H105",312,452,140,-85.7384223495745,38.2221790147148,110402.60013974,261,261,"H105","Shelby Traditional Academy-Gym","735 Ziegler St","{105FFE76-5807-4F42-82C6-52EA47FF7B13}",-85.744974858,38.2231831620001,-85.741452,38.199089,1.60108702355925,0.363193930049985,1.23789309350927
"M170",254,42,3,35,"1",3,"K108","M170",376,450,74,-85.7886968205429,38.2233360242953,114748.59638859,289,289,"M105","H. Temple Spears Retirement Comm","1515 Cypress St","{E15E2F95-4F9B-4677-8B02-3186E2115FD5}",-85.7984508069999,38.229468813,-85.741452,38.199089,3.06710354575427,0.678649407844744,2.38845413790952
"G116",255,34,3,19,"2",8,NA,"G116",470,547,77,-85.7002308987281,38.2250769516535,107189.01712194,253,253,"G117","Deer Park Baptist Church","1733 Bardstown Rd","{D7D7F9C3-04D4-4B40-B8B9-225000998E53}",-85.702060827,38.2294134690001,-85.741452,38.199089,2.8713907376186,0.315236635507284,2.55615410211131
"D106",256,31,3,19,"2",26,NA,"D106",203,295,92,-85.6292875436275,38.2242149582698,101094.586298558,274,274,"E158","Greathouse/Shryock Elem Sch Gym","2700 Browns Ln","{DF044C25-D1D1-4BA3-A8A7-F4903FBF8F6F}",-85.622623332,38.2261844160001,-85.741452,38.199089,6.3451582872986,0.387204067662243,5.95795421963635
"K105",257,40,3,35,"1",6,NA,"K105",325,401,76,-85.7573490402828,38.2202794748081,111988.78877577,276,276,"K105","Noe Middle School Cafeteria","121 W Lee St","{6C626F04-2519-4C7D-93BE-C463FDE6DFCD}",-85.75826198,38.223693745,-85.741452,38.199089,1.69841217758844,0.240673264744078,1.45773891284437
"V119",258,36,3,20,"7",20,"F162","V119",221,424,203,-85.5265841694428,38.2148528931548,92093.4051499084,321,321,"V120","Woodland Baptist Church","809 N Pope Lick Rd","{67D60FE7-ECDF-4475-805C-AF97BDC860DF}",-85.528456696,38.231782165,-85.741452,38.199089,11.7441445233345,1.17209287565239,10.5720516476821
"E158",259,32,3,19,"2",18,NA,"E158",152,227,75,-85.6177481221663,38.2266169622126,100166.524062412,274,274,"E158","Greathouse/Shryock Elem Sch Gym","2700 Browns Ln","{DF044C25-D1D1-4BA3-A8A7-F4903FBF8F6F}",-85.622623332,38.2261844160001,-85.741452,38.199089,6.9944027153062,0.266924516291187,6.72747819901501
"M169",260,42,3,33,"1",3,"K107","M169",256,324,68,-85.7971741305741,38.2252474091403,115517.533147106,289,289,"M105","H. Temple Spears Retirement Comm","1515 Cypress St","{E15E2F95-4F9B-4677-8B02-3186E2115FD5}",-85.7984508069999,38.229468813,-85.741452,38.199089,3.52849164393653,0.299332307920454,3.22915933601608
"G146",261,34,3,19,"2",8,NA,"G146",433,514,81,-85.6850601160253,38.225713231135,105903.325559094,265,265,"G161","Immanuel United Church of Christ","2300 Taylorsville Rd","{ABFE772A-4B80-4BF7-952F-C9C947681389}",-85.681421733,38.223412744,-85.741452,38.199089,3.57624519002484,0.253704269882908,3.32254092014193
"G161",262,34,3,19,"2",8,NA,"G161 - SNG",234,258,24,-85.6771560126215,38.2271369981585,105259.274813149,265,265,"G161","Immanuel United Church of Christ","2300 Taylorsville Rd","{ABFE772A-4B80-4BF7-952F-C9C947681389}",-85.681421733,38.223412744,-85.741452,38.199089,3.99806984872652,0.346194758442733,3.65187509028379
"K104",263,40,3,35,"1",6,NA,"K104",113,160,47,-85.7666058691672,38.2219259729139,112819.335021542,280,280,"K104","Cochran Elementary School Gym","500 W Gaulbert Ave","{688B5355-14B4-40EF-9E8C-297591D6C03D}",-85.764770158,38.2247067770001,-85.741452,38.199089,2.08682458268092,0.21624856437116,1.87057601830976
"G111",264,34,3,19,"2",8,NA,"G111",362,429,67,-85.7114038352053,38.2273765252441,108198.817872323,250,250,"G116","Highland Middle School Gym","1700 Norris Pl","{0F2320A8-0C46-46B1-B242-A3CA7B4A693F}",-85.7062222339999,38.223418779,-85.741452,38.199089,2.54566404087234,0.392426259252825,2.15323778161951
"M131",265,42,3,35,"1",4,NA,"M131",174,197,23,-85.7467120672058,38.2261588344422,111200.817685472,261,261,"H105","Shelby Traditional Academy-Gym","735 Ziegler St","{105FFE76-5807-4F42-82C6-52EA47FF7B13}",-85.744974858,38.2231831620001,-85.741452,38.199089,1.88888902916707,0.225959388092125,1.66292964107495
"M166",266,42,3,35,"1",6,"K103/K104p","M166",170,215,45,-85.7750923424342,38.2260926759829,113637.036974322,254,254,"M169","McFerran Preparatory Academy","1900 S 7th St","{4040A8C1-9C75-4731-892B-29F58B6E7B0E}",-85.775993597,38.2217804860001,-85.741452,38.199089,2.61156384596358,0.301438471389115,2.31012537457447
"E178",267,32,3,36,"3",18,"F160","E178",161,247,86,-85.5663559485512,38.2262236006006,95772.414011561,294,294,"E164","Hurstbourne Christian Church","601 Nottingham Pkwy","{4780B608-337B-4B09-8556-2C80B5D6B3C3}",-85.57777663,38.2369453810001,-85.741452,38.199089,9.71053510802403,0.96588513100637,8.74464997701766
"E180",268,32,3,36,"3",18,"F173","E180 - JEF",179,253,74,-85.5711178253722,38.2311643800156,96305.5142640071,294,294,"E164","Hurstbourne Christian Church","601 Nottingham Pkwy","{4780B608-337B-4B09-8556-2C80B5D6B3C3}",-85.57777663,38.2369453810001,-85.741452,38.199089,9.52938688038182,0.538717528101877,8.99066935227995
"M133",269,42,3,33,"1",3,NA,"M133",381,481,100,-85.8039681304001,38.2278857170479,116156.986250524,289,289,"M105","H. Temple Spears Retirement Comm","1515 Cypress St","{E15E2F95-4F9B-4677-8B02-3186E2115FD5}",-85.7984508069999,38.229468813,-85.741452,38.199089,3.93935494036033,0.319421303539001,3.61993363682133
"M144",270,42,3,19,"6",10,NA,"M144",144,208,64,-85.7368647292425,38.2308798956773,110460.638928779,264,264,"M145","Sojourn Church Midtown","1207 S Shelby St","{587495AE-B01F-4E0F-BAC5-F6A754FC5491}",-85.741047255,38.2328503900001,-85.741452,38.199089,2.20686160141874,0.265045960190846,1.94181564122789
"H103",271,35,3,19,"6",8,NA,"H103",436,550,114,-85.7226597822746,38.2278541046344,109174.629962822,279,279,"H103","Medical Arts Building Lobby","1169 Eastern Pkwy","{432ACA23-C8AE-43B8-8FD6-7051B0032D01}",-85.7265239979999,38.2261133960001,-85.741452,38.199089,2.23204876359404,0.242109879643675,1.98993888395036
"V117",272,36,3,36,"3",20,"F157","V117",158,271,113,-85.5370448193819,38.2317361651256,93423.8171934047,321,321,"V120","Woodland Baptist Church","809 N Pope Lick Rd","{67D60FE7-ECDF-4475-805C-AF97BDC860DF}",-85.528456696,38.231782165,-85.741452,38.199089,11.348757177204,0.467241946058621,10.8815152311453
"M102",273,42,3,33,"1",1,NA,"M102",545,674,129,-85.8175373190151,38.2271343275169,117308.254649561,285,285,"L154","Carter Trad Elem School Lobby","3600 Bohne Ave","{DFDDEED2-99A4-4454-8CF5-187CE74F144D}",-85.814832468,38.228144382,-85.741452,38.199089,4.56999762664749,0.162820748552598,4.40717687809489
"G108",274,34,3,19,"2",8,NA,"G108",227,280,53,-85.7139437256227,38.2321090815472,108524.577459671,302,302,"G109","Bloom Elementary School Back Lobby","1627 Lucia Ave","{E89F35B4-E935-475F-AFC1-2AC083D2DDB2}",-85.719725173,38.236712067,-85.741452,38.199089,2.72536596804387,0.446899888999807,2.27846607904406
"G144",275,34,3,19,"2",8,NA,"G144",357,423,66,-85.6959096661924,38.2304755036964,106942.520593111,253,253,"G117","Deer Park Baptist Church","1733 Bardstown Rd","{D7D7F9C3-04D4-4B40-B8B9-225000998E53}",-85.702060827,38.2294134690001,-85.741452,38.199089,3.29062905415146,0.342581152486673,2.94804790166479
"M149",276,42,3,33,"4",1,"O105p/O107p","M149",154,195,41,-85.8455765828243,38.212599742899,119437.213549252,553,554,"M149","New Birth Ministry Center","3301 Linda Ln","{DF6249D5-B154-4475-BD2F-0A6414F5A524}",-85.823035857,38.2117799960001,-85.741452,38.199089,5.74294662356259,1.22794418442722,4.51500243913536
"M124",277,42,3,35,"1",6,NA,"M124",358,401,43,-85.7530939364373,38.2303801842948,111841.382670473,293,293,"M123","Hillebrand House","1235 S 3rd St","{03B2A423-056B-4BA1-9899-23707AC80EB9}",-85.7583918299999,38.2335773630001,-85.741452,38.199089,2.24929131500136,0.36290956084205,1.88638175415931
"M123",278,42,3,35,"1",6,NA,"M123",421,514,93,-85.759428033357,38.2297303135191,112370.563455796,293,293,"M123","Hillebrand House","1235 S 3rd St","{03B2A423-056B-4BA1-9899-23707AC80EB9}",-85.7583918299999,38.2335773630001,-85.741452,38.199089,2.32881584024733,0.271263935953163,2.05755190429417
"G145",279,34,3,19,"2",8,"G162p","G145",481,586,105,-85.683356510887,38.2295894831717,105847.28258527,265,265,"G161","Immanuel United Church of Christ","2300 Taylorsville Rd","{ABFE772A-4B80-4BF7-952F-C9C947681389}",-85.681421733,38.223412744,-85.741452,38.199089,3.79736546535686,0.438838900227668,3.35852656512919
"H102",280,35,3,19,"6",10,NA,"H102",313,411,98,-85.7313835979395,38.2292328984334,109953.648235678,279,279,"H103","Medical Arts Building Lobby","1169 Eastern Pkwy","{432ACA23-C8AE-43B8-8FD6-7051B0032D01}",-85.7265239979999,38.2261133960001,-85.741452,38.199089,2.15008123029348,0.340881749289996,1.80919948100348
"V121",281,36,4,36,"7",19,"F174","V121",205,267,62,-85.4787595724176,38.2298580066204,88429.4457016055,304,304,"V114","Highview Bapt Ch/East Campus","15201 Shelbyville Rd","{33009A88-CD9B-4D79-B6C7-5A7F734061C1}",-85.484590042,38.2395460540001,-85.741452,38.199089,14.4516568516915,0.739672826241588,13.7119840254499
"E169",282,32,3,36,"2",18,NA,"E169",284,392,108,-85.6057517211903,38.2274251361846,99162.1991182045,248,248,"D115","Jeffersontown Fire Dept 2","4318 Taylorsville Rd","{C72A566D-5525-4199-9A04-3D51E69B7248}",-85.610219291,38.218674693,-85.741452,38.199089,7.63880614107948,0.6506547538544,6.98815138722508
"D108",283,31,3,19,"2",18,NA,"D108",253,319,66,-85.6243177875023,38.2312908217807,100842.602659555,277,277,"D106","St Andrews United Ch of Christ","2608 Browns Ln","{9A48B036-5E43-4B29-A0FA-97D0E35E2DCC}",-85.6229652119999,38.2270042920001,-85.741452,38.199089,6.74993266841678,0.304674032605169,6.44525863581161
"G109",284,34,3,19,"2",8,NA,"G109",397,496,99,-85.7079193760561,38.2345424203108,108065.480538006,253,253,"G117","Deer Park Baptist Church","1733 Bardstown Rd","{D7D7F9C3-04D4-4B40-B8B9-225000998E53}",-85.702060827,38.2294134690001,-85.741452,38.199089,3.05107513981836,0.476164938996731,2.57491020082163
"G143",285,34,3,19,"2",8,NA,"G143",437,546,109,-85.7012896018219,38.2332007736358,107466.663061241,253,253,"G117","Deer Park Baptist Church","1733 Bardstown Rd","{D7D7F9C3-04D4-4B40-B8B9-225000998E53}",-85.702060827,38.2294134690001,-85.741452,38.199089,3.21120798025726,0.264568968577416,2.94663901167984
"M147",286,42,3,19,"6",4,NA,"M147",181,273,92,-85.7371503880092,38.234365721117,110564.240549282,264,264,"M145","Sojourn Church Midtown","1207 S Shelby St","{587495AE-B01F-4E0F-BAC5-F6A754FC5491}",-85.741047255,38.2328503900001,-85.741452,38.199089,2.44435857732684,0.236364497536744,2.20799407979009
"M104",287,42,3,33,"1",1,NA,"M104",201,229,28,-85.8023473249197,38.2341850108202,116152.220639477,312,312,"M104","Maupin Elementary School Lobby","1312 Catalpa St","{90AF4EF3-BA4B-48AE-8E48-680F1B59D328}",-85.8021823779999,38.2352079290001,-85.741452,38.199089,4.10364633818463,0.071121847874528,4.0325244903101
"M105",288,42,3,33,"1",3,NA,"M105",208,243,35,-85.7951869065339,38.2310347448903,115469.260564801,289,289,"M105","H. Temple Spears Retirement Comm","1515 Cypress St","{E15E2F95-4F9B-4677-8B02-3186E2115FD5}",-85.7984508069999,38.229468813,-85.741452,38.199089,3.66130062935759,0.207841153916568,3.45345947544102
"L143",289,41,3,35,"1",6,NA,"L143",137,149,12,-85.7520940365422,38.2361913093148,111886.27539843,328,328,"L111","Dawson Orman Education Ctr","900 S Floyd St","{62F12914-9327-492E-845F-D3A56CA0B385}",-85.7509364489999,38.2400362860001,-85.741452,38.199089,2.62374353345782,0.27257275648442,2.3511707769734
"V113",290,36,4,20,"7",20,"F126","V113",265,630,365,-85.491013098101,38.2199785462519,89197.1900121498,304,304,"V114","Highview Bapt Ch/East Campus","15201 Shelbyville Rd","{33009A88-CD9B-4D79-B6C7-5A7F734061C1}",-85.484590042,38.2395460540001,-85.741452,38.199089,13.705049826289,1.39413083183387,12.3109189944552
"M146",291,42,3,35,"1",4,NA,"M146",251,372,121,-85.7447579365827,38.2339831386245,111207.392940494,264,264,"M145","Sojourn Church Midtown","1207 S Shelby St","{587495AE-B01F-4E0F-BAC5-F6A754FC5491}",-85.741047255,38.2328503900001,-85.741452,38.199089,2.41345125264965,0.216463970336413,2.19698728231324
"G107",292,34,3,35,"2",8,NA,"G107",289,354,65,-85.7098781396348,38.2403573503154,108371.162723613,322,322,"G104","Highland Baptist Church","1101 Cherokee Rd","{313DFC66-698F-437A-BC7A-A85EE2A42624}",-85.718411128,38.2392130900001,-85.741452,38.199089,3.32468932781247,0.470842239149524,2.85384708866294
"E164",293,32,3,36,"3",18,NA,"E164 - HUB",168,223,55,-85.5827535379697,38.2332077186675,97349.0538352366,294,294,"E164","Hurstbourne Christian Church","601 Nottingham Pkwy","{4780B608-337B-4B09-8556-2C80B5D6B3C3}",-85.57777663,38.2369453810001,-85.741452,38.199089,8.95062108076914,0.373853536311532,8.5767675444576
"H131",294,35,3,35,"6",4,NA,"H131",181,244,63,-85.7326265270403,38.2374318757116,110247.627116902,326,326,"M139","Highlands Community Campus","1228 E Breckinridge St","{4E6B7730-9473-4B90-989B-FBDD9BDF7C73}",-85.731275076,38.23995132,-85.741452,38.199089,2.68785528815094,0.188684844893237,2.49917044325771
"H132",295,35,3,35,"6",8,NA,"H132",129,125,-4,-85.7284964663588,38.2379365354228,109905.935841898,313,313,"G103","Jeff County Trad Middle School","1418 Morton Ave","{2115E14C-BEE4-4500-9789-CEEEE3AAF08A}",-85.727276558,38.2401382990001,-85.741452,38.199089,2.77060203588501,0.165728343370852,2.60487369251416
"L156",296,41,3,35,"1",6,"M120p","L156",296,340,44,-85.7600641968948,38.2371179809391,112590.320286871,308,308,"L148","Walnut St Bapt Ch Pettigrew Bldg","1101 S 3rd St","{EC8DB715-0E61-449F-9B32-9AC070E619D7}",-85.758014557,38.2369613560001,-85.741452,38.199089,2.81169148770723,0.112023337924581,2.69966814978265
"F161",297,33,3,36,"3",19,NA,"F161 - DOH",137,182,45,-85.5493217851241,38.236123741941,94585.0764662561,318,318,"F156","Crosby Middle School/Gym","303 Gatehouse Ln","{5DAE2491-6AD4-4D8C-B7EC-65FA91F73C64}",-85.5555397109999,38.2402417920001,-85.741452,38.199089,10.7622699779711,0.441689556310128,10.320580421661
"M110",298,42,3,33,"1",6,"L145p/M154p","M110",322,323,1,-85.7931479905028,38.2375522800468,115436.574580316,312,312,"M104","Maupin Elementary School Lobby","1312 Catalpa St","{90AF4EF3-BA4B-48AE-8E48-680F1B59D328}",-85.8021823779999,38.2352079290001,-85.741452,38.199089,3.86664258799974,0.517394541364203,3.34924804663553
"M103",299,42,3,33,"1",1,"M102p","M103",581,758,177,-85.8230101914678,38.2334100709074,117910.507124734,315,315,"N137","Foster Traditional Academy/Gym","1401 S 41st St","{77B7E391-5057-4A58-B4DA-FBF47B64D96D}",-85.819888334,38.2368351960001,-85.741452,38.199089,5.02991826328447,0.290952472720906,4.73896579056356
"E163",300,32,3,36,"3",18,NA,"E163 - HUB",161,211,50,-85.5943425090378,38.2341923718016,98361.1332028501,340,340,"E161","Lowe Elementary School Gym","210 Oxfordshire Ln","{B7C285D6-6F63-4357-9920-2CA98517EE52}",-85.5921397339999,38.245169414,-85.741452,38.199089,8.36318618138567,0.766541264343326,7.59664491704234
"G160",301,34,3,19,"2",9,NA,"G160",121,172,51,-85.6561002765881,38.2386688484682,103738.041140423,356,356,"L146","St Matthews Baptist Church Lobby","3515 Grandview Ave","{CD6C6036-12FA-4218-9F2C-8EAC63D9EBCD}",-85.6560362769999,38.247119728,-85.741452,38.199089,5.38722706330444,0.58289164934108,4.80433541396336
"E139",302,32,3,36,"2",26,NA,"E139 - STM",151,244,93,-85.6274671803531,38.2396180284,101321.722654976,343,343,"E143","Waggener High School Gym","330 S Hubbards Ln","{B3A5E549-A809-48B4-8FF7-C8677968993A}",-85.637324402,38.2449485380001,-85.741452,38.199089,6.80316117897806,0.650140621266852,6.1530205577112
