"PRECINCT","OBJECTID.x","LEGISDIST","CONGDIST","SENDIST","SCHOOLDIST","COUNDIST","FORMERPREC","precinct","tvotes16","tvotes20","vote_change","longitude_prec_cent","latitude_prec_cent","distance2020","OBJECTID_1","OBJECTID","PRECINCT.y","VOTE_LOC","VOTE_ADD","GlobalID","longitude2016poll","latitude2016poll","new_poll_long","new_poll_lat","distance2020miles","distance2016miles","poll_dist_change_miles","total_pop_sum","white_sum","over65sum","transport_pop","public_transit","drive_pop","white_pct","nonwhite_pct","over65pct","public_transit_pct","drive_pct","tvotes16B","turnout_pct_chg","dist_chgXage65over","dist_chgXnonwhite","dist_chg_squared","color_nonwhite","color65","color_pt","color_drive","public_transitXdist","driveXdist"
"M137",347,42,3,26,"2",9,NA,"M137",205,280,75,-85.6842332338744,38.2574676119076,106617.349596047,394,394,"M137","St Marks Episcopal Church","2822 Frankfort Ave","{F4D1693D-FF9E-4C5B-8DA7-292EE7B64468}",-85.689443221,38.254311989,-85.741452,38.199089,5.08962779282414,0.357297102327232,4.73233069049691,519.927851357587,456.031548300024,70.0747092900137,218.220270135869,0.564737788954395,189.058236050645,87.7105442821109,12.2894557178891,13.4777756388778,0.258792544158605,86.6364228826833,205,36.5853658536585,63.7812912954931,58.1577684632692,22.394953764219,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",1.22469189919354,409.992202922591
"N107",348,43,3,33,"1",5,NA,"N107",368,462,94,-85.8160917614253,38.2570509019666,117849.476096237,391,391,"N108","Shawnee Arts & Cultural Center","607 S. 37th St","{9054EE69-BB33-47E4-815D-647542B0E6BD}",-85.813095072,38.2540556210001,-85.741452,38.199089,5.6985496914982,0.263141191709691,5.43540849978851,1489.3720280921,47.1603561572344,188.897459402372,613.958889211953,86.5273279882707,472.448737827072,3.16645910274327,96.8335408972567,12.6830271980031,14.093342324489,76.951200826082,368,25.5434782608696,68.9374338350751,526.329851257567,29.5436655595732,"#0B2E4F","#B1AAFB","#CD3C2B","#F6573E",76.6030726609567,418.261211039019
"F164",349,33,3,36,"3",18,NA,"F164",160,211,51,-85.5567291582588,38.2590029861766,95863.8949521874,399,399,"F164","Owl Creek Sports Center","10607 Hobbs Station Rd","{D17B1A97-10AD-4F41-A6FC-686192A1279A}",-85.5564376849999,38.258280423,-85.741452,38.199089,10.8665249667975,0.0522975752314966,10.814227391566,825.130440313177,734.370344280316,93.6072561427106,565.925628529121,0,528.359239050102,89.0005153611332,10.9994846388668,11.3445403986286,0,93.3619564859333,160,31.875,122.682439523577,118.950928074743,116.947514076496,"#9FDDF3","#B1AAFB","#EDD0CB","#8D2115",0,1009.63742716037
"L104",350,41,3,33,"1",4,NA,"L104",319,346,27,-85.7828115509092,38.2527459345209,114901.887671348,368,368,"L104","Roosevelt-Perry Elem Sch Gym","1615 W Broadway","{C89AF7C5-FE3D-4642-A5BC-98716966DFAC}",-85.778758535,38.249468763,-85.741452,38.199089,4.33131696450206,0.315733379981704,4.01558358452035,1489.44266582877,73.2298477354563,133.545223006682,507.312880526849,64.0962686043102,368.753077442138,4.91659393244983,95.0834060675502,8.96612042010851,12.6344650539418,72.6875054028167,319,8.46394984326019,36.0042059758204,381.815364565137,16.1249115242693,"#0B2E4F","#DDDBFB","#CD3C2B","#F6573E",50.7347504698047,291.882753495285
"V108",351,36,4,20,"7",19,"B176","V108",145,356,211,-85.4231750155487,38.2284121614234,83690.0527127007,284,284,"V111","Eastwood Recreation Center","16300 Eastwood Cutoff Rd","{0B02A7A8-B381-49F7-9F59-688100D3D12C}",-85.449684291,38.2324593320001,-85.741452,38.199089,17.4375949637069,1.4690113312957,15.9685836324112,1475.24169140721,1290.149216668,152.810436508654,982.650848312237,3.34500721192226,895.32857904287,87.45341351066,12.54658648934,10.3583322921745,0.34040648493486,91.1136015992509,145,145.51724137931,165.407895499894,200.351215656306,254.995663225311,"#9FDDF3","#B1AAFB","#F59181","#8D2115",5.43580942369743,1454.95516718783
"E145",352,32,3,36,"3",18,NA,"E145 - LYN",187,289,102,-85.5983663041602,38.2576472980615,99340.7177071275,396,396,"E144","Lyndon City Hall","515 Wood Rd","{57F87458-C1B7-4E02-AF37-F362C910F9BD}",-85.6040673859999,38.25755238,-85.741452,38.199089,8.77021480161782,0.310122918123364,8.46009188349445,1456.07349469948,1174.39897679436,187.522516607212,867.754206289424,0.647060709537266,850.065175290064,80.6551991413556,19.3448008586444,12.8786436460692,0.0745672800946873,97.9615159602625,187,54.5454545454545,108.954508580527,163.658792732034,71.5731546771687,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.630846041103322,828.763426070229
"N144",353,43,3,36,"3",7,"E151p","N144",162,201,39,-85.6297789394981,38.2615097682854,102108.328772109,378,378,"E142","St Matthews Community Center","310 Ten Pin Ln","{C4C4CAC3-740F-4362-A371-53D3FAC7C9EF}",-85.623839341,38.2526471300001,-85.741452,38.199089,7.44640903218394,0.69138541809847,6.75502361408547,616.187224664366,578.080844092746,113.297328866992,305.664450305827,0,273.213887446099,93.8157788661756,6.18422113382444,18.3868350936202,0,89.3835992941737,162,24.0740740740741,124.2035052457,41.7745597937105,45.6303440268523,"#9FDDF3","#B1AAFB","#EDD0CB","#CD3C2B",0,603.788323944097
"L144",354,41,3,33,"1",4,NA,"L144",124,107,-17,-85.7894592500531,38.2542817191675,115506.83258434,402,402,"L144","Byck Elementary School Gym","2328 Cedar St","{500E0F76-7BB5-4DD7-BD63-22BBA058B7AC}",-85.7902702489999,38.255690476,-85.741452,38.199089,4.61671953770742,0.10670879013994,4.51001074756748,627.840132187906,41.26350216066,64.9345310841531,224.813515954444,44.3559780618277,141.812878968278,6.57229444968171,93.4277055503183,10.3425263462959,19.7301207062728,63.0802282354834,124,-13.7096774193548,46.6449049787943,421.359956152505,20.3401969431742,"#0B2E4F","#B1AAFB","#CD3C2B","#F59181",88.983056436094,284.49250730104
"L139",355,41,3,26,"2",9,NA,"L139",295,476,181,-85.6722283454736,38.2584792931803,105624.330039638,407,407,"N131","Chenoweth Elem School Library","3622 Brownsboro Rd","{17EC3D4D-37D6-4138-85B1-269E00182A46}",-85.669322004,38.262834539,-85.741452,38.199089,5.56454418168852,0.339438238036489,5.22510594365203,1718.73755611367,1406.44210506094,342.756402148015,697.410293203831,4.46418386522739,614.455573112175,81.829951295247,18.170048704753,19.9423350545175,0.64010868619667,88.1053203687933,295,61.3559322033898,104.20081342366,94.9404294836516,27.3017321223878,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",3.34463570082952,460.359633126348
"L134",356,41,3,26,"2",9,NA,"L134",175,256,81,-85.6628466692047,38.2595310977194,104856.299851934,407,407,"N131","Chenoweth Elem School Library","3622 Brownsboro Rd","{17EC3D4D-37D6-4138-85B1-269E00182A46}",-85.669322004,38.262834539,-85.741452,38.199089,5.972333707267,0.419428840986719,5.55290486628029,803.050867442454,767.228671001241,173.348637258436,389.909979729518,0.147644531168329,364.981133150093,95.5392369408305,4.46076305916951,21.5862586401923,0.0378663124423618,93.6065123040148,175,46.2857142857143,119.866440647909,24.7701928985857,30.8347524539593,"#9FDDF3","#7D76C7","#F59181","#8D2115",0.210268030629281,519.78805768849
"N106",357,43,3,33,"1",5,NA,"N106",394,435,41,-85.8150451013073,38.2604740554342,117841.935278514,413,413,"N104","The Academy Shawnee Auditorium","4001 Herman St","{A3CAB4CB-5570-4339-A76C-4304B708AA91}",-85.8156921309999,38.2614368110001,-85.741452,38.199089,5.82726329744838,0.0751508687491745,5.7521124286992,1498.965312374,49.3644535067032,192.977507894134,636.420443553126,81.1043280486565,505.165301261879,3.29323521359688,96.7067647864031,12.8740476047777,12.7438282145451,79.3760329950353,394,10.4060913705584,74.0529692351071,556.26818366716,33.0867973923958,"#0B2E4F","#B1AAFB","#CD3C2B","#F6573E",73.3039326620925,456.57986593158
"V111",358,36,4,36,"7",19,"F110","V111",158,281,123,-85.4580526824828,38.2280651985191,86626.056680936,288,288,"V104","Eastwood Fire Station","16010 Shelbyville Rd","{E2076D95-25F2-460E-B702-377B6368CFA1}",-85.45714473,38.233485138,-85.741452,38.199089,15.5509431355323,0.377077427825872,15.1738657077064,2280.4591902762,1977.20820132458,191.113474962607,1213.86633616528,0.00904955911880645,1090.90269135206,86.7021961960701,13.2978038039299,8.38048213173506,0.000745515288560921,89.8700836204363,158,77.8481012658228,127.164310432781,201.77908912826,230.246200515508,"#9FDDF3","#DDDBFB","#F59181","#CD3C2B",0.0113123488716654,1363.67657999685
"V125",359,36,4,36,"7",19,"S149","V125",123,197,74,-85.4363190769105,38.2614320203364,85841.9750054369,284,284,"V111","Eastwood Recreation Center","16300 Eastwood Cutoff Rd","{0B02A7A8-B381-49F7-9F59-688100D3D12C}",-85.449684291,38.2324593320001,-85.741452,38.199089,17.1487352098659,2.12645613909312,15.0222790707728,408.180980453664,361.209263665934,32.7767161553556,240.411934854689,0.11990075633969,215.432140094169,88.4924288398925,11.5075711601075,8.02994694140982,0.0498730466156603,89.6095862397103,123,60.1626016260163,120.628103877357,172.869945393911,225.668868480179,"#9FDDF3","#DDDBFB","#F59181","#CD3C2B",0.749206824370109,1346.14021190941
"N128",360,43,3,33,"1",5,NA,"N128",78,116,38,-85.7746003493095,38.2650600250219,114504.628217428,389,389,"N136","St Peter's United Church of Christ","1407 W Jefferson St","{0167D61C-2A94-463E-B22D-5424525686AD}",-85.773846627,38.2559945680001,-85.741452,38.199089,4.89454844467251,0.626614390933719,4.26793405373879,908.637949667077,555.286707486927,64.065723815695,279.730194392599,34.0734356756395,189.667107329228,61.111987199124,38.888012800876,7.0507426901076,12.1808215053888,67.8035875751874,78,48.7179487179487,30.0921048312601,165.971474115089,18.2152610870632,"#00BAFF","#DDDBFB","#CD3C2B","#F59181",51.9869429053625,289.381240377803
"F154",361,33,3,36,"3A",17,NA,"F154",169,220,51,-85.5407749907269,38.2602711334113,94557.9425656486,408,408,"F155","Anchorage Presbyterian Church","11403 Park Rd","{259A184B-6243-4418-83FC-FB993659EF27}",-85.542502336,38.267177544,-85.741452,38.199089,11.7051445364788,0.48552973094296,11.2196148055359,1314.29288442014,1176.04609918146,132.533744961494,669.984590176729,0,603.321367464194,89.4812802475398,10.5187197524602,10.0840342767257,0,90.0500364202481,169,30.1775147928994,113.138980270683,118.015983869986,125.8797563846,"#9FDDF3","#B1AAFB","#EDD0CB","#8D2115",0,1010.32672185966
"V114",362,36,3,36,"7",19,"F138","V114",104,176,72,-85.4836486025031,38.2606112736789,89770.8294414757,451,451,"V128","Stopher Elementary School","14417 Aiken Rd","{F901AC12-171A-434E-B0B4-384EB5548554}",-85.488826891,38.2684233780001,-85.741452,38.199089,14.6538150118567,0.607970556872331,14.0458444549844,1000.65042606634,870.983620926482,116.354943730799,473.057567769603,0.0114874551078613,429.503482212809,87.0417478709727,12.9582521290273,11.6279312634884,0.00242834189547437,90.7930686402196,104,69.2307692307692,163.324113860209,182.009593812788,197.285746453616,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.034108112547355,1275.26531971125
"V104",363,36,4,36,"7",19,"B164","V104",222,508,286,-85.4356522957813,38.2498504864225,85403.9798503873,284,284,"V111","Eastwood Recreation Center","16300 Eastwood Cutoff Rd","{0B02A7A8-B381-49F7-9F59-688100D3D12C}",-85.449684291,38.2324593320001,-85.741452,38.199089,17.0028574222445,1.42178519090912,15.5810722313354,1441.76485451631,1255.45512948603,157.403298399637,1062.12287444786,5.26498961916614,950.858837923859,87.0776621827983,12.9223378172017,10.9174043122617,0.495704380898783,89.5243724430806,222,128.828828828829,170.104865168042,201.343878927537,242.769811878091,"#9FDDF3","#B1AAFB","#F59181","#CD3C2B",7.72360576417333,1394.88571350061
"N117",364,43,3,33,"1",5,NA,"N117",198,240,42,-85.7971496735643,38.2603035984186,116309.46570304,420,420,"N115","Atkinson Elem School Cafeteria","2811 Duncan St","{80738900-3755-41A4-99DD-94512951A499}",-85.797839988,38.2650007490001,-85.741452,38.199089,5.19702120515247,0.326144657763021,4.87087654738944,2721.74232233126,1210.86138655197,260.113662394765,742.153316207162,81.0575329865143,483.007632137631,44.4884652238067,55.5115347761933,9.55688054157786,10.9219390678958,65.0819206206721,198,21.2121212121212,46.5503852961741,270.389832850953,23.7254383399085,"#04448B","#DDDBFB","#CD3C2B","#F59181",53.1994168578302,317.006000810293
"F180",365,33,3,36,"3",18,"E174","F180 - LYN",254,413,159,-85.589033823312,38.2632993222547,98715.9946927104,380,380,"F151","Bowen Elementary School Gym","1601 Roosevelt Ave","{3094CD8A-6C4F-4EDF-ADFB-C0410AAFCB66}",-85.581608091,38.26990405,-85.741452,38.199089,9.40083468578995,0.608751577314473,8.79208310847548,2072.90727511087,1791.69155971881,246.592265324811,1383.26747259066,0.153941364870372,1323.8872743032,86.4337532716209,13.5662467283791,11.8959621728195,0.011128821281546,95.7072511669596,254,62.5984251968504,104.590288078709,119.275568705993,77.3007253863398,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.0978455216067226,841.466106343646
"E173",366,32,3,36,"3",7,NA,"E173",140,193,53,-85.6051056304025,38.2654488777919,100135.588562058,421,421,"E155","Episcopal Church Home","7504 Westport Rd","{792DD6F8-61A8-45ED-9557-D69D5FA119BD}",-85.612166728,38.27021875,-85.741452,38.199089,8.7162258971345,0.505633457303336,8.21059243983116,1274.51557592275,885.055012511938,283.924593320075,928.185962936415,28.1389328935828,859.340510812939,69.4424634136901,30.5575365863099,22.277059510592,3.0316050896269,92.5827953801763,140,37.8571428571429,182.907856399336,250.89547887542,67.4138282130126,"#00BAFF","#7D76C7","#F59181","#8D2115",24.8912738294443,760.15959980691
"F151",367,33,3,36,"3",18,NA,"F151",270,383,113,-85.5760761951233,38.2584843048246,97481.0569108446,380,380,"F151","Bowen Elementary School Gym","1601 Roosevelt Ave","{3094CD8A-6C4F-4EDF-ADFB-C0410AAFCB66}",-85.581608091,38.26990405,-85.741452,38.199089,9.88625460154828,0.843146915694498,9.04310768585379,1962.21369291244,1792.09493691028,351.987369648785,943.168022457875,0.00786600464076887,892.162779369603,91.3302635377261,8.66973646227387,17.9382791446299,0.000833998232920391,94.5921360909423,270,41.8518518518518,162.217790003793,78.4013604363157,81.7777966179479,"#9FDDF3","#B1AAFB","#F59181","#8D2115",0.00754193583011087,855.406872905328
"F171",368,33,3,36,"3",18,NA,"F171",139,197,58,-85.5592571681758,38.2672342431258,96325.6578832068,399,399,"F164","Owl Creek Sports Center","10607 Hobbs Station Rd","{D17B1A97-10AD-4F41-A6FC-686192A1279A}",-85.5564376849999,38.258280423,-85.741452,38.199089,10.9699225038256,0.636321518895989,10.3336009849296,1057.95673579352,941.647304451768,120.020150329807,725.614822193288,0,677.447466048585,89.0062204429834,10.9937795570166,11.3445234827856,0,93.3618560879021,139,41.726618705036,117.22977903527,113.605331258485,106.783309315738,"#9FDDF3","#B1AAFB","#EDD0CB","#8D2115",0,964.764168024801
"N125",369,43,3,26,"2",7,NA,"N125",193,298,105,-85.6539967476817,38.2654642145136,104269.878665946,417,417,"L134","Broadway Baptist Church","4000 Brownsboro Rd","{156A0162-1B34-4FF3-83CC-BD06436E1471}",-85.661995377,38.2659798930001,-85.741452,38.199089,6.60276640165071,0.436409520524787,6.16635688112592,1087.47536171283,1057.74371124296,255.423973327979,520.869543270477,0.00100382116130873,480.659011467713,97.2659931878331,2.7340068121669,23.4877940522416,0.000192720264465044,92.280114604074,193,54.4041450777202,144.834120476508,16.8588617192505,38.023957185409,"#9FDDF3","#7D76C7","#F59181","#8D2115",0.00118838192891643,569.03211967992
"E155",370,32,3,36,"3",7,NA,"E155",213,320,107,-85.6148057333906,38.2651196450588,100945.20659783,421,421,"E155","Episcopal Church Home","7504 Westport Rd","{792DD6F8-61A8-45ED-9557-D69D5FA119BD}",-85.612166728,38.27021875,-85.741452,38.199089,8.25922912989264,0.379851062105862,7.87937806778678,1673.75224075203,1388.93083250698,160.442194501074,731.896892894608,0.353199540321246,684.055594355054,82.9830603771392,17.0169396228608,9.58577922076366,0.048258100799467,93.4633827518595,213,50.2347417840376,75.5299785547314,134.082900845221,62.0845987351193,"#9FDDF3","#DDDBFB","#F59181","#8D2115",0.380243821032364,736.433328196163
"N134",371,43,3,33,"1",4,NA,"N134",322,430,108,-85.7417850313621,38.259611410604,111570.484537066,560,561,"L155","Lincoln Elementary School Lobby","930 E Main St","{B9CAB375-2E5D-47DB-AF46-1133949AEEA9}",-85.734904219,38.2538952410001,-85.741452,38.199089,4.17443286167815,0.543581749865733,3.63085111181242,1834.37019929918,1021.42243426778,102.368933254762,544.247850725053,41.8168763702416,415.590861426426,55.6824590073482,44.3175409926518,5.58060381126297,7.68342517375726,76.3605884474823,322,33.5403726708075,20.2623415527088,160.910392985962,13.1830797961495,"#3791FF","#DDDBFB","#F6573E","#F6573E",27.8973728346641,277.253927463192
"N105",372,43,3,33,"1",5,NA,"N105",273,345,72,-85.8088808703497,38.2647840564241,117420.713748737,413,413,"N104","The Academy Shawnee Auditorium","4001 Herman St","{A3CAB4CB-5570-4339-A76C-4304B708AA91}",-85.8156921309999,38.2614368110001,-85.741452,38.199089,5.82998549562201,0.436462220025439,5.39352327559657,1440.20243824932,220.333438265181,176.60988013055,393.060692059363,55.3234829775035,314.39772629268,15.2987824776226,84.7012175223774,12.2628510714947,14.0750484836444,79.9870688278332,273,26.3736263736264,66.1399726792808,456.837988178311,29.0900933244019,"#0B2E4F","#B1AAFB","#CD3C2B","#F6573E",75.9141016016863,431.412117469663
"N103",373,43,3,33,"1",5,NA,"N103",458,528,70,-85.8238159577396,38.2649942989986,118700.623679577,432,432,"N103","Shawnee Clubhouse Meeting Room","460 Northwestern Pkwy","{08071DC6-59E8-4091-9D15-2F56AE3CDA0F}",-85.820168711,38.271084763,-85.741452,38.199089,6.38293870539704,0.464542452873759,5.91839625252328,768.746988405368,35.1614168832308,110.559381544353,297.030811010688,31.2285490697661,244.048403346618,4.57386076479689,95.4261392352031,14.3817645092424,10.5135723002967,82.1626559602389,458,15.2838427947598,85.1169811761726,564.769704842391,35.0274142018816,"#0B2E4F","#B1AAFB","#CD3C2B","#CD3C2B",62.2234869027083,486.271155132437
"F167",374,33,3,36,"7",19,NA,"F167",169,228,59,-85.5239728657586,38.2591371265358,93109.5312103406,426,426,"V127","Berrytown Recreation Center - Gym","1300 Heafer Rd","{301053DB-16D1-4567-A698-3AA27D7F3B45}",-85.5241814949999,38.2632466330001,-85.741452,38.199089,12.5361579103848,0.283672245784789,12.2524856646,469.069782819213,330.057523025521,75.8747091201258,191.759295065534,0,179.201700137888,70.3642688390207,29.6357311609793,16.1755695845727,0,93.4513761518814,169,34.9112426035503,198.190934451717,363.111371209838,150.123404961229,"#00BAFF","#B1AAFB","#EDD0CB","#8D2115",0,1145.01164663807
"N136",375,43,3,33,"1",4,"L104p/N134p","N136",119,133,14,-85.764944330541,38.2616065077921,113594.472082687,383,383,"L108","Avenue Plaza - 2nd Floor Comm Rm","400 S 8th St","{737ACD6E-8F9B-4946-9A6D-0BF2EE219201}",-85.7645684089999,38.252822898,-85.741452,38.199089,4.49743483526193,0.606176957885252,3.89125787737668,3408.69326273049,1212.54916854841,199.786506235343,798.817711453136,160.256039676842,488.606859354715,35.5722581965944,64.4277418034056,5.86108783737574,20.0616532882476,61.1662526192473,119,11.7647058823529,22.807004217185,250.704957814093,15.1418878682461,"#04448B","#DDDBFB","#8D2115","#F59181",78.0650663910934,238.013662334258
"V131",376,36,4,36,"7",19,"S163","V131",137,275,138,-85.4447429565403,38.2667120652215,86723.143314145,284,284,"V111","Eastwood Recreation Center","16300 Eastwood Cutoff Rd","{0B02A7A8-B381-49F7-9F59-688100D3D12C}",-85.449684291,38.2324593320001,-85.741452,38.199089,16.8023318186857,2.37774982254101,14.4245819961447,556.85721439029,492.551152335941,45.2253877404896,330.619045842801,0.223177584486418,296.235864502079,88.4519657117564,11.5480342882436,8.12154113689763,0.0675029425233209,89.600362782164,137,100.729927007299,117.149836064242,166.575567485061,208.068565763502,"#9FDDF3","#DDDBFB","#F59181","#CD3C2B",0.973701729408685,1292.44777983564
"N104",377,43,3,33,"1",5,NA,"N104",429,504,75,-85.815593054482,38.2670812927616,118050.146221547,432,432,"N103","Shawnee Clubhouse Meeting Room","460 Northwestern Pkwy","{08071DC6-59E8-4091-9D15-2F56AE3CDA0F}",-85.820168711,38.271084763,-85.741452,38.199089,6.18561032782132,0.371691324619496,5.81391900320182,1463.56462241595,143.229156356888,190.584835634676,546.0187542977,51.6518987718409,461.941841131708,9.78632266475911,90.2136773352409,13.0219624549323,9.45972979229928,84.6018268595677,429,17.4825174825175,75.7086349757113,524.495013008074,33.8016541757912,"#0B2E4F","#B1AAFB","#F6573E","#CD3C2B",54.9981028046032,491.868168884431
"N115",378,43,3,33,"1",5,NA,"N115",128,119,-9,-85.7973259620927,38.2670298476174,116491.091191915,420,420,"N115","Atkinson Elem School Cafeteria","2811 Duncan St","{80738900-3755-41A4-99DD-94512951A499}",-85.797839988,38.2650007490001,-85.741452,38.199089,5.58562275250665,0.142717337291767,5.44290541521489,2011.01538392676,1448.00841026315,196.70550331911,652.925341915081,35.4896502911658,507.361769898933,72.0038455118988,27.9961544881012,9.78140221558214,5.43548366296702,77.7059393055263,128,-7.03125,53.239247087587,152.380420868479,29.6252193589756,"#00BAFF","#DDDBFB","#F6573E","#F6573E",29.5848234634753,422.946077840409
"F179",379,33,3,36,"3",7,"E172","F179 - LYN",201,262,61,-85.5929856247458,38.2700741989322,99250.7932407259,405,405,"F179","Westport Middle School/Gym Lobby","8100 Westport Rd","{56001E2B-3972-4D74-B9FA-3AABF1A8B248}",-85.599851528,38.2756457150001,-85.741452,38.199089,9.44497610081496,0.535767172802867,8.9092089280121,1631.73543641541,1370.339445451,166.77946457617,953.460223637883,6.01016883451662,894.137221803347,83.9804918658479,16.0195081341521,10.22098686185,0.630353389214822,93.7781356407096,201,30.3482587064677,91.0609074026886,142.72114489115,79.3740037229705,"#9FDDF3","#B1AAFB","#F59181","#8D2115",5.61595004299538,835.48900330254
"E175",380,32,3,36,"3",7,NA,"E175 - GRD",138,180,42,-85.6091509853963,38.2702593625002,100618.675234867,421,421,"E155","Episcopal Church Home","7504 Westport Rd","{792DD6F8-61A8-45ED-9557-D69D5FA119BD}",-85.612166728,38.27021875,-85.741452,38.199089,8.71205507323955,0.164006918621156,8.54804815461839,1229.66444442613,854.020307274171,273.962678873028,895.386840245413,27.1410169889788,828.980859672335,69.4514923274646,30.5485076725354,22.279466574386,3.03120570562997,92.5835429349311,138,30.4347826086957,190.445953137063,261.130114636562,73.0691272536749,"#00BAFF","#7D76C7","#F59181","#8D2115",25.910892338279,791.408583332971
"E154",381,32,3,36,"3",7,NA,"E154",215,284,69,-85.6224501557419,38.2713628404622,101773.015406128,424,424,"N143","Sojourn Community Church - East","2501 Rudy Ln","{A1938DD2-C2A3-42FA-95A8-B608A42832D3}",-85.630773948,38.2722267830001,-85.741452,38.199089,8.17073864928961,0.456507880216649,7.71423076907296,788.93188742754,730.924601781853,216.480290529842,378.869500045695,4.32817695778563,348.660910386676,92.6473645481829,7.35263545181711,27.4396679839773,1.14239255397006,92.0266504283465,215,32.093023255814,211.675931055144,56.7199266361842,59.509356358512,"#9FDDF3","#7D76C7","#F59181","#8D2115",8.8126797901957,709.914818309072
"F183",382,33,3,36,"3A",17,"S148","F183",55,99,44,-85.529078796093,38.2794632082617,94185.4350243718,408,408,"F155","Anchorage Presbyterian Church","11403 Park Rd","{259A184B-6243-4418-83FC-FB993659EF27}",-85.542502336,38.267177544,-85.741452,38.199089,12.8140449599802,1.11838496464962,11.6956599953306,764.12641389862,705.631570042225,107.819516030816,360.818139075166,0,304.372714154615,92.3448734669503,7.6551265330497,14.1101673845711,0,84.3562673802294,55,80,165.027720207147,89.5317571517832,136.788462726377,"#9FDDF3","#B1AAFB","#EDD0CB","#CD3C2B",0,986.602221754361
"N142",383,43,3,26,"3",7,"E149","N142 - WDH",246,448,202,-85.6406248756456,38.271688195855,103316.699181587,428,428,"N141","Christ Church United Methodist","4614 Brownsboro Rd","{70E460D0-C4B7-4059-A184-2303E87A681C}",-85.6442144219999,38.2740967550001,-85.741452,38.199089,7.4270246595577,0.256304243407042,7.17072041615066,1230.39192999267,1155.24315346278,375.803638780295,578.831922757404,8.16986016090462e-05,544.538514850986,93.8922895462801,6.10771045371995,30.5434089430783,1.41143911379067e-05,94.0754117804952,246,82.1138211382114,219.01824608697,43.7966840464264,51.4192312865999,"#9FDDF3","#635E99","#F59181","#8D2115",0.000101210352694124,674.588475912177
"F182",384,33,3,36,"3",7,"S133","F182",312,415,103,-85.5772530246855,38.2742138420289,98053.7221977616,380,380,"F151","Bowen Elementary School Gym","1601 Roosevelt Ave","{3094CD8A-6C4F-4EDF-ADFB-C0410AAFCB66}",-85.581608091,38.26990405,-85.741452,38.199089,10.3266084749566,0.380052064974473,9.9465564099821,2052.30963890955,1749.76930447074,292.537888950434,990.64395389536,10.6114818346734,939.653750025306,85.2585434135782,14.7414565864218,14.2540815189012,1.07117010031177,94.8528223818908,312,33.0128205128205,141.779025900234,146.626729502147,98.933984416956,"#9FDDF3","#B1AAFB","#F59181","#8D2115",10.6544538274372,943.458948467489
"N143",385,43,3,26,"3",7,"E150","N143",292,403,111,-85.6351100735361,38.2677415954905,102736.681770907,424,424,"N143","Sojourn Community Church - East","2501 Rudy Ln","{A1938DD2-C2A3-42FA-95A8-B608A42832D3}",-85.630773948,38.2722267830001,-85.741452,38.199089,7.47607896262105,0.388966033903798,7.08711292871726,1389.25727973287,1303.60354624211,328.536999959569,673.600155988853,0,615.27068458475,93.8345665169212,6.16543348307879,23.6483914644478,0,91.3406386733276,292,38.013698630137,167.598820891055,43.695123349074,50.2271696643913,"#9FDDF3","#7D76C7","#EDD0CB","#8D2115",0,647.341421259032
"N126",386,43,3,26,"2",7,NA,"N126 - INH",122,162,40,-85.6626617425344,38.2740816553498,105247.693231805,417,417,"L134","Broadway Baptist Church","4000 Brownsboro Rd","{156A0162-1B34-4FF3-83CC-BD06436E1471}",-85.661995377,38.2659798930001,-85.741452,38.199089,6.71760182690227,0.559977758552364,6.15762406834991,658.57153193151,643.549323997553,129.796800974628,312.077638998978,1.09860776081689,291.235500859497,97.7189709537097,2.28102904629026,19.7088387033599,0.352030271806975,93.3214894196412,122,32.7868852459016,121.359619559035,14.0457193560421,37.9163341671221,"#9FDDF3","#B1AAFB","#F59181","#8D2115",2.16767007446639,574.638649344644
"N141",387,43,3,26,"3",7,"E147","N141 - INH",137,193,56,-85.65155794429,38.2767212469231,104386.648384155,428,428,"N141","Christ Church United Methodist","4614 Brownsboro Rd","{70E460D0-C4B7-4059-A184-2303E87A681C}",-85.6442144219999,38.2740967550001,-85.741452,38.199089,7.25155145213515,0.43839833403565,6.8131531180995,382.834607006607,372.379752256152,73.9374466557578,189.415820371554,0.877409928853459,176.570569107787,97.2690936088036,2.73090639119641,19.3131564656279,0.463218926028643,93.2184908110786,137,40.8759124087591,131.583492194136,18.6060833944177,46.4190554106689,"#9FDDF3","#B1AAFB","#F59181","#8D2115",3.15598147023475,635.11185133403
"E171",388,32,3,36,"3",7,NA,"E171",169,230,61,-85.6143196019218,38.2765446169311,101242.59312929,421,421,"E155","Episcopal Church Home","7504 Westport Rd","{792DD6F8-61A8-45ED-9557-D69D5FA119BD}",-85.612166728,38.27021875,-85.741452,38.199089,8.73906435701601,0.451745358466567,8.28731899854944,997.299131696378,932.982823258946,304.877050352869,455.605014750128,7.44993994553337,425.701403391467,93.5509511245606,6.44904887543936,30.5702713121069,1.63517514170014,93.436505220413,169,36.094674556213,253.345590235635,53.4453252680025,68.6796561837185,"#9FDDF3","#635E99","#F59181","#8D2115",13.5512180177674,774.338124871192
