MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
PORTLAND||O|100409426|D|4-1|1|27|42|5|UR|10/19/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049649790|D|4-2|1|27|42|4|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 10:08 am||ACC||
PORTLAND||O|049649816|U|2-1|1|27|38|5|UR|10/13/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049649926|D|1-2|1|27|39|5|UR|03/29/2016||MV|04/28/2017||||REJ|BND|
PORTLAND|||049649930|D|5-2|1|28|43|4|TR|05/23/2017||MV|05/23/2017|MA|05/31/2017 09:26 am||ACC||
PORTLAND||S|051913485|D|3-2|1|28|37|5|UR|07/15/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100305673|D|1-45|1|27|39|5|UR|03/07/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049650267|U|1-45|1|27|39|5|UR|09/14/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049650268|D|1-45|1|27|39|5|UR|10/03/2016||MV|04/28/2017||||REJ|BND|
PORTLAND||O|100553114|D|5-2|1|28|36|5|UR|04/21/2016||MV|04/28/2017|MA|05/31/2017 08:00 am||ACC||
PORTLAND|||049650445|R|1-45|1|27|39|5|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 09:00 am||ACC||
PORTLAND|||100413407|R|4-2|1|27|42|5|ER|05/30/2017||MV|05/31/2017|MA|06/05/2017 10:08 am||ACC||
PORTLAND|||049650452|D|4-1|1|27|42|5|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 09:17 am||ACC||
PORTLAND|||100662110|D|4-2|1|27|42|4|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 10:06 am||ACC||
PORTLAND|||100230126|L|1-2|1|27|39|5|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 02:10 pm||ACC||
PORTLAND||O|100222040|D|2-1|1|27|38|5|UR|08/04/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||S|100488869|D|4-1|1|27|42|5|UR|07/29/2016||EL|04/28/2017|MA|06/12/2017 11:00 am||ACC||
PORTLAND||S|100488866|U|4-1|1|27|42|5|UR|07/29/2016||EL|04/28/2017|MA|06/09/2017 08:00 am||ACC||
PORTLAND||O|100545013|D|2-1|1|27|38|5|UR|09/11/2016||MV|04/28/2017||||REJ|BND|
PORTLAND||O|100572450|D|1-1|1|27|39|5|UR|09/06/2016||MV|04/28/2017||||REJ|BND|
PORTLAND||O|100185716|D|1-3|1|27|39|5|UR|10/20/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049651115|D|4-1|1|27|42|5|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 09:18 am||ACC||
PORTLAND||O|100580982|D|1-3|1|27|39|5|UR|09/24/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049651284|U|3-1|1|27|41|5|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 09:35 am||ACC||
PORTLAND||O|100319468|G|4-1|1|27|42|5|UR|09/16/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100084992|U|1-2|1|27|39|5|UR|11/01/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100083924|D|2-2|1|27|40|5|UR|08/09/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100068007|G|4-1|1|27|42|5|UR|09/19/2016||MV|04/28/2017||||REJ|BND|
PORTLAND|||009614908|R|3-1|1|27|41|5|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 09:32 am||ACC||
PORTLAND||O|100063553|D|1-1|1|27|39|5|UR|09/06/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049651735|D|5-1|1|28|36|5|ER|05/16/2017||MV|05/16/2017|MA|05/24/2017 11:18 am||ACC||
PORTLAND|||049651832|D|2-1|1|27|38|5|VP|05/19/2017||VP|05/19/2017|VP|05/19/2017 09:08 am||ACC||
PORTLAND||O|049651959|D|5-1|1|28|41|5|UR|09/29/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||048400738|D|1-2|1|27|40|5|ER|06/02/2017||MV|06/05/2017||||REJ|BND|
PORTLAND||S|100031593|U|2-1|1|27|38|5|UR|07/20/2016||MV|04/28/2017||||REJ|BND|
PORTLAND|||049652215|R|3-2|1|28|37|5|TR|05/08/2017||MV|05/16/2017|MA|05/25/2017 09:06 am||ACC||
PORTLAND||O|100157222|U|4-2|1|27|43|4|UR|10/17/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||050007042|D|4-2|1|27|42|4|VP|05/16/2017||VP|05/16/2017|VP|05/16/2017 09:52 am||ACC||
PORTLAND|||100154510|D|5-2|1|28|43|4|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:28 am||ACC||
PORTLAND|||100154512|D|5-2|1|28|43|4|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 10:29 am||ACC||
PORTLAND||O|049652428|D|1-1|1|27|39|5|UR|09/19/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||100065132|D|4-2|1|27|42|5|TR|05/18/2017||MV|05/18/2017|MA|05/30/2017 09:25 am||ACC||
PORTLAND||O|049652733|U|1-2|1|27|39|5|UR|09/11/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100302603|D|2-1|1|27|38|5|UR|09/13/2016||MV|04/28/2017||||REJ|BND|
PORTLAND|||049653287|D|4-2|1|27|36|5|TR|06/08/2017||MV|06/08/2017||||REJ|BND|
PORTLAND||O|049653314|D|2-1|1|27|38|5|UR|09/24/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049653386|D|2-2|1|27|38|5|UR|09/08/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049719929|D|4-2|1|27|42|5|VP|05/18/2017||VP|05/18/2017|VP|05/18/2017 11:23 am||ACC||
PORTLAND||O|100419090|U|2-2|1|27|38|5|UR|09/08/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||S|100060191|R|4-2|1|27|42|5|UR|10/31/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049653495|U|2-2|1|27|40|5|UR|09/15/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100080374|D|1-2|1|27|38|5|UR|09/30/2016||MV|04/28/2017||||REJ|BND|
PORTLAND||O|100308790|D|1-2|1|27|38|5|UR|05/13/2016||MV|04/28/2017||||REJ|BND|
PORTLAND||O|049653525|D|1-2|1|27|38|5|UR|02/18/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100068886|D|2-2|1|27|38|5|UR|10/03/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100058211|D|3-1|1|27|42|5|UR|02/01/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||100254257|D|1-2|1|27|39|5|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 10:07 am||ACC||
PORTLAND||O|100023818|U|5-1|1|28|41|5|UR|10/09/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|018106121|D|5-2|1|28|43|4|UR|09/19/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|049654180|U|4-1|1|27|42|5|UR|07/24/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||100102307|D|3-2|1|28|41|5|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 09:49 am||ACC||
PORTLAND||O|100159258|D|2-2|1|27|38|5|UR|09/26/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100582535|U|1-2|1|27|40|5|UR|10/05/2016||EL|04/28/2017||||REJ|BND|
PORTLAND|||049654399|D|4-2|1|28|36|5|VP|05/22/2017||VP|05/22/2017|VP|05/22/2017 09:51 am||ACC||
PORTLAND|||049654479|U|4-1|1|27|42|5|ER|06/07/2017||MV|06/08/2017||||REJ|BND|
PORTLAND||O|049654620|D|2-2|1|27|40|5|UR|08/29/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100162277|D|4-1|1|28|41|5|UR|10/12/2016||EL|04/28/2017||||REJ|BND|
PORTLAND||O|100420296|D|2-1|1|27|38|5|UR|09/04/2016||MV|04/28/2017||||REJ|BND|
POWNAL|||009400122|D|1-1|1|24|46|3|WV|05/18/2017||IV|05/18/2017||||REJ|BND|
POWNAL|||009400124|D|1-1|1|24|46|3|WV|05/18/2017||IV|05/18/2017||||REJ|BND|
POWNAL||O|100592813|D|1-1|1|24|46|3|UR|10/22/2016||EL|04/28/2017||||REJ|BND|
POWNAL||O|100300162|U|1-1|1|24|46|3|UR|08/29/2016||EL|04/28/2017||||REJ|BND|
POWNAL||O|008702203|D|1-1|1|24|46|3|UR|09/18/2016||EL|04/28/2017||||REJ|BND|
POWNAL|||009400341|D|1-1|1|24|46|3|VP|05/25/2017||VP|05/25/2017|VP|05/25/2017 09:17 am||ACC||
POWNAL|||100300969|R|1-1|1|24|46|3|WV|05/23/2017||IF|05/23/2017|MA|05/30/2017 04:07 pm||ACC||
POWNAL||O|009400468|D|1-1|1|24|46|3|UR|10/04/2016||EL|04/28/2017|SI|05/29/2017 11:33 am||ACC||
POWNAL|||009400607|U|1-1|1|24|48|3|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 08:41 am||ACC||
PRESQUE ISLE||O|100484670|R|1-12|2|2|147|2|UR|09/12/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|049000229|U|1-12|2|2|147|2|UR|08/23/2016||MV|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|049000371|D|1-8|2|2|147|2|UR|10/04/2016||MV|04/28/2017|MA|05/08/2017 08:00 am||ACC||
PRESQUE ISLE||O|049000549|R|1-5|2|2|148|2|UR|09/23/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100215392|U|1-5|2|2|147|2|UR|08/01/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||S|049001861|U|1-6|2|2|147|2|UR|10/26/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE|||049002216|D|1-10|2|2|147|2|WV|06/07/2017||IF|06/07/2017|IF|06/08/2017 11:35 am||ACC||
PRESQUE ISLE|||049002381|D|1-10|2|2|147|2|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 02:33 pm||ACC||
PRESQUE ISLE||O|100607392|D|1-9|2|2|147|2|UR|10/28/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100598779|D|1-9|2|2|147|2|UR|10/31/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100092509|U|1-16|2|2|147|2|UR|08/08/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||S|100544860|R|1-4|2|2|148|2|UR|10/03/2016||MV|04/28/2017|MA|05/19/2017 08:19 am||REJ|BRU|
PRESQUE ISLE||O|049003460|U|1-8|2|2|147|2|UR|07/05/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||S|049004714|G|2-4|2|2|148|2|UR|02/09/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|051405866|U|1-9|2|2|147|2|UR|10/11/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100573410|D|2-4|2|2|147|2|UR|08/03/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100438352|D|2-4|2|2|147|2|WV|06/07/2017||MV|06/07/2017||||REJ|BND|
PRESQUE ISLE|||049005102|D|1-10|2|2|147|2|WV|06/06/2017||IF|06/06/2017|IF|06/06/2017 02:57 pm||ACC||
PRESQUE ISLE|||049005105|U|1-10|2|2|147|2|WV|06/06/2017||IV|06/06/2017|DV|06/06/2017 02:57 pm||ACC||
PRESQUE ISLE||O|100582547|U|1-10|2|2|147|2|UR|10/07/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|049005493|D|2-17|2|2|147|2|UR|10/05/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|049005494|D|2-17|2|2|147|2|UR|10/05/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100484694|U|1-12|2|2|147|2|UR|09/12/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100596981|U|1-11|2|2|147|2|UR|10/28/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE|||049002952|D|1-10|2|2|147|2|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 01:57 pm||ACC||
PRESQUE ISLE||O|100158627|D|1-11|2|2|147|2|UR|10/09/2016||EL|04/28/2017||||REJ|BND|
PRESQUE ISLE||O|100576137|U|1-11|2|2|147|2|UR|09/21/2016||MV|04/28/2017||||REJ|BND|
PRINCETON|||051800249|R|1-1|2|6|141|1|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 09:19 am||ACC||
PRINCETON|||045000029|R|1-1|2|6|141|1|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 02:57 pm||ACC||
PROSPECT|||012701067|U|1-1|2|11|131|2|WV|05/30/2017||MV|05/30/2017|MA|06/08/2017 12:43 pm||ACC||
RANDOLPH||S|100475690|U|1-1|2|14|87|2|UR|08/30/2016||EL|04/28/2017||||REJ|BND|
RANDOLPH||O|100413829|D|1-1|2|14|87|2|UR|07/06/2016||MV|04/28/2017|MA|05/16/2017 08:00 am||ACC||
RANDOLPH||O|100413336|D|1-1|2|14|87|2|UR|07/25/2016||EL|04/28/2017||||REJ|BND|
RANDOLPH||O|100475468|D|1-1|2|14|87|2|UR|10/11/2016||EL|04/28/2017||||REJ|BND|
RANDOLPH||S|051507482|R|1-1|2|14|87|2|UR|10/25/2016||EL|04/28/2017||||REJ|BND|
RANGELEY|||011400003|R|1-1|2|17|117|3|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 12:05 pm||ACC||
RANGELEY|||100434063|D|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/12/2017 08:20 am||ACC||
RANGELEY||O|100384322|G|1-1|2|17|117|3|UR|08/08/2016||EL|04/28/2017||||REJ|BND|
RANGELEY||O|100435744|G|1-1|2|17|117|3|UR|08/09/2016||EL|04/28/2017||||REJ|BND|
RANGELEY|||011400041|R|1-1|2|17|117|3|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 01:15 pm||ACC||
RANGELEY|||011400046|U|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|DV|06/13/2017 08:00 am||ACC||
RANGELEY|||011400047|U|1-1|2|17|117|3|WV|05/22/2017||IV|05/22/2017|DV|06/12/2017 01:05 pm||ACC||
RANGELEY||O|100152626|U|1-1|2|17|117|3|UR|09/23/2016||EL|04/28/2017||||REJ|BND|
RANGELEY|||100434061|R|1-1|2|17|117|3|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 08:20 am||ACC||
RANGELEY|||100068146|R|1-1|2|17|117|3|WV|05/26/2017||IV|05/26/2017|IF|06/01/2017 11:21 am||ACC||
RANGELEY|||100239560|R|1-1|2|17|117|3|VP|05/25/2017||VP|05/25/2017|VP|05/25/2017 08:30 am||ACC||
RANGELEY|||100139360|R|1-1|2|17|117|3|WV|06/13/2017||IV|06/13/2017|DV|06/13/2017 07:42 pm||ACC||
RANGELEY|||011400090|U|1-1|2|17|117|3|WV|06/13/2017||IF|06/13/2017|IF|06/13/2017 07:42 pm||ACC||
RANGELEY|||011400094|U|1-1|2|17|117|3|WV|06/01/2017||IV|06/01/2017|DV|06/06/2017 09:25 am||ACC||
RANGELEY|||011400101|D|1-1|2|17|117|3|WV|05/24/2017||IV|05/24/2017|DV|06/09/2017 11:15 am||ACC||
RANGELEY|||100068158|U|1-1|2|17|117|3|WV|06/07/2017||IV|06/07/2017|DV|06/12/2017 01:40 pm||ACC||
RANGELEY|||100023288|R|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|DV|06/08/2017 03:45 pm||ACC||
RANGELEY|||100659710|U|1-1|2|17|117|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 10:50 am||ACC||
RANGELEY|||100236260|G|1-1|2|17|117|3|VP|06/09/2017||VP|06/09/2017|VP|06/09/2017 11:25 am||ACC||
RANGELEY|||011400155|R|1-1|2|17|117|3|WV|06/12/2017||IF|06/12/2017|IF|06/13/2017 11:30 am||ACC||
RANGELEY|||011400196|R|1-1|2|17|117|3|WV|05/31/2017||IV|05/31/2017|DV|06/09/2017 12:22 pm||ACC||
RANGELEY|||011400201|D|1-1|2|17|117|3|WV|06/05/2017||IV|06/06/2017|DV|06/07/2017 01:00 pm||ACC||
RANGELEY|||011400205|D|1-1|2|17|117|3|WV|05/23/2017||IF|05/23/2017|DV|06/08/2017 02:00 pm||ACC||
RANGELEY|||011400206|D|1-1|2|17|117|3|WV|05/23/2017||IV|05/23/2017|IF|06/08/2017 02:00 pm||ACC||
RANGELEY|||016000799|D|1-1|2|17|117|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:15 am||ACC||
RANGELEY|||011400221|D|1-1|2|17|117|3|VP|05/30/2017||VP|05/30/2017|VP|05/30/2017 10:30 am||ACC||
RANGELEY|||011400229|R|1-1|2|17|117|3|TR|06/07/2017||MV|06/07/2017|MA|06/13/2017 10:45 am||ACC||
RANGELEY|||051302927|U|1-1|2|17|117|3|VP|06/12/2017||VP|06/12/2017|VP|06/12/2017 03:47 pm||ACC||
RANGELEY|||011400342|U|1-1|2|17|117|3|WV|06/02/2017||IV|06/02/2017|DV|06/07/2017 01:17 pm||ACC||
RANGELEY|||011400356|R|1-1|2|17|117|3|WV|06/07/2017||IF|06/07/2017|IF|06/12/2017 10:00 am||ACC||
RANGELEY|||011400357|U|1-1|2|17|117|3|WV|06/07/2017||IV|06/07/2017|DV|06/12/2017 10:00 am||ACC||
RANGELEY|||011400377|D|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/07/2017 01:19 pm||ACC||
RANGELEY|||011400380|D|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/07/2017 01:19 pm||ACC||
RANGELEY|||011400387|D|1-1|2|17|117|3|WV|06/08/2017||IF|06/08/2017||||REJ|BND|
RANGELEY|||011400388|D|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017||||REJ|BND|
RANGELEY|||032201337|R|1-1|2|17|117|3|VP|05/17/2017||VP|05/17/2017|VP|05/17/2017 10:57 am||ACC||
RANGELEY|||011400428|R|1-1|2|17|117|3|WV|06/07/2017||IV|06/07/2017|DV|06/09/2017 09:44 am||ACC||
RANGELEY|||011400455|D|1-1|2|17|117|3|WV|06/01/2017||IV|06/01/2017|DV|06/07/2017 02:37 pm||ACC||
RANGELEY|||011400463|R|1-1|2|17|117|3|WV|06/07/2017||IV|06/07/2017|DV|06/09/2017 10:15 am||ACC||
RANGELEY||O|100331616|U|1-1|2|17|117|3|UR|10/04/2016||EL|04/28/2017||||REJ|BND|
RANGELEY|||011400572|R|1-1|2|17|117|3|WV|06/09/2017||IV|06/09/2017|MA|06/12/2017 10:55 am||ACC||
RANGELEY|||011400590|R|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/12/2017 12:05 am||ACC||
RANGELEY|||011400598|R|1-1|2|17|117|3|WV|05/17/2017||IV|05/17/2017|DV|06/01/2017 02:40 pm||ACC||
RANGELEY|||011400599|R|1-1|2|17|117|3|WV|05/17/2017||IF|05/17/2017|IF|06/01/2017 02:40 pm||ACC||
RANGELEY|||100113617|G|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/07/2017 11:40 am||ACC||
RANGELEY|||100113650|R|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|DV|06/08/2017 10:50 am||ACC||
RANGELEY|||011400637|R|1-1|2|17|117|3|WV|05/24/2017||IV|05/24/2017|IF|06/12/2017 11:25 am||ACC||
RANGELEY|||011400638|R|1-1|2|17|117|3|WV|05/24/2017||IF|05/24/2017|DV|06/12/2017 11:25 am||ACC||
RANGELEY|||011400641|U|1-1|2|17|117|3|WV|06/07/2017||IV|06/07/2017|DV|06/08/2017 12:57 pm||ACC||
RANGELEY|||100603302|U|1-1|2|17|117|3|WV|06/07/2017||IF|06/07/2017|IF|06/08/2017 12:17 pm||ACC||
RANGELEY|||011400652|R|1-1|2|17|117|3|WV|06/06/2017||IF|06/06/2017|IF|06/13/2017 11:00 am||ACC||
RANGELEY|||011400665|G|1-1|2|17|117|3|WV|06/02/2017||IV|06/02/2017|DV|06/13/2017 08:38 am||ACC||
RANGELEY|||011400666|G|1-1|2|17|117|3|WV|06/02/2017||IV|06/02/2017|DV|06/13/2017 08:35 am||ACC||
RANGELEY|||011400674|R|1-1|2|17|117|3|WV|05/23/2017||IV|05/23/2017|DV|05/31/2017 11:10 am||ACC||
RANGELEY|||011400686|U|1-1|2|17|117|3|WV|05/17/2017||IV|05/17/2017|DV|06/08/2017 09:15 am||ACC||
RANGELEY|||011400705|R|1-1|2|17|117|3|WV|06/05/2017||IF|06/05/2017|IF|06/12/2017 09:45 am||ACC||
RANGELEY|||011400714|D|1-1|2|17|117|3|VP|06/12/2017||VP|06/12/2017|VP|06/12/2017 10:45 am||ACC||
RANGELEY|||011400720|U|1-1|2|17|117|3|WV|05/31/2017||IV|05/31/2017|MA|06/09/2017 11:00 am||ACC||
RANGELEY|||100139626|G|1-1|2|17|117|3|WV|05/31/2017||IF|05/31/2017|DV|06/13/2017 10:10 am||ACC||
RANGELEY|||016600682|D|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|IF|06/12/2017 08:00 am||ACC||
RANGELEY|||100499592|R|1-1|2|17|117|3|VP|06/05/2017||VP|06/05/2017|VP|06/05/2017 10:15 am||ACC||
RANGELEY|||100298447|R|1-1|2|17|117|3|WV|06/13/2017||IV|06/13/2017|DV|06/13/2017 03:35 pm||ACC||
RANGELEY|||100298481|U|1-1|2|17|117|3|WV|06/13/2017||IF|06/13/2017|IF|06/13/2017 03:35 pm||ACC||
RANGELEY||O|100193582|D|1-1|2|17|117|3|UR|10/18/2016||EL|04/28/2017||||REJ|BND|
RANGELEY|||011400768|U|1-1|2|17|117|3|VP|06/07/2017||VP|06/07/2017|VP|06/07/2017 11:12 am||ACC||
RANGELEY|||011400776|R|1-1|2|17|117|3|WV|05/23/2017||IF|05/23/2017|IF|05/31/2017 11:10 am||ACC||
RANGELEY|||011400790|G|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|DV|06/12/2017 11:10 am||ACC||
RANGELEY|||011400826|U|1-1|2|17|117|3|WV|05/19/2017||IV|05/19/2017|DV|05/23/2017 09:15 am||ACC||
RANGELEY|||011400840|R|1-1|2|17|117|3|WP|06/01/2017||IP|06/01/2017|DV|06/07/2017 09:00 am||ACC||
RANGELEY|||011400846|U|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|IF|06/12/2017 09:30 am||ACC||
RANGELEY|||011400847|U|1-1|2|17|117|3|WV|06/08/2017||IF|06/08/2017|IF|06/12/2017 09:30 am||ACC||
RANGELEY|||011400862|D|1-1|2|17|117|3|WV|06/12/2017||IV|06/12/2017|DV|06/12/2017 12:30 pm||ACC||
RANGELEY|||100295785|R|1-1|2|17|117|3|WV|06/06/2017||IV|06/06/2017|DV|06/07/2017 11:42 am||ACC||
RANGELEY|||011400876|U|1-1|2|17|117|3|WV|06/05/2017||IV|06/05/2017|DV|06/09/2017 08:30 am||ACC||
RANGELEY|||000103252|U|1-1|2|17|117|3|WV|06/08/2017||IF|06/08/2017|MA|06/12/2017 10:55 am||ACC||
RANGELEY|||000103253|R|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|MA|06/12/2017 10:55 am||ACC||
RANGELEY|||049307838|U|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|IF|06/13/2017 11:30 am||ACC||
RANGELEY|||011400912|R|1-1|2|17|117|3|WV|06/08/2017||IV|06/08/2017|DV|06/13/2017 11:30 am||ACC||
RANGELEY|||011400932|U|1-1|2|17|117|3|WV|06/06/2017||IV|06/06/2017|DV|06/13/2017 11:00 am||ACC||
RANGELEY|||011400940|U|1-1|2|17|117|3|WV|06/12/2017||IV|06/12/2017|DV|06/13/2017 02:50 pm||ACC||
RANGELEY|||004200035|R|1-1|2|17|117|3|VP|05/26/2017||VP|05/26/2017|VP|05/26/2017 03:52 pm||ACC||
RANGELEY PLT||O|010000066|D|1-1|2|17|117|3|UR|11/02/2016||EL|04/28/2017||||REJ|BND|
RANGELEY PLT||O|100302902|D|1-1|2|17|117|3|UR|10/06/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||O|049700843|R|1-1|1|26|67|2|UR|09/20/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||O|100482917|D|1-1|1|26|67|2|UR|09/23/2016||EL|04/28/2017||||REJ|BND|
RAYMOND|||100067056|U|1-1|1|26|66|2|ER|05/14/2017||MV|05/23/2017|MA|05/30/2017 03:30 pm||ACC||
RAYMOND|||009500417|R|1-1|1|26|66|2|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 12:01 pm||ACC||
RAYMOND|||009500421|R|1-1|1|26|66|2|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 12:03 pm||ACC||
RAYMOND|||009500534|R|1-1|1|26|66|2|VP|05/31/2017||VP|05/31/2017|VP|05/31/2017 08:24 am||ACC||
RAYMOND|||009500988|U|1-1|1|26|66|2|WV|05/31/2017||IV|05/31/2017|DV|06/02/2017 11:35 am||ACC||
RAYMOND|||009500989|U|1-1|1|26|66|2|WV|05/31/2017||IF|05/31/2017|DV|06/02/2017 11:35 am||ACC||
RAYMOND||O|009502136|U|1-1|1|26|67|2|UR|09/26/2016||EL|04/28/2017|SI|05/31/2017 04:17 am||ACC||
RAYMOND|||009501166|D|1-1|1|26|66|2|VP|06/08/2017||VP|06/08/2017|VP|06/08/2017 03:09 pm||ACC||
RAYMOND|||008801750|D|1-1|1|26|67|2|ER|05/31/2017||MV|06/01/2017|MA|06/08/2017 03:00 pm||ACC||
RAYMOND||O|100572571|U|1-1|1|26|67|2|UR|07/05/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|100320336|U|1-1|1|26|66|2|UR|10/13/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||O|009501835|U|1-1|1|26|67|2|UR|09/14/2016||EL|04/28/2017|MA|05/15/2017 11:00 am||ACC||
RAYMOND||O|009501940|U|1-1|1|26|67|2|UR|09/27/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||O|009501943|U|1-1|1|26|67|2|UR|09/15/2016||EL|04/28/2017||||REJ|BND|
RAYMOND|||009502129|D|1-1|1|26|66|2|WV|06/07/2017||IF|06/07/2017|IF|06/13/2017 07:00 pm||ACC||
RAYMOND||S|100365251|U|1-1|1|26|66|2|UR|10/14/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|100300952|R|1-1|1|26|66|2|UR|10/18/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|009503499|R|1-1|1|26|66|2|UR|11/03/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|009503500|R|1-1|1|26|66|2|UR|10/18/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|100202823|R|1-1|1|26|66|2|UR|10/03/2016||EL|04/28/2017||||REJ|BND|
RAYMOND||S|100572750|D|1-1|1|26|66|2|UR|07/11/2016||EL|04/28/2017||||REJ|BND|
RAYMOND|||009503713|R|1-1|1|26|66|2|VP|06/06/2017||VP|06/06/2017|VP|06/06/2017 08:45 am||ACC||
RAYMOND||O|100271541|U|1-1|1|26|66|2|UR|10/19/2016||EL|04/28/2017||||REJ|BND|
