MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
PORTLAND|||100406337|D|5-1|1|28|41|5|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 10:17 am||ACC||
PORTLAND|||100675417|D|1-2|1|27|39|5|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 03:14 pm||ACC||
PORTLAND|||100249022|D|2-1|1|27|38|5|ER|10/15/2019||MV|10/16/2019|MA|10/23/2019 12:54 pm||ACC||
PORTLAND||O|049604378|U|2-1|1|27|38|5|UR|09/25/2018||EL|09/19/2019||||||
PORTLAND|||049701567|R|4-1|1|27|42|5|VP|10/21/2019||VP|10/21/2019|VP|10/21/2019 02:19 pm||ACC||
PORTLAND||O|049604403|D|2-1|1|27|38|5|UR|08/29/2018||EL|09/19/2019|SI|10/04/2019 07:02 am||ACC||
PORTLAND|||100743212|D|1-45|1|27|39|5|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 01:25 pm||ACC||
PORTLAND|||008500683|R|3-1|1|27|41|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 09:49 am||ACC||
PORTLAND|||049604463|D|3-1|1|27|41|5|ER|10/10/2019||MV|10/11/2019|MA|10/18/2019 02:24 pm||ACC||
PORTLAND|||049604464|D|3-1|1|27|41|5|ER|10/10/2019||MV|10/11/2019|MA|10/18/2019 02:24 pm||ACC||
PORTLAND|||100029027|D|1-2|1|27|40|5|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 01:29 pm||ACC||
PORTLAND|||042800093|D|5-2|1|28|43|4|ER|10/31/2019||MV|10/31/2019||||||
PORTLAND|||046700123|D|5-2|1|28|43|4|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 11:41 am||ACC||
PORTLAND||O|100326434|D|5-2|1|28|36|5|UR|11/06/2018||EL|09/19/2019||||||
PORTLAND||O|100028394|D|4-1|1|27|42|5|UR|10/29/2018||EL|09/19/2019|SI|10/16/2019 05:41 pm||ACC||
PORTLAND|||049604548|U|3-2|1|28|37|5|ER|09/22/2019||MV|10/04/2019|MA|10/21/2019 02:27 pm||ACC||
PORTLAND|||049604552|U|3-1|1|28|37|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 02:31 pm||ACC||
PORTLAND|||100055891|D|2-1|1|27|38|5|WV|10/29/2019||IF|10/29/2019|MA|10/31/2019 03:19 pm||ACC||
PORTLAND|||048802781|U|1-1|1|27|39|5|ER|10/30/2019||MV|10/31/2019||||||
PORTLAND|||100737746|D|3-1|1|27|41|5|ER|09/14/2019||MV|10/04/2019|MA|10/17/2019 02:12 pm||ACC||
PORTLAND|||100733384|D|3-1|1|27|41|5|ER|09/22/2019||MV|10/04/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||049604612|D|3-1|1|27|41|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 09:38 am||ACC||
PORTLAND|||100327163|D|2-1|1|27|38|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 02:21 pm||ACC||
PORTLAND|||049101478|D|2-1|1|27|38|5|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 06:21 pm||ACC||
PORTLAND|||049604650|U|3-2|1|28|37|5|ER|09/24/2019||MV|10/04/2019|MA|10/17/2019 02:13 pm||ACC||
PORTLAND|||046500486|D|3-1|1|28|37|5|TR|09/20/2019||MV|10/04/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||100300890|R|3-1|1|28|41|5|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 06:47 pm||ACC||
PORTLAND|||049604780|R|3-2|1|28|37|5|ER|09/17/2019||MV|10/04/2019|MA|10/31/2019 03:20 pm||ACC||
PORTLAND|||049604783|D|4-2|1|27|42|4|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 02:36 pm||ACC||
PORTLAND|||100738393|U|1-1|1|27|39|5|WV|08/20/2019||MV|10/04/2019||||||
PORTLAND|||049631775|U|3-2|1|28|41|5|TR|10/31/2019||MV|10/31/2019||||||
PORTLAND|||100542445|D|1-3|1|27|39|5|ER|10/02/2019||MV|10/04/2019|MA|10/28/2019 03:32 pm||ACC||
PORTLAND|||100367085|U|5-1|1|28|36|5|ER|10/08/2019||MV|10/08/2019||||||
PORTLAND|||100117201|U|5-1|1|28|36|5|ER|10/08/2019||MV|10/08/2019||||||
PORTLAND|||008500743|D|3-2|1|28|37|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 03:42 pm||ACC||
PORTLAND|||008400378|D|2-1|1|27|38|5|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 09:53 am||ACC||
PORTLAND|||100743645|D|1-1|1|27|39|5|VP|10/21/2019||VP|10/21/2019|VP|10/21/2019 12:32 pm||ACC||
PORTLAND|||100592637|U|1-2|1|27|39|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 01:04 pm||ACC||
PORTLAND|||050000725|D|1-1|1|27|39|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 02:58 pm||ACC||
PORTLAND|||100688069|D|1-1|1|27|39|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 12:19 pm||ACC||
PORTLAND|||049604922|D|3-2|1|28|41|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 04:26 pm||ACC||
PORTLAND|||049604934|D|3-2|1|28|37|5|TR|10/21/2019||MV|10/21/2019|DV|10/29/2019 03:43 pm||ACC||
PORTLAND|||049604948|D|1-1|1|27|39|5|VP|10/10/2019||VP|10/10/2019|VP|10/10/2019 01:48 pm||ACC||
PORTLAND|||100683614|D|2-1|1|27|38|5|ER|10/25/2019||MV|10/25/2019|DV|11/04/2019 03:33 pm||ACC||
PORTLAND|||100448347|U|2-1|1|27|38|5|VP|10/07/2019||VP|10/07/2019|VP|10/07/2019 01:03 pm||ACC||
PORTLAND|||100448380|U|2-1|1|27|38|5|VP|10/07/2019||VP|10/07/2019|VP|10/07/2019 01:01 pm||ACC||
PORTLAND|||016300323|R|5-1|1|28|37|5|ER|10/27/2019||MV|10/28/2019|DV|11/04/2019 03:34 pm||ACC||
PORTLAND|||006400024|R|5-2|1|28|43|4|ER|09/20/2019||MV|10/04/2019|MA|11/04/2019 02:45 pm||ACC||
PORTLAND|||049605002|D|3-2|1|28|37|5|TR|10/11/2019||MV|10/11/2019|DV|10/21/2019 02:18 pm||ACC||
PORTLAND||O|049605006|R|1-2|1|27|39|5|UR|10/08/2018||MV|09/20/2019||||||
PORTLAND|||100487390|D|1-3|1|27|39|5|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 01:14 pm||ACC||
PORTLAND|||100068046|D|3-2|1|28|41|5|VP|10/24/2019||VP|10/24/2019|VP|10/24/2019 11:54 am||ACC||
PORTLAND|||100076267|D|1-2|1|27|39|5|TR|10/23/2019||MV|10/23/2019||||||
PORTLAND|||051406859|D|3-1|1|27|40|5|ER|10/31/2019||MV|10/31/2019||||||
PORTLAND|||100014260|G|4-2|1|27|36|5|ER|10/30/2019||MV|10/31/2019|DV|11/05/2019 10:12 am||ACC||
PORTLAND|||100739230|D|2-1|1|27|38|5|ER|10/15/2019||MV|10/16/2019|MA|11/04/2019 02:46 pm||ACC||
PORTLAND|||049605089|D|1-1|1|27|39|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 02:57 pm||ACC||
PORTLAND|||049605097|D|1-1|1|27|39|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 02:59 pm||ACC||
PORTLAND|||049303998|D|3-2|1|28|37|5|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 02:25 pm||ACC||
PORTLAND|||008700559|R|1-2|1|27|38|5|WV|10/25/2019||IV|10/25/2019|MA|11/05/2019 02:17 pm||ACC||
PORTLAND|||049605135|D|2-2|1|27|40|5|WV|10/31/2019||IV|10/31/2019||||||
PORTLAND|||049605154|D|2-1|1|27|38|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 02:15 pm||ACC||
PORTLAND|||049801553|D|4-2|1|28|36|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 01:47 pm||ACC||
PORTLAND|||049605174|D|5-2|1|28|43|4|ER|09/20/2019||MV|10/04/2019|MA|10/28/2019 03:32 pm||ACC||
PORTLAND|||049605194|D|4-1|1|27|42|5|TR|10/09/2019||MV|10/09/2019|MA|10/18/2019 02:28 pm||ACC||
PORTLAND|||049605245|D|3-2|1|28|37|5|TR|10/11/2019||MV|10/11/2019|MA|11/04/2019 02:40 pm||ACC||
PORTLAND|||049605247|U|2-2|1|27|40|5|WV|10/29/2019||IF|10/29/2019|MA|11/04/2019 02:47 pm||ACC||
PORTLAND|||100507281|U|3-1|1|28|37|5|ER|10/03/2019||MV|10/04/2019||||||
PORTLAND|||100741184|D|2-1|1|27|38|5|WV|09/26/2019||MV|10/04/2019|MA|11/01/2019 12:58 pm||ACC||
PORTLAND|||049605296|R|3-1|1|28|37|5|ER|10/13/2019||MV|10/15/2019|MA|11/01/2019 01:07 pm||ACC||
PORTLAND|||049605298|R|3-1|1|28|37|5|ER|10/15/2019||MV|10/15/2019|MA|11/01/2019 01:07 pm||ACC||
PORTLAND|||100710048|U|2-1|1|27|38|5|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 02:30 pm||ACC||
PORTLAND|||100173139|D|1-3|1|27|39|5|ER|10/09/2019||MV|10/10/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND|||049300949|U|3-1|1|28|37|5|ER|09/22/2019||MV|10/04/2019|MA|10/17/2019 02:14 pm||ACC||
PORTLAND|||100731406|U|3-1|1|28|37|5|ER|09/29/2019||MV|10/04/2019|MA|10/21/2019 02:27 pm||ACC||
PORTLAND|||100011655|U|2-2|1|27|38|5|WV|10/28/2019||IV|10/28/2019|MA|10/31/2019 03:21 pm||ACC||
PORTLAND|||100545666|D|4-1|1|27|42|5|TR|10/28/2019||MV|10/28/2019|DV|11/04/2019 03:35 pm||ACC||
PORTLAND|||049605399|R|4-2|1|27|36|5|TR|10/15/2019||MV|10/15/2019|MA|10/23/2019 12:56 pm||ACC||
PORTLAND|||049605405|D|5-2|1|28|43|4|ER|10/04/2019||MV|10/04/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||049605406|R|4-2|1|27|36|5|TR|10/15/2019||MV|10/15/2019|MA|10/23/2019 12:56 pm||ACC||
PORTLAND|||049605407|D|5-2|1|28|43|4|ER|10/02/2019||MV|10/04/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||049605421|D|2-2|1|27|40|5|TR|10/30/2019||MV|10/30/2019|MA|11/04/2019 02:48 pm||ACC||
PORTLAND|||048702096|U|3-2|1|28|37|5|ER|10/30/2019||MV|10/31/2019||||||
PORTLAND|||049605432|D|2-1|1|27|38|5|ER|10/12/2019||MV|10/15/2019|MA|10/21/2019 02:28 pm||ACC||
PORTLAND|||100085087|D|1-3|1|27|39|5|WV|10/29/2019||IF|10/29/2019|MA|11/04/2019 02:48 pm||ACC||
PORTLAND||O|051400980|D|1-2|1|27|40|5|UR|10/12/2018||EL|09/19/2019||||||
PORTLAND|||049605463|U|3-1|1|28|37|5|ER|10/28/2019||MV|10/29/2019|MA|11/05/2019 02:18 pm||ACC||
PORTLAND|||049605466|D|1-3|1|27|39|5|WV|10/29/2019||IV|10/29/2019|MA|11/01/2019 01:08 pm||ACC||
PORTLAND|||100736761|D|4-1|1|27|42|5|ER|09/18/2019||MV|10/04/2019|MA|11/04/2019 02:40 pm||ACC||
PORTLAND|||049605505|U|5-2|1|28|36|5|ER|10/07/2019||MV|10/07/2019|MA|10/15/2019 03:19 pm||ACC||
PORTLAND|||049605507|U|5-2|1|28|43|4|WV|10/18/2019||IV|10/18/2019|DV|10/21/2019 02:18 pm||ACC||
PORTLAND|||100542655|D|5-2|1|28|43|4|ER|09/28/2019||MV|10/04/2019|MA|10/17/2019 02:15 pm||ACC||
PORTLAND|||049605580|R|3-1|1|28|37|5|TR|10/15/2019||MV|10/15/2019|DV|11/01/2019 02:58 pm||ACC||
PORTLAND||O|100554271|D|5-2|1|28|43|4|UR|10/08/2018||EL|09/19/2019||||||
PORTLAND|||100190041|D|3-1|1|28|41|5|TR|10/15/2019||MV|10/15/2019|MA|10/29/2019 01:48 pm||ACC||
PORTLAND|||100716528|U|3-2|1|28|37|5|ER|10/28/2019||MV|10/28/2019||||||
PORTLAND|||010600908|D|3-1|1|28|36|5|ER|10/22/2019||MV|10/23/2019|MA|11/01/2019 12:58 pm||ACC||
PORTLAND|||100705178|U|5-2|1|28|43|4|ER|08/21/2019||MV|10/04/2019||||||
PORTLAND|||100670731|D|4-1|1|27|42|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 02:12 pm||ACC||
PORTLAND|||100062551|U|1-2|1|27|39|5|WV|10/31/2019||IV|10/31/2019||||||
PORTLAND|||051300731|U|4-1|1|27|42|5|ER|10/15/2019||MV|10/15/2019|MA|11/05/2019 02:18 pm||ACC||
PORTLAND||O|100573300|D|5-2|1|28|43|4|UR|10/16/2018||EL|09/19/2019||||||
PORTLAND|||100539854|D|2-2|1|27|40|5|WV|10/30/2019||IF|10/30/2019|DV|11/04/2019 03:54 pm||ACC||
PORTLAND|||049605734|R|3-1|1|28|37|5|TR|10/15/2019||MV|10/15/2019|DV|11/01/2019 02:58 pm||REJ|ENS|
PORTLAND|||049605741|D|4-2|1|27|42|5|TR|10/11/2019||MV|10/11/2019|MA|11/04/2019 02:49 pm||ACC||
PORTLAND|||049605742|D|2-1|1|27|38|5|VP|10/15/2019||VP|10/15/2019|VP|10/15/2019 01:06 pm||ACC||
PORTLAND|||049605753|D|5-2|1|28|43|4|TR|10/23/2019||MV|10/23/2019|MA|11/01/2019 12:58 pm||ACC||
PORTLAND|||049605764|D|5-2|1|28|43|4|WV|10/18/2019||IF|10/18/2019|DV|10/21/2019 02:19 pm||ACC||
PORTLAND|||100596722|D|2-2|1|27|40|5|VP|10/16/2019||VP|10/16/2019|VP|10/16/2019 10:16 am||ACC||
PORTLAND|||047000996|D|1-1|1|27|39|5|ER|09/19/2019||MV|10/04/2019|MA|10/15/2019 03:20 pm||ACC||
PORTLAND|||048803252|D|1-1|1|27|39|5|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 09:09 am||ACC||
PORTLAND|||049605894|R|4-2|1|27|42|5|TR|10/22/2019||MV|10/22/2019|MA|10/28/2019 03:32 pm||ACC||
PORTLAND|||049801766|D|4-1|1|27|42|5|TR|10/16/2019||MV|10/16/2019|DV|10/21/2019 10:04 am||ACC||
PORTLAND|||049801769|D|2-2|1|27|38|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 03:31 pm||ACC||
PORTLAND|||049605917|D|4-1|1|28|41|5|TR|10/08/2019||MV|10/08/2019||||||
PORTLAND|||049605930|D|4-2|1|28|36|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 01:47 pm||ACC||
PORTLAND|||049801779|D|4-1|1|27|42|5|TR|10/16/2019||MV|10/16/2019|DV|10/21/2019 10:04 am||ACC||
PORTLAND|||100084435|D|3-1|1|28|41|5|ER|10/22/2019||MV|10/22/2019|DV|10/31/2019 10:32 am||REJ|WNC|
PORTLAND|||049605948|D|5-2|1|28|43|4|TR|10/22/2019||MV|10/22/2019|MA|11/01/2019 01:08 pm||ACC||
PORTLAND|||049605949|D|5-2|1|28|43|4|TR|10/22/2019||MV|10/22/2019|MA|11/01/2019 01:09 pm||ACC||
PORTLAND|||100204467|D|2-1|1|27|38|5|ER|10/10/2019||MV|10/10/2019|MA|11/04/2019 02:52 pm||ACC||
PORTLAND|||049605971|U|2-1|1|27|38|5|ER|10/17/2019||MV|10/18/2019|MA|10/24/2019 04:04 pm||ACC||
PORTLAND|||100527150|D|2-1|1|27|38|5|ER|08/11/2019||MV|10/04/2019|MA|10/10/2019 12:56 pm||ACC||
PORTLAND|||046200269|D|2-2|1|27|40|5|ER|10/22/2019||MV|10/23/2019|MA|10/29/2019 01:49 pm||ACC||
PORTLAND|||100710700|D|4-1|1|27|42|5|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 01:59 pm||ACC||
PORTLAND|||100672771|U|4-1|1|27|42|5|VP|10/29/2019||VP|10/29/2019|VP|10/29/2019 01:59 pm||ACC||
PORTLAND||O|100578724|D|5-1|1|28|41|5|UR|10/11/2018||EL|09/19/2019||||||
PORTLAND||O|100730512|D|1-1|1|27|39|5|UR|12/22/2018||EL|09/19/2019||||||
PORTLAND|||049401379|D|2-1|1|27|38|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 01:40 pm||ACC||
PORTLAND|||008500928|D|4-2|1|27|42|4|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 02:53 pm||ACC||
PORTLAND|||049606096|U|3-1|1|28|37|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 02:37 pm||ACC||
PORTLAND|||049606108|G|3-1|1|28|41|5|TR|10/24/2019||MV|10/24/2019|MA|10/30/2019 03:27 pm||ACC||
PORTLAND|||100571984|D|3-2|1|28|41|5|ER|10/24/2019||MV|10/24/2019|DV|11/04/2019 12:23 pm||ACC||
PORTLAND|||049606164|D|3-2|1|28|37|5|TR|10/15/2019||MV|10/15/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND|||049606165|D|2-1|1|27|38|5|VP|10/15/2019||VP|10/15/2019|VP|10/15/2019 01:05 pm||ACC||
PORTLAND|||049606190|D|4-1|1|27|42|5|WV|10/31/2019||IF|10/31/2019|DV|11/04/2019 10:14 am||ACC||
PORTLAND||O|049606209|D|4-1|1|27|36|5|UR|09/19/2018||EL|09/19/2019||||||
PORTLAND|||049606212|D|3-1|1|27|41|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 11:54 am||ACC||
PORTLAND|||049801908|D|1-2|1|27|39|5|WV|09/16/2019||MV|10/04/2019||||||
PORTLAND||S|100011764|U|3-1|1|27|41|5|UR|09/28/2018||EL|09/19/2019||||||
PORTLAND|||049606386|R|5-1|1|28|36|5|VP|10/25/2019||VP|10/25/2019|VP|10/25/2019 01:12 pm||ACC||
PORTLAND|||049606388|R|4-1|1|27|42|5|TR|10/15/2019||MV|10/15/2019|MA|10/31/2019 03:21 pm||ACC||
PORTLAND|||049606412|G|2-2|1|27|40|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 02:39 pm||ACC||
PORTLAND|||100571181|D|4-1|1|27|42|5|VP|10/31/2019||VP|10/31/2019|VP|10/31/2019 10:02 am||ACC||
PORTLAND|||049606510|D|5-1|1|28|41|5|TR|10/09/2019||MV|10/09/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND|||049606512|D|3-1|1|28|37|5|TR|10/24/2019||MV|10/24/2019||||||
PORTLAND|||100219112|D|1-1|1|27|39|5|ER|10/11/2019||MV|10/15/2019||||||
PORTLAND|||049606517|D|3-1|1|28|37|5|TR|10/22/2019||MV|10/22/2019||||||
PORTLAND|||049702381|D|2-2|1|27|38|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 10:31 am||ACC||
PORTLAND||O|100488605|G|1-3|1|27|39|5|UR|10/12/2018||EL|09/19/2019||||||
PORTLAND|||100023245|D|2-2|1|27|38|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 10:31 am||ACC||
PORTLAND|||100189809|D|3-2|1|28|37|5|ER|10/28/2019||MV|10/29/2019||||||
PORTLAND|||049606616|D|1-3|1|27|39|5|TR|10/23/2019||MV|10/23/2019|MA|10/31/2019 03:22 pm||ACC||
PORTLAND|||050000935|U|4-2|1|27|42|5|WV|10/28/2019||IF|10/28/2019|MA|10/31/2019 03:23 pm||ACC||
PORTLAND|||049606631|U|4-1|1|27|42|5|TR|10/08/2019||MV|10/08/2019|MA|10/15/2019 03:21 pm||ACC||
PORTLAND|||049606632|U|4-1|1|27|42|5|TR|10/08/2019||MV|10/08/2019|MA|10/15/2019 03:22 pm||ACC||
PORTLAND|||049606639|U|4-1|1|28|41|5|TR|10/16/2019||MV|10/16/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND|||049606651|U|5-1|1|28|41|5|WV|10/15/2019||IF|10/15/2019|DV|10/22/2019 11:18 am||ACC||
PORTLAND|||049606660|D|5-1|1|28|41|5|VP|10/15/2019||VP|10/15/2019|VP|10/15/2019 10:00 am||ACC||
PORTLAND|||049606677|D|4-1|1|27|42|5|VP|10/28/2019||VP|10/28/2019|VP|10/28/2019 04:01 pm||ACC||
PORTLAND|||049606695|D|3-1|1|27|41|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 11:33 am||ACC||
PORTLAND|||100742281|U|4-2|1|27|42|5|WV|10/07/2019||MV|10/07/2019|MA|10/24/2019 04:21 pm||ACC||
PORTLAND|||100744456|D|1-1|1|27|39|5|WV|10/31/2019||IV|10/31/2019||||||
PORTLAND|||100686107|U|3-1|1|28|37|5|ER|10/23/2019||MV|10/24/2019|MA|11/01/2019 02:17 pm||ACC||
PORTLAND|||049606778|U|3-1|1|27|40|5|ER|10/08/2019||MV|10/08/2019|MA|10/31/2019 03:24 pm||ACC||
PORTLAND|||100011068|D|5-1|1|28|41|5|ER|10/29/2019||MV|10/30/2019|DV|11/04/2019 08:52 am||ACC||
PORTLAND|||100320788|D|5-1|1|28|36|5|ER|10/17/2019||MV|10/17/2019||||||
PORTLAND|||049606812|U|4-1|1|27|42|5|ER|10/07/2019||MV|10/08/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND||O|100048900|D|1-2|1|27|39|5|UR|10/22/2018||EL|09/19/2019||||||
PORTLAND||O|100589621|D|2-2|1|27|40|5|UR|05/06/2019||EL|09/19/2019||||||
PORTLAND|||049606888|R|1-3|1|27|39|5|TR|10/09/2019||MV|10/09/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||100199406|D|2-1|1|27|38|5|TR|10/23/2019||MV|10/23/2019||||||
PORTLAND|||049606933|G|4-1|1|27|42|5|ER|10/16/2019||MV|10/17/2019|MA|11/01/2019 02:17 pm||REJ|ENS|
PORTLAND|||049606938|U|3-1|1|27|41|5|VP|10/30/2019||VP|10/30/2019|VP|10/30/2019 09:21 am||ACC||
PORTLAND|||050801543|D|4-1|1|27|42|5|TR|10/08/2019||MV|10/08/2019|MA|10/23/2019 12:50 pm||ACC||
PORTLAND|||100221305|D|5-2|1|28|43|4|ER|10/25/2019||MV|10/25/2019|MA|11/04/2019 02:45 pm||ACC||
PORTLAND||O|020300320|R|4-1|1|27|42|5|UR|10/21/2018||EL|09/19/2019||||||
PORTLAND|||008501045|D|4-2|1|27|42|4|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 09:21 am||ACC||
PORTLAND|||049904564|G|4-2|1|27|36|5|VP|10/22/2019||VP|10/22/2019|VP|10/22/2019 11:06 am||ACC||
PORTLAND|||049200750|D|1-2|1|27|40|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 03:04 pm||ACC||
PORTLAND|||100423823|D|4-1|1|28|36|5|TR|09/30/2019||MV|10/04/2019|MA|10/24/2019 04:04 pm||ACC||
PORTLAND|||049607101|D|4-2|1|27|42|5|VP|10/23/2019||VP|10/23/2019|VP|10/23/2019 10:02 am||ACC||
PORTLAND|||049102169|U|3-1|1|28|37|5|TR|10/10/2019||MV|10/10/2019|MA|10/24/2019 04:04 pm||ACC||
PORTLAND|||049607134|D|5-2|1|28|43|4|WV|10/15/2019||MV|10/16/2019|MA|11/04/2019 02:45 pm||ACC||
PORTLAND|||100709110|D|5-2|1|28|43|4|WV|10/15/2019||MV|10/16/2019|MA|11/04/2019 02:46 pm||ACC||
PORTLAND|||049607139|D|5-2|1|28|43|4|WV|10/15/2019||MV|10/16/2019|MA|11/04/2019 02:47 pm||ACC||
PORTLAND|||049607149|U|5-1|1|28|36|5|TR|09/16/2019||MV|10/04/2019|MA|10/10/2019 12:59 pm||ACC||
PORTLAND|||049607150|R|5-1|1|28|36|5|TR|09/16/2019||MV|10/04/2019|MA|10/18/2019 02:29 pm||ACC||
PORTLAND|||051002941|U|3-2|1|28|37|5|TR|10/30/2019||MV|10/30/2019|MA|11/05/2019 02:19 pm||ACC||
PORTLAND|||049607164|R|2-2|1|27|38|5|ER|10/16/2019||MV|10/16/2019|MA|11/04/2019 02:47 pm||ACC||
PORTLAND|||051002942|D|3-2|1|28|37|5|ER|10/30/2019||MV|10/30/2019|MA|11/04/2019 02:48 pm||ACC||
PORTLAND|||100367089|D|1-3|1|27|39|5|WV|10/10/2019||IF|10/10/2019|MA|11/04/2019 02:48 pm||ACC||
PORTLAND|||100179981|U|1-3|1|27|39|5|WV|10/10/2019||IF|10/10/2019|MA|10/28/2019 02:39 pm||REJ|BRU|
PORTLAND|||100024981|D|2-1|1|27|38|5|ER|10/16/2019||MV|10/17/2019|MA|11/01/2019 02:18 pm||ACC||
PORTLAND|||050402290|D|2-1|1|27|38|5|VP|10/17/2019||VP|10/17/2019|VP|10/17/2019 02:50 pm||ACC||
PORTLAND|||049607259|U|1-1|1|27|39|5|ER|10/30/2019||MV|10/30/2019|MA|11/05/2019 02:12 pm||ACC||
PORTLAND|||049612272|D|1-1|1|27|39|5|ER|10/18/2019||MV|10/18/2019|MA|10/29/2019 01:56 pm||ACC||
PORTLAND|||049607297|D|1-3|1|27|39|5|TR|10/09/2019||MV|10/09/2019|MA|10/17/2019 02:10 pm||ACC||
PORTLAND|||100693545|D|3-2|1|28|37|5|ER|08/18/2019||MV|10/04/2019|MA|11/04/2019 02:49 pm||ACC||
PORTLAND|||049607322|R|5-1|1|28|36|5|TR|10/11/2019||MV|10/11/2019|MA|11/04/2019 02:50 pm||ACC||
PORTLAND|||049607329|D|3-2|1|28|37|5|ER|10/14/2019||MV|10/15/2019|MA|10/24/2019 04:22 pm||ACC||
PORTLAND|||049607335|D|5-1|1|28|36|5|TR|10/11/2019||MV|10/11/2019|MA|11/04/2019 02:51 pm||ACC||
PORTLAND|||046500774|U|4-1|1|27|36|5|TR|10/21/2019||MV|10/21/2019|MA|11/01/2019 02:19 pm||ACC||
PORTLAND|||100254660|D|1-2|1|27|38|5|ER|10/31/2019||MV|11/01/2019||||||
PORTLAND|||049802186|U|4-1|1|27|42|5|WV|10/17/2019||IV|10/17/2019|DV|11/04/2019 03:35 pm||ACC||
PORTLAND|||100192521|D|1-2|1|27|38|5|WV|10/15/2019||IV|10/15/2019|MA|11/04/2019 02:51 pm||ACC||
PORTLAND|||049607511|D|5-2|1|28|36|5|ER|10/11/2019||MV|10/11/2019|MA|10/18/2019 02:27 pm||ACC||
PORTLAND|||100192520|D|1-2|1|27|38|5|WV|10/15/2019||IV|10/15/2019|MA|11/04/2019 02:52 pm||ACC||
PORTLAND|||049607535|R|3-2|1|28|41|5|TR|10/21/2019||MV|10/21/2019|DV|11/04/2019 03:36 pm||ACC||
PORTLAND|||049607554|D|4-1|1|27|42|5|TR|10/22/2019||MV|10/22/2019|MA|11/04/2019 02:53 pm||ACC||
PORTLAND|||049607572|U|2-1|1|27|38|5|WV|10/28/2019||MV|10/28/2019|MA|11/04/2019 02:53 pm||ACC||
PORTLAND|||049200807|R|4-2|1|27|42|5|VP|10/18/2019||VP|10/18/2019|VP|10/18/2019 10:18 am||ACC||
PORTLAND|||100174721|R|4-1|1|28|41|5|ER|09/30/2019||MV|10/04/2019||||||
PORTLAND|||049200825|U|4-2|1|27|42|5|TR|10/17/2019||MV|10/17/2019||||||
PORTLAND|||049643381|U|5-2|1|28|43|4|ER|10/06/2019||MV|10/07/2019||||||
