MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
MADAWASKA|||004602108|D|1-1|2|1|150|3|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 01:14 pm||ACC||
MADAWASKA|||004602154|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:30 am||ACC||
MADAWASKA|||004602163|D|1-1|2|1|150|3|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 01:13 pm||ACC||
MADAWASKA|||053300197|D|1-1|2|1|150|3|VP|05/20/2016||VP|05/20/2016|VP|05/20/2016 10:00 am||ACC||
MADAWASKA|||004602251|D|1-1|2|1|150|3|VP|05/20/2016||VP|05/20/2016|VP|05/20/2016 10:00 am||ACC||
MADAWASKA|||007401306|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:30 am||ACC||
MADAWASKA|||004602564|D|1-1|2|1|150|3|VP|05/20/2016||VP|05/20/2016|VP|05/20/2016 10:00 am||ACC||
MADAWASKA|||002902448|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:00 am||ACC||
MADAWASKA|||002902532|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:00 am||REJ|OTH|
MADAWASKA|||004602889|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:00 am||ACC||
MADAWASKA|||100094249|D|1-1|2|1|150|3|VP|05/19/2016||VP|05/19/2016|VP|05/19/2016 10:00 am||ACC||
MADISON|||036600105|R|1-1|2|3|111|2|WV|05/27/2016||MV|05/27/2016|MA|06/01/2016 09:19 am||ACC||
MADISON|||036600107|R|1-1|2|3|111|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 01:59 pm||ACC||
MADISON|||036600250|R|1-1|2|3|111|2|WV|06/03/2016||IF|06/03/2016|IF|06/06/2016 11:55 am||ACC||
MADISON|||036600525|D|1-1|2|3|111|2|WV|05/27/2016||MV|05/27/2016||||REJ|BND|
MADISON|||037600900|D|1-1|2|3|111|2|WV|05/31/2016||IV|06/01/2016|DV|06/01/2016 09:50 am||ACC||
MADISON|||036600670|D|1-1|2|3|111|2|TR|06/03/2016||MV|06/03/2016|MA|06/09/2016 09:45 am||ACC||
MADISON|||036600672|D|1-1|2|3|111|2|TR|06/03/2016||MV|06/03/2016|MA|06/09/2016 09:45 am||ACC||
MADISON|||036600719|D|1-1|2|3|111|2|WV|05/31/2016||IV|06/01/2016|DV|06/01/2016 09:15 am||ACC||
MADISON||O|100021116|D|1-1|2|3|111|2|UR|10/25/2015||EL|04/29/2016||||REJ|BND|
MADISON|||100196241|D|1-1|2|3|111|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 10:08 am||ACC||
MADISON|||036101346|R|1-1|2|3|111|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 10:10 am||ACC||
MADISON|||036601356|D|1-1|2|3|111|2|TR|06/03/2016||MV|06/03/2016|MA|06/09/2016 09:45 am||ACC||
MADISON|||035000879|R|1-1|2|3|111|2|WV|05/31/2016||IV|06/01/2016|DV|06/01/2016 09:05 am||ACC||
MADISON|||036601460|D|1-1|2|3|111|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 10:20 am||ACC||
MADISON|||037800315|D|1-1|2|3|111|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 09:29 am||ACC||
MADISON|||100218788|D|1-1|2|3|111|2|VP|06/01/2016||VP|06/01/2016|VP|06/01/2016 02:00 pm||ACC||
MADISON|||036602226|R|1-1|2|3|111|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 10:00 am||ACC||
MADISON|||036602345|D|1-1|2|3|111|2|WV|06/08/2016||IF|06/08/2016|DV|06/08/2016 11:07 am||ACC||
MADISON|||048815726|D|1-1|2|3|111|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 09:57 am||ACC||
MADISON|||036602680|D|1-1|2|3|111|2|TR|06/03/2016||MV|06/03/2016|MA|06/09/2016 09:45 am||ACC||
MADISON|||036602786|R|1-1|2|3|111|2|WV|06/03/2016||IF|06/03/2016|IF|06/07/2016 02:08 pm||ACC||
MADISON|||036602797|R|1-1|2|3|111|2|WV|06/03/2016||IF|06/03/2016|IF|06/07/2016 02:08 pm||ACC||
MADISON|||036603047|D|1-1|2|3|111|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 01:39 pm||ACC||
MADISON|||035000596|D|1-1|2|3|111|2|WV|05/31/2016||IV|06/01/2016|DV|06/01/2016 09:15 am||ACC||
MADISON|||036603602|D|1-1|2|3|111|2|WV|05/25/2016||MV|05/27/2016|MA|06/03/2016 09:35 am||ACC||
MANCHESTER|||016800128|D|1-1|1|14|84|1|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 09:18 am||ACC||
MANCHESTER|||016800406|D|1-1|1|14|84|1|VP|06/03/2016||VP|06/03/2016|VP|06/03/2016 11:47 am||ACC||
MANCHESTER|||016800519|D|1-1|1|14|84|1|WV|06/02/2016||IF|06/02/2016|DV|06/02/2016 09:21 am||ACC||
MANCHESTER|||016800520|D|1-1|1|14|84|1|WV|06/02/2016||IV|06/02/2016|DV|06/02/2016 09:22 am||ACC||
MANCHESTER|||100110996|D|1-1|1|14|84|1|ER|06/06/2016||MV|06/06/2016|IF|06/09/2016 09:55 am||ACC||
MANCHESTER|||050405559|D|1-1|1|14|84|1|ER|06/01/2016||MV|06/01/2016|MA|06/14/2016 10:00 am||ACC||
MANCHESTER|||016801491|D|1-1|1|14|84|1|WV|06/09/2016||IV|06/09/2016|MA|06/14/2016 10:00 am||ACC||
MANCHESTER|||016801545|D|1-1|1|14|84|1|WV|05/31/2016||MV|05/31/2016|MA|06/14/2016 10:22 am||ACC||
MANCHESTER|||018001539|D|1-1|1|14|84|1|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 09:41 am||ACC||
MANCHESTER|||017301581|R|1-1|1|14|84|1|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 08:52 am||ACC||
MANCHESTER|||017301582|R|1-1|1|14|84|1|WV|06/07/2016||IV|06/07/2016|MA|06/14/2016 10:00 am||ACC||
MANCHESTER|||050411594|D|1-1|1|14|84|1|VP|05/31/2016||VP|05/31/2016|VP|05/31/2016 03:08 pm||ACC||
MANCHESTER|||016802187|R|1-1|1|14|84|1|WV|05/31/2016||IV|05/31/2016|DV|06/08/2016 10:18 am||ACC||
MANCHESTER|||016303059|D|1-1|1|14|84|1|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 01:46 pm||ACC||
MAPLETON|||004700137|R|1-3|2|1|146|2|VP|06/13/2016||VP|06/13/2016|VP|06/13/2016 02:21 pm||ACC||
MAPLETON|||004700351|U|1-1|2|1|146|2|VP|07/21/2016||VP|07/21/2016|VP|07/21/2016 11:13 am||ACC||
MAPLETON|||037100718|R|1-3|2|1|146|2|VP|06/13/2016||VP|06/13/2016|VP|06/13/2016 02:22 pm||ACC||
MAPLETON|||004700710|R|1-3|2|1|146|2|WV|06/09/2016||IV|06/09/2016|MA|06/13/2016 10:57 am||ACC||
MAPLETON|||004700713|R|1-3|2|1|146|2|WV|06/09/2016||IF|06/09/2016|MA|06/13/2016 10:57 am||ACC||
MAPLETON|||004700865|D|1-3|2|1|146|2|TR|05/31/2016||MV|06/01/2016|MA|06/06/2016 11:20 am||ACC||
MAPLETON|||004701118|D|1-3|2|1|146|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 01:36 pm||ACC||
MAPLETON|||049006606|R|1-3|2|1|146|2|TR|05/02/2016||MV|05/20/2016|MA|06/06/2016 11:20 am||ACC||
MARIAVILLE|||014100173|R|1-1|2|7|136|1|WV|05/27/2016||MV|06/01/2016|MA|06/07/2016 02:30 pm||ACC||
MARIAVILLE||O|014100290|R|1-1|2|7|136|1|WV|05/30/2016||EL|06/03/2016||||REJ|BND|
MARS HILL|||004800447|D|1-1|2|2|146|1|VP|05/25/2016||VP|05/25/2016|VP|05/25/2016 11:45 am||ACC||
MARS HILL|||004800630|R|1-1|2|2|146|1|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 02:41 pm||ACC||
MARS HILL|||004800774|R|1-1|2|2|146|1|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 04:20 pm||ACC||
MARS HILL|||004800825|R|1-1|2|2|146|1|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 04:15 pm||ACC||
MARS HILL|||004800844|R|1-1|2|2|146|1|WV|05/27/2016||IF|05/27/2016|IF|05/31/2016 11:00 am||ACC||
MARS HILL|||004800871|R|1-1|2|2|146|1|VP|06/10/2016||VP|06/10/2016|VP|06/16/2016 04:15 pm||ACC||
MARS HILL|||004800881|R|1-1|2|2|146|1|VP|05/27/2016||VP|05/27/2016|VP|05/27/2016 03:40 pm||ACC||
MARSHFIELD|||100296700|D|1-1|2|6|138|1|WV|05/17/2016||IV|05/17/2016|MA|05/19/2016 10:05 am||ACC||
MARSHFIELD|||043700269|R|1-1|2|6|138|1|WV|05/17/2016||IF|05/17/2016|IF|05/24/2016 11:57 am||ACC||
MARSHFIELD|||043700374|R|1-1|2|6|138|1|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 11:03 am||ACC||
MECHANIC FALLS|||050702598|D|1-1|2|20|72|6|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 05:12 pm||ACC||
MECHANIC FALLS|||050702601|D|1-1|2|20|72|6|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 05:13 pm||ACC||
MECHANIC FALLS|||000601798|R|1-1|2|20|72|6|VP|06/10/2016||VP|06/10/2016|VP|06/10/2016 10:55 am||ACC||
MECHANIC FALLS|||000602050|D|1-1|2|20|72|6|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 04:51 pm||ACC||
MEDFORD|||047803009|D|1-1|2|4|120|2|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 05:26 pm||ACC||
MEDWAY||S|051603629|R|1-1|2|5|143|3|UR|03/20/2016||MV|04/29/2016||||REJ|BND|
MERCER|||036700195|R|1-1|2|3|108|2|WV|06/08/2016||IV|06/08/2016|IF|06/13/2016 01:40 pm||ACC||
MEXICO||S|100553190|D|1-1|2|18|116|2|UR|02/22/2016||EL|04/29/2016||||REJ|BND|
MILBRIDGE|||049711138|D|1-1|2|6|138|3|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 09:40 am||ACC||
MILFORD|||029500248|D|1-1|2|5|121|3|WV|06/10/2016||IF|06/10/2016|IF|06/14/2016 04:25 pm||ACC||
MILFORD|||100029181|D|1-1|2|5|121|3|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 03:05 pm||ACC||
MILFORD|||029500934|R|1-1|2|5|121|3|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 02:03 pm||ACC||
MILFORD|||029501137|R|1-1|2|5|121|3|WV|06/01/2016||IV|06/01/2016|MA|06/10/2016 02:56 pm||ACC||
MILFORD|||100159358|D|1-1|2|5|121|3|VP|06/03/2016||VP|06/03/2016|VP|06/03/2016 04:25 pm||ACC||
MILFORD|||029502633|R|1-1|2|5|121|3|WV|05/23/2016||IF|05/23/2016|IF|06/14/2016 08:00 am||ACC||
MILFORD|||029503228|D|1-1|2|5|121|3|TR|06/01/2016||MV|06/01/2016|MA|06/08/2016 10:42 am||REJ|ENS|
MILLINOCKET|||029601046|D|1-1|2|5|143|3|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 03:50 pm||ACC||
MILLINOCKET||O|100299711|D|1-1|2|5|143|3|UR|04/05/2016||EL|04/29/2016||||REJ|BND|
MILLINOCKET|||029604326|R|1-1|2|5|143|3|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 04:02 pm||ACC||
MILO|||032700392|R|1-1|2|4|120|2|WV|06/06/2016||MV|06/06/2016|MA|06/13/2016 09:05 am||ACC||
MILO|||032700393|D|1-1|2|4|120|2|WV|06/06/2016||MV|06/06/2016|MA|06/13/2016 09:05 am||ACC||
MILO|||032700893|D|1-1|2|4|120|3|VP|06/13/2016||VP|06/13/2016|VP|06/13/2016 01:46 pm||ACC||
MILO|||100494870|D|1-1|2|4|120|3|WV|05/17/2016||MV|05/17/2016||||REJ|BND|
MONMOUTH|||050700106|R|1-1|2|14|82|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 01:56 pm||ACC||
MONMOUTH|||050700250|D|1-1|2|14|82|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 03:15 pm||ACC||
MONMOUTH|||050700322|R|1-1|2|14|82|2|WV|05/25/2016||IV|05/25/2016|IF|06/07/2016 11:28 am||ACC||
MONMOUTH|||050700323|R|1-1|2|14|82|2|WV|05/25/2016||IF|05/25/2016|DV|06/07/2016 11:25 am||ACC||
MONMOUTH|||050700404|R|1-1|2|14|82|2|WV|06/06/2016||IV|06/06/2016|DV|06/09/2016 10:43 am||ACC||
MONMOUTH|||050700411|R|1-1|2|14|82|2|WV|06/06/2016||IV|06/06/2016|IF|06/09/2016 10:44 am||ACC||
MONMOUTH|||050700428|D|1-1|2|14|81|2|VP|05/23/2016||VP|05/23/2016|VP|05/23/2016 10:46 am||ACC||
MONMOUTH|||050700527|R|1-1|2|14|82|2|VP|05/31/2016||VP|05/31/2016|VP|05/31/2016 09:30 am||ACC||
MONMOUTH|||050700937|D|1-1|2|14|82|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 09:11 am||ACC||
MONMOUTH|||050701400|D|1-1|2|14|82|2|WV|06/07/2016||IV|06/07/2016|DV|06/09/2016 12:20 pm||ACC||
MONMOUTH|||050701401|R|1-1|2|14|82|2|WV|06/07/2016||IF|06/07/2016|IF|06/09/2016 12:20 pm||ACC||
MONMOUTH|||050701706|D|1-1|2|14|82|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 12:13 pm||ACC||
MONMOUTH|||050702730|D|1-1|2|14|82|2|WV|06/07/2016||IV|06/07/2016|IF|06/08/2016 04:33 pm||ACC||
MONMOUTH|||050702274|D|1-1|2|14|82|2|WV|06/07/2016||IF|06/07/2016|DV|06/08/2016 04:33 pm||ACC||
MONMOUTH|||050702306|D|1-1|2|14|82|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 11:10 am||ACC||
MONMOUTH|||100360393|D|1-1|2|14|82|2|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 02:07 pm||ACC||
MONMOUTH|||050702349|D|1-1|2|14|82|2|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 02:07 pm||ACC||
MONMOUTH|||050702355|D|1-1|2|14|81|2|WV|05/24/2016||IV|05/24/2016|IF|06/09/2016 09:03 am||ACC||
MONMOUTH|||050702359|D|1-1|2|14|81|2|WV|05/24/2016||IF|05/24/2016|IF|06/09/2016 09:03 am||ACC||
MONMOUTH|||050702942|D|1-1|2|14|82|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 12:30 pm||ACC||
MONMOUTH|||050703328|D|1-1|2|14|82|2|VP|05/31/2016||VP|05/31/2016|VP|05/31/2016 10:30 am||ACC||
MONSON||S|032800474|R|1-1|2|4|119|1|ER|05/17/2016||EL|05/17/2016||||REJ|BND|
MONSON|||100160366|D|1-1|2|4|119|1|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 10:10 am||ACC||
MONTICELLO|||005100041|R|1-1|2|2|145|1|WV|06/07/2016||IF|06/07/2016|IF|06/08/2016 12:41 pm||ACC||
MONTICELLO|||100561295|D|1-1|2|2|145|1|WV|06/08/2016||IF|06/08/2016|IF|06/14/2016 08:28 am||ACC||
MONTICELLO|||005100044|D|1-1|2|2|145|1|WV|06/08/2016||IF|06/08/2016||||REJ|BND|
MONTVILLE||O|100098194|D|1-1|2|11|96|3|UR|03/28/2016||EL|04/29/2016||||REJ|BND|
MONTVILLE|||100364238|D|1-1|2|11|96|3|WV|06/06/2016||IV|06/06/2016|DV|06/06/2016 03:15 pm||ACC||
MONTVILLE|||039500103|D|1-1|2|11|96|3|WV|06/06/2016||IV|06/06/2016|DV|06/06/2016 12:15 pm||ACC||
MONTVILLE|||039500441|D|1-1|2|11|96|3|ER|06/08/2016||MV|06/09/2016||||REJ|BND|
MONTVILLE|||039500442|D|1-1|2|11|96|3|ER|06/08/2016||MV|06/09/2016||||REJ|BND|
MONTVILLE|||039500480|D|1-1|2|11|96|3|TR|06/08/2016||MV|06/08/2016||||REJ|BND|
MONTVILLE|||039500481|R|1-1|2|11|96|3|ER|05/24/2016||MV|05/24/2016|MA|06/04/2016 09:00 am||ACC||
MONTVILLE|||039500482|D|1-1|2|11|96|3|ER|05/24/2016||MV|05/24/2016|MA|06/04/2016 09:00 am||ACC||
MOOSE RIVER|||036800131|R|1-1|2|3|118|5|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 04:00 pm||ACC||
MORO PLT|||005200011|R|1-1|2|2|145|1|WV|06/03/2016||IV|06/03/2016|MA|06/11/2016 10:45 am||ACC||
MOUNT CHASE|||029700180|R|1-1|2|2|145|3|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 03:53 pm||ACC||
MOUNT CHASE|||029700135|R|1-1|2|2|145|3|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 03:54 pm||ACC||
MOUNT DESERT|||050300265|D|1-1|2|7|135|3|WV|05/17/2016||IF|05/17/2016|MA|05/27/2016 11:56 am||ACC||
MOUNT DESERT||O|100394116|D|1-1|2|7|135|3|UR|08/13/2015||EL|04/29/2016||||REJ|BND|
MOUNT DESERT|||050300284|D|1-1|2|7|135|3|VP|06/09/2016||VP|06/09/2016|VP|06/09/2016 04:16 pm||ACC||
MOUNT DESERT||O|050300406|D|1-1|2|7|135|3|UR|02/08/2016||EL|04/29/2016||||REJ|BND|
MOUNT DESERT||O|050300459|D|1-1|2|7|135|3|ER|06/10/2016||EL|06/10/2016||||REJ|BND|
MOUNT DESERT|||050300698|R|1-1|2|7|135|3|VP|05/31/2016||VP|05/31/2016|VP|05/31/2016 12:44 pm||ACC||
MOUNT DESERT|||038500257|D|1-1|2|7|135|3|VP|05/25/2016||VP|05/25/2016|VP|05/25/2016 12:39 pm||ACC||
MOUNT DESERT|||050300999|D|1-1|2|7|135|3|WV|06/08/2016||IV|06/08/2016|MA|06/13/2016 10:51 am||ACC||
MOUNT DESERT|||050301078|D|1-1|2|7|135|3|TR|05/31/2016||MV|05/31/2016|MA|06/09/2016 10:16 am||ACC||
MOUNT DESERT|||050301084|R|1-1|2|7|135|3|TR|05/26/2016||MV|05/26/2016|MA|06/02/2016 10:40 am||ACC||
MOUNT DESERT|||050301350|D|1-1|2|7|135|3|WV|06/08/2016||IF|06/08/2016|IF|06/13/2016 02:35 pm||ACC||
MOUNT DESERT||O|050301373|D|1-1|2|7|135|3|WV|05/26/2016||MV|06/03/2016||||REJ|BND|
MOUNT DESERT|||050301466|R|1-1|2|7|135|3|TR|06/07/2016||MV|06/07/2016||||REJ|BND|
MOUNT DESERT|||100035151|D|1-1|2|7|135|3|ER|05/14/2016||MV|05/18/2016||||REJ|BND|
MOUNT DESERT|||050301603|D|1-1|2|7|135|3|WV|06/08/2016||IV|06/08/2016|DV|06/13/2016 02:35 pm||ACC||
MOUNT DESERT|||014600898|D|1-1|2|7|135|3|VP|05/25/2016||VP|05/25/2016|VP|05/25/2016 12:38 pm||ACC||
MOUNT DESERT|||050301723|R|1-1|2|7|135|3|TR|06/09/2016||MV|06/09/2016|DV|06/14/2016 04:28 pm||ACC||
MOUNT VERNON|||016900445|D|1-1|2|17|76|2|WV|06/14/2016||IF|06/14/2016|IF|06/14/2016 03:30 pm||ACC||
MOUNT VERNON|||016900637|D|1-1|2|17|76|2|WV|06/06/2016||IF|06/06/2016|MA|06/13/2016 09:00 am||ACC||
MOUNT VERNON|||016900780|D|1-1|2|17|76|2|TR|05/24/2016||MV|06/02/2016|DV|06/14/2016 10:30 am||ACC||
MOUNT VERNON||O|049641637|D|1-1|2|17|76|2|ER|06/08/2016||EL|06/08/2016||||REJ|BND|
MOUNT VERNON||O|016900954|D|1-1|2|17|76|2|ER|06/08/2016||EL|06/08/2016||||REJ|BND|
MOUNT VERNON|||016900983|D|1-1|2|17|76|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 09:37 am||ACC||
MOUNT VERNON|||016900984|D|1-1|2|17|76|2|VP|07/07/2016||VP|07/07/2016|VP|07/07/2016 11:24 am||ACC||
MOUNT VERNON|||100372815|D|1-1|2|17|76|2|VP|07/07/2016||VP|07/07/2016|VP|07/07/2016 10:59 am||ACC||
NAPLES|||046400758|R|1-1|1|19|68|2|WV|05/24/2016||IV|05/24/2016|DV|06/03/2016 11:57 am||ACC||
NAPLES||S|100553096|R|1-1|1|19|68|2|UR|03/29/2016||EL|04/29/2016|MA|05/31/2016 11:00 am||ACC||
NEW GLOUCESTER|||009200155|D|1-1|1|20|65|2|WV|06/09/2016||IV|06/09/2016|DV|06/14/2016 02:15 pm||ACC||
NEW GLOUCESTER|||100406733|D|1-1|1|20|65|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 04:39 pm||ACC||
NEW GLOUCESTER|||009200627|R|1-1|1|20|65|2|WV|05/20/2016||IF|05/20/2016|DV|05/23/2016 09:00 am||ACC||
NEW GLOUCESTER|||009200630|R|1-1|1|20|65|2|WV|05/20/2016||IV|05/20/2016|DV|05/23/2016 09:00 am||ACC||
NEW GLOUCESTER|||009200748|D|1-1|1|20|65|2|VP|06/13/2016||VP|06/13/2016|VP|06/13/2016 04:51 pm||ACC||
NEW GLOUCESTER|||009200856|R|1-1|1|20|65|2|VP|06/02/2016||VP|06/02/2016|VP|06/02/2016 09:57 am||ACC||
NEW GLOUCESTER|||009801931|R|1-1|1|20|65|2|ER|06/06/2016||MV|06/06/2016|MA|06/13/2016 12:21 pm||ACC||
NEW GLOUCESTER|||009201130|D|1-1|1|20|65|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 01:33 pm||ACC||
NEW GLOUCESTER|||009201202|R|1-1|1|20|65|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 01:14 pm||ACC||
NEW GLOUCESTER|||048707823|D|1-1|1|20|65|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 01:48 pm||ACC||
NEW GLOUCESTER|||048707827|D|1-1|1|20|65|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 01:49 pm||ACC||
NEW GLOUCESTER|||009201553|R|1-1|1|20|65|2|WV|06/09/2016||MV|06/09/2016|IF|06/13/2016 06:14 pm||ACC||
NEW GLOUCESTER|||009201554|R|1-1|1|20|65|2|WV|06/09/2016||MV|06/09/2016|DV|06/13/2016 06:13 pm||ACC||
NEW GLOUCESTER|||100174499|D|1-1|1|20|65|2|WV|06/02/2016||IF|06/02/2016|MA|06/06/2016 05:00 pm||ACC||
NEW GLOUCESTER|||009201750|R|1-1|1|20|65|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 10:40 am||ACC||
NEW GLOUCESTER|||009700700|D|1-1|1|20|65|2|ER|06/01/2016||MV|06/01/2016|DV|06/06/2016 05:00 pm||ACC||
NEW GLOUCESTER|||100430453|R|1-1|1|20|65|2|WV|06/07/2016||IV|06/07/2016|MA|06/13/2016 12:17 pm||ACC||
NEW GLOUCESTER|||009201906|R|1-1|1|20|65|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 04:51 pm||ACC||
NEW GLOUCESTER|||009201912|R|1-1|1|20|65|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 04:50 pm||ACC||
NEW GLOUCESTER|||009201920|R|1-1|1|20|65|2|WV|06/03/2016||IV|06/03/2016|MA|06/07/2016 01:09 pm||ACC||
NEW GLOUCESTER|||100086548|D|1-1|1|20|65|2|WV|05/31/2016||IF|05/31/2016||||REJ|BND|
NEW GLOUCESTER|||009202405|R|1-1|1|20|65|2|WV|06/07/2016||IV|06/07/2016|DV|06/13/2016 10:07 am||ACC||
NEW GLOUCESTER|||009202407|R|1-1|1|20|65|2|WV|06/07/2016||IF|06/07/2016|IF|06/13/2016 10:07 am||ACC||
NEW GLOUCESTER|||100176039|R|1-1|1|20|65|2|WV|06/03/2016||IF|06/03/2016|MA|06/07/2016 01:10 pm||ACC||
NEW GLOUCESTER|||009202783|D|1-1|1|20|65|2|VP|05/25/2016||VP|05/25/2016|VP|05/25/2016 12:53 pm||ACC||
NEW GLOUCESTER|||050005809|R|1-1|1|20|65|2|WV|06/03/2016||IF|06/03/2016|IF|06/07/2016 11:37 am||ACC||
NEW GLOUCESTER|||009202966|D|1-1|1|20|65|2|WV|06/07/2016||IF|06/07/2016|IF|06/13/2016 01:00 pm||ACC||
NEW GLOUCESTER|||009203075|R|1-1|1|20|65|2|ER|06/06/2016||MV|06/06/2016|MA|06/13/2016 12:20 pm||ACC||
NEW GLOUCESTER|||009203258|R|1-1|1|20|65|2|VP|05/25/2016||VP|05/25/2016|VP|05/25/2016 10:19 am||ACC||
NEW GLOUCESTER|||009203382|R|1-1|1|20|65|2|WV|06/09/2016||IV|06/09/2016|DV|06/10/2016 01:58 pm||ACC||
NEW GLOUCESTER|||009203383|R|1-1|1|20|65|2|WV|06/09/2016||IF|06/09/2016|IF|06/10/2016 01:56 pm||ACC||
NEW GLOUCESTER|||009203491|D|1-1|1|20|65|2|VP|05/23/2016||VP|05/23/2016|VP|05/23/2016 07:02 pm||ACC||
NEW GLOUCESTER|||009203615|D|1-1|1|20|65|2|TR|05/31/2016||MV|05/31/2016|MA|06/09/2016 02:16 pm||ACC||
NEW PORTLAND|||037000001|R|1-1|2|3|112|2|VP|06/07/2016||VP|06/07/2016|VP|06/07/2016 03:48 pm||ACC||
NEW PORTLAND|||037000211|R|1-1|2|3|112|2|ER|05/16/2016||MV|05/16/2016|MA|05/24/2016 12:45 pm||ACC||
NEW PORTLAND|||037000280|R|1-1|2|3|112|2|ER|05/16/2016||MV|05/16/2016|MA|05/24/2016 12:46 pm||ACC||
NEW PORTLAND|||050504849|R|1-1|2|3|112|2|WV|06/04/2016||IF|06/04/2016|MA|06/16/2016 11:33 am||ACC||
NEW PORTLAND|||037000454|R|1-1|2|3|112|2|WV|06/04/2016||IV|06/04/2016|MA|06/16/2016 11:33 am||ACC||
NEW SHARON|||011100326|D|1-1|2|17|113|2|VP|06/13/2016||VP|06/13/2016|VP|06/13/2016 01:45 pm||ACC||
NEW SHARON|||011100432|D|1-1|2|17|113|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 03:57 pm||ACC||
NEW SHARON|||011100504|R|1-1|2|17|113|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 03:22 pm||ACC||
NEW SHARON||O|011100561|D|1-1|2|17|113|2|WV|05/16/2016||EL|05/19/2016||||REJ|BND|
NEW SHARON|||011100748|R|1-1|2|17|113|2|VP|06/06/2016||VP|06/06/2016|VP|06/06/2016 03:26 pm||ACC||
NEW SHARON|||011100821|R|1-1|2|17|113|2|VP|06/08/2016||VP|06/08/2016|VP|06/08/2016 03:47 pm||ACC||
NEW SHARON|||011100881|D|1-1|2|17|113|2|VP|06/03/2016||VP|06/03/2016|VP|06/03/2016 12:43 pm||ACC||
NEW SHARON|||012302598|D|1-1|2|17|113|2|TR|06/08/2016||MV|06/08/2016|MA|06/08/2016 02:04 pm||ACC||
NEW SWEDEN||O|005600431|D|1-1|2|1|149|3|UR|02/09/2016||EL|04/29/2016||||REJ|BND|
NEW VINEYARD|||011200052|D|1-1|2|17|114|3|WV|06/14/2016|||||||||
