Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,D,MONTGOMERY,AP,NF,vote12_11/06/2012,4
F,NF,MONTGOMERY,AP,NF,vote12_11/06/2012,60
M,NF,MONTGOMERY,AP,NF,vote12_11/06/2012,67
U,NF,MONTGOMERY,AP,NF,vote12_11/06/2012,10
F,R,MONTGOMERY,AP,NF,vote12_11/06/2012,14
M,R,MONTGOMERY,AP,NF,vote12_11/06/2012,16
U,R,MONTGOMERY,AP,NF,vote12_11/06/2012,3
F,D,MONTOUR,AP,NF,vote12_11/06/2012,1
M,NF,MONTOUR,AP,NF,vote12_11/06/2012,2
F,NOP,MONTOUR,AP,NF,vote12_11/06/2012,1
F,R,MONTOUR,AP,NF,vote12_11/06/2012,1
M,R,MONTOUR,AP,NF,vote12_11/06/2012,3
F,D,NORTHAMPTON,AP,NF,vote12_11/06/2012,16
M,D,NORTHAMPTON,AP,NF,vote12_11/06/2012,5
U,D,NORTHAMPTON,AP,NF,vote12_11/06/2012,2
F,LN,NORTHAMPTON,AP,NF,vote12_11/06/2012,1
F,NF,NORTHAMPTON,AP,NF,vote12_11/06/2012,20
M,NF,NORTHAMPTON,AP,NF,vote12_11/06/2012,24
U,NF,NORTHAMPTON,AP,NF,vote12_11/06/2012,12
F,R,NORTHAMPTON,AP,NF,vote12_11/06/2012,12
M,R,NORTHAMPTON,AP,NF,vote12_11/06/2012,16
U,R,NORTHAMPTON,AP,NF,vote12_11/06/2012,3
F,D,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,1
M,D,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,1
U,D,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,1
F,NF,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,2
M,NF,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,3
F,R,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,1
M,R,NORTHUMBERLAND,AP,NF,vote12_11/06/2012,1
F,D,PERRY,AP,NF,vote12_11/06/2012,1
M,D,PERRY,AP,NF,vote12_11/06/2012,1
F,NF,PERRY,AP,NF,vote12_11/06/2012,4
M,NF,PERRY,AP,NF,vote12_11/06/2012,1
F,R,PERRY,AP,NF,vote12_11/06/2012,1
M,R,PERRY,AP,NF,vote12_11/06/2012,2
F,D,PHILADELPHIA,AP,NF,vote12_11/06/2012,231
M,D,PHILADELPHIA,AP,NF,vote12_11/06/2012,162
U,D,PHILADELPHIA,AP,NF,vote12_11/06/2012,41
M,GR,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
F,I,PHILADELPHIA,AP,NF,vote12_11/06/2012,2
M,I,PHILADELPHIA,AP,NF,vote12_11/06/2012,3
F,INDE,PHILADELPHIA,AP,NF,vote12_11/06/2012,2
U,INDE,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
F,LN,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
M,LN,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
F,N,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
F,NF,PHILADELPHIA,AP,NF,vote12_11/06/2012,344
M,NF,PHILADELPHIA,AP,NF,vote12_11/06/2012,344
U,NF,PHILADELPHIA,AP,NF,vote12_11/06/2012,82
F,NON,PHILADELPHIA,AP,NF,vote12_11/06/2012,3
M,NON,PHILADELPHIA,AP,NF,vote12_11/06/2012,5
U,NON,PHILADELPHIA,AP,NF,vote12_11/06/2012,3
F,OTH,PHILADELPHIA,AP,NF,vote12_11/06/2012,4
M,OTH,PHILADELPHIA,AP,NF,vote12_11/06/2012,1
U,OTH,PHILADELPHIA,AP,NF,vote12_11/06/2012,2
F,R,PHILADELPHIA,AP,NF,vote12_11/06/2012,23
M,R,PHILADELPHIA,AP,NF,vote12_11/06/2012,23
U,R,PHILADELPHIA,AP,NF,vote12_11/06/2012,2
F,D,PIKE,AP,NF,vote12_11/06/2012,3
M,D,PIKE,AP,NF,vote12_11/06/2012,2
F,NF,PIKE,AP,NF,vote12_11/06/2012,2
U,NF,PIKE,AP,NF,vote12_11/06/2012,2
F,NF,POTTER,AP,NF,vote12_11/06/2012,1
F,R,POTTER,AP,NF,vote12_11/06/2012,1
M,R,POTTER,AP,NF,vote12_11/06/2012,1
F,D,SCHUYLKILL,AP,NF,vote12_11/06/2012,2
M,D,SCHUYLKILL,AP,NF,vote12_11/06/2012,1
U,D,SCHUYLKILL,AP,NF,vote12_11/06/2012,1
F,NF,SCHUYLKILL,AP,NF,vote12_11/06/2012,3
M,NF,SCHUYLKILL,AP,NF,vote12_11/06/2012,3
U,NF,SCHUYLKILL,AP,NF,vote12_11/06/2012,3
F,R,SCHUYLKILL,AP,NF,vote12_11/06/2012,4
M,R,SCHUYLKILL,AP,NF,vote12_11/06/2012,4
U,R,SCHUYLKILL,AP,NF,vote12_11/06/2012,1
F,LN,SNYDER,AP,NF,vote12_11/06/2012,1
F,NF,SNYDER,AP,NF,vote12_11/06/2012,2
M,NF,SNYDER,AP,NF,vote12_11/06/2012,3
F,R,SNYDER,AP,NF,vote12_11/06/2012,1
M,R,SNYDER,AP,NF,vote12_11/06/2012,3
M,D,SOMERSET,AP,NF,vote12_11/06/2012,2
F,NF,SOMERSET,AP,NF,vote12_11/06/2012,7
M,NF,SOMERSET,AP,NF,vote12_11/06/2012,5
F,R,SOMERSET,AP,NF,vote12_11/06/2012,1
M,R,SOMERSET,AP,NF,vote12_11/06/2012,1
F,NF,SULLIVAN,AP,NF,vote12_11/06/2012,1
F,D,SUSQUEHANNA,AP,NF,vote12_11/06/2012,3
F,NF,SUSQUEHANNA,AP,NF,vote12_11/06/2012,1
F,R,SUSQUEHANNA,AP,NF,vote12_11/06/2012,1
M,R,SUSQUEHANNA,AP,NF,vote12_11/06/2012,1
F,NF,TIOGA,AP,NF,vote12_11/06/2012,1
M,NF,TIOGA,AP,NF,vote12_11/06/2012,1
F,D,UNION,AP,NF,vote12_11/06/2012,2
M,D,UNION,AP,NF,vote12_11/06/2012,3
F,NF,UNION,AP,NF,vote12_11/06/2012,3
M,NF,UNION,AP,NF,vote12_11/06/2012,4
F,R,UNION,AP,NF,vote12_11/06/2012,1
M,R,UNION,AP,NF,vote12_11/06/2012,2
F,D,VENANGO,AP,NF,vote12_11/06/2012,2
M,D,VENANGO,AP,NF,vote12_11/06/2012,2
F,NF,VENANGO,AP,NF,vote12_11/06/2012,4
F,R,VENANGO,AP,NF,vote12_11/06/2012,1
M,R,VENANGO,AP,NF,vote12_11/06/2012,2
F,D,WARREN,AP,NF,vote12_11/06/2012,2
F,NF,WARREN,AP,NF,vote12_11/06/2012,5
M,NF,WARREN,AP,NF,vote12_11/06/2012,1
F,R,WARREN,AP,NF,vote12_11/06/2012,1
M,R,WARREN,AP,NF,vote12_11/06/2012,1
F,D,WASHINGTON,AP,NF,vote12_11/06/2012,6
M,D,WASHINGTON,AP,NF,vote12_11/06/2012,2
U,D,WASHINGTON,AP,NF,vote12_11/06/2012,2
F,I,WASHINGTON,AP,NF,vote12_11/06/2012,1
M,I,WASHINGTON,AP,NF,vote12_11/06/2012,2
F,LN,WASHINGTON,AP,NF,vote12_11/06/2012,1
M,LN,WASHINGTON,AP,NF,vote12_11/06/2012,1
F,NF,WASHINGTON,AP,NF,vote12_11/06/2012,16
M,NF,WASHINGTON,AP,NF,vote12_11/06/2012,21
U,NF,WASHINGTON,AP,NF,vote12_11/06/2012,2
F,R,WASHINGTON,AP,NF,vote12_11/06/2012,13
M,R,WASHINGTON,AP,NF,vote12_11/06/2012,11
U,R,WASHINGTON,AP,NF,vote12_11/06/2012,3
F,D,WAYNE,AP,NF,vote12_11/06/2012,1
U,I,WAYNE,AP,NF,vote12_11/06/2012,1
F,NF,WAYNE,AP,NF,vote12_11/06/2012,3
M,NF,WAYNE,AP,NF,vote12_11/06/2012,4
U,NF,WAYNE,AP,NF,vote12_11/06/2012,1
F,R,WAYNE,AP,NF,vote12_11/06/2012,2
M,R,WAYNE,AP,NF,vote12_11/06/2012,4
F,D,WESTMORELAND,AP,NF,vote12_11/06/2012,1
M,D,WESTMORELAND,AP,NF,vote12_11/06/2012,6
U,D,WESTMORELAND,AP,NF,vote12_11/06/2012,3
F,NF,WESTMORELAND,AP,NF,vote12_11/06/2012,11
M,NF,WESTMORELAND,AP,NF,vote12_11/06/2012,18
U,NF,WESTMORELAND,AP,NF,vote12_11/06/2012,4
F,OTH,WESTMORELAND,AP,NF,vote12_11/06/2012,1
F,R,WESTMORELAND,AP,NF,vote12_11/06/2012,15
M,R,WESTMORELAND,AP,NF,vote12_11/06/2012,12
U,R,WESTMORELAND,AP,NF,vote12_11/06/2012,2
F,D,WYOMING,AP,NF,vote12_11/06/2012,1
F,NF,WYOMING,AP,NF,vote12_11/06/2012,1
M,NF,WYOMING,AP,NF,vote12_11/06/2012,2
F,R,WYOMING,AP,NF,vote12_11/06/2012,3
U,R,WYOMING,AP,NF,vote12_11/06/2012,1
F,D,YORK,AP,NF,vote12_11/06/2012,15
M,D,YORK,AP,NF,vote12_11/06/2012,3
U,D,YORK,AP,NF,vote12_11/06/2012,1
M,LN,YORK,AP,NF,vote12_11/06/2012,1
F,NF,YORK,AP,NF,vote12_11/06/2012,40
M,NF,YORK,AP,NF,vote12_11/06/2012,25
U,NF,YORK,AP,NF,vote12_11/06/2012,13
U,OTH,YORK,AP,NF,vote12_11/06/2012,1
F,R,YORK,AP,NF,vote12_11/06/2012,30
M,R,YORK,AP,NF,vote12_11/06/2012,20
U,R,YORK,AP,NF,vote12_11/06/2012,2
F,D,ALLEGHENY,P,NF,vote12_11/06/2012,4
M,D,ALLEGHENY,P,NF,vote12_11/06/2012,2
F,NF,ALLEGHENY,P,NF,vote12_11/06/2012,1
M,NF,ALLEGHENY,P,NF,vote12_11/06/2012,2
F,R,ALLEGHENY,P,NF,vote12_11/06/2012,2
M,R,ALLEGHENY,P,NF,vote12_11/06/2012,1
F,R,BEDFORD,P,NF,vote12_11/06/2012,1
M,D,BERKS,P,NF,vote12_11/06/2012,1
F,NF,BERKS,P,NF,vote12_11/06/2012,2
M,NF,BERKS,P,NF,vote12_11/06/2012,1
U,NF,BERKS,P,NF,vote12_11/06/2012,1
M,R,BERKS,P,NF,vote12_11/06/2012,1
M,NF,CHESTER,P,NF,vote12_11/06/2012,1
M,R,CHESTER,P,NF,vote12_11/06/2012,1
F,R,CLINTON,P,NF,vote12_11/06/2012,1
M,NF,DAUPHIN,P,NF,vote12_11/06/2012,1
F,D,DELAWARE,P,NF,vote12_11/06/2012,2
F,NF,ERIE,P,NF,vote12_11/06/2012,2
M,NF,ERIE,P,NF,vote12_11/06/2012,1
M,R,FRANKLIN,P,NF,vote12_11/06/2012,2
F,NF,INDIANA,P,NF,vote12_11/06/2012,1
M,R,JEFFERSON,P,NF,vote12_11/06/2012,1
M,NF,LACKAWANNA,P,NF,vote12_11/06/2012,1
F,D,LANCASTER,P,NF,vote12_11/06/2012,4
M,D,LANCASTER,P,NF,vote12_11/06/2012,3
F,NF,LANCASTER,P,NF,vote12_11/06/2012,3
M,NF,LANCASTER,P,NF,vote12_11/06/2012,4
F,R,LANCASTER,P,NF,vote12_11/06/2012,2
M,R,LANCASTER,P,NF,vote12_11/06/2012,2
F,NF,LEHIGH,P,NF,vote12_11/06/2012,1
M,NF,LEHIGH,P,NF,vote12_11/06/2012,1
U,NF,LEHIGH,P,NF,vote12_11/06/2012,1
M,R,LEHIGH,P,NF,vote12_11/06/2012,1
F,R,LYCOMING,P,NF,vote12_11/06/2012,2
M,R,NORTHAMPTON,P,NF,vote12_11/06/2012,1
F,D,PHILADELPHIA,P,NF,vote12_11/06/2012,11
M,D,PHILADELPHIA,P,NF,vote12_11/06/2012,8
U,D,PHILADELPHIA,P,NF,vote12_11/06/2012,2
M,I,PHILADELPHIA,P,NF,vote12_11/06/2012,1
F,NF,PHILADELPHIA,P,NF,vote12_11/06/2012,7
M,NF,PHILADELPHIA,P,NF,vote12_11/06/2012,5
U,NF,PHILADELPHIA,P,NF,vote12_11/06/2012,1
F,D,VENANGO,P,NF,vote12_11/06/2012,1
M,R,VENANGO,P,NF,vote12_11/06/2012,1
F,D,WESTMORELAND,P,NF,vote12_11/06/2012,1
F,NO,ADAMS,AP,NO,vote12_11/06/2012,1
F,D,ALLEGHENY,AP,NO,vote12_11/06/2012,1
M,D,ALLEGHENY,AP,NO,vote12_11/06/2012,1
U,D,ALLEGHENY,AP,NO,vote12_11/06/2012,1
F,NO,ALLEGHENY,AP,NO,vote12_11/06/2012,3
M,NO,ALLEGHENY,AP,NO,vote12_11/06/2012,4
F,R,ALLEGHENY,AP,NO,vote12_11/06/2012,1
M,R,ALLEGHENY,AP,NO,vote12_11/06/2012,4
F,NO,ARMSTRONG,AP,NO,vote12_11/06/2012,1
F,D,BEAVER,AP,NO,vote12_11/06/2012,1
F,NO,BEAVER,AP,NO,vote12_11/06/2012,1
M,NO,BEAVER,AP,NO,vote12_11/06/2012,4
F,R,BEAVER,AP,NO,vote12_11/06/2012,1
M,R,BEAVER,AP,NO,vote12_11/06/2012,1
M,R,BLAIR,AP,NO,vote12_11/06/2012,1
U,NO,BRADFORD,AP,NO,vote12_11/06/2012,1
F,D,BUCKS,AP,NO,vote12_11/06/2012,2
F,NO,BUCKS,AP,NO,vote12_11/06/2012,3
M,NO,BUCKS,AP,NO,vote12_11/06/2012,3
M,R,BUCKS,AP,NO,vote12_11/06/2012,1
F,NO,BUTLER,AP,NO,vote12_11/06/2012,1
F,D,CAMBRIA,AP,NO,vote12_11/06/2012,1
F,R,CARBON,AP,NO,vote12_11/06/2012,1
F,D,CHESTER,AP,NO,vote12_11/06/2012,1
F,NO,CHESTER,AP,NO,vote12_11/06/2012,2
M,NO,CHESTER,AP,NO,vote12_11/06/2012,1
F,R,CHESTER,AP,NO,vote12_11/06/2012,3
M,R,CLEARFIELD,AP,NO,vote12_11/06/2012,1
M,NO,CLINTON,AP,NO,vote12_11/06/2012,1
M,NO,CRAWFORD,AP,NO,vote12_11/06/2012,1
M,D,DAUPHIN,AP,NO,vote12_11/06/2012,2
F,NO,DAUPHIN,AP,NO,vote12_11/06/2012,1
F,D,DELAWARE,AP,NO,vote12_11/06/2012,5
F,NO,DELAWARE,AP,NO,vote12_11/06/2012,2
M,NO,DELAWARE,AP,NO,vote12_11/06/2012,1
F,R,DELAWARE,AP,NO,vote12_11/06/2012,1
M,R,DELAWARE,AP,NO,vote12_11/06/2012,1
F,D,ERIE,AP,NO,vote12_11/06/2012,1
F,NO,ERIE,AP,NO,vote12_11/06/2012,1
M,NO,ERIE,AP,NO,vote12_11/06/2012,5
M,R,ERIE,AP,NO,vote12_11/06/2012,1
U,NO,FAYETTE,AP,NO,vote12_11/06/2012,1
M,D,HUNTINGDON,AP,NO,vote12_11/06/2012,1
M,D,LANCASTER,AP,NO,vote12_11/06/2012,2
U,D,LANCASTER,AP,NO,vote12_11/06/2012,1
M,INDE,LANCASTER,AP,NO,vote12_11/06/2012,1
F,NF,LANCASTER,AP,NO,vote12_11/06/2012,1
F,NO,LANCASTER,AP,NO,vote12_11/06/2012,2
M,NO,LANCASTER,AP,NO,vote12_11/06/2012,5
U,NO,LANCASTER,AP,NO,vote12_11/06/2012,6
F,R,LANCASTER,AP,NO,vote12_11/06/2012,6
M,R,LANCASTER,AP,NO,vote12_11/06/2012,3
F,NO,LAWRENCE,AP,NO,vote12_11/06/2012,1
F,NO,LEBANON,AP,NO,vote12_11/06/2012,1
U,NO,LEBANON,AP,NO,vote12_11/06/2012,1
F,R,LEBANON,AP,NO,vote12_11/06/2012,1
F,D,LEHIGH,AP,NO,vote12_11/06/2012,2
M,D,LEHIGH,AP,NO,vote12_11/06/2012,1
M,NF,LEHIGH,AP,NO,vote12_11/06/2012,1
U,NO,LEHIGH,AP,NO,vote12_11/06/2012,1
M,R,LEHIGH,AP,NO,vote12_11/06/2012,1
F,NO,LUZERNE,AP,NO,vote12_11/06/2012,1
M,D,MONROE,AP,NO,vote12_11/06/2012,1
F,NO,MONROE,AP,NO,vote12_11/06/2012,1
M,NO,MONROE,AP,NO,vote12_11/06/2012,1
M,R,MONROE,AP,NO,vote12_11/06/2012,1
M,D,MONTGOMERY,AP,NO,vote12_11/06/2012,2
M,NF,MONTGOMERY,AP,NO,vote12_11/06/2012,1
M,NO,MONTGOMERY,AP,NO,vote12_11/06/2012,3
M,R,MONTGOMERY,AP,NO,vote12_11/06/2012,2
F,D,NORTHAMPTON,AP,NO,vote12_11/06/2012,2
U,D,NORTHAMPTON,AP,NO,vote12_11/06/2012,1
F,NF,NORTHAMPTON,AP,NO,vote12_11/06/2012,1
F,NO,NORTHAMPTON,AP,NO,vote12_11/06/2012,7
M,NO,NORTHAMPTON,AP,NO,vote12_11/06/2012,3
U,NO,NORTHAMPTON,AP,NO,vote12_11/06/2012,6
F,R,NORTHAMPTON,AP,NO,vote12_11/06/2012,2
M,R,NORTHAMPTON,AP,NO,vote12_11/06/2012,4
U,R,NORTHAMPTON,AP,NO,vote12_11/06/2012,2
F,NO,NORTHUMBERLAND,AP,NO,vote12_11/06/2012,1
M,NO,NORTHUMBERLAND,AP,NO,vote12_11/06/2012,1
M,NO,PERRY,AP,NO,vote12_11/06/2012,1
F,D,PHILADELPHIA,AP,NO,vote12_11/06/2012,1
F,NO,PHILADELPHIA,AP,NO,vote12_11/06/2012,2
M,NO,PHILADELPHIA,AP,NO,vote12_11/06/2012,1
M,R,PHILADELPHIA,AP,NO,vote12_11/06/2012,2
M,R,POTTER,AP,NO,vote12_11/06/2012,1
F,NO,SOMERSET,AP,NO,vote12_11/06/2012,2
M,NO,SOMERSET,AP,NO,vote12_11/06/2012,2
F,R,SOMERSET,AP,NO,vote12_11/06/2012,1
M,R,SOMERSET,AP,NO,vote12_11/06/2012,1
F,D,SUSQUEHANNA,AP,NO,vote12_11/06/2012,1
F,R,SUSQUEHANNA,AP,NO,vote12_11/06/2012,1
M,D,VENANGO,AP,NO,vote12_11/06/2012,1
M,R,WARREN,AP,NO,vote12_11/06/2012,1
F,D,WESTMORELAND,AP,NO,vote12_11/06/2012,1
F,NO,WESTMORELAND,AP,NO,vote12_11/06/2012,2
M,NO,WESTMORELAND,AP,NO,vote12_11/06/2012,1
M,R,WESTMORELAND,AP,NO,vote12_11/06/2012,1
M,R,WYOMING,AP,NO,vote12_11/06/2012,1
M,R,YORK,AP,NO,vote12_11/06/2012,1
M,NF,ALLEGHENY,P,NO,vote12_11/06/2012,1
F,NO,DELAWARE,P,NO,vote12_11/06/2012,1
F,NO,LANCASTER,P,NO,vote12_11/06/2012,3
M,D,NORTHAMPTON,P,NO,vote12_11/06/2012,1
U,D,NORTHAMPTON,P,NO,vote12_11/06/2012,1
M,R,NORTHAMPTON,P,NO,vote12_11/06/2012,2
U,R,SUSQUEHANNA,P,NO,vote12_11/06/2012,1
F,NON,LYCOMING,AB,NON,vote12_11/06/2012,1
F,D,ALLEGHENY,AP,NON,vote12_11/06/2012,1
F,NON,ALLEGHENY,AP,NON,vote12_11/06/2012,1
M,NON,ALLEGHENY,AP,NON,vote12_11/06/2012,1
F,R,BERKS,AP,NON,vote12_11/06/2012,1
U,R,BUCKS,AP,NON,vote12_11/06/2012,1
F,D,BUTLER,AP,NON,vote12_11/06/2012,1
M,R,CENTRE,AP,NON,vote12_11/06/2012,1
M,D,CHESTER,AP,NON,vote12_11/06/2012,2
F,NON,CHESTER,AP,NON,vote12_11/06/2012,3
M,NON,CHESTER,AP,NON,vote12_11/06/2012,2
M,R,CHESTER,AP,NON,vote12_11/06/2012,1
M,NON,CLEARFIELD,AP,NON,vote12_11/06/2012,1
F,R,CLEARFIELD,AP,NON,vote12_11/06/2012,1
F,R,CUMBERLAND,AP,NON,vote12_11/06/2012,1
F,D,DAUPHIN,AP,NON,vote12_11/06/2012,1
M,D,DAUPHIN,AP,NON,vote12_11/06/2012,1
M,NON,DAUPHIN,AP,NON,vote12_11/06/2012,1
F,NON,LANCASTER,AP,NON,vote12_11/06/2012,2
M,NON,LANCASTER,AP,NON,vote12_11/06/2012,1
M,R,LAWRENCE,AP,NON,vote12_11/06/2012,1
F,NON,LYCOMING,AP,NON,vote12_11/06/2012,1
M,NON,LYCOMING,AP,NON,vote12_11/06/2012,1
M,R,LYCOMING,AP,NON,vote12_11/06/2012,1
F,D,MONROE,AP,NON,vote12_11/06/2012,1
M,D,MONTGOMERY,AP,NON,vote12_11/06/2012,1
F,NON,MONTGOMERY,AP,NON,vote12_11/06/2012,2
U,NON,MONTGOMERY,AP,NON,vote12_11/06/2012,1
U,D,NORTHUMBERLAND,AP,NON,vote12_11/06/2012,1
F,D,PHILADELPHIA,AP,NON,vote12_11/06/2012,2
F,NF,PHILADELPHIA,AP,NON,vote12_11/06/2012,1
F,NON,PHILADELPHIA,AP,NON,vote12_11/06/2012,5
M,NON,PHILADELPHIA,AP,NON,vote12_11/06/2012,4
U,NON,PHILADELPHIA,AP,NON,vote12_11/06/2012,1
F,R,PHILADELPHIA,AP,NON,vote12_11/06/2012,1
M,R,PHILADELPHIA,AP,NON,vote12_11/06/2012,1
M,NON,WESTMORELAND,AP,NON,vote12_11/06/2012,1
M,NOP,CLEARFIELD,AB,NOP,vote12_11/06/2012,1
F,NOP,DAUPHIN,AB,NOP,vote12_11/06/2012,1
F,D,ADAMS,AP,NOP,vote12_11/06/2012,1
F,NOP,ADAMS,AP,NOP,vote12_11/06/2012,1
M,NOP,ADAMS,AP,NOP,vote12_11/06/2012,2
F,R,ADAMS,AP,NOP,vote12_11/06/2012,1
F,D,ALLEGHENY,AP,NOP,vote12_11/06/2012,2
M,R,BEDFORD,AP,NOP,vote12_11/06/2012,1
F,D,BERKS,AP,NOP,vote12_11/06/2012,4
M,D,BERKS,AP,NOP,vote12_11/06/2012,1
F,NOP,BERKS,AP,NOP,vote12_11/06/2012,3
M,NOP,BERKS,AP,NOP,vote12_11/06/2012,5
F,OTH,BERKS,AP,NOP,vote12_11/06/2012,1
F,R,BERKS,AP,NOP,vote12_11/06/2012,3
M,R,BERKS,AP,NOP,vote12_11/06/2012,1
F,D,BLAIR,AP,NOP,vote12_11/06/2012,1
M,NOP,BLAIR,AP,NOP,vote12_11/06/2012,1
M,R,BLAIR,AP,NOP,vote12_11/06/2012,1
U,R,BLAIR,AP,NOP,vote12_11/06/2012,2
F,NOP,BUCKS,AP,NOP,vote12_11/06/2012,3
M,NOP,BUCKS,AP,NOP,vote12_11/06/2012,1
F,NOP,CAMBRIA,AP,NOP,vote12_11/06/2012,1
F,D,CHESTER,AP,NOP,vote12_11/06/2012,3
M,D,CHESTER,AP,NOP,vote12_11/06/2012,2
F,NOP,CHESTER,AP,NOP,vote12_11/06/2012,4
M,NOP,CHESTER,AP,NOP,vote12_11/06/2012,7
F,R,CHESTER,AP,NOP,vote12_11/06/2012,1
M,R,CHESTER,AP,NOP,vote12_11/06/2012,2
M,NOP,CLEARFIELD,AP,NOP,vote12_11/06/2012,1
F,NOP,COLUMBIA,AP,NOP,vote12_11/06/2012,3
F,R,COLUMBIA,AP,NOP,vote12_11/06/2012,1
M,NOP,CRAWFORD,AP,NOP,vote12_11/06/2012,1
U,NOP,CRAWFORD,AP,NOP,vote12_11/06/2012,1
U,R,CRAWFORD,AP,NOP,vote12_11/06/2012,1
U,R,CUMBERLAND,AP,NOP,vote12_11/06/2012,1
F,D,DAUPHIN,AP,NOP,vote12_11/06/2012,3
F,NOP,DAUPHIN,AP,NOP,vote12_11/06/2012,1
M,NOP,DAUPHIN,AP,NOP,vote12_11/06/2012,1
U,NOP,DAUPHIN,AP,NOP,vote12_11/06/2012,1
F,NOP,DELAWARE,AP,NOP,vote12_11/06/2012,3
M,NOP,DELAWARE,AP,NOP,vote12_11/06/2012,1
U,NOP,DELAWARE,AP,NOP,vote12_11/06/2012,2
U,R,DELAWARE,AP,NOP,vote12_11/06/2012,1
F,R,ELK,AP,NOP,vote12_11/06/2012,1
M,NOP,ERIE,AP,NOP,vote12_11/06/2012,1
U,D,FRANKLIN,AP,NOP,vote12_11/06/2012,1
F,NOP,INDIANA,AP,NOP,vote12_11/06/2012,1
M,NOP,INDIANA,AP,NOP,vote12_11/06/2012,2
M,R,INDIANA,AP,NOP,vote12_11/06/2012,2
F,NOP,LANCASTER,AP,NOP,vote12_11/06/2012,2
M,NOP,LANCASTER,AP,NOP,vote12_11/06/2012,2
F,R,LANCASTER,AP,NOP,vote12_11/06/2012,4
F,NOP,LEBANON,AP,NOP,vote12_11/06/2012,1
M,NOP,LEBANON,AP,NOP,vote12_11/06/2012,1
M,NOP,LEHIGH,AP,NOP,vote12_11/06/2012,1
F,R,LEHIGH,AP,NOP,vote12_11/06/2012,1
M,R,LEHIGH,AP,NOP,vote12_11/06/2012,1
M,NF,LYCOMING,AP,NOP,vote12_11/06/2012,1
M,NOP,LYCOMING,AP,NOP,vote12_11/06/2012,3
F,R,LYCOMING,AP,NOP,vote12_11/06/2012,1
M,R,LYCOMING,AP,NOP,vote12_11/06/2012,2
F,NOP,MONROE,AP,NOP,vote12_11/06/2012,1
M,NOP,MONROE,AP,NOP,vote12_11/06/2012,1
F,R,MONROE,AP,NOP,vote12_11/06/2012,1
F,D,MONTGOMERY,AP,NOP,vote12_11/06/2012,5
M,D,MONTGOMERY,AP,NOP,vote12_11/06/2012,3
U,D,MONTGOMERY,AP,NOP,vote12_11/06/2012,2
F,NF,MONTGOMERY,AP,NOP,vote12_11/06/2012,1
M,NF,MONTGOMERY,AP,NOP,vote12_11/06/2012,1
F,NOP,MONTGOMERY,AP,NOP,vote12_11/06/2012,6
M,NOP,MONTGOMERY,AP,NOP,vote12_11/06/2012,6
U,NOP,MONTGOMERY,AP,NOP,vote12_11/06/2012,11
F,OTH,MONTGOMERY,AP,NOP,vote12_11/06/2012,1
U,OTH,MONTGOMERY,AP,NOP,vote12_11/06/2012,1
F,R,MONTGOMERY,AP,NOP,vote12_11/06/2012,6
M,R,MONTGOMERY,AP,NOP,vote12_11/06/2012,4
U,R,MONTGOMERY,AP,NOP,vote12_11/06/2012,1
F,NOP,NORTHAMPTON,AP,NOP,vote12_11/06/2012,1
M,NOP,NORTHAMPTON,AP,NOP,vote12_11/06/2012,1
M,D,NORTHUMBERLAND,AP,NOP,vote12_11/06/2012,1
F,D,PHILADELPHIA,AP,NOP,vote12_11/06/2012,5
M,D,PHILADELPHIA,AP,NOP,vote12_11/06/2012,2
M,I,PHILADELPHIA,AP,NOP,vote12_11/06/2012,1
F,NF,PHILADELPHIA,AP,NOP,vote12_11/06/2012,1
F,NOP,PHILADELPHIA,AP,NOP,vote12_11/06/2012,3
M,NOP,PHILADELPHIA,AP,NOP,vote12_11/06/2012,5
M,OTH,PHILADELPHIA,AP,NOP,vote12_11/06/2012,1
F,R,PHILADELPHIA,AP,NOP,vote12_11/06/2012,2
F,NOP,PIKE,AP,NOP,vote12_11/06/2012,1
M,NOP,PIKE,AP,NOP,vote12_11/06/2012,1
F,R,PIKE,AP,NOP,vote12_11/06/2012,1
M,NOP,POTTER,AP,NOP,vote12_11/06/2012,1
M,NOP,SCHUYLKILL,AP,NOP,vote12_11/06/2012,2
U,NOP,SCHUYLKILL,AP,NOP,vote12_11/06/2012,1
M,R,SCHUYLKILL,AP,NOP,vote12_11/06/2012,1
U,R,SCHUYLKILL,AP,NOP,vote12_11/06/2012,1
M,D,SUSQUEHANNA,AP,NOP,vote12_11/06/2012,1
M,OTH,UNION,AP,NOP,vote12_11/06/2012,1
F,D,VENANGO,AP,NOP,vote12_11/06/2012,1
M,NOP,VENANGO,AP,NOP,vote12_11/06/2012,1
M,R,VENANGO,AP,NOP,vote12_11/06/2012,1
F,NOP,WESTMORELAND,AP,NOP,vote12_11/06/2012,1
