Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,I,LANCASTER,AB,D,vote06_05/16/2006,1
U,NF,LANCASTER,AB,D,vote06_05/16/2006,2
M,R,LANCASTER,AB,D,vote06_05/16/2006,2
U,R,LANCASTER,AB,D,vote06_05/16/2006,4
F,D,LAWRENCE,AB,D,vote06_05/16/2006,1
U,D,LAWRENCE,AB,D,vote06_05/16/2006,2
M,R,LAWRENCE,AB,D,vote06_05/16/2006,1
F,D,LEBANON,AB,D,vote06_05/16/2006,1
U,D,LEBANON,AB,D,vote06_05/16/2006,1
F,R,LEBANON,AB,D,vote06_05/16/2006,2
F,D,LEHIGH,AB,D,vote06_05/16/2006,2
M,D,LEHIGH,AB,D,vote06_05/16/2006,1
U,D,LEHIGH,AB,D,vote06_05/16/2006,5
F,NF,LEHIGH,AB,D,vote06_05/16/2006,1
F,D,LUZERNE,AB,D,vote06_05/16/2006,8
M,D,LUZERNE,AB,D,vote06_05/16/2006,4
U,D,LUZERNE,AB,D,vote06_05/16/2006,7
F,R,LUZERNE,AB,D,vote06_05/16/2006,2
M,R,LUZERNE,AB,D,vote06_05/16/2006,2
U,D,McKEAN,AB,D,vote06_05/16/2006,1
F,D,MERCER,AB,D,vote06_05/16/2006,1
U,D,MERCER,AB,D,vote06_05/16/2006,2
F,D,MONROE,AB,D,vote06_05/16/2006,1
M,D,MONROE,AB,D,vote06_05/16/2006,1
F,D,MONTGOMERY,AB,D,vote06_05/16/2006,73
M,D,MONTGOMERY,AB,D,vote06_05/16/2006,49
U,D,MONTGOMERY,AB,D,vote06_05/16/2006,46
M,NF,MONTGOMERY,AB,D,vote06_05/16/2006,1
U,NF,MONTGOMERY,AB,D,vote06_05/16/2006,1
F,R,MONTGOMERY,AB,D,vote06_05/16/2006,4
M,R,MONTGOMERY,AB,D,vote06_05/16/2006,7
F,D,MONTOUR,AB,D,vote06_05/16/2006,1
U,D,MONTOUR,AB,D,vote06_05/16/2006,1
F,D,NORTHAMPTON,AB,D,vote06_05/16/2006,16
M,D,NORTHAMPTON,AB,D,vote06_05/16/2006,8
U,D,NORTHAMPTON,AB,D,vote06_05/16/2006,16
M,NF,NORTHAMPTON,AB,D,vote06_05/16/2006,1
U,OTH,NORTHAMPTON,AB,D,vote06_05/16/2006,1
M,R,NORTHAMPTON,AB,D,vote06_05/16/2006,1
F,D,NORTHUMBERLAND,AB,D,vote06_05/16/2006,2
M,D,NORTHUMBERLAND,AB,D,vote06_05/16/2006,1
F,R,NORTHUMBERLAND,AB,D,vote06_05/16/2006,1
F,D,PHILADELPHIA,AB,D,vote06_05/16/2006,359
M,D,PHILADELPHIA,AB,D,vote06_05/16/2006,191
U,D,PHILADELPHIA,AB,D,vote06_05/16/2006,166
F,GR,PHILADELPHIA,AB,D,vote06_05/16/2006,1
F,I,PHILADELPHIA,AB,D,vote06_05/16/2006,1
M,NF,PHILADELPHIA,AB,D,vote06_05/16/2006,2
F,R,PHILADELPHIA,AB,D,vote06_05/16/2006,9
M,R,PHILADELPHIA,AB,D,vote06_05/16/2006,12
U,R,PHILADELPHIA,AB,D,vote06_05/16/2006,2
F,D,PIKE,AB,D,vote06_05/16/2006,1
F,D,SCHUYLKILL,AB,D,vote06_05/16/2006,5
M,D,SCHUYLKILL,AB,D,vote06_05/16/2006,5
U,D,SCHUYLKILL,AB,D,vote06_05/16/2006,14
M,NF,SCHUYLKILL,AB,D,vote06_05/16/2006,1
F,R,SCHUYLKILL,AB,D,vote06_05/16/2006,1
M,R,SCHUYLKILL,AB,D,vote06_05/16/2006,1
F,D,SOMERSET,AB,D,vote06_05/16/2006,2
M,D,SOMERSET,AB,D,vote06_05/16/2006,2
M,R,SOMERSET,AB,D,vote06_05/16/2006,1
F,D,SULLIVAN,AB,D,vote06_05/16/2006,1
F,D,SUSQUEHANNA,AB,D,vote06_05/16/2006,1
M,D,SUSQUEHANNA,AB,D,vote06_05/16/2006,1
U,D,SUSQUEHANNA,AB,D,vote06_05/16/2006,2
M,D,TIOGA,AB,D,vote06_05/16/2006,1
M,D,UNION,AB,D,vote06_05/16/2006,1
F,D,VENANGO,AB,D,vote06_05/16/2006,1
M,D,VENANGO,AB,D,vote06_05/16/2006,1
F,D,WARREN,AB,D,vote06_05/16/2006,1
M,D,WARREN,AB,D,vote06_05/16/2006,1
U,D,WARREN,AB,D,vote06_05/16/2006,1
F,D,WASHINGTON,AB,D,vote06_05/16/2006,9
M,D,WASHINGTON,AB,D,vote06_05/16/2006,1
U,D,WASHINGTON,AB,D,vote06_05/16/2006,6
F,R,WASHINGTON,AB,D,vote06_05/16/2006,1
F,D,WAYNE,AB,D,vote06_05/16/2006,1
F,D,WESTMORELAND,AB,D,vote06_05/16/2006,4
M,D,WESTMORELAND,AB,D,vote06_05/16/2006,2
U,D,WESTMORELAND,AB,D,vote06_05/16/2006,2
M,R,WESTMORELAND,AB,D,vote06_05/16/2006,3
U,R,WESTMORELAND,AB,D,vote06_05/16/2006,1
M,D,WYOMING,AB,D,vote06_05/16/2006,1
F,D,YORK,AB,D,vote06_05/16/2006,20
M,D,YORK,AB,D,vote06_05/16/2006,16
U,D,YORK,AB,D,vote06_05/16/2006,12
F,NF,YORK,AB,D,vote06_05/16/2006,1
M,NF,YORK,AB,D,vote06_05/16/2006,1
F,R,YORK,AB,D,vote06_05/16/2006,5
M,R,YORK,AB,D,vote06_05/16/2006,1
F,D,ADAMS,AP,D,vote06_05/16/2006,18
M,D,ADAMS,AP,D,vote06_05/16/2006,7
U,D,ADAMS,AP,D,vote06_05/16/2006,14
M,I,ADAMS,AP,D,vote06_05/16/2006,1
M,NF,ADAMS,AP,D,vote06_05/16/2006,1
F,R,ADAMS,AP,D,vote06_05/16/2006,3
M,R,ADAMS,AP,D,vote06_05/16/2006,5
U,R,ADAMS,AP,D,vote06_05/16/2006,1
F,D,ALLEGHENY,AP,D,vote06_05/16/2006,322
M,D,ALLEGHENY,AP,D,vote06_05/16/2006,297
U,D,ALLEGHENY,AP,D,vote06_05/16/2006,128
M,I,ALLEGHENY,AP,D,vote06_05/16/2006,1
F,LN,ALLEGHENY,AP,D,vote06_05/16/2006,1
M,LN,ALLEGHENY,AP,D,vote06_05/16/2006,1
F,NF,ALLEGHENY,AP,D,vote06_05/16/2006,4
M,NF,ALLEGHENY,AP,D,vote06_05/16/2006,4
F,NON,ALLEGHENY,AP,D,vote06_05/16/2006,1
M,PL,ALLEGHENY,AP,D,vote06_05/16/2006,1
F,R,ALLEGHENY,AP,D,vote06_05/16/2006,27
M,R,ALLEGHENY,AP,D,vote06_05/16/2006,24
U,R,ALLEGHENY,AP,D,vote06_05/16/2006,8
F,D,ARMSTRONG,AP,D,vote06_05/16/2006,6
M,D,ARMSTRONG,AP,D,vote06_05/16/2006,8
U,D,ARMSTRONG,AP,D,vote06_05/16/2006,9
F,R,ARMSTRONG,AP,D,vote06_05/16/2006,1
M,R,ARMSTRONG,AP,D,vote06_05/16/2006,2
F,D,BEAVER,AP,D,vote06_05/16/2006,65
M,D,BEAVER,AP,D,vote06_05/16/2006,49
M,LN,BEAVER,AP,D,vote06_05/16/2006,1
F,OTH,BEAVER,AP,D,vote06_05/16/2006,1
F,R,BEAVER,AP,D,vote06_05/16/2006,10
M,R,BEAVER,AP,D,vote06_05/16/2006,8
U,R,BEAVER,AP,D,vote06_05/16/2006,1
F,D,BEDFORD,AP,D,vote06_05/16/2006,13
M,D,BEDFORD,AP,D,vote06_05/16/2006,4
U,D,BEDFORD,AP,D,vote06_05/16/2006,5
F,NF,BEDFORD,AP,D,vote06_05/16/2006,1
M,NF,BEDFORD,AP,D,vote06_05/16/2006,1
F,R,BEDFORD,AP,D,vote06_05/16/2006,4
M,R,BEDFORD,AP,D,vote06_05/16/2006,2
U,R,BEDFORD,AP,D,vote06_05/16/2006,2
F,D,BERKS,AP,D,vote06_05/16/2006,49
M,D,BERKS,AP,D,vote06_05/16/2006,43
U,D,BERKS,AP,D,vote06_05/16/2006,54
F,I,BERKS,AP,D,vote06_05/16/2006,1
F,NF,BERKS,AP,D,vote06_05/16/2006,1
M,OTH,BERKS,AP,D,vote06_05/16/2006,1
F,R,BERKS,AP,D,vote06_05/16/2006,9
M,R,BERKS,AP,D,vote06_05/16/2006,10
U,R,BERKS,AP,D,vote06_05/16/2006,6
F,D,BLAIR,AP,D,vote06_05/16/2006,14
M,D,BLAIR,AP,D,vote06_05/16/2006,12
U,D,BLAIR,AP,D,vote06_05/16/2006,16
U,I,BLAIR,AP,D,vote06_05/16/2006,1
F,R,BLAIR,AP,D,vote06_05/16/2006,3
M,R,BLAIR,AP,D,vote06_05/16/2006,4
U,R,BLAIR,AP,D,vote06_05/16/2006,6
F,D,BRADFORD,AP,D,vote06_05/16/2006,5
M,D,BRADFORD,AP,D,vote06_05/16/2006,1
U,D,BRADFORD,AP,D,vote06_05/16/2006,3
F,R,BRADFORD,AP,D,vote06_05/16/2006,3
M,R,BRADFORD,AP,D,vote06_05/16/2006,1
F,D,BUCKS,AP,D,vote06_05/16/2006,118
M,D,BUCKS,AP,D,vote06_05/16/2006,87
U,D,BUCKS,AP,D,vote06_05/16/2006,75
F,I,BUCKS,AP,D,vote06_05/16/2006,1
M,I,BUCKS,AP,D,vote06_05/16/2006,1
M,NF,BUCKS,AP,D,vote06_05/16/2006,2
M,OTH,BUCKS,AP,D,vote06_05/16/2006,1
U,OTH,BUCKS,AP,D,vote06_05/16/2006,1
F,R,BUCKS,AP,D,vote06_05/16/2006,10
M,R,BUCKS,AP,D,vote06_05/16/2006,12
U,R,BUCKS,AP,D,vote06_05/16/2006,4
F,D,BUTLER,AP,D,vote06_05/16/2006,25
M,D,BUTLER,AP,D,vote06_05/16/2006,20
U,D,BUTLER,AP,D,vote06_05/16/2006,5
M,NF,BUTLER,AP,D,vote06_05/16/2006,1
U,NF,BUTLER,AP,D,vote06_05/16/2006,1
F,R,BUTLER,AP,D,vote06_05/16/2006,4
M,R,BUTLER,AP,D,vote06_05/16/2006,6
U,R,BUTLER,AP,D,vote06_05/16/2006,3
F,D,CAMBRIA,AP,D,vote06_05/16/2006,28
M,D,CAMBRIA,AP,D,vote06_05/16/2006,17
U,D,CAMBRIA,AP,D,vote06_05/16/2006,12
U,I,CAMBRIA,AP,D,vote06_05/16/2006,1
F,NF,CAMBRIA,AP,D,vote06_05/16/2006,1
M,NF,CAMBRIA,AP,D,vote06_05/16/2006,1
F,R,CAMBRIA,AP,D,vote06_05/16/2006,8
M,R,CAMBRIA,AP,D,vote06_05/16/2006,8
U,R,CAMBRIA,AP,D,vote06_05/16/2006,6
F,D,CAMERON,AP,D,vote06_05/16/2006,1
M,D,CAMERON,AP,D,vote06_05/16/2006,2
F,R,CAMERON,AP,D,vote06_05/16/2006,1
M,R,CAMERON,AP,D,vote06_05/16/2006,1
F,D,CARBON,AP,D,vote06_05/16/2006,12
M,D,CARBON,AP,D,vote06_05/16/2006,7
U,D,CARBON,AP,D,vote06_05/16/2006,21
F,NF,CARBON,AP,D,vote06_05/16/2006,1
F,R,CARBON,AP,D,vote06_05/16/2006,2
M,R,CARBON,AP,D,vote06_05/16/2006,5
U,R,CARBON,AP,D,vote06_05/16/2006,4
F,D,CENTRE,AP,D,vote06_05/16/2006,22
M,D,CENTRE,AP,D,vote06_05/16/2006,16
U,D,CENTRE,AP,D,vote06_05/16/2006,27
M,I,CENTRE,AP,D,vote06_05/16/2006,1
F,LN,CENTRE,AP,D,vote06_05/16/2006,1
F,R,CENTRE,AP,D,vote06_05/16/2006,1
M,R,CENTRE,AP,D,vote06_05/16/2006,2
U,R,CENTRE,AP,D,vote06_05/16/2006,3
F,D,CHESTER,AP,D,vote06_05/16/2006,94
M,D,CHESTER,AP,D,vote06_05/16/2006,85
U,D,CHESTER,AP,D,vote06_05/16/2006,15
F,LN,CHESTER,AP,D,vote06_05/16/2006,1
F,NF,CHESTER,AP,D,vote06_05/16/2006,1
M,NF,CHESTER,AP,D,vote06_05/16/2006,2
M,OTH,CHESTER,AP,D,vote06_05/16/2006,1
F,R,CHESTER,AP,D,vote06_05/16/2006,4
M,R,CHESTER,AP,D,vote06_05/16/2006,7
F,D,CLARION,AP,D,vote06_05/16/2006,7
M,D,CLARION,AP,D,vote06_05/16/2006,3
U,D,CLARION,AP,D,vote06_05/16/2006,7
F,R,CLARION,AP,D,vote06_05/16/2006,3
M,R,CLARION,AP,D,vote06_05/16/2006,1
U,R,CLARION,AP,D,vote06_05/16/2006,1
F,D,CLEARFIELD,AP,D,vote06_05/16/2006,14
M,D,CLEARFIELD,AP,D,vote06_05/16/2006,12
U,D,CLEARFIELD,AP,D,vote06_05/16/2006,9
U,NF,CLEARFIELD,AP,D,vote06_05/16/2006,1
F,R,CLEARFIELD,AP,D,vote06_05/16/2006,5
M,R,CLEARFIELD,AP,D,vote06_05/16/2006,4
F,D,CLINTON,AP,D,vote06_05/16/2006,215
M,D,CLINTON,AP,D,vote06_05/16/2006,197
U,D,CLINTON,AP,D,vote06_05/16/2006,65
F,I,CLINTON,AP,D,vote06_05/16/2006,1
M,I,CLINTON,AP,D,vote06_05/16/2006,4
F,NF,CLINTON,AP,D,vote06_05/16/2006,1
M,NF,CLINTON,AP,D,vote06_05/16/2006,3
F,R,CLINTON,AP,D,vote06_05/16/2006,30
M,R,CLINTON,AP,D,vote06_05/16/2006,37
U,R,CLINTON,AP,D,vote06_05/16/2006,14
F,D,COLUMBIA,AP,D,vote06_05/16/2006,8
M,D,COLUMBIA,AP,D,vote06_05/16/2006,3
U,D,COLUMBIA,AP,D,vote06_05/16/2006,4
M,NF,COLUMBIA,AP,D,vote06_05/16/2006,1
F,R,COLUMBIA,AP,D,vote06_05/16/2006,2
M,R,COLUMBIA,AP,D,vote06_05/16/2006,1
U,R,COLUMBIA,AP,D,vote06_05/16/2006,1
F,D,CRAWFORD,AP,D,vote06_05/16/2006,9
M,D,CRAWFORD,AP,D,vote06_05/16/2006,6
U,D,CRAWFORD,AP,D,vote06_05/16/2006,21
F,R,CRAWFORD,AP,D,vote06_05/16/2006,2
M,R,CRAWFORD,AP,D,vote06_05/16/2006,4
U,R,CRAWFORD,AP,D,vote06_05/16/2006,3
F,D,CUMBERLAND,AP,D,vote06_05/16/2006,28
M,D,CUMBERLAND,AP,D,vote06_05/16/2006,17
U,D,CUMBERLAND,AP,D,vote06_05/16/2006,27
M,INDE,CUMBERLAND,AP,D,vote06_05/16/2006,1
F,R,CUMBERLAND,AP,D,vote06_05/16/2006,5
M,R,CUMBERLAND,AP,D,vote06_05/16/2006,5
U,R,CUMBERLAND,AP,D,vote06_05/16/2006,2
F,D,DAUPHIN,AP,D,vote06_05/16/2006,155
M,D,DAUPHIN,AP,D,vote06_05/16/2006,106
U,D,DAUPHIN,AP,D,vote06_05/16/2006,47
F,I,DAUPHIN,AP,D,vote06_05/16/2006,1
M,I,DAUPHIN,AP,D,vote06_05/16/2006,1
M,NF,DAUPHIN,AP,D,vote06_05/16/2006,1
U,NF,DAUPHIN,AP,D,vote06_05/16/2006,3
F,R,DAUPHIN,AP,D,vote06_05/16/2006,11
M,R,DAUPHIN,AP,D,vote06_05/16/2006,22
U,R,DAUPHIN,AP,D,vote06_05/16/2006,5
F,D,DELAWARE,AP,D,vote06_05/16/2006,51
M,D,DELAWARE,AP,D,vote06_05/16/2006,36
U,D,DELAWARE,AP,D,vote06_05/16/2006,64
F,NF,DELAWARE,AP,D,vote06_05/16/2006,1
U,NF,DELAWARE,AP,D,vote06_05/16/2006,2
F,R,DELAWARE,AP,D,vote06_05/16/2006,4
M,R,DELAWARE,AP,D,vote06_05/16/2006,8
U,R,DELAWARE,AP,D,vote06_05/16/2006,5
F,D,ELK,AP,D,vote06_05/16/2006,3
M,D,ELK,AP,D,vote06_05/16/2006,2
U,D,ELK,AP,D,vote06_05/16/2006,20
F,R,ELK,AP,D,vote06_05/16/2006,4
M,R,ELK,AP,D,vote06_05/16/2006,1
U,R,ELK,AP,D,vote06_05/16/2006,1
F,D,ERIE,AP,D,vote06_05/16/2006,29
M,D,ERIE,AP,D,vote06_05/16/2006,38
U,D,ERIE,AP,D,vote06_05/16/2006,52
M,GR,ERIE,AP,D,vote06_05/16/2006,1
F,I,ERIE,AP,D,vote06_05/16/2006,1
U,I,ERIE,AP,D,vote06_05/16/2006,2
F,LN,ERIE,AP,D,vote06_05/16/2006,1
F,NF,ERIE,AP,D,vote06_05/16/2006,1
F,R,ERIE,AP,D,vote06_05/16/2006,6
M,R,ERIE,AP,D,vote06_05/16/2006,6
U,R,ERIE,AP,D,vote06_05/16/2006,7
F,D,FAYETTE,AP,D,vote06_05/16/2006,54
M,D,FAYETTE,AP,D,vote06_05/16/2006,52
U,D,FAYETTE,AP,D,vote06_05/16/2006,97
F,NF,FAYETTE,AP,D,vote06_05/16/2006,4
U,NF,FAYETTE,AP,D,vote06_05/16/2006,2
F,R,FAYETTE,AP,D,vote06_05/16/2006,17
M,R,FAYETTE,AP,D,vote06_05/16/2006,23
U,R,FAYETTE,AP,D,vote06_05/16/2006,5
F,D,FOREST,AP,D,vote06_05/16/2006,2
M,D,FOREST,AP,D,vote06_05/16/2006,2
U,D,FOREST,AP,D,vote06_05/16/2006,1
F,D,FRANKLIN,AP,D,vote06_05/16/2006,12
M,D,FRANKLIN,AP,D,vote06_05/16/2006,8
U,D,FRANKLIN,AP,D,vote06_05/16/2006,24
M,I,FRANKLIN,AP,D,vote06_05/16/2006,1
F,R,FRANKLIN,AP,D,vote06_05/16/2006,3
M,R,FRANKLIN,AP,D,vote06_05/16/2006,4
U,R,FRANKLIN,AP,D,vote06_05/16/2006,5
F,D,FULTON,AP,D,vote06_05/16/2006,2
M,D,FULTON,AP,D,vote06_05/16/2006,1
F,D,GREENE,AP,D,vote06_05/16/2006,10
M,D,GREENE,AP,D,vote06_05/16/2006,5
U,D,GREENE,AP,D,vote06_05/16/2006,9
F,R,GREENE,AP,D,vote06_05/16/2006,2
M,R,GREENE,AP,D,vote06_05/16/2006,2
U,R,GREENE,AP,D,vote06_05/16/2006,3
F,D,HUNTINGDON,AP,D,vote06_05/16/2006,10
M,D,HUNTINGDON,AP,D,vote06_05/16/2006,9
F,R,HUNTINGDON,AP,D,vote06_05/16/2006,2
M,R,HUNTINGDON,AP,D,vote06_05/16/2006,4
U,R,HUNTINGDON,AP,D,vote06_05/16/2006,1
F,D,INDIANA,AP,D,vote06_05/16/2006,14
M,D,INDIANA,AP,D,vote06_05/16/2006,12
U,D,INDIANA,AP,D,vote06_05/16/2006,3
F,R,INDIANA,AP,D,vote06_05/16/2006,4
M,R,INDIANA,AP,D,vote06_05/16/2006,3
F,D,JEFFERSON,AP,D,vote06_05/16/2006,7
M,D,JEFFERSON,AP,D,vote06_05/16/2006,7
U,D,JEFFERSON,AP,D,vote06_05/16/2006,4
U,I,JEFFERSON,AP,D,vote06_05/16/2006,1
M,NF,JEFFERSON,AP,D,vote06_05/16/2006,1
F,R,JEFFERSON,AP,D,vote06_05/16/2006,3
M,R,JEFFERSON,AP,D,vote06_05/16/2006,2
F,D,JUNIATA,AP,D,vote06_05/16/2006,1
M,D,JUNIATA,AP,D,vote06_05/16/2006,2
U,D,JUNIATA,AP,D,vote06_05/16/2006,1
F,OTH,JUNIATA,AP,D,vote06_05/16/2006,1
F,R,JUNIATA,AP,D,vote06_05/16/2006,1
M,R,JUNIATA,AP,D,vote06_05/16/2006,2
F,D,LACKAWANNA,AP,D,vote06_05/16/2006,446
M,D,LACKAWANNA,AP,D,vote06_05/16/2006,362
U,D,LACKAWANNA,AP,D,vote06_05/16/2006,1557
F,GR,LACKAWANNA,AP,D,vote06_05/16/2006,1
M,I,LACKAWANNA,AP,D,vote06_05/16/2006,3
U,I,LACKAWANNA,AP,D,vote06_05/16/2006,7
M,LN,LACKAWANNA,AP,D,vote06_05/16/2006,2
F,NF,LACKAWANNA,AP,D,vote06_05/16/2006,3
M,NF,LACKAWANNA,AP,D,vote06_05/16/2006,6
U,NF,LACKAWANNA,AP,D,vote06_05/16/2006,5
F,R,LACKAWANNA,AP,D,vote06_05/16/2006,61
M,R,LACKAWANNA,AP,D,vote06_05/16/2006,76
U,R,LACKAWANNA,AP,D,vote06_05/16/2006,94
F,D,LANCASTER,AP,D,vote06_05/16/2006,360
M,D,LANCASTER,AP,D,vote06_05/16/2006,238
U,D,LANCASTER,AP,D,vote06_05/16/2006,1106
F,I,LANCASTER,AP,D,vote06_05/16/2006,1
M,I,LANCASTER,AP,D,vote06_05/16/2006,5
U,I,LANCASTER,AP,D,vote06_05/16/2006,10
F,LN,LANCASTER,AP,D,vote06_05/16/2006,1
M,LN,LANCASTER,AP,D,vote06_05/16/2006,1
U,LN,LANCASTER,AP,D,vote06_05/16/2006,2
F,NF,LANCASTER,AP,D,vote06_05/16/2006,2
M,NF,LANCASTER,AP,D,vote06_05/16/2006,8
U,NF,LANCASTER,AP,D,vote06_05/16/2006,13
F,OTH,LANCASTER,AP,D,vote06_05/16/2006,1
M,OTH,LANCASTER,AP,D,vote06_05/16/2006,1
U,OTH,LANCASTER,AP,D,vote06_05/16/2006,2
F,R,LANCASTER,AP,D,vote06_05/16/2006,82
M,R,LANCASTER,AP,D,vote06_05/16/2006,67
U,R,LANCASTER,AP,D,vote06_05/16/2006,169
F,D,LAWRENCE,AP,D,vote06_05/16/2006,11
M,D,LAWRENCE,AP,D,vote06_05/16/2006,11
U,D,LAWRENCE,AP,D,vote06_05/16/2006,10
F,I,LAWRENCE,AP,D,vote06_05/16/2006,1
F,R,LAWRENCE,AP,D,vote06_05/16/2006,1
M,R,LAWRENCE,AP,D,vote06_05/16/2006,3
U,R,LAWRENCE,AP,D,vote06_05/16/2006,3
F,D,LEBANON,AP,D,vote06_05/16/2006,23
M,D,LEBANON,AP,D,vote06_05/16/2006,13
U,D,LEBANON,AP,D,vote06_05/16/2006,23
F,NF,LEBANON,AP,D,vote06_05/16/2006,1
M,NF,LEBANON,AP,D,vote06_05/16/2006,1
F,R,LEBANON,AP,D,vote06_05/16/2006,7
M,R,LEBANON,AP,D,vote06_05/16/2006,5
U,R,LEBANON,AP,D,vote06_05/16/2006,9
F,D,LEHIGH,AP,D,vote06_05/16/2006,30
M,D,LEHIGH,AP,D,vote06_05/16/2006,24
U,D,LEHIGH,AP,D,vote06_05/16/2006,39
F,LN,LEHIGH,AP,D,vote06_05/16/2006,1
M,NF,LEHIGH,AP,D,vote06_05/16/2006,1
F,R,LEHIGH,AP,D,vote06_05/16/2006,1
M,R,LEHIGH,AP,D,vote06_05/16/2006,3
U,R,LEHIGH,AP,D,vote06_05/16/2006,2
F,D,LUZERNE,AP,D,vote06_05/16/2006,109
M,D,LUZERNE,AP,D,vote06_05/16/2006,79
U,D,LUZERNE,AP,D,vote06_05/16/2006,65
F,I,LUZERNE,AP,D,vote06_05/16/2006,2
M,NF,LUZERNE,AP,D,vote06_05/16/2006,1
U,NF,LUZERNE,AP,D,vote06_05/16/2006,1
F,R,LUZERNE,AP,D,vote06_05/16/2006,26
M,R,LUZERNE,AP,D,vote06_05/16/2006,25
U,R,LUZERNE,AP,D,vote06_05/16/2006,4
F,D,LYCOMING,AP,D,vote06_05/16/2006,5
M,D,LYCOMING,AP,D,vote06_05/16/2006,2
U,D,LYCOMING,AP,D,vote06_05/16/2006,11
M,I,LYCOMING,AP,D,vote06_05/16/2006,1
U,I,LYCOMING,AP,D,vote06_05/16/2006,1
F,R,LYCOMING,AP,D,vote06_05/16/2006,3
M,R,LYCOMING,AP,D,vote06_05/16/2006,4
U,R,LYCOMING,AP,D,vote06_05/16/2006,3
F,D,McKEAN,AP,D,vote06_05/16/2006,3
U,D,McKEAN,AP,D,vote06_05/16/2006,1
F,R,McKEAN,AP,D,vote06_05/16/2006,1
U,R,McKEAN,AP,D,vote06_05/16/2006,1
F,D,MERCER,AP,D,vote06_05/16/2006,59
M,D,MERCER,AP,D,vote06_05/16/2006,57
U,D,MERCER,AP,D,vote06_05/16/2006,24
F,NF,MERCER,AP,D,vote06_05/16/2006,1
M,NF,MERCER,AP,D,vote06_05/16/2006,1
U,NF,MERCER,AP,D,vote06_05/16/2006,3
F,R,MERCER,AP,D,vote06_05/16/2006,16
M,R,MERCER,AP,D,vote06_05/16/2006,4
U,R,MERCER,AP,D,vote06_05/16/2006,4
F,D,MIFFLIN,AP,D,vote06_05/16/2006,7
U,D,MIFFLIN,AP,D,vote06_05/16/2006,3
M,R,MIFFLIN,AP,D,vote06_05/16/2006,1
F,D,MONROE,AP,D,vote06_05/16/2006,32
M,D,MONROE,AP,D,vote06_05/16/2006,25
U,D,MONROE,AP,D,vote06_05/16/2006,19
M,I,MONROE,AP,D,vote06_05/16/2006,1
F,NF,MONROE,AP,D,vote06_05/16/2006,1
M,R,MONROE,AP,D,vote06_05/16/2006,2
U,R,MONROE,AP,D,vote06_05/16/2006,4
F,D,MONTGOMERY,AP,D,vote06_05/16/2006,1905
M,D,MONTGOMERY,AP,D,vote06_05/16/2006,1304
U,D,MONTGOMERY,AP,D,vote06_05/16/2006,893
U,GR,MONTGOMERY,AP,D,vote06_05/16/2006,1
F,I,MONTGOMERY,AP,D,vote06_05/16/2006,4
M,I,MONTGOMERY,AP,D,vote06_05/16/2006,5
U,I,MONTGOMERY,AP,D,vote06_05/16/2006,2
M,INDE,MONTGOMERY,AP,D,vote06_05/16/2006,1
M,LN,MONTGOMERY,AP,D,vote06_05/16/2006,1
F,NF,MONTGOMERY,AP,D,vote06_05/16/2006,3
M,NF,MONTGOMERY,AP,D,vote06_05/16/2006,12
U,NF,MONTGOMERY,AP,D,vote06_05/16/2006,4
M,NON,MONTGOMERY,AP,D,vote06_05/16/2006,1
M,OTH,MONTGOMERY,AP,D,vote06_05/16/2006,2
F,R,MONTGOMERY,AP,D,vote06_05/16/2006,122
M,R,MONTGOMERY,AP,D,vote06_05/16/2006,100
U,R,MONTGOMERY,AP,D,vote06_05/16/2006,30
F,D,MONTOUR,AP,D,vote06_05/16/2006,4
M,D,MONTOUR,AP,D,vote06_05/16/2006,1
U,D,MONTOUR,AP,D,vote06_05/16/2006,1
F,D,NORTHAMPTON,AP,D,vote06_05/16/2006,483
M,D,NORTHAMPTON,AP,D,vote06_05/16/2006,406
U,D,NORTHAMPTON,AP,D,vote06_05/16/2006,236
F,I,NORTHAMPTON,AP,D,vote06_05/16/2006,3
M,I,NORTHAMPTON,AP,D,vote06_05/16/2006,1
U,I,NORTHAMPTON,AP,D,vote06_05/16/2006,2
F,NF,NORTHAMPTON,AP,D,vote06_05/16/2006,1
M,NF,NORTHAMPTON,AP,D,vote06_05/16/2006,3
U,NF,NORTHAMPTON,AP,D,vote06_05/16/2006,1
F,OTH,NORTHAMPTON,AP,D,vote06_05/16/2006,1
U,OTH,NORTHAMPTON,AP,D,vote06_05/16/2006,1
F,R,NORTHAMPTON,AP,D,vote06_05/16/2006,63
M,R,NORTHAMPTON,AP,D,vote06_05/16/2006,60
U,R,NORTHAMPTON,AP,D,vote06_05/16/2006,19
F,D,NORTHUMBERLAND,AP,D,vote06_05/16/2006,13
M,D,NORTHUMBERLAND,AP,D,vote06_05/16/2006,10
U,D,NORTHUMBERLAND,AP,D,vote06_05/16/2006,4
M,LN,NORTHUMBERLAND,AP,D,vote06_05/16/2006,1
F,NF,NORTHUMBERLAND,AP,D,vote06_05/16/2006,1
M,NF,NORTHUMBERLAND,AP,D,vote06_05/16/2006,1
F,R,NORTHUMBERLAND,AP,D,vote06_05/16/2006,5
M,R,NORTHUMBERLAND,AP,D,vote06_05/16/2006,3
U,R,NORTHUMBERLAND,AP,D,vote06_05/16/2006,1
F,D,PERRY,AP,D,vote06_05/16/2006,7
M,D,PERRY,AP,D,vote06_05/16/2006,4
