"","lon","lat","full_addr"
"275",-79.9066429,40.404023,"GYM- 1301 GLENN ST, HOMESTEAD, Pennsylvania, 15120"
"276",-79.9094049,40.4064756,"212 E 9TH AVE, HOMESTEAD, Pennsylvania, 15120"
"277",-79.9140646,40.4015185," 363 W. 11TH AVE. , HOMESTEAD, Pennsylvania, 15120"
"278",-79.9030375,40.4016603," 1705 MAPLE ST. , HOMESTEAD, Pennsylvania, 15120"
"279",-79.9030375,40.4016603," 1705 MAPLE ST. , HOMESTEAD, Pennsylvania, 15120"
"280",-79.8888055,40.5750379," 3710 SAXONBURG BLVD., INDIANA, Pennsylvania, 15051"
"281",-79.8888055,40.5750379," 3710 SAXONBURG BLVD., INDIANA, Pennsylvania, 15051"
"282",-79.8284223,40.5857354," 135 LITTLE DEER CREEK RD , INDIANA, Pennsylvania, 15075"
"283",-79.9326492,40.544648," 2034 MIDDLE RD., INDIANA, Pennsylvania, 15116"
"284",-79.8999352,40.5466544," 738 DORSEYVILLE RD. , INDIANA, Pennsylvania, 15238"
"285",-80.066857,40.4458308," 40 WEST PROSPECT AVE. upstairs, INGRAM, Pennsylvania, 15205"
"286",-80.0669064,40.4458186," 40 WEST PROSPECT AVE. downstairs, INGRAM, Pennsylvania, 15205"
"287",-80.0729509,40.4442114," 2 GREENWOOD AVE. , INGRAM, Pennsylvania, 15205"
"288",-79.9561888,40.2884982," 1255 GILL HALL RD. , JEFFERSON HILLS, Pennsylvania, 15025"
"289",-79.9298976,40.2974629," 925 OLD CLAIRTON RD. , JEFFERSON HILLS, Pennsylvania, 15025"
"290",-79.9524954,40.3104718,"4 ENT-310 OLD CLAIRTON RD, JEFFERSON HILLS, Pennsylvania, 15025"
"291",-79.9524954,40.3104718,"4 ENT-310 OLD CLAIRTON RD, JEFFERSON HILLS, Pennsylvania, 15025"
"292",-79.9298976,40.2974629," 925 OLD CLAIRTON RD. , JEFFERSON HILLS, Pennsylvania, 15025"
"293",-79.8870974,40.2788756," 1540 STATE ST.- OLD RT. 837, JEFFERSON HILLS, Pennsylvania, 15025"
"294",-79.9561888,40.2884982," 1255 GILL HALL RD. , JEFFERSON HILLS, Pennsylvania, 15025"
"295",NA,NA,"#VALUE!"
"296",-80.1047757,40.4798258," 340 FOREST GROVE RD. , KENNEDY, Pennsylvania, 15108"
"297",-80.1028375,40.4782517," 1796 PINE HOLLOW RD. , KENNEDY, Pennsylvania, 15136"
"298",-80.1037536,40.4886605," 100 PORTERS HOLLOW RD. , KENNEDY, Pennsylvania, 15108"
"299",-80.1028375,40.4782517," 1796 PINE HOLLOW RD. , KENNEDY, Pennsylvania, 15136"
"300",-80.0998218,40.4761668,"1760 PINE HOLLW RD, KENNEDY, Pennsylvania, 15136"
"301",-80.1047757,40.4798258," 340 FOREST GROVE RD. , KENNEDY, Pennsylvania, 15108"
"302",-80.1162272,40.500105,"SOCIAL HALL- 227 HERBST, KENNEDY, Pennsylvania, 15108"
"303",-80.0968961,40.5170284," 343 EICHER RD. , KILBUCK, Pennsylvania, 15237"
"304",-80.2111074,40.581882," 190 AMBRIDGE AVE., LEET, Pennsylvania, 15003"
"305",-80.203106,40.576534," 303 CAMP MEET ROAD, LEET, Pennsylvania, 15143"
"306",-80.213794,40.5693445," 373 BEAVER ST. , LEETSDALE, Pennsylvania, 15056"
"307",-79.8561294,40.3257945," 2921 LIBERTY WAY , LIBERTY, Pennsylvania, 15133"
"308",NA,NA,"#VALUE!"
"309",-79.852637,40.3036687," 4312 LIBERTY AVE, LINCOLN, Pennsylvania, 15037"
"310",-80.087595,40.6736641," 850 CRANBERRY WOODS RD, MARSHALL, Pennsylvania, 16066"
"311",NA,NA,"#VALUE!"
"312",-80.0945687,40.6439408," 5145 WEXFORD RUN RD. , MARSHALL, Pennsylvania, 15090"
"313",NA,NA,"#VALUE!"
"314",-80.087595,40.6736641," 850 CRANBERRY WOODS RD, MARSHALL, Pennsylvania, 16066"
"315",-80.0945687,40.6439408," 5145 WEXFORD RUN RD. , MARSHALL, Pennsylvania, 15090"
"316",-80.01994,40.590154," 9955 GRUBBS RD. , MCCANDLESS, Pennsylvania, 15090"
"317",-80.02285,40.585091," 600 INGOMAR RD. , MCCANDLESS, Pennsylvania, 15090"
"318",-80.0447602,40.5958675," 10090 OLD PERRY HWY. , MCCANDLESS, Pennsylvania, 15090"
"319",NA,NA,"#VALUE!"
"320",NA,NA,"#VALUE!"
"321",-80.0447602,40.5958675," 10090 OLD PERRY HWY. , MCCANDLESS, Pennsylvania, 15090"
"322",-80.039569,40.555994," 8169 PERRY HIGHWAY, MCCANDLESS, Pennsylvania, 15237"
"323",-80.0535049,40.5820219," 602 W INGOMAR RD, MCCANDLESS, Pennsylvania, 15237"
"324",-80.0535049,40.5820219," 602 W INGOMAR RD, MCCANDLESS, Pennsylvania, 15237"
"325",-80.039569,40.555994," 8169 PERRY HIGHWAY , MCCANDLESS, Pennsylvania, 15237"
"326",-80.0415545,40.5646751," 8711 OLD PERRY HWY., MCCANDLESS, Pennsylvania, 15237"
"327",-80.0415545,40.5646751," 8711 OLD PERRY HWY., MCCANDLESS, Pennsylvania, 15237"
"328",-80.02285,40.585091," 600 INGOMAR RD., MCCANDLESS, Pennsylvania, 15090"
"329",-80.0333547,40.5729831," 311 CUMBERLAND RD. , MCCANDLESS, Pennsylvania, 15237"
"330",-80.028183,40.5707866," 500 CUMBERLAND RD., MCCANDLESS, Pennsylvania, 15237"
"331",-80.0105388,40.5653546," 8625 PEEBLES RD. , MCCANDLESS, Pennsylvania, 15237"
"332",-80.0047163,40.5678503," 8800 PEEBLES RD. , MCCANDLESS, Pennsylvania, 15101"
"333",-80.003129,40.574722," 9275 PEEBLES RD. , MCCANDLESS, Pennsylvania, 15101"
"334",-80.0047163,40.5678503," 8800 PEEBLES RD.  , MCCANDLESS, Pennsylvania, 15101"
"335",-80.0047163,40.5678503," 8800 PEEBLES RD.  , MCCANDLESS, Pennsylvania, 15101"
"336",-79.9954113,40.5727326,"-1600 SAMPLE RD, MCCANDLESS, Pennsylvania, 15101"
"337",-80.2274477,40.3735541," 112 DEMPE ST., MCDONALD, Pennsylvania, 15082"
"338",-79.8656898,40.3476533," 803 MARKET ST, MCKEESPORT, Pennsylvania, 15132"
"339",-79.8656898,40.3476533," 803 MARKET ST, MCKEESPORT, Pennsylvania, 15132"
"340",-79.8668405,40.3516862," 100 BLOCK OF MARKET ST., MCKEESPORT, Pennsylvania, 15132"
"341",-79.8668405,40.3516862," 100 BLOCK OF MARKET ST., MCKEESPORT, Pennsylvania, 15132"
"342",-79.8614643,40.3505384,"523 SINCLAIR ST, MCKEESPORT, Pennsylvania, 15132"
"343",-79.8588642,40.3504444," 601 SIXTH ST.  , MCKEESPORT, Pennsylvania, 15132"
"344",-79.8547266,40.3489471," 719 UNION ST. , MCKEESPORT, Pennsylvania, 15132"
"345",-79.8547266,40.3489471," 719 UNION ST. , MCKEESPORT, Pennsylvania, 15132"
"346",NA,NA,"#VALUE!"
"347",-79.8589106,40.3447709,"1602 CORNELL ST, MCKEESPORT, Pennsylvania, 15132"
"348",-79.849552,40.341674," 1604 EVANS AVE, MCKEESPORT, Pennsylvania, 15132"
"349",-79.8425418,40.3458856,"2911 VERSAILLES AVE, MCKEESPORT, Pennsylvania, 15132"
"350",-79.8425418,40.3458856,"2911 VERSAILLES AVE, MCKEESPORT, Pennsylvania, 15132"
"351",NA,NA,"#VALUE!"
"352",-79.849552,40.341674," 1604 EVANS AVE-, MCKEESPORT, Pennsylvania, 15132"
"353",-79.8328038,40.3606671," 2909 HIGHLAND AVE., MCKEESPORT, Pennsylvania, 15132"
"354",-79.8264449,40.3363101,"-1960 EDEN PARK BLVD, MCKEESPORT, Pennsylvania, 15132"
"355",-79.8425418,40.3458856,"2911 VERSAILLES AVE, MCKEESPORT, Pennsylvania, 15132"
"356",-79.8267747,40.3545143,"947 FRANKLIN, MCKEESPORT, Pennsylvania, 15132"
"357",-79.8437242,40.3520238," 501 PIRL ST., MCKEESPORT, Pennsylvania, 15132"
"358",-79.8267747,40.3545143,"947 FRANKLIN, MCKEESPORT, Pennsylvania, 15132"
"359",-79.8363977,40.3418106," 1615 GRANDVIEW AVE. , MCKEESPORT, Pennsylvania, 15132"
"360",-79.8360207,40.3376931," 2130 GRANDVIEW AVE. , MCKEESPORT, Pennsylvania, 15132"
"361",-79.8363977,40.3418106," 1615 GRANDVIEW AVE. , MCKEESPORT, Pennsylvania, 15132"
"362",-79.8757765,40.350862,"307 ATLANTIC AVE, MCKEESPORT, Pennsylvania, 15132"
"363",-79.8757765,40.350862,"307 ATLANTIC AVE, MCKEESPORT, Pennsylvania, 15132"
"364",-79.8432639,40.3339333,"436 29TH ST, MCKEESPORT, Pennsylvania, 15132"
"365",-79.8421806,40.3307757," 316 32ND ST. , MCKEESPORT, Pennsylvania, 15132"
"366",NA,NA,"#VALUE!"
"367",-79.8347952,40.3255079," 3915 MAPLEWOOD ST, MCKEESPORT, Pennsylvania, 15132"
"368",-79.8259537,40.3450098," 4001 UNIVERSITY DR., MCKEESPORT, Pennsylvania, 15132"
"369",-79.8244201,40.3257295,"200 HERSHEY DR, MCKEESPORT, Pennsylvania, 15132"
"370",NA,NA,"#VALUE!"
"371",NA,NA,"#VALUE!"
"372",-80.056488,40.473593," 224 HELEN ST., MCKEES ROCKS, Pennsylvania, 15136"
"373",-80.056488,40.473593," 224 HELEN ST., MCKEES ROCKS, Pennsylvania, 15136"
"374",-80.0726126,40.4651938," 1242  CHARTIERS AVE, MCKEES ROCKS, Pennsylvania, 15136"
"375",-80.0726126,40.4651938," 1242  CHARTIERS AVE, MCKEES ROCKS, Pennsylvania, 15136"
"376",-80.0726126,40.4651938," 1242  CHARTIERS AVE, MCKEES ROCKS, Pennsylvania, 15136"
"377",-79.972697,40.4809878," 416 LINCOLN AVE., MILLVALE, Pennsylvania, 15209"
"378",-79.9722597,40.4896644," 917 EVERGREEN AVE.  , MILLVALE, Pennsylvania, 15209"
"379",-79.972697,40.4809878," 416 LINCOLN AVE., MILLVALE, Pennsylvania, 15209"
"380",-79.9764624,40.4802734," 100 HOWARD ST, MILLVALE, Pennsylvania, 15209"
"381",-79.9722597,40.4896644," 917 EVERGREEN AVE. , MILLVALE, Pennsylvania, 15209"
"382",-79.8029286,40.3977336," 2601 THIRD ST., MONROEVILLE, Pennsylvania, 15146"
"383",-79.7667476,40.4104124," 2225 GRANDVIEW AVE., MONROEVILLE, Pennsylvania, 15146"
"384",-79.7552999,40.4301492," 5000 GATEWAY CAMPUS BLVD. , MONROEVILLE, Pennsylvania, 15146"
"385",-79.7552999,40.4301492," 5000 GATEWAY CAMPUS BLVD. , MONROEVILLE, Pennsylvania, 15146"
"386",-79.7520099,40.4115149," 2310 HAYMAKER RD., MONROEVILLE, Pennsylvania, 15146"
"387",-79.7520099,40.4115149," 2310 HAYMAKER RD., MONROEVILLE, Pennsylvania, 15146"
"388",-79.74896,40.4254814," 2526 HAYMAKER RD. , MONROEVILLE, Pennsylvania, 15146"
"389",-79.7617168,40.4441232," 4450 OLD WILLIAM PENN HWY., MONROEVILLE, Pennsylvania, 15146"
"390",-79.7613445,40.4539159," 455 CENTER RD. , MONROEVILLE, Pennsylvania, 15146"
"391",-79.7613445,40.4539159," 455 CENTER RD. , MONROEVILLE, Pennsylvania, 15146"
"392",-79.7335963,40.4509899," 320 NOEL DR. , MONROEVILLE, Pennsylvania, 15146"
"393",-79.735906,40.42784," 4518 NORTHERN PIKE, MONROEVILLE, Pennsylvania, 15146"
"394",-79.735906,40.42784," 4518 NORTHERN PIKE, MONROEVILLE, Pennsylvania, 15146"
"395",-79.7335963,40.4509899," 320 NOEL DR., MONROEVILLE, Pennsylvania, 15146"
"396",-79.7875792,40.4257647," 122 ELMWOOD ST. , MONROEVILLE, Pennsylvania, 15146"
"397",-79.7875792,40.4257647," 122 ELMWOOD ST. , MONROEVILLE, Pennsylvania, 15146"
"398",-79.7552999,40.4301492," 5000 GATEWAY CAMPUS BLVD. , MONROEVILLE, Pennsylvania, 15146"
"399",-79.7875792,40.4257647," 122 ELMWOOD ST. , MONROEVILLE, Pennsylvania, 15146"
"400",-79.7974742,40.4204909," 1622 JAMES ST. , MONROEVILLE, Pennsylvania, 15146"
"401",-79.7974742,40.4204909," 1622 JAMES ST. , MONROEVILLE, Pennsylvania, 15146"
"402",-79.7796677,40.4359494," 2700 MONROEVILLE BLVD. , MONROEVILLE, Pennsylvania, 15146"
"403",-79.7796677,40.4359494," 2700 MONROEVILLE BLVD. , MONROEVILLE, Pennsylvania, 15146"
"404",-79.7819957,40.4481746," 600 GARDEN CITY DR, MONROEVILLE, Pennsylvania, 15146"
"405",-79.7819957,40.4481746," 600 GARDEN CITY DR, MONROEVILLE, Pennsylvania, 15146"
"406",-79.7716159,40.446187," 3831 EVERGREEN DR. , MONROEVILLE, Pennsylvania, 15146"
"407",-80.220901,40.510576,"8353 UNIVERSISTY BLVD, MOON, Pennsylvania, 15108"
"408",-80.207062,40.5039012," 1000 BEAVER GRADE RD. , MOON, Pennsylvania, 15108"
"409",-80.1971455,40.5235873," 110 WALLRIDGE DR, MOON, Pennsylvania, 15108"
"410",-80.2393632,40.5456339,"1595 BROADHEAD RD, MOON, Pennsylvania, 15108"
"411",-80.2393632,40.5456339,"1595 BROADHEAD RD, MOON, Pennsylvania, 15108"
"412",-80.1746028,40.4779799," 2801 BEAVER GRADE RD. , MOON, Pennsylvania, 15108"
"413",-80.2084709,40.5072997," 987 BEAVER GRADE RD, MOON, Pennsylvania, 15108"
"414",-80.1767826,40.4999871," 1720 HASSAM RD. , MOON, Pennsylvania, 15108"
"415",-80.2084709,40.5072997," 987 BEAVER GRADE RD, MOON, Pennsylvania, 15108"
"416",-80.207062,40.5039012," 1000 BEAVER GRADE RD. , MOON, Pennsylvania, 15108"
"417",-80.2187986,40.5306601," 170 SHAFER RD. , MOON, Pennsylvania, 15108"
"418",-80.1767826,40.4999871," 1720 HASSAM RD. , MOON, Pennsylvania, 15108"
"419",-80.2187986,40.5306601," 170 SHAFER RD. , MOON, Pennsylvania, 15108"
"420",-80.0606945,40.3816243," 11 MOFFETT ST. , MT LEBANON, Pennsylvania, 15243"
"421",-80.0485151,40.3885254," 2 RALSTON PL. , MT LEBANON, Pennsylvania, 15216"
"422",-80.0485151,40.3885254," 2 RALSTON PL. , MT LEBANON, Pennsylvania, 15216"
"423",-80.0485151,40.3885254," 2 RALSTON PL. , MT LEBANON, Pennsylvania, 15216"
"424",-80.0485151,40.3885254," 2 RALSTON PL. , MT LEBANON, Pennsylvania, 15216"
"425",-80.0606945,40.3816243," 11 MOFFETT ST., MT LEBANON, Pennsylvania, 15243"
"426",-80.0485151,40.3885254," 2 RALSTON PL. , MT LEBANON, Pennsylvania, 15216"
"427",-80.054933,40.3669479," 165 CRESCENT DRIVE, MT LEBANON, Pennsylvania, 15228"
"428",-80.054933,40.3669479," 165 CRESCENT DRIVE, MT LEBANON, Pennsylvania, 15228"
"429",-80.054933,40.3669479," 165 CRESCENT DRIVE, MT LEBANON, Pennsylvania, 15228"
"430",-80.054933,40.3669479," 165 CRESCENT DRIVE, MT LEBANON, Pennsylvania, 15228"
"431",-80.0692516,40.3741047," 37 ROBB HOLLOW RD. , MT LEBANON, Pennsylvania, 15243"
"432",-80.0726154,40.3766666," 1250 BOWERHILLS RD., MT LEBANON, Pennsylvania, 15243"
"433",-80.0726154,40.3766666," 1250 BOWERHILLS RD., MT LEBANON, Pennsylvania, 15243"
"434",-80.0692516,40.3741047," 37 ROBB HOLLOW RD. , MT LEBANON, Pennsylvania, 15243"
"435",-80.0386916,40.3629687," 700 VERMONT AVE. , MT LEBANON, Pennsylvania, 15234"
"436",-80.0386916,40.3629687," 700 VERMONT AVE. , MT LEBANON, Pennsylvania, 15234"
"437",-80.0386916,40.3629687," 700 VERMONT AVE. , MT LEBANON, Pennsylvania, 15234"
"438",-80.0386916,40.3629687," 700 VERMONT AVE. , MT LEBANON, Pennsylvania, 15234"
"439",-80.0451865,40.3776212," 11 CASTLE SHANNON BLVD. , MT LEBANON, Pennsylvania, 15228"
"440",-80.0451865,40.3776212," 11 CASTLE SHANNON BLVD. , MT LEBANON, Pennsylvania, 15228"
"441",-80.0386916,40.3629687,"700 VERMONT AVE. , MT LEBANON, Pennsylvania, 15234"
"442",-80.054933,40.3669479," 165 CRESCENT DR., MT LEBANON, Pennsylvania, 15228"
"443",-80.0450753,40.378662," 735 WASHINGTON RD. , MT LEBANON, Pennsylvania, 15228"
"444",-80.0450753,40.378662," 735 WASHINGTON RD. , MT LEBANON, Pennsylvania, 15228"
"445",-80.031065,40.375311," 400 BROADMOOR AVE. , MT LEBANON, Pennsylvania, 15228"
"446",-80.031065,40.375311," 400 BROADMOOR AVE. , MT LEBANON, Pennsylvania, 15228"
"447",-80.031065,40.375311," 400 BROADMOOR AVE. , MT LEBANON, Pennsylvania, 15228"
"448",-80.031065,40.375311," 400 BROADMOOR AVE. , MT LEBANON, Pennsylvania, 15228"
"449",-80.031065,40.375311," 400 BROADMOOR AVE. , MT LEBANON, Pennsylvania, 15228"
"450",-80.043319,40.386458," 401 WASHINGTON RD. , MT LEBANON, Pennsylvania, 15216"
"451",-80.043319,40.386458," 401 WASHINGTON RD. , MT LEBANON, Pennsylvania, 15216"
"452",-80.0493775,40.3692576,"-1100 WASHINGTON RD, MT LEBANON, Pennsylvania, 15228"
"453",-80.0546587,40.3742132," 900 CEDAR BLVD., MT LEBANON, Pennsylvania, 15228"
"454",-80.0493775,40.3692576,"-1100 WASHINGTON RD, MT LEBANON, Pennsylvania, 15228"
"455",-80.0546587,40.3742132," 900 CEDAR BLVD. , MT LEBANON, Pennsylvania, 15228"
"456",-80.0546587,40.3742132," 900 CEDAR BLVD. , MT LEBANON, Pennsylvania, 15228"
"457",-80.0493775,40.3692576,"-1100 WASHINGTON RD, MT LEBANON, Pennsylvania, 15228"
"458",-79.9869909,40.4142158," 110 PENN AVE. , MT OLIVER, Pennsylvania, 15210"
"459",-79.988612,40.412832," 407 BROWNSVILLE RD. , MT OLIVER, Pennsylvania, 15210"
"460",-79.9908041,40.4085332," 743 BROWNSVILLE RD. , MT OLIVER, Pennsylvania, 15210"
"461",-79.9899714,40.4104448," 601 BROWNSVILLE RD. , MT OLIVER, Pennsylvania, 15210"
"462",-79.8914309,40.4051044,"-1817 WHITAKER WAY, MUNHALL, Pennsylvania, 15120"
"463",-79.9028365,40.4070473," 510 E. 10TH AVE., MUNHALL, Pennsylvania, 15120"
"464",-79.8993551,40.4053956," 1300 MARTHA ST., MUNHALL, Pennsylvania, 15120"
"465",-79.9046293,40.3990402," 1900 WEST ST., MUNHALL, Pennsylvania, 15120"
"466",-79.8995477,40.3985971,"334 EAST 22ND AVE, MUNHALL, Pennsylvania, 15120"
"467",-79.9025098,40.3863827,"UPSTAIRS- 3401 MAIN ST., MUNHALL, Pennsylvania, 15120"
"468",-79.9025098,40.3863827,"DOWNSTAIRS- 3401 MAIN ST., MUNHALL, Pennsylvania, 15120"
"469",-79.9036587,40.3765596," 4231 SHADY AVE. , MUNHALL, Pennsylvania, 15120"
"470",-79.8924452,40.4003312," 201 W. SCHWAB AVE. , MUNHALL, Pennsylvania, 15120"
"471",-79.9124964,40.3884999," LONGFELLOW DR., MUNHALL, Pennsylvania, 15120"
"472",-79.90672,40.381246," 4300 MAIN ST. , MUNHALL, Pennsylvania, 15120"
"473",-79.8955376,40.3833716," 4200 HOMESTEAD-DUQUESNE RD. , MUNHALL, Pennsylvania, 15120"
"474",-80.1286829,40.5115744," 5300 GRAND AVE. , NEVILLE, Pennsylvania, 15225"
"475",-80.1286829,40.5115744," 5300 GRAND AVE. , NEVILLE, Pennsylvania, 15225"
"476",-80.1286829,40.5115744," 5300 GRAND AVE. , NEVILLE, Pennsylvania, 15225"
"477",-79.8452989,40.4050892," 1318 WOLFE AVE. , N BRADDOCK, Pennsylvania, 15104"
"478",-79.8452989,40.4050892," 1318 WOLFE AVE. , N BRADDOCK, Pennsylvania, 15104"
"479",-79.8452989,40.4050892," 1318 WOLFE AVE. , N BRADDOCK, Pennsylvania, 15104"
"480",-79.8607908,40.4025092," 600 ANDERSON ST. , N BRADDOCK, Pennsylvania, 15104"
"481",-79.8607908,40.4025092," 600 ANDERSON ST. , N BRADDOCK, Pennsylvania, 15104"
"482",-79.8639778,40.4050499," 620 SIXTH ST, N BRADDOCK, Pennsylvania, 15104"
"483",-79.8639778,40.4050499," 620 SIXTH ST, N BRADDOCK, Pennsylvania, 15104"
"484",-80.223515,40.416444," 400 N. BRANCH RD. , N FAYETTE, Pennsylvania, 15071"
"485",-80.2064397,40.4414919," 7678 STEUBENVILLE PIKE, N FAYETTE, Pennsylvania, 15071"
"486",-80.2110474,40.4362856," 403 VIRGINIA DR. , N FAYETTE, Pennsylvania, 15071"
"487",-80.24543,40.4414168," 8042 STEUBENVILLE PIKE , N FAYETTE, Pennsylvania, 15071"
"488",-80.2110474,40.4362856," 403 VIRGINIA DR. , N FAYETTE, Pennsylvania, 15071"
"489",-79.8746268,40.4382853," 715 LINCOLN HWY, N VERSAILLES, Pennsylvania, 15137"
"490",-79.8746268,40.4382853," 715 LINCOLN HWY, N VERSAILLES, Pennsylvania, 15137"
"491",-79.8176719,40.3809953," 1401 GREENSBURG AVE, N VERSAILLES, Pennsylvania, 15137"
"492",-79.8176719,40.3809953," 1401 GREENSBURG AVE, N VERSAILLES, Pennsylvania, 15137"
"493",-79.7883455,40.3645142," 1150 JACKS RUN RD. , N VERSAILLES, Pennsylvania, 15137"
"494",-79.7883455,40.3645142," 1150 JACKS RUN RD. , N VERSAILLES, Pennsylvania, 15137"
"495",NA,NA,"#VALUE!"
"496",NA,NA,"#VALUE!"
"497",-79.8176719,40.3809953," 1401 GREENSBURG AVE, N VERSAILLES, Pennsylvania, 15137"
"498",-79.8176719,40.3809953," 1401 GREENSBURG AVE, N VERSAILLES, Pennsylvania, 15137"
"499",-79.7970594,40.3744775," 1021 BROAD ST. , N VERSAILLES, Pennsylvania, 15137"
"500",-79.7970594,40.3744775," 1021 BROAD ST. , N VERSAILLES, Pennsylvania, 15137"
"501",-79.8331357,40.3860744," 90 PORT PERRY RD., N VERSAILLES, Pennsylvania, 15137"
"502",-80.18415,40.3965204," 104 SEMINARY AVE. , OAKDALE, Pennsylvania, 15071"
"503",-80.18415,40.3965204," 104 SEMINARY AVE. , OAKDALE, Pennsylvania, 15071"
"504",-79.8326926,40.5211364," 901 PENNSYLVANIA AVE. , OAKMONT, Pennsylvania, 15139"
"505",-79.8326926,40.5211364," 901 PENNSYLVANIA AVE. , OAKMONT, Pennsylvania, 15139"
"506",-79.8346303,40.5223161," FIFTH ST. and VIRGINIA AVE., OAKMONT, Pennsylvania, 15139"
"507",-79.8394345,40.519009," 419 MARYLAND AVE., OAKMONT, Pennsylvania, 15139"
"508",-79.8394345,40.519009," 419 MARYLAND AVE., OAKMONT, Pennsylvania, 15139"
"509",-79.8463259,40.5179407,"501 2ND ST, OAKMONT, Pennsylvania, 15139"
"510",-79.8877166,40.4857795," 500 CHAPEL HARBOR DR., O'HARA, Pennsylvania, 15238"
"511",-79.8827079,40.4950093," 325 FOX CHAPEL RD. , O'HARA, Pennsylvania, 15238"
"512",-79.924933,40.497785,"18- 341 KITANNING PIKE, O'HARA, Pennsylvania, 15215"
"513",-79.924933,40.497785,"18- 341 KITANNING PIKE, O'HARA, Pennsylvania, 15215"
"514",-79.9218526,40.5017652," 152 KITTANNING PIKE , O'HARA, Pennsylvania, 15215"
"515",-79.9308567,40.5014067," 726 MIDWAY DR., O'HARA, Pennsylvania, 15215"
"516",-79.8827079,40.4950093," 325 FOX CHAPEL RD. , O'HARA, Pennsylvania, 15238"
"517",-79.924933,40.497785,"18- 341 KITANNING PIKE, O'HARA, Pennsylvania, 15215"
"518",-79.863777,40.515515," 115 CABIN LANE , O'HARA, Pennsylvania, 15238"
"519",-79.863777,40.515515," 115 CABIN LANE , O'HARA, Pennsylvania, 15238"
"520",-80.1101515,40.5622564," 325 NICHOLSON RD. , OHIO, Pennsylvania, 15143"
"521",-80.1101515,40.5622564," 325 NICHOLSON RD. , OHIO, Pennsylvania, 15143"
"522",-80.1019934,40.5339705,"-1520 ROOSEVELT RD, OHIO, Pennsylvania, 15143"
"523",-80.1684976,40.530539," 1414 BEAVER RD. , GLEN OSBORNE, Pennsylvania, 15143"
"524",-79.8630749,40.4749124," 104 VINE ST. , PENN HILLS, Pennsylvania, 15235"
"525",-79.8624958,40.4597602," 2824 GRAHAM BLVD, PENN HILLS, Pennsylvania, 15235"
"526",-79.8624958,40.4597602," 2824 GRAHAM BLVD, PENN HILLS, Pennsylvania, 15235"
"527",-79.8773272,40.4773317,"2025 LINCOLN RD, PENN HILLS, Pennsylvania, 15147"
"528",-79.8773272,40.4773317,"2025 LINCOLN RD, PENN HILLS, Pennsylvania, 15147"
"529",-79.8591693,40.4625015," 9601 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"530",-79.8624958,40.4597602," 2824 GRAHAM BLVD, PENN HILLS, Pennsylvania, 15235"
"531",-79.8457133,40.4610035," 10460 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"532",-79.8457133,40.4610035," 10460 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"533",-79.8339199,40.481528,"120 GERNERT DR, PENN HILLS, Pennsylvania, 15147"
"534",-79.8278698,40.4654936," 11609 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"535",-79.8404943,40.4655079," 111 ERHARDT DR. , PENN HILLS, Pennsylvania, 15235"
"536",-79.8404943,40.4655079," 111 ERHARDT DR. , PENN HILLS, Pennsylvania, 15235"
"537",-79.8591693,40.4625015," 9601 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"538",-79.8278698,40.4654936," 11609 FRANKSTOWN RD. , PENN HILLS, Pennsylvania, 15235"
"539",-79.8528655,40.4647594,"-11524 FRANKSTOWN RD, PENN HILLS, Pennsylvania, 15235"
"540",-79.8528655,40.4647594,"-11524 FRANKSTOWN RD, PENN HILLS, Pennsylvania, 15235"
"541",-79.8404943,40.4655079,"111 ERHARDT DR, PENN HILLS, Pennsylvania, 15235"
"542",-79.8528655,40.4647594,"-11524 FRANKSTOWN RD, PENN HILLS, Pennsylvania, 15235"
"543",-79.8404943,40.4655079,"111 ERHARDT DR, PENN HILLS, Pennsylvania, 15235"
"544",-79.822674,40.4652627," 201 JEFFERSON RD. , PENN HILLS, Pennsylvania, 15235"
"545",-79.8134723,40.461829," 715 UNIVERSAL RD. , PENN HILLS, Pennsylvania, 15235"
"546",NA,NA,"#VALUE!"
"547",NA,NA,"#VALUE!"
"548",-79.8184246,40.4610986," 501 JEFFERSON RD., PENN HILLS, Pennsylvania, 15235"
"549",NA,NA,"#VALUE!"
"550",-79.7791086,40.4772166,"7605 SALTSBURG RD, PENN HILLS, Pennsylvania, 15235"
"551",-79.8134723,40.461829," 715 UNIVERSAL RD. , PENN HILLS, Pennsylvania, 15235"
"552",-79.8153165,40.4662176,"309 COLLINS DR, PENN HILLS, Pennsylvania, 15235"
"553",-79.8134723,40.461829," 715 UNIVERSAL RD. , PENN HILLS, Pennsylvania, 15235"
"554",-79.8153165,40.4662176,"309 COLLINS DR, PENN HILLS, Pennsylvania, 15235"
"555",-79.7791086,40.4772166,"7605 SALTSBURG RD, PENN HILLS, Pennsylvania, 15235"
"556",-79.8126898,40.4809452," 250 ASTER ST. , PENN HILLS, Pennsylvania, 15235"
"557",-79.8126898,40.4809452," 250 ASTER ST. , PENN HILLS, Pennsylvania, 15235"
"558",-79.8126898,40.4809452," 250 ASTER ST. , PENN HILLS, Pennsylvania, 15235"
