Group.1,Group.2,Group.3,Group.4,Group.5,Group.6,x
U,R,JEFFERSON,AB,R,vote07_05/15/2007,1
F,D,LACKAWANNA,AB,R,vote07_05/15/2007,1
M,D,LACKAWANNA,AB,R,vote07_05/15/2007,2
F,R,LACKAWANNA,AB,R,vote07_05/15/2007,2
F,R,LANCASTER,AB,R,vote07_05/15/2007,3
M,R,LANCASTER,AB,R,vote07_05/15/2007,5
U,R,LANCASTER,AB,R,vote07_05/15/2007,2
F,R,LEBANON,AB,R,vote07_05/15/2007,1
U,R,LEBANON,AB,R,vote07_05/15/2007,1
U,R,LEHIGH,AB,R,vote07_05/15/2007,2
F,R,LUZERNE,AB,R,vote07_05/15/2007,2
U,R,LUZERNE,AB,R,vote07_05/15/2007,1
M,R,MERCER,AB,R,vote07_05/15/2007,1
F,R,MONTGOMERY,AB,R,vote07_05/15/2007,3
M,R,MONTGOMERY,AB,R,vote07_05/15/2007,3
M,R,NORTHAMPTON,AB,R,vote07_05/15/2007,1
U,R,NORTHAMPTON,AB,R,vote07_05/15/2007,1
M,D,PERRY,AB,R,vote07_05/15/2007,1
F,R,PHILADELPHIA,AB,R,vote07_05/15/2007,1
M,R,PHILADELPHIA,AB,R,vote07_05/15/2007,4
U,R,PHILADELPHIA,AB,R,vote07_05/15/2007,1
M,R,POTTER,AB,R,vote07_05/15/2007,1
M,R,SCHUYLKILL,AB,R,vote07_05/15/2007,1
U,R,SCHUYLKILL,AB,R,vote07_05/15/2007,4
F,R,UNION,AB,R,vote07_05/15/2007,1
F,R,VENANGO,AB,R,vote07_05/15/2007,1
U,R,VENANGO,AB,R,vote07_05/15/2007,1
M,R,WASHINGTON,AB,R,vote07_05/15/2007,1
U,R,WAYNE,AB,R,vote07_05/15/2007,2
F,D,WESTMORELAND,AB,R,vote07_05/15/2007,1
F,D,YORK,AB,R,vote07_05/15/2007,1
F,R,YORK,AB,R,vote07_05/15/2007,5
M,R,YORK,AB,R,vote07_05/15/2007,4
U,R,YORK,AB,R,vote07_05/15/2007,3
U,I,ADAMS,AP,R,vote07_05/15/2007,1
F,R,ADAMS,AP,R,vote07_05/15/2007,9
M,R,ADAMS,AP,R,vote07_05/15/2007,9
U,R,ADAMS,AP,R,vote07_05/15/2007,6
M,CT,ALLEGHENY,AP,R,vote07_05/15/2007,1
F,D,ALLEGHENY,AP,R,vote07_05/15/2007,7
M,D,ALLEGHENY,AP,R,vote07_05/15/2007,8
U,D,ALLEGHENY,AP,R,vote07_05/15/2007,1
F,FE,ALLEGHENY,AP,R,vote07_05/15/2007,1
M,LN,ALLEGHENY,AP,R,vote07_05/15/2007,2
M,NF,ALLEGHENY,AP,R,vote07_05/15/2007,4
M,OTH,ALLEGHENY,AP,R,vote07_05/15/2007,1
F,R,ALLEGHENY,AP,R,vote07_05/15/2007,48
M,R,ALLEGHENY,AP,R,vote07_05/15/2007,55
U,R,ALLEGHENY,AP,R,vote07_05/15/2007,41
F,R,ARMSTRONG,AP,R,vote07_05/15/2007,12
M,R,ARMSTRONG,AP,R,vote07_05/15/2007,9
U,R,ARMSTRONG,AP,R,vote07_05/15/2007,14
M,D,BEAVER,AP,R,vote07_05/15/2007,1
M,NF,BEAVER,AP,R,vote07_05/15/2007,2
F,R,BEAVER,AP,R,vote07_05/15/2007,13
M,R,BEAVER,AP,R,vote07_05/15/2007,18
M,D,BEDFORD,AP,R,vote07_05/15/2007,1
F,R,BEDFORD,AP,R,vote07_05/15/2007,3
M,R,BEDFORD,AP,R,vote07_05/15/2007,3
U,R,BEDFORD,AP,R,vote07_05/15/2007,3
M,D,BERKS,AP,R,vote07_05/15/2007,2
U,D,BERKS,AP,R,vote07_05/15/2007,1
M,NF,BERKS,AP,R,vote07_05/15/2007,1
F,R,BERKS,AP,R,vote07_05/15/2007,19
M,R,BERKS,AP,R,vote07_05/15/2007,25
U,R,BERKS,AP,R,vote07_05/15/2007,23
F,R,BLAIR,AP,R,vote07_05/15/2007,7
M,R,BLAIR,AP,R,vote07_05/15/2007,9
U,R,BLAIR,AP,R,vote07_05/15/2007,12
M,LN,BRADFORD,AP,R,vote07_05/15/2007,1
M,NF,BRADFORD,AP,R,vote07_05/15/2007,1
F,R,BRADFORD,AP,R,vote07_05/15/2007,13
M,R,BRADFORD,AP,R,vote07_05/15/2007,13
U,R,BRADFORD,AP,R,vote07_05/15/2007,3
F,D,BUCKS,AP,R,vote07_05/15/2007,2
M,D,BUCKS,AP,R,vote07_05/15/2007,2
U,D,BUCKS,AP,R,vote07_05/15/2007,1
U,I,BUCKS,AP,R,vote07_05/15/2007,1
M,LN,BUCKS,AP,R,vote07_05/15/2007,1
F,NF,BUCKS,AP,R,vote07_05/15/2007,3
M,NF,BUCKS,AP,R,vote07_05/15/2007,1
U,NF,BUCKS,AP,R,vote07_05/15/2007,1
F,R,BUCKS,AP,R,vote07_05/15/2007,36
M,R,BUCKS,AP,R,vote07_05/15/2007,37
U,R,BUCKS,AP,R,vote07_05/15/2007,54
F,D,BUTLER,AP,R,vote07_05/15/2007,1
F,R,BUTLER,AP,R,vote07_05/15/2007,24
M,R,BUTLER,AP,R,vote07_05/15/2007,21
U,R,BUTLER,AP,R,vote07_05/15/2007,11
M,LN,CAMBRIA,AP,R,vote07_05/15/2007,1
F,R,CAMBRIA,AP,R,vote07_05/15/2007,5
M,R,CAMBRIA,AP,R,vote07_05/15/2007,3
U,R,CAMBRIA,AP,R,vote07_05/15/2007,10
F,R,CAMERON,AP,R,vote07_05/15/2007,1
F,R,CARBON,AP,R,vote07_05/15/2007,7
M,R,CARBON,AP,R,vote07_05/15/2007,8
U,R,CARBON,AP,R,vote07_05/15/2007,10
F,R,CENTRE,AP,R,vote07_05/15/2007,14
M,R,CENTRE,AP,R,vote07_05/15/2007,17
U,R,CENTRE,AP,R,vote07_05/15/2007,16
F,D,CHESTER,AP,R,vote07_05/15/2007,2
M,D,CHESTER,AP,R,vote07_05/15/2007,7
M,I,CHESTER,AP,R,vote07_05/15/2007,1
F,NF,CHESTER,AP,R,vote07_05/15/2007,1
F,R,CHESTER,AP,R,vote07_05/15/2007,54
M,R,CHESTER,AP,R,vote07_05/15/2007,73
U,R,CHESTER,AP,R,vote07_05/15/2007,1
F,R,CLARION,AP,R,vote07_05/15/2007,3
M,R,CLARION,AP,R,vote07_05/15/2007,4
U,R,CLARION,AP,R,vote07_05/15/2007,5
F,R,CLEARFIELD,AP,R,vote07_05/15/2007,11
M,R,CLEARFIELD,AP,R,vote07_05/15/2007,10
U,R,CLEARFIELD,AP,R,vote07_05/15/2007,4
U,D,CLINTON,AP,R,vote07_05/15/2007,1
F,R,CLINTON,AP,R,vote07_05/15/2007,16
M,R,CLINTON,AP,R,vote07_05/15/2007,17
U,R,CLINTON,AP,R,vote07_05/15/2007,14
M,D,COLUMBIA,AP,R,vote07_05/15/2007,1
F,R,COLUMBIA,AP,R,vote07_05/15/2007,7
M,R,COLUMBIA,AP,R,vote07_05/15/2007,5
U,R,COLUMBIA,AP,R,vote07_05/15/2007,4
F,D,CUMBERLAND,AP,R,vote07_05/15/2007,4
M,D,CUMBERLAND,AP,R,vote07_05/15/2007,3
U,D,CUMBERLAND,AP,R,vote07_05/15/2007,1
M,NF,CUMBERLAND,AP,R,vote07_05/15/2007,1
F,R,CUMBERLAND,AP,R,vote07_05/15/2007,21
M,R,CUMBERLAND,AP,R,vote07_05/15/2007,34
U,R,CUMBERLAND,AP,R,vote07_05/15/2007,18
F,D,DAUPHIN,AP,R,vote07_05/15/2007,1
M,D,DAUPHIN,AP,R,vote07_05/15/2007,1
F,I,DAUPHIN,AP,R,vote07_05/15/2007,1
M,I,DAUPHIN,AP,R,vote07_05/15/2007,2
F,LN,DAUPHIN,AP,R,vote07_05/15/2007,1
F,OTH,DAUPHIN,AP,R,vote07_05/15/2007,1
F,R,DAUPHIN,AP,R,vote07_05/15/2007,26
M,R,DAUPHIN,AP,R,vote07_05/15/2007,32
U,R,DAUPHIN,AP,R,vote07_05/15/2007,23
F,D,DELAWARE,AP,R,vote07_05/15/2007,3
M,D,DELAWARE,AP,R,vote07_05/15/2007,1
U,D,DELAWARE,AP,R,vote07_05/15/2007,3
M,LN,DELAWARE,AP,R,vote07_05/15/2007,1
F,R,DELAWARE,AP,R,vote07_05/15/2007,38
M,R,DELAWARE,AP,R,vote07_05/15/2007,48
U,R,DELAWARE,AP,R,vote07_05/15/2007,87
F,D,ELK,AP,R,vote07_05/15/2007,1
F,NF,ELK,AP,R,vote07_05/15/2007,1
F,R,ELK,AP,R,vote07_05/15/2007,1
M,R,ELK,AP,R,vote07_05/15/2007,2
U,R,ELK,AP,R,vote07_05/15/2007,1
M,D,ERIE,AP,R,vote07_05/15/2007,1
F,R,ERIE,AP,R,vote07_05/15/2007,8
M,R,ERIE,AP,R,vote07_05/15/2007,16
U,R,ERIE,AP,R,vote07_05/15/2007,6
F,R,FAYETTE,AP,R,vote07_05/15/2007,6
M,R,FAYETTE,AP,R,vote07_05/15/2007,12
U,R,FAYETTE,AP,R,vote07_05/15/2007,8
F,R,FOREST,AP,R,vote07_05/15/2007,3
M,R,FOREST,AP,R,vote07_05/15/2007,2
F,NF,FRANKLIN,AP,R,vote07_05/15/2007,1
F,R,FRANKLIN,AP,R,vote07_05/15/2007,8
M,R,FRANKLIN,AP,R,vote07_05/15/2007,8
U,R,FRANKLIN,AP,R,vote07_05/15/2007,20
F,R,FULTON,AP,R,vote07_05/15/2007,8
M,R,FULTON,AP,R,vote07_05/15/2007,5
U,R,FULTON,AP,R,vote07_05/15/2007,3
M,OTH,GREENE,AP,R,vote07_05/15/2007,1
F,R,GREENE,AP,R,vote07_05/15/2007,4
M,R,GREENE,AP,R,vote07_05/15/2007,3
U,R,GREENE,AP,R,vote07_05/15/2007,3
F,R,HUNTINGDON,AP,R,vote07_05/15/2007,8
M,R,HUNTINGDON,AP,R,vote07_05/15/2007,7
U,R,HUNTINGDON,AP,R,vote07_05/15/2007,1
F,NF,INDIANA,AP,R,vote07_05/15/2007,1
F,R,INDIANA,AP,R,vote07_05/15/2007,5
M,R,INDIANA,AP,R,vote07_05/15/2007,8
U,R,INDIANA,AP,R,vote07_05/15/2007,1
F,R,JEFFERSON,AP,R,vote07_05/15/2007,4
M,R,JEFFERSON,AP,R,vote07_05/15/2007,5
U,R,JEFFERSON,AP,R,vote07_05/15/2007,8
F,R,JUNIATA,AP,R,vote07_05/15/2007,2
M,R,JUNIATA,AP,R,vote07_05/15/2007,1
F,D,LACKAWANNA,AP,R,vote07_05/15/2007,7
M,D,LACKAWANNA,AP,R,vote07_05/15/2007,2
U,D,LACKAWANNA,AP,R,vote07_05/15/2007,3
U,LN,LACKAWANNA,AP,R,vote07_05/15/2007,1
M,NF,LACKAWANNA,AP,R,vote07_05/15/2007,1
F,R,LACKAWANNA,AP,R,vote07_05/15/2007,14
M,R,LACKAWANNA,AP,R,vote07_05/15/2007,19
U,R,LACKAWANNA,AP,R,vote07_05/15/2007,38
F,D,LANCASTER,AP,R,vote07_05/15/2007,3
M,D,LANCASTER,AP,R,vote07_05/15/2007,7
U,D,LANCASTER,AP,R,vote07_05/15/2007,1
M,I,LANCASTER,AP,R,vote07_05/15/2007,2
M,NF,LANCASTER,AP,R,vote07_05/15/2007,1
U,NF,LANCASTER,AP,R,vote07_05/15/2007,2
F,OTH,LANCASTER,AP,R,vote07_05/15/2007,1
F,R,LANCASTER,AP,R,vote07_05/15/2007,92
M,R,LANCASTER,AP,R,vote07_05/15/2007,100
U,R,LANCASTER,AP,R,vote07_05/15/2007,213
F,R,LAWRENCE,AP,R,vote07_05/15/2007,4
M,R,LAWRENCE,AP,R,vote07_05/15/2007,2
U,R,LAWRENCE,AP,R,vote07_05/15/2007,4
F,R,LEBANON,AP,R,vote07_05/15/2007,15
M,R,LEBANON,AP,R,vote07_05/15/2007,14
U,R,LEBANON,AP,R,vote07_05/15/2007,19
F,D,LEHIGH,AP,R,vote07_05/15/2007,2
M,D,LEHIGH,AP,R,vote07_05/15/2007,2
U,D,LEHIGH,AP,R,vote07_05/15/2007,2
M,LN,LEHIGH,AP,R,vote07_05/15/2007,1
F,R,LEHIGH,AP,R,vote07_05/15/2007,18
M,R,LEHIGH,AP,R,vote07_05/15/2007,20
U,R,LEHIGH,AP,R,vote07_05/15/2007,22
M,D,LUZERNE,AP,R,vote07_05/15/2007,2
M,GR,LUZERNE,AP,R,vote07_05/15/2007,1
U,OTH,LUZERNE,AP,R,vote07_05/15/2007,1
F,R,LUZERNE,AP,R,vote07_05/15/2007,20
M,R,LUZERNE,AP,R,vote07_05/15/2007,21
U,R,LUZERNE,AP,R,vote07_05/15/2007,20
M,D,LYCOMING,AP,R,vote07_05/15/2007,1
F,R,LYCOMING,AP,R,vote07_05/15/2007,8
M,R,LYCOMING,AP,R,vote07_05/15/2007,5
U,R,LYCOMING,AP,R,vote07_05/15/2007,8
F,R,McKEAN,AP,R,vote07_05/15/2007,4
M,R,McKEAN,AP,R,vote07_05/15/2007,5
U,R,McKEAN,AP,R,vote07_05/15/2007,4
F,D,MERCER,AP,R,vote07_05/15/2007,1
F,R,MERCER,AP,R,vote07_05/15/2007,15
M,R,MERCER,AP,R,vote07_05/15/2007,16
U,R,MERCER,AP,R,vote07_05/15/2007,8
F,D,MIFFLIN,AP,R,vote07_05/15/2007,2
F,R,MIFFLIN,AP,R,vote07_05/15/2007,4
M,R,MIFFLIN,AP,R,vote07_05/15/2007,3
U,R,MIFFLIN,AP,R,vote07_05/15/2007,1
F,NF,MONROE,AP,R,vote07_05/15/2007,1
F,R,MONROE,AP,R,vote07_05/15/2007,10
M,R,MONROE,AP,R,vote07_05/15/2007,9
U,R,MONROE,AP,R,vote07_05/15/2007,5
F,D,MONTGOMERY,AP,R,vote07_05/15/2007,12
M,D,MONTGOMERY,AP,R,vote07_05/15/2007,9
U,D,MONTGOMERY,AP,R,vote07_05/15/2007,3
F,I,MONTGOMERY,AP,R,vote07_05/15/2007,2
F,LN,MONTGOMERY,AP,R,vote07_05/15/2007,1
M,LN,MONTGOMERY,AP,R,vote07_05/15/2007,1
F,NF,MONTGOMERY,AP,R,vote07_05/15/2007,2
M,NF,MONTGOMERY,AP,R,vote07_05/15/2007,2
U,NF,MONTGOMERY,AP,R,vote07_05/15/2007,3
F,R,MONTGOMERY,AP,R,vote07_05/15/2007,139
M,R,MONTGOMERY,AP,R,vote07_05/15/2007,152
U,R,MONTGOMERY,AP,R,vote07_05/15/2007,87
F,R,MONTOUR,AP,R,vote07_05/15/2007,4
M,R,MONTOUR,AP,R,vote07_05/15/2007,3
F,D,NORTHAMPTON,AP,R,vote07_05/15/2007,1
M,D,NORTHAMPTON,AP,R,vote07_05/15/2007,2
U,D,NORTHAMPTON,AP,R,vote07_05/15/2007,1
F,NF,NORTHAMPTON,AP,R,vote07_05/15/2007,1
M,NF,NORTHAMPTON,AP,R,vote07_05/15/2007,1
F,R,NORTHAMPTON,AP,R,vote07_05/15/2007,74
M,R,NORTHAMPTON,AP,R,vote07_05/15/2007,83
U,R,NORTHAMPTON,AP,R,vote07_05/15/2007,83
F,R,NORTHUMBERLAND,AP,R,vote07_05/15/2007,7
M,R,NORTHUMBERLAND,AP,R,vote07_05/15/2007,8
U,R,NORTHUMBERLAND,AP,R,vote07_05/15/2007,6
F,R,PERRY,AP,R,vote07_05/15/2007,15
M,R,PERRY,AP,R,vote07_05/15/2007,8
F,D,PHILADELPHIA,AP,R,vote07_05/15/2007,37
M,D,PHILADELPHIA,AP,R,vote07_05/15/2007,32
U,D,PHILADELPHIA,AP,R,vote07_05/15/2007,13
F,I,PHILADELPHIA,AP,R,vote07_05/15/2007,1
M,LN,PHILADELPHIA,AP,R,vote07_05/15/2007,1
M,NF,PHILADELPHIA,AP,R,vote07_05/15/2007,4
U,NF,PHILADELPHIA,AP,R,vote07_05/15/2007,1
M,OTH,PHILADELPHIA,AP,R,vote07_05/15/2007,3
U,OTH,PHILADELPHIA,AP,R,vote07_05/15/2007,1
F,R,PHILADELPHIA,AP,R,vote07_05/15/2007,152
M,R,PHILADELPHIA,AP,R,vote07_05/15/2007,174
U,R,PHILADELPHIA,AP,R,vote07_05/15/2007,152
M,D,PIKE,AP,R,vote07_05/15/2007,1
F,R,PIKE,AP,R,vote07_05/15/2007,7
M,R,PIKE,AP,R,vote07_05/15/2007,8
U,R,PIKE,AP,R,vote07_05/15/2007,17
M,D,POTTER,AP,R,vote07_05/15/2007,1
F,R,POTTER,AP,R,vote07_05/15/2007,8
M,R,POTTER,AP,R,vote07_05/15/2007,4
U,R,POTTER,AP,R,vote07_05/15/2007,4
F,D,SCHUYLKILL,AP,R,vote07_05/15/2007,1
U,D,SCHUYLKILL,AP,R,vote07_05/15/2007,3
U,I,SCHUYLKILL,AP,R,vote07_05/15/2007,1
F,R,SCHUYLKILL,AP,R,vote07_05/15/2007,23
M,R,SCHUYLKILL,AP,R,vote07_05/15/2007,26
U,R,SCHUYLKILL,AP,R,vote07_05/15/2007,80
F,LN,SNYDER,AP,R,vote07_05/15/2007,1
F,R,SNYDER,AP,R,vote07_05/15/2007,3
M,R,SNYDER,AP,R,vote07_05/15/2007,4
U,R,SNYDER,AP,R,vote07_05/15/2007,7
M,CT,SOMERSET,AP,R,vote07_05/15/2007,1
F,D,SOMERSET,AP,R,vote07_05/15/2007,1
F,R,SOMERSET,AP,R,vote07_05/15/2007,6
M,R,SOMERSET,AP,R,vote07_05/15/2007,12
U,R,SOMERSET,AP,R,vote07_05/15/2007,1
U,D,SUSQUEHANNA,AP,R,vote07_05/15/2007,1
F,R,SUSQUEHANNA,AP,R,vote07_05/15/2007,11
M,R,SUSQUEHANNA,AP,R,vote07_05/15/2007,14
U,R,SUSQUEHANNA,AP,R,vote07_05/15/2007,3
F,R,TIOGA,AP,R,vote07_05/15/2007,8
M,R,TIOGA,AP,R,vote07_05/15/2007,4
U,R,TIOGA,AP,R,vote07_05/15/2007,8
F,R,UNION,AP,R,vote07_05/15/2007,2
M,R,UNION,AP,R,vote07_05/15/2007,8
F,R,VENANGO,AP,R,vote07_05/15/2007,8
M,R,VENANGO,AP,R,vote07_05/15/2007,14
U,R,VENANGO,AP,R,vote07_05/15/2007,15
F,R,WARREN,AP,R,vote07_05/15/2007,4
M,R,WARREN,AP,R,vote07_05/15/2007,4
U,R,WARREN,AP,R,vote07_05/15/2007,1
F,D,WASHINGTON,AP,R,vote07_05/15/2007,1
M,D,WASHINGTON,AP,R,vote07_05/15/2007,2
U,D,WASHINGTON,AP,R,vote07_05/15/2007,2
M,LN,WASHINGTON,AP,R,vote07_05/15/2007,1
U,NF,WASHINGTON,AP,R,vote07_05/15/2007,1
F,R,WASHINGTON,AP,R,vote07_05/15/2007,11
M,R,WASHINGTON,AP,R,vote07_05/15/2007,23
U,R,WASHINGTON,AP,R,vote07_05/15/2007,16
F,R,WAYNE,AP,R,vote07_05/15/2007,5
M,R,WAYNE,AP,R,vote07_05/15/2007,10
U,R,WAYNE,AP,R,vote07_05/15/2007,16
F,D,WESTMORELAND,AP,R,vote07_05/15/2007,2
M,D,WESTMORELAND,AP,R,vote07_05/15/2007,1
U,NF,WESTMORELAND,AP,R,vote07_05/15/2007,1
M,OTH,WESTMORELAND,AP,R,vote07_05/15/2007,1
F,R,WESTMORELAND,AP,R,vote07_05/15/2007,34
M,R,WESTMORELAND,AP,R,vote07_05/15/2007,40
U,R,WESTMORELAND,AP,R,vote07_05/15/2007,29
F,D,WYOMING,AP,R,vote07_05/15/2007,1
F,R,WYOMING,AP,R,vote07_05/15/2007,4
M,R,WYOMING,AP,R,vote07_05/15/2007,2
F,D,YORK,AP,R,vote07_05/15/2007,6
M,D,YORK,AP,R,vote07_05/15/2007,4
U,D,YORK,AP,R,vote07_05/15/2007,3
F,I,YORK,AP,R,vote07_05/15/2007,1
F,NF,YORK,AP,R,vote07_05/15/2007,1
M,NF,YORK,AP,R,vote07_05/15/2007,2
U,NF,YORK,AP,R,vote07_05/15/2007,1
F,R,YORK,AP,R,vote07_05/15/2007,124
M,R,YORK,AP,R,vote07_05/15/2007,134
U,R,YORK,AP,R,vote07_05/15/2007,114
F,R,LANCASTER,P,R,vote07_05/15/2007,1
M,R,PHILADELPHIA,P,R,vote07_05/15/2007,1
M,R,PIKE,P,R,vote07_05/15/2007,1
M,R,VENANGO,P,R,vote07_05/15/2007,1
M,R,PHILADELPHIA,AP,UNK,vote07_05/15/2007,1
U,UNK,PHILADELPHIA,AP,UNK,vote07_05/15/2007,1
F,D,ALLEGHENY,AB,D,vote07_11/06/2007,10
M,D,ALLEGHENY,AB,D,vote07_11/06/2007,3
U,D,ALLEGHENY,AB,D,vote07_11/06/2007,4
M,R,ALLEGHENY,AB,D,vote07_11/06/2007,1
M,D,BEAVER,AB,D,vote07_11/06/2007,1
F,R,BEDFORD,AB,D,vote07_11/06/2007,1
F,D,BERKS,AB,D,vote07_11/06/2007,1
U,D,BERKS,AB,D,vote07_11/06/2007,1
F,R,BRADFORD,AB,D,vote07_11/06/2007,1
F,D,BUCKS,AB,D,vote07_11/06/2007,1
U,D,BUCKS,AB,D,vote07_11/06/2007,1
F,D,CAMBRIA,AB,D,vote07_11/06/2007,1
F,D,CAMERON,AB,D,vote07_11/06/2007,1
U,D,CARBON,AB,D,vote07_11/06/2007,1
M,D,CENTRE,AB,D,vote07_11/06/2007,1
U,D,CENTRE,AB,D,vote07_11/06/2007,1
F,D,CHESTER,AB,D,vote07_11/06/2007,3
F,D,CUMBERLAND,AB,D,vote07_11/06/2007,1
U,D,CUMBERLAND,AB,D,vote07_11/06/2007,1
M,R,CUMBERLAND,AB,D,vote07_11/06/2007,1
M,D,DAUPHIN,AB,D,vote07_11/06/2007,1
U,D,DAUPHIN,AB,D,vote07_11/06/2007,1
U,D,DELAWARE,AB,D,vote07_11/06/2007,1
F,D,FAYETTE,AB,D,vote07_11/06/2007,1
U,D,FRANKLIN,AB,D,vote07_11/06/2007,2
F,D,LACKAWANNA,AB,D,vote07_11/06/2007,2
M,D,LACKAWANNA,AB,D,vote07_11/06/2007,3
U,D,LACKAWANNA,AB,D,vote07_11/06/2007,12
F,D,LANCASTER,AB,D,vote07_11/06/2007,2
M,D,LANCASTER,AB,D,vote07_11/06/2007,1
U,D,LANCASTER,AB,D,vote07_11/06/2007,1
F,R,LANCASTER,AB,D,vote07_11/06/2007,1
M,D,LUZERNE,AB,D,vote07_11/06/2007,1
F,D,MERCER,AB,D,vote07_11/06/2007,1
M,D,MONROE,AB,D,vote07_11/06/2007,1
F,D,MONTGOMERY,AB,D,vote07_11/06/2007,3
U,D,MONTGOMERY,AB,D,vote07_11/06/2007,4
F,D,MONTOUR,AB,D,vote07_11/06/2007,2
U,D,MONTOUR,AB,D,vote07_11/06/2007,1
F,D,NORTHAMPTON,AB,D,vote07_11/06/2007,2
U,D,NORTHAMPTON,AB,D,vote07_11/06/2007,4
F,R,NORTHAMPTON,AB,D,vote07_11/06/2007,1
F,D,PHILADELPHIA,AB,D,vote07_11/06/2007,10
M,D,PHILADELPHIA,AB,D,vote07_11/06/2007,7
U,D,PHILADELPHIA,AB,D,vote07_11/06/2007,4
M,D,SCHUYLKILL,AB,D,vote07_11/06/2007,1
U,D,SCHUYLKILL,AB,D,vote07_11/06/2007,2
U,R,SCHUYLKILL,AB,D,vote07_11/06/2007,1
F,R,WARREN,AB,D,vote07_11/06/2007,1
U,R,WASHINGTON,AB,D,vote07_11/06/2007,1
U,D,WAYNE,AB,D,vote07_11/06/2007,1
F,D,WESTMORELAND,AB,D,vote07_11/06/2007,2
U,D,WESTMORELAND,AB,D,vote07_11/06/2007,1
F,D,YORK,AB,D,vote07_11/06/2007,1
F,D,ADAMS,AP,D,vote07_11/06/2007,11
M,D,ADAMS,AP,D,vote07_11/06/2007,6
U,D,ADAMS,AP,D,vote07_11/06/2007,5
M,R,ADAMS,AP,D,vote07_11/06/2007,2
F,D,ALLEGHENY,AP,D,vote07_11/06/2007,153
M,D,ALLEGHENY,AP,D,vote07_11/06/2007,117
U,D,ALLEGHENY,AP,D,vote07_11/06/2007,102
M,I,ALLEGHENY,AP,D,vote07_11/06/2007,1
F,NF,ALLEGHENY,AP,D,vote07_11/06/2007,2
M,NF,ALLEGHENY,AP,D,vote07_11/06/2007,2
U,NF,ALLEGHENY,AP,D,vote07_11/06/2007,1
M,OTH,ALLEGHENY,AP,D,vote07_11/06/2007,1
F,R,ALLEGHENY,AP,D,vote07_11/06/2007,11
M,R,ALLEGHENY,AP,D,vote07_11/06/2007,6
U,R,ALLEGHENY,AP,D,vote07_11/06/2007,4
F,D,ARMSTRONG,AP,D,vote07_11/06/2007,4
M,D,ARMSTRONG,AP,D,vote07_11/06/2007,4
U,D,ARMSTRONG,AP,D,vote07_11/06/2007,4
F,R,ARMSTRONG,AP,D,vote07_11/06/2007,1
M,R,ARMSTRONG,AP,D,vote07_11/06/2007,2
F,D,BEAVER,AP,D,vote07_11/06/2007,36
M,D,BEAVER,AP,D,vote07_11/06/2007,23
M,I,BEAVER,AP,D,vote07_11/06/2007,1
M,NF,BEAVER,AP,D,vote07_11/06/2007,1
F,R,BEAVER,AP,D,vote07_11/06/2007,2
M,R,BEAVER,AP,D,vote07_11/06/2007,2
F,D,BEDFORD,AP,D,vote07_11/06/2007,1
M,D,BEDFORD,AP,D,vote07_11/06/2007,3
U,D,BEDFORD,AP,D,vote07_11/06/2007,3
F,R,BEDFORD,AP,D,vote07_11/06/2007,2
M,R,BEDFORD,AP,D,vote07_11/06/2007,1
F,D,BERKS,AP,D,vote07_11/06/2007,39
M,D,BERKS,AP,D,vote07_11/06/2007,36
U,D,BERKS,AP,D,vote07_11/06/2007,21
F,R,BERKS,AP,D,vote07_11/06/2007,4
M,R,BERKS,AP,D,vote07_11/06/2007,3
F,D,BLAIR,AP,D,vote07_11/06/2007,2
M,D,BLAIR,AP,D,vote07_11/06/2007,3
U,D,BLAIR,AP,D,vote07_11/06/2007,4
F,I,BLAIR,AP,D,vote07_11/06/2007,1
F,R,BLAIR,AP,D,vote07_11/06/2007,2
M,R,BLAIR,AP,D,vote07_11/06/2007,1
U,R,BLAIR,AP,D,vote07_11/06/2007,2
F,D,BRADFORD,AP,D,vote07_11/06/2007,4
M,D,BRADFORD,AP,D,vote07_11/06/2007,4
U,D,BRADFORD,AP,D,vote07_11/06/2007,2
F,D,BUCKS,AP,D,vote07_11/06/2007,60
M,D,BUCKS,AP,D,vote07_11/06/2007,54
U,D,BUCKS,AP,D,vote07_11/06/2007,60
M,I,BUCKS,AP,D,vote07_11/06/2007,1
F,LN,BUCKS,AP,D,vote07_11/06/2007,1
F,R,BUCKS,AP,D,vote07_11/06/2007,5
M,R,BUCKS,AP,D,vote07_11/06/2007,8
U,R,BUCKS,AP,D,vote07_11/06/2007,3
F,D,BUTLER,AP,D,vote07_11/06/2007,18
M,D,BUTLER,AP,D,vote07_11/06/2007,13
U,D,BUTLER,AP,D,vote07_11/06/2007,4
F,R,BUTLER,AP,D,vote07_11/06/2007,3
M,R,BUTLER,AP,D,vote07_11/06/2007,1
F,D,CAMBRIA,AP,D,vote07_11/06/2007,16
M,D,CAMBRIA,AP,D,vote07_11/06/2007,21
U,D,CAMBRIA,AP,D,vote07_11/06/2007,22
F,R,CAMBRIA,AP,D,vote07_11/06/2007,5
M,R,CAMBRIA,AP,D,vote07_11/06/2007,7
U,R,CAMBRIA,AP,D,vote07_11/06/2007,2
F,D,CARBON,AP,D,vote07_11/06/2007,6
M,D,CARBON,AP,D,vote07_11/06/2007,5
U,D,CARBON,AP,D,vote07_11/06/2007,10
F,R,CARBON,AP,D,vote07_11/06/2007,2
M,R,CARBON,AP,D,vote07_11/06/2007,3
U,R,CARBON,AP,D,vote07_11/06/2007,1
