county,party,race,first_time_status,age_group,vote_mode,vote_count
TAY,DEM,2,returning,18-29,A,1
VOL,DEM,2,returning,18-29,A,26
WAK,DEM,2,returning,18-29,A,1
WAL,DEM,2,returning,18-29,A,1
LEO,GRE,2,returning,18-29,A,1
ORA,GRE,2,returning,18-29,A,1
BRO,IND,2,returning,18-29,A,1
ALA,NPA,2,returning,18-29,A,9
BRO,NPA,2,returning,18-29,A,8
HIL,NPA,2,returning,18-29,A,2
LEE,NPA,2,returning,18-29,A,1
ORA,NPA,2,returning,18-29,A,4
PAL,NPA,2,returning,18-29,A,5
PIN,NPA,2,returning,18-29,A,18
SEM,NPA,2,returning,18-29,A,3
STJ,NPA,2,returning,18-29,A,1
ALA,REP,2,returning,18-29,A,6
BAY,REP,2,returning,18-29,A,3
BRA,REP,2,returning,18-29,A,1
BRE,REP,2,returning,18-29,A,7
BRO,REP,2,returning,18-29,A,22
CHA,REP,2,returning,18-29,A,1
CLA,REP,2,returning,18-29,A,4
CLL,REP,2,returning,18-29,A,5
DAD,REP,2,returning,18-29,A,14
DUV,REP,2,returning,18-29,A,17
ESC,REP,2,returning,18-29,A,5
FLA,REP,2,returning,18-29,A,1
HEN,REP,2,returning,18-29,A,1
HER,REP,2,returning,18-29,A,2
HIG,REP,2,returning,18-29,A,1
HIL,REP,2,returning,18-29,A,40
IND,REP,2,returning,18-29,A,2
LAF,REP,2,returning,18-29,A,1
LAK,REP,2,returning,18-29,A,3
LEE,REP,2,returning,18-29,A,3
LEO,REP,2,returning,18-29,A,4
MAN,REP,2,returning,18-29,A,13
MON,REP,2,returning,18-29,A,1
MRN,REP,2,returning,18-29,A,2
MRT,REP,2,returning,18-29,A,4
NAS,REP,2,returning,18-29,A,1
OKA,REP,2,returning,18-29,A,9
ORA,REP,2,returning,18-29,A,28
OSC,REP,2,returning,18-29,A,10
PAL,REP,2,returning,18-29,A,3
PAS,REP,2,returning,18-29,A,4
PIN,REP,2,returning,18-29,A,31
POL,REP,2,returning,18-29,A,4
SAN,REP,2,returning,18-29,A,3
SAR,REP,2,returning,18-29,A,2
SEM,REP,2,returning,18-29,A,3
STJ,REP,2,returning,18-29,A,5
STL,REP,2,returning,18-29,A,4
VOL,REP,2,returning,18-29,A,6
ALA,DEM,3,returning,18-29,A,103
BAK,DEM,3,returning,18-29,A,4
BAY,DEM,3,returning,18-29,A,12
BRA,DEM,3,returning,18-29,A,3
BRE,DEM,3,returning,18-29,A,95
BRO,DEM,3,returning,18-29,A,1063
CAL,DEM,3,returning,18-29,A,6
CHA,DEM,3,returning,18-29,A,13
CIT,DEM,3,returning,18-29,A,8
CLA,DEM,3,returning,18-29,A,31
CLL,DEM,3,returning,18-29,A,17
CLM,DEM,3,returning,18-29,A,10
DAD,DEM,3,returning,18-29,A,764
DES,DEM,3,returning,18-29,A,3
DIX,DEM,3,returning,18-29,A,1
DUV,DEM,3,returning,18-29,A,213
ESC,DEM,3,returning,18-29,A,97
FLA,DEM,3,returning,18-29,A,18
FRA,DEM,3,returning,18-29,A,3
GAD,DEM,3,returning,18-29,A,55
GLA,DEM,3,returning,18-29,A,4
GUL,DEM,3,returning,18-29,A,1
HAM,DEM,3,returning,18-29,A,2
HAR,DEM,3,returning,18-29,A,1
HEN,DEM,3,returning,18-29,A,2
HER,DEM,3,returning,18-29,A,21
HIG,DEM,3,returning,18-29,A,8
HIL,DEM,3,returning,18-29,A,648
HOL,DEM,3,returning,18-29,A,2
IND,DEM,3,returning,18-29,A,19
JAC,DEM,3,returning,18-29,A,22
JEF,DEM,3,returning,18-29,A,13
LAK,DEM,3,returning,18-29,A,27
LEE,DEM,3,returning,18-29,A,75
LEO,DEM,3,returning,18-29,A,205
LEV,DEM,3,returning,18-29,A,4
LIB,DEM,3,returning,18-29,A,1
MAD,DEM,3,returning,18-29,A,7
MAN,DEM,3,returning,18-29,A,54
MON,DEM,3,returning,18-29,A,4
MRN,DEM,3,returning,18-29,A,60
MRT,DEM,3,returning,18-29,A,9
NAS,DEM,3,returning,18-29,A,6
OKA,DEM,3,returning,18-29,A,15
OKE,DEM,3,returning,18-29,A,2
ORA,DEM,3,returning,18-29,A,383
OSC,DEM,3,returning,18-29,A,93
PAL,DEM,3,returning,18-29,A,529
PAS,DEM,3,returning,18-29,A,55
PIN,DEM,3,returning,18-29,A,398
POL,DEM,3,returning,18-29,A,122
PUT,DEM,3,returning,18-29,A,4
SAN,DEM,3,returning,18-29,A,7
SAR,DEM,3,returning,18-29,A,34
SEM,DEM,3,returning,18-29,A,83
STJ,DEM,3,returning,18-29,A,23
STL,DEM,3,returning,18-29,A,111
SUM,DEM,3,returning,18-29,A,10
SUW,DEM,3,returning,18-29,A,9
TAY,DEM,3,returning,18-29,A,5
VOL,DEM,3,returning,18-29,A,92
WAK,DEM,3,returning,18-29,A,5
WAL,DEM,3,returning,18-29,A,3
WAS,DEM,3,returning,18-29,A,7
DAD,GRE,3,returning,18-29,A,2
PAL,GRE,3,returning,18-29,A,1
DAD,IND,3,returning,18-29,A,1
OKA,IND,3,returning,18-29,A,1
PAL,IND,3,returning,18-29,A,1
ALA,NPA,3,returning,18-29,A,6
BRO,NPA,3,returning,18-29,A,14
CLM,NPA,3,returning,18-29,A,1
DAD,NPA,3,returning,18-29,A,1
GAD,NPA,3,returning,18-29,A,1
HIL,NPA,3,returning,18-29,A,2
MRN,NPA,3,returning,18-29,A,1
ORA,NPA,3,returning,18-29,A,9
OSC,NPA,3,returning,18-29,A,1
PAL,NPA,3,returning,18-29,A,27
PIN,NPA,3,returning,18-29,A,12
SEM,NPA,3,returning,18-29,A,1
WAK,NPA,3,returning,18-29,A,1
PAS,PSL,3,returning,18-29,A,1
ALA,REP,3,returning,18-29,A,3
BRE,REP,3,returning,18-29,A,4
BRO,REP,3,returning,18-29,A,18
CIT,REP,3,returning,18-29,A,1
CLA,REP,3,returning,18-29,A,2
CLL,REP,3,returning,18-29,A,3
DAD,REP,3,returning,18-29,A,12
DUV,REP,3,returning,18-29,A,5
FLA,REP,3,returning,18-29,A,2
GAD,REP,3,returning,18-29,A,3
GUL,REP,3,returning,18-29,A,1
HEN,REP,3,returning,18-29,A,1
HER,REP,3,returning,18-29,A,1
HIL,REP,3,returning,18-29,A,19
IND,REP,3,returning,18-29,A,1
JAC,REP,3,returning,18-29,A,1
LAK,REP,3,returning,18-29,A,1
LEE,REP,3,returning,18-29,A,5
MAN,REP,3,returning,18-29,A,3
MRN,REP,3,returning,18-29,A,1
OKA,REP,3,returning,18-29,A,1
ORA,REP,3,returning,18-29,A,6
OSC,REP,3,returning,18-29,A,6
PAL,REP,3,returning,18-29,A,4
PAS,REP,3,returning,18-29,A,2
PIN,REP,3,returning,18-29,A,6
POL,REP,3,returning,18-29,A,3
PUT,REP,3,returning,18-29,A,1
SAN,REP,3,returning,18-29,A,1
STJ,REP,3,returning,18-29,A,1
STL,REP,3,returning,18-29,A,1
VOL,REP,3,returning,18-29,A,7
ALA,DEM,4,returning,18-29,A,112
BAK,DEM,4,returning,18-29,A,1
BAY,DEM,4,returning,18-29,A,2
BRA,DEM,4,returning,18-29,A,1
BRE,DEM,4,returning,18-29,A,85
BRO,DEM,4,returning,18-29,A,943
CHA,DEM,4,returning,18-29,A,16
CIT,DEM,4,returning,18-29,A,9
CLA,DEM,4,returning,18-29,A,15
CLL,DEM,4,returning,18-29,A,69
CLM,DEM,4,returning,18-29,A,4
DAD,DEM,4,returning,18-29,A,2412
DES,DEM,4,returning,18-29,A,1
DUV,DEM,4,returning,18-29,A,70
ESC,DEM,4,returning,18-29,A,14
FLA,DEM,4,returning,18-29,A,13
FRA,DEM,4,returning,18-29,A,1
GAD,DEM,4,returning,18-29,A,2
GLA,DEM,4,returning,18-29,A,1
HAR,DEM,4,returning,18-29,A,1
HEN,DEM,4,returning,18-29,A,9
HER,DEM,4,returning,18-29,A,38
HIG,DEM,4,returning,18-29,A,11
HIL,DEM,4,returning,18-29,A,765
IND,DEM,4,returning,18-29,A,18
JAC,DEM,4,returning,18-29,A,1
LAK,DEM,4,returning,18-29,A,29
LEE,DEM,4,returning,18-29,A,161
LEO,DEM,4,returning,18-29,A,102
LEV,DEM,4,returning,18-29,A,1
MAN,DEM,4,returning,18-29,A,76
MON,DEM,4,returning,18-29,A,23
MRN,DEM,4,returning,18-29,A,50
MRT,DEM,4,returning,18-29,A,20
NAS,DEM,4,returning,18-29,A,4
OKA,DEM,4,returning,18-29,A,12
OKE,DEM,4,returning,18-29,A,6
ORA,DEM,4,returning,18-29,A,559
OSC,DEM,4,returning,18-29,A,424
PAL,DEM,4,returning,18-29,A,360
PAS,DEM,4,returning,18-29,A,81
PIN,DEM,4,returning,18-29,A,274
POL,DEM,4,returning,18-29,A,112
PUT,DEM,4,returning,18-29,A,5
SAN,DEM,4,returning,18-29,A,9
SAR,DEM,4,returning,18-29,A,48
SEM,DEM,4,returning,18-29,A,154
STJ,DEM,4,returning,18-29,A,34
STL,DEM,4,returning,18-29,A,67
SUM,DEM,4,returning,18-29,A,1
SUW,DEM,4,returning,18-29,A,1
TAY,DEM,4,returning,18-29,A,1
VOL,DEM,4,returning,18-29,A,98
WAK,DEM,4,returning,18-29,A,2
WAL,DEM,4,returning,18-29,A,3
BRO,GRE,4,returning,18-29,A,2
DUV,GRE,4,returning,18-29,A,1
HIL,GRE,4,returning,18-29,A,2
ORA,GRE,4,returning,18-29,A,1
BRO,IND,4,returning,18-29,A,1
DAD,IND,4,returning,18-29,A,1
HIL,IND,4,returning,18-29,A,2
LEE,IND,4,returning,18-29,A,1
OSC,IND,4,returning,18-29,A,1
PAL,IND,4,returning,18-29,A,1
PIN,IND,4,returning,18-29,A,2
PAL,LPF,4,returning,18-29,A,2
SEM,LPF,4,returning,18-29,A,1
ALA,NPA,4,returning,18-29,A,6
BRO,NPA,4,returning,18-29,A,64
CHA,NPA,4,returning,18-29,A,1
DAD,NPA,4,returning,18-29,A,11
HIL,NPA,4,returning,18-29,A,4
LAK,NPA,4,returning,18-29,A,1
LEE,NPA,4,returning,18-29,A,1
MON,NPA,4,returning,18-29,A,5
ORA,NPA,4,returning,18-29,A,9
OSC,NPA,4,returning,18-29,A,1
PAL,NPA,4,returning,18-29,A,11
PAS,NPA,4,returning,18-29,A,1
PIN,NPA,4,returning,18-29,A,12
SEM,NPA,4,returning,18-29,A,5
STJ,NPA,4,returning,18-29,A,1
VOL,NPA,4,returning,18-29,A,1
ORA,PSL,4,returning,18-29,A,1
ALA,REP,4,returning,18-29,A,10
BAY,REP,4,returning,18-29,A,2
BRA,REP,4,returning,18-29,A,1
BRE,REP,4,returning,18-29,A,24
BRO,REP,4,returning,18-29,A,244
CAL,REP,4,returning,18-29,A,1
CHA,REP,4,returning,18-29,A,2
CIT,REP,4,returning,18-29,A,4
CLA,REP,4,returning,18-29,A,8
CLL,REP,4,returning,18-29,A,24
CLM,REP,4,returning,18-29,A,2
DAD,REP,4,returning,18-29,A,1155
DUV,REP,4,returning,18-29,A,26
ESC,REP,4,returning,18-29,A,7
FLA,REP,4,returning,18-29,A,4
GLA,REP,4,returning,18-29,A,1
HEN,REP,4,returning,18-29,A,5
HER,REP,4,returning,18-29,A,10
HIG,REP,4,returning,18-29,A,8
HIL,REP,4,returning,18-29,A,228
IND,REP,4,returning,18-29,A,10
LAF,REP,4,returning,18-29,A,1
LAK,REP,4,returning,18-29,A,7
LEE,REP,4,returning,18-29,A,46
LEO,REP,4,returning,18-29,A,9
MAN,REP,4,returning,18-29,A,22
MON,REP,4,returning,18-29,A,19
MRN,REP,4,returning,18-29,A,22
MRT,REP,4,returning,18-29,A,5
NAS,REP,4,returning,18-29,A,1
OKA,REP,4,returning,18-29,A,4
OKE,REP,4,returning,18-29,A,1
ORA,REP,4,returning,18-29,A,76
OSC,REP,4,returning,18-29,A,72
PAL,REP,4,returning,18-29,A,69
PAS,REP,4,returning,18-29,A,29
PIN,REP,4,returning,18-29,A,61
POL,REP,4,returning,18-29,A,24
PUT,REP,4,returning,18-29,A,1
SAN,REP,4,returning,18-29,A,5
SAR,REP,4,returning,18-29,A,8
SEM,REP,4,returning,18-29,A,32
STJ,REP,4,returning,18-29,A,10
STL,REP,4,returning,18-29,A,12
SUM,REP,4,returning,18-29,A,2
VOL,REP,4,returning,18-29,A,26
WAK,REP,4,returning,18-29,A,1
WAL,REP,4,returning,18-29,A,1
ALA,DEM,5,returning,18-29,A,699
BAK,DEM,5,returning,18-29,A,7
BAY,DEM,5,returning,18-29,A,77
BRA,DEM,5,returning,18-29,A,14
BRE,DEM,5,returning,18-29,A,724
BRO,DEM,5,returning,18-29,A,1482
CAL,DEM,5,returning,18-29,A,5
CHA,DEM,5,returning,18-29,A,109
CIT,DEM,5,returning,18-29,A,89
CLA,DEM,5,returning,18-29,A,111
CLL,DEM,5,returning,18-29,A,273
CLM,DEM,5,returning,18-29,A,18
DAD,DEM,5,returning,18-29,A,1029
DES,DEM,5,returning,18-29,A,8
DIX,DEM,5,returning,18-29,A,4
DUV,DEM,5,returning,18-29,A,573
ESC,DEM,5,returning,18-29,A,267
FLA,DEM,5,returning,18-29,A,88
FRA,DEM,5,returning,18-29,A,7
GAD,DEM,5,returning,18-29,A,5
GIL,DEM,5,returning,18-29,A,5
GLA,DEM,5,returning,18-29,A,3
GUL,DEM,5,returning,18-29,A,4
HAM,DEM,5,returning,18-29,A,3
HAR,DEM,5,returning,18-29,A,2
HEN,DEM,5,returning,18-29,A,8
HER,DEM,5,returning,18-29,A,173
HIG,DEM,5,returning,18-29,A,25
HIL,DEM,5,returning,18-29,A,2104
HOL,DEM,5,returning,18-29,A,7
IND,DEM,5,returning,18-29,A,147
JAC,DEM,5,returning,18-29,A,14
JEF,DEM,5,returning,18-29,A,3
LAF,DEM,5,returning,18-29,A,2
LAK,DEM,5,returning,18-29,A,159
LEE,DEM,5,returning,18-29,A,610
LEO,DEM,5,returning,18-29,A,685
LEV,DEM,5,returning,18-29,A,11
LIB,DEM,5,returning,18-29,A,3
MAD,DEM,5,returning,18-29,A,2
MAN,DEM,5,returning,18-29,A,380
MON,DEM,5,returning,18-29,A,82
MRN,DEM,5,returning,18-29,A,188
MRT,DEM,5,returning,18-29,A,182
NAS,DEM,5,returning,18-29,A,47
OKA,DEM,5,returning,18-29,A,138
OKE,DEM,5,returning,18-29,A,6
ORA,DEM,5,returning,18-29,A,1352
OSC,DEM,5,returning,18-29,A,301
PAL,DEM,5,returning,18-29,A,1399
PAS,DEM,5,returning,18-29,A,466
PIN,DEM,5,returning,18-29,A,2321
POL,DEM,5,returning,18-29,A,382
PUT,DEM,5,returning,18-29,A,14
SAN,DEM,5,returning,18-29,A,110
SAR,DEM,5,returning,18-29,A,624
SEM,DEM,5,returning,18-29,A,671
STJ,DEM,5,returning,18-29,A,319
STL,DEM,5,returning,18-29,A,156
SUM,DEM,5,returning,18-29,A,28
SUW,DEM,5,returning,18-29,A,14
TAY,DEM,5,returning,18-29,A,11
UNI,DEM,5,returning,18-29,A,4
VOL,DEM,5,returning,18-29,A,512
WAK,DEM,5,returning,18-29,A,19
WAL,DEM,5,returning,18-29,A,28
WAS,DEM,5,returning,18-29,A,6
PAL,ECO,5,returning,18-29,A,1
ALA,GRE,5,returning,18-29,A,1
BRO,GRE,5,returning,18-29,A,1
LEO,GRE,5,returning,18-29,A,1
PAL,GRE,5,returning,18-29,A,1
PIN,GRE,5,returning,18-29,A,3
STL,GRE,5,returning,18-29,A,1
ALA,IND,5,returning,18-29,A,1
BRO,IND,5,returning,18-29,A,1
CHA,IND,5,returning,18-29,A,1
CLL,IND,5,returning,18-29,A,1
CLM,IND,5,returning,18-29,A,1
DUV,IND,5,returning,18-29,A,1
HER,IND,5,returning,18-29,A,1
HIL,IND,5,returning,18-29,A,3
LAK,IND,5,returning,18-29,A,1
LEE,IND,5,returning,18-29,A,2
LEO,IND,5,returning,18-29,A,1
MON,IND,5,returning,18-29,A,2
MRN,IND,5,returning,18-29,A,1
ORA,IND,5,returning,18-29,A,2
PAL,IND,5,returning,18-29,A,6
PIN,IND,5,returning,18-29,A,7
SEM,IND,5,returning,18-29,A,1
VOL,IND,5,returning,18-29,A,1
ALA,LPF,5,returning,18-29,A,2
PAL,LPF,5,returning,18-29,A,1
PIN,LPF,5,returning,18-29,A,2
SEM,LPF,5,returning,18-29,A,1
STL,LPF,5,returning,18-29,A,1
ALA,NPA,5,returning,18-29,A,27
BAY,NPA,5,returning,18-29,A,1
BRE,NPA,5,returning,18-29,A,3
BRO,NPA,5,returning,18-29,A,48
CLA,NPA,5,returning,18-29,A,1
CLL,NPA,5,returning,18-29,A,9
DAD,NPA,5,returning,18-29,A,2
ESC,NPA,5,returning,18-29,A,1
FLA,NPA,5,returning,18-29,A,5
HIG,NPA,5,returning,18-29,A,1
HIL,NPA,5,returning,18-29,A,11
IND,NPA,5,returning,18-29,A,1
LAK,NPA,5,returning,18-29,A,7
LEE,NPA,5,returning,18-29,A,10
LEO,NPA,5,returning,18-29,A,4
LEV,NPA,5,returning,18-29,A,1
MAN,NPA,5,returning,18-29,A,6
MON,NPA,5,returning,18-29,A,14
MRN,NPA,5,returning,18-29,A,7
ORA,NPA,5,returning,18-29,A,49
OSC,NPA,5,returning,18-29,A,2
PAL,NPA,5,returning,18-29,A,93
PAS,NPA,5,returning,18-29,A,1
PIN,NPA,5,returning,18-29,A,142
POL,NPA,5,returning,18-29,A,1
SAR,NPA,5,returning,18-29,A,2
SEM,NPA,5,returning,18-29,A,10
STJ,NPA,5,returning,18-29,A,2
STL,NPA,5,returning,18-29,A,1
VOL,NPA,5,returning,18-29,A,1
WAK,NPA,5,returning,18-29,A,3
BRO,PSL,5,returning,18-29,A,1
CIT,PSL,5,returning,18-29,A,1
CLL,PSL,5,returning,18-29,A,1
ESC,PSL,5,returning,18-29,A,1
LEO,PSL,5,returning,18-29,A,1
MAN,PSL,5,returning,18-29,A,1
MRN,PSL,5,returning,18-29,A,1
ORA,PSL,5,returning,18-29,A,1
PIN,PSL,5,returning,18-29,A,1
ALA,REP,5,returning,18-29,A,158
BAK,REP,5,returning,18-29,A,27
BAY,REP,5,returning,18-29,A,60
BRA,REP,5,returning,18-29,A,41
BRE,REP,5,returning,18-29,A,546
BRO,REP,5,returning,18-29,A,609
CAL,REP,5,returning,18-29,A,18
CHA,REP,5,returning,18-29,A,58
CIT,REP,5,returning,18-29,A,127
CLA,REP,5,returning,18-29,A,233
CLL,REP,5,returning,18-29,A,297
CLM,REP,5,returning,18-29,A,54
DAD,REP,5,returning,18-29,A,220
DES,REP,5,returning,18-29,A,12
DIX,REP,5,returning,18-29,A,24
DUV,REP,5,returning,18-29,A,405
ESC,REP,5,returning,18-29,A,260
FLA,REP,5,returning,18-29,A,64
FRA,REP,5,returning,18-29,A,10
GAD,REP,5,returning,18-29,A,7
GIL,REP,5,returning,18-29,A,21
GLA,REP,5,returning,18-29,A,14
GUL,REP,5,returning,18-29,A,16
HAM,REP,5,returning,18-29,A,10
HAR,REP,5,returning,18-29,A,9
HEN,REP,5,returning,18-29,A,22
HER,REP,5,returning,18-29,A,218
HIG,REP,5,returning,18-29,A,74
HIL,REP,5,returning,18-29,A,1402
HOL,REP,5,returning,18-29,A,21
IND,REP,5,returning,18-29,A,150
JAC,REP,5,returning,18-29,A,42
JEF,REP,5,returning,18-29,A,4
LAF,REP,5,returning,18-29,A,5
LAK,REP,5,returning,18-29,A,113
LEE,REP,5,returning,18-29,A,575
LEO,REP,5,returning,18-29,A,235
LEV,REP,5,returning,18-29,A,75
LIB,REP,5,returning,18-29,A,1
MAD,REP,5,returning,18-29,A,9
MAN,REP,5,returning,18-29,A,405
MON,REP,5,returning,18-29,A,61
MRN,REP,5,returning,18-29,A,273
MRT,REP,5,returning,18-29,A,134
NAS,REP,5,returning,18-29,A,110
OKA,REP,5,returning,18-29,A,118
OKE,REP,5,returning,18-29,A,10
ORA,REP,5,returning,18-29,A,611
OSC,REP,5,returning,18-29,A,260
PAL,REP,5,returning,18-29,A,586
PAS,REP,5,returning,18-29,A,337
PIN,REP,5,returning,18-29,A,1382
POL,REP,5,returning,18-29,A,344
PUT,REP,5,returning,18-29,A,32
SAN,REP,5,returning,18-29,A,123
SAR,REP,5,returning,18-29,A,287
SEM,REP,5,returning,18-29,A,381
STJ,REP,5,returning,18-29,A,243
STL,REP,5,returning,18-29,A,118
SUM,REP,5,returning,18-29,A,36
SUW,REP,5,returning,18-29,A,51
TAY,REP,5,returning,18-29,A,25
UNI,REP,5,returning,18-29,A,11
VOL,REP,5,returning,18-29,A,407
WAK,REP,5,returning,18-29,A,25
WAL,REP,5,returning,18-29,A,37
WAS,REP,5,returning,18-29,A,21
ALA,DEM,6,returning,18-29,A,36
BAY,DEM,6,returning,18-29,A,5
BRE,DEM,6,returning,18-29,A,23
BRO,DEM,6,returning,18-29,A,142
CIT,DEM,6,returning,18-29,A,4
CLA,DEM,6,returning,18-29,A,2
CLL,DEM,6,returning,18-29,A,3
DAD,DEM,6,returning,18-29,A,71
DUV,DEM,6,returning,18-29,A,23
ESC,DEM,6,returning,18-29,A,4
FLA,DEM,6,returning,18-29,A,2
GAD,DEM,6,returning,18-29,A,1
HER,DEM,6,returning,18-29,A,4
HIG,DEM,6,returning,18-29,A,1
HIL,DEM,6,returning,18-29,A,75
HOL,DEM,6,returning,18-29,A,1
LAK,DEM,6,returning,18-29,A,3
LEE,DEM,6,returning,18-29,A,11
LEO,DEM,6,returning,18-29,A,12
LEV,DEM,6,returning,18-29,A,2
MAN,DEM,6,returning,18-29,A,9
MRN,DEM,6,returning,18-29,A,6
MRT,DEM,6,returning,18-29,A,5
NAS,DEM,6,returning,18-29,A,1
OKA,DEM,6,returning,18-29,A,6
ORA,DEM,6,returning,18-29,A,72
OSC,DEM,6,returning,18-29,A,29
PAL,DEM,6,returning,18-29,A,44
PAS,DEM,6,returning,18-29,A,15
PIN,DEM,6,returning,18-29,A,50
POL,DEM,6,returning,18-29,A,12
SAN,DEM,6,returning,18-29,A,4
SAR,DEM,6,returning,18-29,A,11
SEM,DEM,6,returning,18-29,A,14
STJ,DEM,6,returning,18-29,A,3
STL,DEM,6,returning,18-29,A,12
SUM,DEM,6,returning,18-29,A,1
SUW,DEM,6,returning,18-29,A,1
VOL,DEM,6,returning,18-29,A,12
WAK,DEM,6,returning,18-29,A,1
WAL,DEM,6,returning,18-29,A,1
ORA,IND,6,returning,18-29,A,1
PAL,IND,6,returning,18-29,A,1
ALA,NPA,6,returning,18-29,A,2
BRO,NPA,6,returning,18-29,A,7
DAD,NPA,6,returning,18-29,A,1
HIL,NPA,6,returning,18-29,A,1
MAN,NPA,6,returning,18-29,A,1
MON,NPA,6,returning,18-29,A,1
PAL,NPA,6,returning,18-29,A,4
PIN,NPA,6,returning,18-29,A,5
ALA,REP,6,returning,18-29,A,3
BRE,REP,6,returning,18-29,A,7
BRO,REP,6,returning,18-29,A,20
CIT,REP,6,returning,18-29,A,2
CLA,REP,6,returning,18-29,A,1
CLL,REP,6,returning,18-29,A,2
CLM,REP,6,returning,18-29,A,1
DAD,REP,6,returning,18-29,A,13
DUV,REP,6,returning,18-29,A,2
ESC,REP,6,returning,18-29,A,2
FLA,REP,6,returning,18-29,A,1
HEN,REP,6,returning,18-29,A,1
HER,REP,6,returning,18-29,A,1
HIL,REP,6,returning,18-29,A,10
LEE,REP,6,returning,18-29,A,9
LEO,REP,6,returning,18-29,A,2
LEV,REP,6,returning,18-29,A,1
LIB,REP,6,returning,18-29,A,1
MAN,REP,6,returning,18-29,A,5
MRN,REP,6,returning,18-29,A,3
OKA,REP,6,returning,18-29,A,3
ORA,REP,6,returning,18-29,A,6
OSC,REP,6,returning,18-29,A,6
PAL,REP,6,returning,18-29,A,9
PAS,REP,6,returning,18-29,A,8
PIN,REP,6,returning,18-29,A,14
POL,REP,6,returning,18-29,A,2
SAN,REP,6,returning,18-29,A,3
SAR,REP,6,returning,18-29,A,1
SEM,REP,6,returning,18-29,A,5
STJ,REP,6,returning,18-29,A,5
STL,REP,6,returning,18-29,A,1
SUM,REP,6,returning,18-29,A,1
VOL,REP,6,returning,18-29,A,5
ALA,DEM,7,returning,18-29,A,18
BAY,DEM,7,returning,18-29,A,1
BRA,DEM,7,returning,18-29,A,1
BRE,DEM,7,returning,18-29,A,20
BRO,DEM,7,returning,18-29,A,127
CHA,DEM,7,returning,18-29,A,4
CIT,DEM,7,returning,18-29,A,4
CLA,DEM,7,returning,18-29,A,5
CLL,DEM,7,returning,18-29,A,5
DAD,DEM,7,returning,18-29,A,81
DES,DEM,7,returning,18-29,A,1
DUV,DEM,7,returning,18-29,A,22
ESC,DEM,7,returning,18-29,A,13
FLA,DEM,7,returning,18-29,A,5
GAD,DEM,7,returning,18-29,A,1
HAR,DEM,7,returning,18-29,A,1
HER,DEM,7,returning,18-29,A,9
HIL,DEM,7,returning,18-29,A,103
LAK,DEM,7,returning,18-29,A,2
LEE,DEM,7,returning,18-29,A,21
LEO,DEM,7,returning,18-29,A,23
MAN,DEM,7,returning,18-29,A,17
MON,DEM,7,returning,18-29,A,6
MRN,DEM,7,returning,18-29,A,5
MRT,DEM,7,returning,18-29,A,3
NAS,DEM,7,returning,18-29,A,1
OKA,DEM,7,returning,18-29,A,5
ORA,DEM,7,returning,18-29,A,65
OSC,DEM,7,returning,18-29,A,26
PAL,DEM,7,returning,18-29,A,62
PAS,DEM,7,returning,18-29,A,14
PIN,DEM,7,returning,18-29,A,75
POL,DEM,7,returning,18-29,A,11
PUT,DEM,7,returning,18-29,A,1
SAN,DEM,7,returning,18-29,A,3
SAR,DEM,7,returning,18-29,A,17
SEM,DEM,7,returning,18-29,A,29
STJ,DEM,7,returning,18-29,A,11
STL,DEM,7,returning,18-29,A,12
SUM,DEM,7,returning,18-29,A,1
VOL,DEM,7,returning,18-29,A,26
WAK,DEM,7,returning,18-29,A,1
WAL,DEM,7,returning,18-29,A,1
ALA,NPA,7,returning,18-29,A,1
BRO,NPA,7,returning,18-29,A,6
DAD,NPA,7,returning,18-29,A,2
MRT,NPA,7,returning,18-29,A,1
PAL,NPA,7,returning,18-29,A,7
PIN,NPA,7,returning,18-29,A,5
SEM,NPA,7,returning,18-29,A,1
BAY,REP,7,returning,18-29,A,2
BRA,REP,7,returning,18-29,A,1
BRE,REP,7,returning,18-29,A,5
BRO,REP,7,returning,18-29,A,18
CLA,REP,7,returning,18-29,A,5
CLL,REP,7,returning,18-29,A,2
DAD,REP,7,returning,18-29,A,20
DIX,REP,7,returning,18-29,A,1
ESC,REP,7,returning,18-29,A,4
FLA,REP,7,returning,18-29,A,1
HEN,REP,7,returning,18-29,A,1
HER,REP,7,returning,18-29,A,3
HIL,REP,7,returning,18-29,A,26
HOL,REP,7,returning,18-29,A,1
IND,REP,7,returning,18-29,A,1
LAK,REP,7,returning,18-29,A,4
LEE,REP,7,returning,18-29,A,5
LEO,REP,7,returning,18-29,A,2
MAN,REP,7,returning,18-29,A,4
MON,REP,7,returning,18-29,A,1
MRN,REP,7,returning,18-29,A,2
MRT,REP,7,returning,18-29,A,2
OKA,REP,7,returning,18-29,A,4
ORA,REP,7,returning,18-29,A,5
OSC,REP,7,returning,18-29,A,9
PAL,REP,7,returning,18-29,A,9
PAS,REP,7,returning,18-29,A,3
PIN,REP,7,returning,18-29,A,26
POL,REP,7,returning,18-29,A,6
SAN,REP,7,returning,18-29,A,5
SAR,REP,7,returning,18-29,A,4
SEM,REP,7,returning,18-29,A,5
STJ,REP,7,returning,18-29,A,4
STL,REP,7,returning,18-29,A,2
VOL,REP,7,returning,18-29,A,6
WAL,REP,7,returning,18-29,A,1
ALA,DEM,9,returning,18-29,A,27
BAY,DEM,9,returning,18-29,A,5
BRA,DEM,9,returning,18-29,A,1
