,,Voting Method,,,,,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,4,621,25,8,858,666,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,,597,14,7,792,597,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,4,644,15,10,825,641,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,2,363,18,7,530,388,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,,453,51,18,652,435,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,,517,18,5,669,533,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,,599,12,5,785,605,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,4,606,40,20,813,639,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,2,431,11,2,598,439,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,2,440,13,2,561,442,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,1,453,13,6,599,442,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,,356,7,6,508,356,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,,220,11,6,354,249,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,,316,13,5,461,344,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,,405,9,3,565,445,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,2,338,10,2,469,340,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,1,451,13,7,572,444,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,,241,7,4,394,247,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,1,265,8,1,394,266,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,,258,6,4,414,283,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,,342,9,5,472,330,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,1,183,7,,307,209,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,,348,2,,450,365,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,1,343,7,1,476,359,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,3,251,3,1,332,245,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,6,346,30,19,410,285,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,1,216,4,7,370,250,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,2,254,10,3,373,259,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,,217,5,3,327,230,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,2,186,7,3,307,227,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,,164,5,3,280,184,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,6,286,10,2,390,303,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,,182,4,5,272,176,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,1,154,4,1,248,184,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,2,270,6,1,382,283,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,2,374,18,11,478,359,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,3,891,30,20,1028,816,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,5,684,50,36,979,610,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,,797,40,17,1007,743,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,3,1099,33,26,1279,1009,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,6,508,34,22,610,428,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,3,858,47,31,1070,764,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,2,916,58,47,1143,768,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,,1040,32,15,1200,963,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,1,909,32,20,1071,846,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,3,675,28,13,864,636,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,4,711,26,24,909,696,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,2,848,34,36,1020,708,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,2,896,36,14,1175,863,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,195,635,29,11,847,646,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,3,749,29,9,973,731,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,2,673,21,21,883,676,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,3,666,23,10,858,699,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,7,855,44,31,1042,751,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,3,1271,63,26,1470,1135,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,7,731,47,36,864,633,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,6,623,30,35,751,575,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,2,1066,53,41,1254,927,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,7,597,28,8,660,550,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,2,777,19,12,1027,745,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,6,361,17,7,621,389,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,3,470,20,3,781,512,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,1,584,9,9,945,667,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,1,514,15,9,925,663,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,4,763,20,13,1243,937,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,,362,9,10,610,407,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,3,415,12,9,654,448,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,2,419,18,11,703,502,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,,616,20,12,925,657,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,2,765,27,10,1155,850,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,7,913,20,11,1202,960,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,1,538,20,12,798,500,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,2,472,8,7,712,539,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,,593,22,7,923,637,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,6,494,30,7,790,549,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,2,632,18,9,987,741,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,4,379,22,9,603,382,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,4,667,34,10,987,776,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,,279,10,1,521,310,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,1,515,19,10,890,624,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,1,466,15,7,732,540,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,2,409,11,7,631,413,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,1,517,13,5,810,550,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,4,444,19,5,706,472,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,1,536,17,6,880,619,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,71,430,30,16,510,421,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,,14,,1,17,16,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,1,341,12,3,376,283,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,45,305,25,11,353,298,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,,29,1,,30,23,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,1,604,36,21,645,530,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,2,586,41,18,636,528,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,16,521,44,17,733,507,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,9,880,32,8,1103,834,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,8,607,24,4,755,584,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,5,800,24,7,1028,757,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,6,607,24,18,832,603,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,8,668,29,17,925,712,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,1,352,13,14,391,326,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,1,391,10,13,450,378,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,2,496,31,23,548,426,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,,293,16,10,378,306,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,,381,13,13,473,378,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,,309,14,9,357,288,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,,381,23,5,449,356,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,4,335,17,13,399,313,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,6,386,14,16,457,376,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,1,595,24,16,731,615,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,2,537,23,10,729,625,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,1,508,22,8,674,560,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,2,479,19,4,667,521,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,1,550,22,10,770,577,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,4,465,8,8,712,565,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,,354,17,5,594,479,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,,358,13,6,629,532,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,,393,18,11,685,518,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,6,556,19,4,871,704,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,,388,6,9,510,406,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,2,283,9,6,391,299,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,,270,7,3,354,271,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,2,314,15,5,415,316,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,,302,4,1,415,311,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,,244,5,6,333,257,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,1,334,9,4,401,314,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,1,366,14,3,464,396,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,2,195,26,7,289,207,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,,125,1,3,144,116,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,1,403,30,13,473,379,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,,318,14,11,385,297,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,,334,15,14,373,287,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,24,462,18,16,535,383,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,18,408,18,20,493,358,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,33,517,27,28,620,457,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,8,648,48,39,777,513,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,1,755,30,45,890,602,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,2,664,23,40,723,557,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,6,608,31,33,699,543,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,5,420,22,18,471,388,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,3,520,30,30,648,448,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,3,488,36,31,583,395,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,19,537,30,20,630,474,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,3,123,10,1,252,159,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 2,,53,,1,116,62,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,1,126,8,2,216,138,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,1,124,10,1,222,141,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,1,76,2,2,147,93,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,2,75,3,4,130,73,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,1,559,17,26,645,506,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 10,2,601,29,26,811,648,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 11,3,417,33,24,605,434,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,,663,36,23,751,599,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,,438,31,12,508,398,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,,354,15,15,409,296,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,2,656,31,25,745,568,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,2,526,34,28,623,489,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,3,583,35,18,671,524,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,2,535,35,15,661,476,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 8,4,444,26,21,587,444,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 9,2,351,40,30,605,423,
,MONROE - CITY OF SPARTA - WARD 1,1,153,4,1,213,171,
,MONROE - CITY OF SPARTA - WARD 10,,67,1,,109,81,
,MONROE - CITY OF SPARTA - WARD 11,,209,14,6,298,200,
,MONROE - CITY OF SPARTA - WARD 12,,133,6,1,170,144,
,MONROE - CITY OF SPARTA - WARD 13,,71,2,2,110,84,
,MONROE - CITY OF SPARTA - WARD 14,,166,2,5,241,181,
,MONROE - CITY OF SPARTA - WARD 15,,156,6,2,241,200,
,MONROE - CITY OF SPARTA - WARD 16,,104,2,4,140,113,
,MONROE - CITY OF SPARTA - WARD 2,,128,3,3,180,136,
,MONROE - CITY OF SPARTA - WARD 20,,2,,,2,2,
,MONROE - CITY OF SPARTA - WARD 3,,77,3,,117,84,
,MONROE - CITY OF SPARTA - WARD 4,,119,2,2,176,130,
,MONROE - CITY OF SPARTA - WARD 5,,123,1,3,189,138,
,MONROE - CITY OF SPARTA - WARD 6,,91,,2,144,98,
,MONROE - CITY OF SPARTA - WARD 7,,176,4,6,204,169,
,MONROE - CITY OF SPARTA - WARD 8,,77,,2,126,88,
,MONROE - CITY OF SPARTA - WARD 9,1,113,10,4,172,136,
,MONROE - CITY OF TOMAH - WARD 1,3,119,12,6,181,129,
,MONROE - CITY OF TOMAH - WARD 10,,139,8,4,231,166,
,MONROE - CITY OF TOMAH - WARD 11,,50,,,93,59,
,MONROE - CITY OF TOMAH - WARD 12,1,113,4,2,187,129,
,MONROE - CITY OF TOMAH - WARD 13,,93,,1,165,117,
,MONROE - CITY OF TOMAH - WARD 14,,121,2,7,218,164,
,MONROE - CITY OF TOMAH - WARD 15,,120,8,3,225,171,
,MONROE - CITY OF TOMAH - WARD 16,,92,3,2,132,91,
,MONROE - CITY OF TOMAH - WARD 2,,126,13,5,183,135,
,MONROE - CITY OF TOMAH - WARD 22,,,,,2,2,
,MONROE - CITY OF TOMAH - WARD 3,,86,11,4,142,87,
,MONROE - CITY OF TOMAH - WARD 4,1,44,2,3,79,55,
,MONROE - CITY OF TOMAH - WARD 5A,,59,4,1,133,89,
,MONROE - CITY OF TOMAH - WARD 6,,62,4,2,132,87,
,MONROE - CITY OF TOMAH - WARD 7,,106,3,6,176,117,
,MONROE - CITY OF TOMAH - WARD 8,,91,1,2,156,108,
,MONROE - CITY OF TOMAH - WARD 9,,275,22,12,400,311,
,MONROE - TOWN OF ADRIAN - WARD 1,2,136,2,3,299,217,
,MONROE - TOWN OF ANGELO - WARD 1,1,104,5,3,260,179,
,MONROE - TOWN OF ANGELO - WARD 2,,26,8,2,53,26,
,MONROE - TOWN OF ANGELO - WARD 3,,53,2,,117,93,
,MONROE - TOWN OF BYRON - WARD 1,1,101,1,1,380,256,
,MONROE - TOWN OF CLIFTON - WARD 1,,96,,2,161,119,
,MONROE - TOWN OF GLENDALE - WARD 1,,101,2,1,242,177,
,MONROE - TOWN OF GRANT - WARD 1,,100,1,3,199,148,
,MONROE - TOWN OF GREENFIELD - WARD 1,1,69,1,3,198,146,
,MONROE - TOWN OF GREENFIELD - WARD 2,,41,,2,99,74,
,MONROE - TOWN OF JEFFERSON - WARD 1,1,62,,2,191,135,
,MONROE - TOWN OF LA GRANGE - WARD 1A,,181,12,7,345,243,
,MONROE - TOWN OF LA GRANGE - WARD 1B,,22,1,,40,34,
,MONROE - TOWN OF LA GRANGE - WARD 2A,3,125,2,1,279,211,
,MONROE - TOWN OF LA GRANGE - WARD 2B,,3,,,8,6,
,MONROE - TOWN OF LA GRANGE - WARD 3A,1,59,,3,125,89,
,MONROE - TOWN OF LA GRANGE - WARD 3B,,2,,,3,2,
,MONROE - TOWN OF LAFAYETTE - WARD 1,1,41,,1,127,92,
,MONROE - TOWN OF LAFAYETTE - WARD 2,,3,1,,5,1,
,MONROE - TOWN OF LEON - WARD 1,,135,11,4,287,210,
,MONROE - TOWN OF LEON - WARD 2,,60,1,2,126,88,
,MONROE - TOWN OF LINCOLN - WARD 1,,119,4,1,296,198,
,MONROE - TOWN OF LITTLE FALLS - WARD 1,,133,5,,281,201,
,MONROE - TOWN OF LITTLE FALLS - WARD 2,,90,4,1,211,135,
,MONROE - TOWN OF NEW LYME - WARD 1,,23,,3,67,47,
,MONROE - TOWN OF OAKDALE - WARD 1,,109,,2,261,187,
,MONROE - TOWN OF PORTLAND - WARD 1,,116,3,1,282,182,
,MONROE - TOWN OF RIDGEVILLE - WARD 1,1,119,2,3,196,134,
,MONROE - TOWN OF SCOTT - WARD 1,,25,,,41,31,
,MONROE - TOWN OF SHELDON - WARD 1,,44,,,152,107,
,MONROE - TOWN OF SPARTA - WARD 1,,134,2,,194,143,
,MONROE - TOWN OF SPARTA - WARD 2,,210,5,7,323,247,
,MONROE - TOWN OF SPARTA - WARD 3,,27,,,41,33,
,MONROE - TOWN OF SPARTA - WARD 4,,5,,,14,10,
,MONROE - TOWN OF SPARTA - WARD 5,,138,3,6,229,169,
,MONROE - TOWN OF SPARTA - WARD 6,1,247,8,6,418,295,
,MONROE - TOWN OF TOMAH - WARD 1,,137,10,4,279,204,
,MONROE - TOWN OF TOMAH - WARD 2,,139,8,,287,190,
,MONROE - TOWN OF WELLINGTON - WARD 1,,26,,,73,58,
,MONROE - TOWN OF WELLINGTON - WARD 2,,50,,2,114,90,
,MONROE - TOWN OF WELLS - WARD 1,,100,5,4,211,148,
,MONROE - TOWN OF WILTON - WARD 1,,24,,,59,46,
,MONROE - TOWN OF WILTON - WARD 2,,22,,1,46,33,
,MONROE - TOWN OF WILTON - WARD 3,,18,,,51,38,
,MONROE - TOWN OF WILTON - WARD 5,,1,,,2,2,
,MONROE - VILLAGE OF CASHTON - WARD 1,,75,4,1,163,119,
,MONROE - VILLAGE OF CASHTON - WARD 2,1,65,2,1,139,103,
,MONROE - VILLAGE OF KENDALL - WARD 1,,62,2,,130,88,
,MONROE - VILLAGE OF MELVINA - WARD 1,,7,,,31,18,
,MONROE - VILLAGE OF NORWALK - WARD 1,,62,1,2,169,110,
,MONROE - VILLAGE OF OAKDALE - WARD 1,,24,,,75,52,
,MONROE - VILLAGE OF WARRENS - WARD 1,,72,8,1,145,100,
,MONROE - VILLAGE OF WILTON - WARD 1,,80,,2,150,111,
,MONROE - VILLAGE OF WYEVILLE - WARD 1,,8,,,48,33,
,OCONTO - CITY OF GILLETT - WARD 1,,77,,1,150,109,
,OCONTO - CITY OF GILLETT - WARD 2,,77,2,2,156,99,
,OCONTO - CITY OF GILLETT - WARD 3,,91,1,,179,131,
,OCONTO - CITY OF OCONTO - WARD 1,,198,1,4,337,219,
,OCONTO - CITY OF OCONTO - WARD 2,,178,1,1,346,235,
,OCONTO - CITY OF OCONTO - WARD 3,,57,,,104,69,
,OCONTO - CITY OF OCONTO - WARD 4,1,189,2,2,332,233,
,OCONTO - CITY OF OCONTO - WARD 5,,77,3,4,137,94,
,OCONTO - CITY OF OCONTO - WARD 6,,40,,,75,42,
,OCONTO - CITY OF OCONTO - WARD 7,,233,12,7,366,255,
,OCONTO - CITY OF OCONTO FALLS - WARD 1,,91,3,2,159,113,
,OCONTO - CITY OF OCONTO FALLS - WARD 2,,116,2,3,200,140,
,OCONTO - CITY OF OCONTO FALLS - WARD 3,,74,4,,157,92,
,OCONTO - CITY OF OCONTO FALLS - WARD 4,,53,1,,90,68,
,OCONTO - CITY OF OCONTO FALLS - WARD 5,,160,1,2,294,201,
,OCONTO - TOWN OF ABRAMS - WARD 1,,157,,,240,175,
,OCONTO - TOWN OF ABRAMS - WARD 2,,232,3,4,381,269,
,OCONTO - TOWN OF ABRAMS - WARD 3,,69,,,104,75,
,OCONTO - TOWN OF BAGLEY - WARD 1,1,76,,,153,112,
,OCONTO - TOWN OF BRAZEAU - WARD 1,,124,4,2,180,145,
,OCONTO - TOWN OF BRAZEAU - WARD 2,,154,,,277,202,
,OCONTO - TOWN OF BRAZEAU - WARD 3,,78,4,,150,104,
,OCONTO - TOWN OF BREED - WARD 1,,138,2,1,279,204,
,OCONTO - TOWN OF CHASE - WARD 1,,162,2,1,285,186,
,OCONTO - TOWN OF CHASE - WARD 2,,80,,1,124,90,
,OCONTO - TOWN OF CHASE - WARD 3,,93,3,1,145,94,
,OCONTO - TOWN OF CHASE - WARD 4,,221,5,,343,233,
,OCONTO - TOWN OF CHASE - WARD 5,,105,1,,203,156,
,OCONTO - TOWN OF DOTY - WARD 1,,120,8,,181,150,
,OCONTO - TOWN OF GILLETT - WARD 1,,54,1,,145,101,
,OCONTO - TOWN OF GILLETT - WARD 2,3,146,,1,341,236,
,OCONTO - TOWN OF HOW - WARD 1,,60,3,2,93,78,
,OCONTO - TOWN OF HOW - WARD 2,,70,1,,144,107,
,OCONTO - TOWN OF LAKEWOOD - WARD 1,,303,23,4,463,329,
,OCONTO - TOWN OF LENA - WARD 1,1,126,,,292,228,
,OCONTO - TOWN OF LITTLE RIVER - WARD 1,,121,4,2,205,156,
,OCONTO - TOWN OF LITTLE RIVER - WARD 2,,82,1,1,211,152,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 1,,149,3,2,245,148,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 2,1,99,,2,138,93,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 3,,123,3,1,158,119,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 4,,262,4,2,372,261,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 5,,289,3,4,395,275,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 6,,117,2,2,176,111,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 7,,138,1,1,191,131,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 8,,191,7,4,294,212,
,OCONTO - TOWN OF MAPLE VALLEY - WARD 1,,111,,,278,198,
,OCONTO - TOWN OF MORGAN - WARD 1,1,95,1,1,296,209,
,OCONTO - TOWN OF MORGAN - WARD 2,1,45,,1,113,86,
,OCONTO - TOWN OF MOUNTAIN - WARD 1,,240,7,1,398,288,
,OCONTO - TOWN OF OCONTO - WARD 1,,102,1,,234,181,
,OCONTO - TOWN OF OCONTO - WARD 2,1,130,2,6,213,162,
,OCONTO - TOWN OF OCONTO - WARD 3,,61,3,1,135,89,
,OCONTO - TOWN OF OCONTO FALLS - WARD 1,,185,2,4,382,270,
,OCONTO - TOWN OF OCONTO FALLS - WARD 2,,60,,,112,78,
,OCONTO - TOWN OF PENSAUKEE - WARD 1,,134,2,3,272,202,
,OCONTO - TOWN OF PENSAUKEE - WARD 2,,158,4,1,259,195,
,OCONTO - TOWN OF RIVERVIEW - WARD 1,1,131,4,1,200,152,
,OCONTO - TOWN OF RIVERVIEW - WARD 2,,129,2,2,202,156,
,OCONTO - TOWN OF SPRUCE - WARD 1,,85,,,184,138,
,OCONTO - TOWN OF SPRUCE - WARD 2,,79,5,,148,110,
,OCONTO - TOWN OF STILES - WARD 1,,109,1,2,250,185,
,OCONTO - TOWN OF STILES - WARD 2,,165,1,2,326,230,
,OCONTO - TOWN OF TOWNSEND - WARD 1,4,359,12,3,553,442,
,OCONTO - TOWN OF UNDERHILL - WARD 1,,144,3,2,356,199,
,OCONTO - VILLAGE OF LENA - WARD 1,,85,4,,195,126,
,OCONTO - VILLAGE OF SURING - WARD 1,,98,1,,170,114,
,ONEIDA - CITY OF RHINELANDER - WARD 1,2,204,11,3,324,261,
,ONEIDA - CITY OF RHINELANDER - WARD 10,1,188,8,8,315,254,
,ONEIDA - CITY OF RHINELANDER - WARD 11,3,190,13,6,292,223,
,ONEIDA - CITY OF RHINELANDER - WARD 12,,9,,,13,11,
,ONEIDA - CITY OF RHINELANDER - WARD 13,3,121,7,3,253,198,
,ONEIDA - CITY OF RHINELANDER - WARD 14,,10,1,1,35,23,
,ONEIDA - CITY OF RHINELANDER - WARD 2,,87,5,1,138,111,
,ONEIDA - CITY OF RHINELANDER - WARD 3,15,68,4,4,168,109,
,ONEIDA - CITY OF RHINELANDER - WARD 4,1,38,,1,68,55,
,ONEIDA - CITY OF RHINELANDER - WARD 5,1,119,5,3,227,178,
,ONEIDA - CITY OF RHINELANDER - WARD 6,2,143,2,6,253,187,
,ONEIDA - CITY OF RHINELANDER - WARD 7,,21,1,,30,25,
,ONEIDA - CITY OF RHINELANDER - WARD 8,3,95,2,4,151,110,
,ONEIDA - CITY OF RHINELANDER - WARD 9,5,250,15,7,349,286,
,ONEIDA - TOWN OF CASSIAN - WARD 1,,128,2,4,228,168,
,ONEIDA - TOWN OF CASSIAN - WARD 2,,199,6,2,314,253,
,ONEIDA - TOWN OF CRESCENT - WARD 1,2,267,8,4,470,392,
,ONEIDA - TOWN OF CRESCENT - WARD 2,,40,1,1,80,63,
,ONEIDA - TOWN OF CRESCENT - WARD 3,1,239,8,7,439,373,
,ONEIDA - TOWN OF ENTERPRISE - WARD 1,,90,2,1,188,137,
,ONEIDA - TOWN OF HAZELHURST - WARD 1,,285,13,14,464,331,
,ONEIDA - TOWN OF HAZELHURST - WARD 2,,136,6,3,223,158,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 1,2,223,11,4,369,290,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 2,,81,,,126,101,
,ONEIDA - TOWN OF LITTLE RICE - WARD 1,1,109,10,2,176,142,
,ONEIDA - TOWN OF LYNNE - WARD 1,2,24,2,,61,46,
,ONEIDA - TOWN OF MINOCQUA - WARD 1,,237,22,5,301,217,
,ONEIDA - TOWN OF MINOCQUA - WARD 2,,193,17,1,290,211,
,ONEIDA - TOWN OF MINOCQUA - WARD 3,,294,18,5,405,291,
,ONEIDA - TOWN OF MINOCQUA - WARD 4,,255,19,9,343,239,
