,,Voting Method,,,,,,
,MILWAUKEE - CITY OF FRANKLIN - WARD 18,,215,,2,226,181,
,MILWAUKEE - CITY OF FRANKLIN - WARD 19,3,665,4,3,693,567,
,MILWAUKEE - CITY OF FRANKLIN - WARD 2,3,758,5,15,797,631,
,MILWAUKEE - CITY OF FRANKLIN - WARD 20,,311,7,3,324,245,
,MILWAUKEE - CITY OF FRANKLIN - WARD 21,,108,8,3,135,74,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22A,4,376,7,6,396,344,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22B,2,371,3,2,400,341,
,MILWAUKEE - CITY OF FRANKLIN - WARD 23,6,660,13,14,707,566,
,MILWAUKEE - CITY OF FRANKLIN - WARD 3,,852,20,5,857,717,
,MILWAUKEE - CITY OF FRANKLIN - WARD 4,2,374,4,8,396,299,
,MILWAUKEE - CITY OF FRANKLIN - WARD 5,,345,1,2,360,305,
,MILWAUKEE - CITY OF FRANKLIN - WARD 6,,550,7,7,576,471,
,MILWAUKEE - CITY OF FRANKLIN - WARD 7,1,823,8,4,852,708,
,MILWAUKEE - CITY OF FRANKLIN - WARD 8,1,384,9,6,416,284,
,MILWAUKEE - CITY OF FRANKLIN - WARD 9,1,439,9,12,472,336,
,MILWAUKEE - CITY OF GLENDALE - WARD 1,6,344,3,10,380,249,
,MILWAUKEE - CITY OF GLENDALE - WARD 10,6,459,5,5,498,409,
,MILWAUKEE - CITY OF GLENDALE - WARD 11,2,281,2,4,304,258,
,MILWAUKEE - CITY OF GLENDALE - WARD 11S,4,101,2,1,121,78,
,MILWAUKEE - CITY OF GLENDALE - WARD 12,4,297,9,16,315,252,
,MILWAUKEE - CITY OF GLENDALE - WARD 2,8,502,3,2,537,424,
,MILWAUKEE - CITY OF GLENDALE - WARD 3,4,514,4,8,534,447,
,MILWAUKEE - CITY OF GLENDALE - WARD 4,8,519,12,11,545,466,
,MILWAUKEE - CITY OF GLENDALE - WARD 5,10,506,7,9,530,421,
,MILWAUKEE - CITY OF GLENDALE - WARD 6,7,302,3,4,343,273,
,MILWAUKEE - CITY OF GLENDALE - WARD 7,4,440,9,15,472,374,
,MILWAUKEE - CITY OF GLENDALE - WARD 8,8,321,11,1,340,287,
,MILWAUKEE - CITY OF GLENDALE - WARD 8S,2,68,4,3,61,52,
,MILWAUKEE - CITY OF GLENDALE - WARD 9,,371,4,12,426,315,
,MILWAUKEE - CITY OF GREENFIELD - WARD 1,,404,1,5,463,324,
,MILWAUKEE - CITY OF GREENFIELD - WARD 10,1,499,13,10,535,400,
,MILWAUKEE - CITY OF GREENFIELD - WARD 11,2,691,10,7,740,581,
,MILWAUKEE - CITY OF GREENFIELD - WARD 12,2,605,13,10,664,508,
,MILWAUKEE - CITY OF GREENFIELD - WARD 13,1,279,1,4,308,234,
,MILWAUKEE - CITY OF GREENFIELD - WARD 14,1,296,2,2,324,238,
,MILWAUKEE - CITY OF GREENFIELD - WARD 15,,308,7,3,335,248,
,MILWAUKEE - CITY OF GREENFIELD - WARD 16,,149,,1,163,125,
,MILWAUKEE - CITY OF GREENFIELD - WARD 17,1,286,2,5,319,213,
,MILWAUKEE - CITY OF GREENFIELD - WARD 18,2,335,1,7,387,302,
,MILWAUKEE - CITY OF GREENFIELD - WARD 19,2,668,13,3,704,587,
,MILWAUKEE - CITY OF GREENFIELD - WARD 2,,394,3,5,422,313,
,MILWAUKEE - CITY OF GREENFIELD - WARD 20,2,582,6,4,657,509,
,MILWAUKEE - CITY OF GREENFIELD - WARD 21,,307,,6,351,255,
,MILWAUKEE - CITY OF GREENFIELD - WARD 3,3,309,8,4,348,243,
,MILWAUKEE - CITY OF GREENFIELD - WARD 4,1,284,8,8,328,223,
,MILWAUKEE - CITY OF GREENFIELD - WARD 5,2,411,4,3,463,365,
,MILWAUKEE - CITY OF GREENFIELD - WARD 6,,426,4,5,478,345,
,MILWAUKEE - CITY OF GREENFIELD - WARD 7,2,596,4,9,643,514,
,MILWAUKEE - CITY OF GREENFIELD - WARD 8,3,470,9,5,494,382,
,MILWAUKEE - CITY OF GREENFIELD - WARD 9,4,509,2,4,536,432,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 1,5,330,10,4,356,229,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 10,2,484,2,1,513,376,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 100,2,200,1,,230,168,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 101,1,308,2,3,325,237,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 102,5,411,3,,426,332,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 103,3,400,3,,444,292,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 104,2,297,2,1,318,220,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 105,,90,,,99,65,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 106,,79,,1,93,76,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 107,1,148,1,,159,119,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 108,2,148,,1,171,132,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 109,1,140,1,,155,118,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 11,2,301,8,1,339,252,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 110,3,76,,,85,59,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 111,3,89,,,104,67,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 112,3,98,,1,121,77,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 113,2,129,1,,137,101,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 114,3,134,1,,135,103,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 115,81,226,5,1,249,182,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 116,24,74,,,86,63,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 117,26,81,2,1,113,76,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 118,59,110,,1,143,107,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 119,55,166,3,5,182,130,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 12,1,185,,1,237,169,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 120,28,84,3,2,106,73,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 121,6,134,3,1,165,108,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 122,2,147,,1,173,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 123,2,318,5,11,364,172,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 124,4,225,5,6,227,121,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 125,,694,15,43,760,397,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 126,4,498,6,22,544,330,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 127,1,585,13,23,627,341,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 128,1,549,14,31,628,265,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 129,,508,15,28,529,315,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 13,,181,2,,189,134,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 130,,117,1,3,133,45,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 131,1,631,18,25,651,462,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 132,7,985,30,39,1006,710,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 133,3,396,11,31,455,167,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 134,3,406,12,42,460,200,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 135,2,520,21,42,607,211,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 136,2,346,8,20,433,146,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 137,1,331,2,12,372,156,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 138,4,1091,37,72,1270,533,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 139,2,555,13,19,618,274,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 14,,275,3,,310,233,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 140,,82,2,1,97,55,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 141,5,177,,2,178,121,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 142,4,156,,,170,121,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 143,,86,,,100,65,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 144,1,93,2,2,110,77,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 145,,46,,,56,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 146,2,42,1,1,53,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 147,3,119,1,1,146,91,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 148,1,138,1,1,155,107,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 149,1,126,3,4,147,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 15,4,305,2,1,319,236,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 150,1,112,2,,159,79,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 151,1,60,1,,74,51,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 152,,83,1,,94,49,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 153,4,222,3,4,251,169,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 154,2,148,2,,178,113,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 155,1,69,,1,92,46,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 156,,179,2,,214,141,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 157,,144,2,5,175,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 158,1,137,1,,173,104,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 159,1,134,1,,145,90,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 16,115,412,12,8,461,319,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 160,1,140,3,3,181,113,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 161,1,46,1,,54,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 162,1,72,1,,102,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 163,,165,2,3,184,122,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 164,2,246,8,2,281,191,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 165,2,260,4,8,282,167,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 166,1,130,2,7,144,81,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 167,1,462,10,6,489,308,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 168,3,950,14,31,966,648,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 169,,73,1,,100,51,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 17,1,194,,2,205,140,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 170,22,74,1,,84,52,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 171,3,17,3,,27,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 172,14,75,1,2,83,42,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 173,64,192,1,1,219,157,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 174,93,244,1,1,275,199,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 175,31,160,3,3,186,114,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 176,31,123,3,4,135,85,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 177,6,966,28,56,1010,488,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 178,3,657,22,33,689,284,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 179,1,676,17,46,746,312,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 18,2,269,2,3,287,206,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 180,1,560,24,36,591,301,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 181,4,909,35,42,916,628,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 182,4,654,12,35,736,299,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 183,3,962,46,81,1036,433,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 184,5,631,20,39,675,343,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 185,9,920,37,66,963,466,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 186,3,1166,63,80,1163,669,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 187,4,246,12,23,263,102,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 188,3,188,6,14,221,89,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 189,4,208,4,6,227,109,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 19,1,151,3,1,175,115,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 190,,210,11,25,253,76,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 191,,61,4,10,74,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 192,2,94,4,22,132,34,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 193,,139,3,1,174,92,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 194,2,123,2,12,150,61,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 195,20,90,2,3,114,59,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 196,31,120,2,4,159,90,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 197,2,80,,1,86,49,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 198,,146,2,3,193,112,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 199,1,137,6,3,154,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 2,,45,2,,59,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 20,,232,3,2,255,182,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 200,2,109,2,4,134,86,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 201,,85,1,1,95,54,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 202,1,289,2,5,321,214,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 203,3,565,10,35,608,395,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 204,2,447,15,24,506,317,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 205,2,371,6,14,393,267,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 206,1,374,4,5,394,304,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 207,,285,3,7,309,210,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 208,,346,5,9,383,228,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 209,,311,4,9,339,225,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 21,2,149,8,1,176,133,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 210,,239,3,11,252,164,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 211,69,263,5,7,287,184,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 212,78,275,5,6,312,215,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 213,87,287,2,6,321,208,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 214,,145,1,,167,120,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 215,1,64,,,86,41,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 216,,65,3,,81,43,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 217,,135,2,2,169,84,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 218,,181,1,2,222,120,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 219,,101,,,116,55,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 22,,192,1,2,205,151,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 220,,142,1,4,163,105,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 221,,297,4,2,331,215,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 222,,76,5,4,101,44,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 223,1,124,2,3,150,84,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 224,1,78,1,,82,45,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 225,,68,,,89,46,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 226,,43,1,,61,34,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 227,2,125,1,1,147,71,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 228,,63,1,,86,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 229,,60,,2,77,20,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 23,25,74,1,1,83,54,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 230,1,79,,1,108,50,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 231,11,49,,,69,31,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 232,8,26,,1,50,20,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 233,7,40,1,1,49,23,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 234,11,104,5,3,120,46,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 235,4,669,23,28,747,333,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 236,,94,1,,116,61,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 237,1,101,1,,132,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 238,,77,1,,97,40,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 239,1,93,3,2,109,49,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 24,5,37,1,1,50,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 240,,146,2,3,188,88,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 241,85,613,34,23,669,329,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 242,110,439,7,28,487,270,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 243,264,641,14,19,700,498,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 244,5,516,14,23,549,334,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 245,5,441,7,23,474,294,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 246,5,720,20,34,810,490,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 247,2,351,11,18,391,209,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 248,7,680,15,29,745,331,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 249,,86,,2,108,58,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 25,46,139,3,1,164,105,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 250,3,71,,4,91,53,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 251,1,39,,1,59,33,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 252,1,88,,,102,52,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 253,,29,,,35,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 254,,33,,1,33,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 255,1,43,1,,56,31,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 256,,44,,,60,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 257,1,115,2,1,159,70,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 258,,184,1,,212,134,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 259,1,138,2,,163,93,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 26,1,183,2,4,193,143,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 260,2,128,2,,150,93,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 261,3,224,3,1,242,176,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 262,2,447,8,8,493,331,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 263,1,206,2,3,236,140,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 264,183,438,3,6,510,376,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 265,85,218,2,2,254,180,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 266,99,250,2,1,288,211,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 267,91,234,4,2,264,189,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 268,1,500,5,4,558,384,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 269,1,281,2,2,326,231,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 27,2,141,1,,176,116,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 270,2,285,2,,331,243,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 271,4,568,6,11,632,473,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 272,,386,7,3,454,335,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 273,3,226,2,1,249,188,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 274,3,198,,1,225,158,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 275,,413,5,5,485,333,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 276,1,548,3,2,620,450,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,4,489,6,5,556,392,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,,209,,,250,193,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,1,320,6,4,374,295,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,,16,,,26,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,5,665,4,10,726,531,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 281,,268,1,8,303,201,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,,55,2,1,69,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,1,203,2,1,235,159,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,,153,2,2,188,114,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,,50,,,54,31,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,,119,1,2,130,93,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,,167,4,3,203,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,1,351,1,2,387,255,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,6,193,,3,236,154,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,,62,1,1,74,45,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,,117,1,1,139,82,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,1,139,,,172,99,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,1,235,1,2,257,161,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,,314,6,6,361,234,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,2,299,2,7,334,224,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,2,388,6,13,418,253,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,5,506,3,8,541,367,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,1,528,9,9,551,358,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,5,379,6,12,417,269,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,4,514,12,18,553,332,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,4,359,11,6,354,283,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,2,181,1,,215,132,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,3,784,19,26,832,537,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,5,526,3,6,567,372,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,6,340,1,1,366,250,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,5,592,11,7,642,465,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,2,355,4,4,384,276,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,1,351,2,4,391,250,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,1,266,1,,287,203,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,,276,1,,309,213,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,2,150,5,3,180,124,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,4,417,2,1,464,345,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,,106,2,1,144,81,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,,74,,1,86,53,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,,210,2,,236,184,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,3,416,2,3,430,335,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,5,629,5,4,721,522,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,3,271,2,4,306,232,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,182,458,6,1,484,398,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,94,233,,4,274,210,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,134,362,1,6,393,299,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,1,456,8,6,487,340,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 320,,9,,,11,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,,27,1,1,37,20,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,,23,,,31,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,12,39,,,46,26,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 324,3,16,,,24,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,34,195,4,11,223,111,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,8,811,8,4,864,612,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,,327,3,2,353,210,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,2,270,,1,293,192,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,2,212,2,,246,170,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,2,131,2,,162,104,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,1,151,2,1,167,108,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,3,190,1,,217,150,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,13,505,17,8,528,375,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,,166,1,,202,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,2,160,,,175,124,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,3,275,9,1,314,217,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,,50,2,,67,46,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,1,270,2,,320,231,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,2,232,2,,256,183,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,,107,2,,114,84,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,3,204,3,,224,151,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,,122,2,,138,93,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,,114,1,2,136,98,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,6,270,4,5,300,230,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,1,106,3,,122,76,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,,108,1,,122,92,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,4,164,,2,180,124,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,,74,,,86,53,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,,112,,,111,82,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,3,376,3,2,406,266,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,2,185,,,196,147,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,2,199,1,2,206,141,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,1,189,2,2,206,146,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,4,416,2,1,424,319,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,2,668,12,11,727,479,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,99,208,,3,227,177,
