,IOWA - VILLAGE OF MONTFORT - WARD 2,12,,
,IOWA - VILLAGE OF MUSCODA - WARD 3,4,,
,IOWA - VILLAGE OF REWEY - WARD 1,10,,
,IOWA - VILLAGE OF RIDGEWAY - WARD 1,35,,
,IRON - CITY OF HURLEY - WARD 1,52,,
,IRON - CITY OF HURLEY - WARD 2,65,,
,IRON - CITY OF HURLEY - WARD 3,50,,
,IRON - CITY OF HURLEY - WARD 4,53,,
,IRON - CITY OF MONTREAL - WARD 1,66,1,
,IRON - CITY OF MONTREAL - WARD 2,42,,
,IRON - TOWN OF ANDERSON - WARD 1,10,,
,IRON - TOWN OF CAREY - WARD 1,9,,
,IRON - TOWN OF GURNEY - WARD 1,19,,
,IRON - TOWN OF KIMBALL - WARD 1,114,,
,IRON - TOWN OF KNIGHT - WARD 1,20,,
,IRON - TOWN OF MERCER - WARD 1,121,,
,IRON - TOWN OF MERCER - WARD 2,115,,
,IRON - TOWN OF MERCER - WARD 3,67,,
,IRON - TOWN OF MERCER - WARD 4,54,,
,IRON - TOWN OF OMA - WARD 1,87,,
,IRON - TOWN OF PENCE - WARD 1,11,,
,IRON - TOWN OF SAXON - WARD 1,30,,
,IRON - TOWN OF SHERMAN - WARD 1,60,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 1,105,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 2,55,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 3,32,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 4,71,,
,JACKSON - TOWN OF ADAMS - WARD 1,78,,
,JACKSON - TOWN OF ADAMS - WARD 2,83,,
,JACKSON - TOWN OF ADAMS - WARD 3,19,,
,JACKSON - TOWN OF ALBION - WARD 1,4,,
,JACKSON - TOWN OF ALBION - WARD 2,53,,
,JACKSON - TOWN OF ALBION - WARD 3,28,,
,JACKSON - TOWN OF ALBION - WARD 4,12,,
,JACKSON - TOWN OF ALMA - WARD 1,25,,
,JACKSON - TOWN OF ALMA - WARD 2,32,,
,JACKSON - TOWN OF ALMA - WARD 3,5,,
,JACKSON - TOWN OF BEAR BLUFF - WARD 1,5,,
,JACKSON - TOWN OF BROCKWAY - WARD 1,60,,
,JACKSON - TOWN OF BROCKWAY - WARD 2,15,,
,JACKSON - TOWN OF BROCKWAY - WARD 3,1,,
,JACKSON - TOWN OF BROCKWAY - WARD 4,20,,
,JACKSON - TOWN OF BROCKWAY - WARD 5,17,,
,JACKSON - TOWN OF CITY POINT - WARD 1,6,,
,JACKSON - TOWN OF CLEVELAND - WARD 1,35,,
,JACKSON - TOWN OF CURRAN - WARD 1,17,,
,JACKSON - TOWN OF FRANKLIN - WARD 1,21,,
,JACKSON - TOWN OF GARDEN VALLEY - WARD 1,40,,
,JACKSON - TOWN OF GARFIELD - WARD 1,69,,
,JACKSON - TOWN OF HIXTON - WARD 1,11,,
,JACKSON - TOWN OF HIXTON - WARD 2,47,,
,JACKSON - TOWN OF IRVING - WARD 1,47,,
,JACKSON - TOWN OF IRVING - WARD 2,8,,
,JACKSON - TOWN OF IRVING - WARD 3,7,,
,JACKSON - TOWN OF KNAPP - WARD 1,24,,
,JACKSON - TOWN OF KOMENSKY - WARD 1,7,,
,JACKSON - TOWN OF MANCHESTER - WARD 1,47,,
,JACKSON - TOWN OF MELROSE - WARD 1,14,,
,JACKSON - TOWN OF MILLSTON - WARD 1,10,,
,JACKSON - TOWN OF NORTH BEND - WARD 1,33,,
,JACKSON - TOWN OF NORTHFIELD - WARD 1,46,,
,JACKSON - TOWN OF SPRINGFIELD - WARD 1,23,,
,JACKSON - VILLAGE OF ALMA CENTER - WARD 1,25,,
,JACKSON - VILLAGE OF HIXTON - WARD 1,20,,
,JACKSON - VILLAGE OF MELROSE - WARD 1,55,,
,JACKSON - VILLAGE OF MERRILLAN - WARD 1,29,,
,JACKSON - VILLAGE OF TAYLOR - WARD 1,20,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 1,198,1,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 2,181,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 3,182,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 4,103,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 5,71,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 6,137,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 7,162,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 8,150,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 9,116,,
,JEFFERSON - CITY OF JEFFERSON - WARD 1,106,,
,JEFFERSON - CITY OF JEFFERSON - WARD 10,78,,
,JEFFERSON - CITY OF JEFFERSON - WARD 2,104,,
,JEFFERSON - CITY OF JEFFERSON - WARD 3,76,,
,JEFFERSON - CITY OF JEFFERSON - WARD 4,60,,
,JEFFERSON - CITY OF JEFFERSON - WARD 5,52,,
,JEFFERSON - CITY OF JEFFERSON - WARD 6,59,,
,JEFFERSON - CITY OF JEFFERSON - WARD 7,39,,
,JEFFERSON - CITY OF JEFFERSON - WARD 8,37,,
,JEFFERSON - CITY OF JEFFERSON - WARD 9,12,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 1,125,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 2,56,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 3,153,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 4,74,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 5,26,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 6,46,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 7,123,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 8,31,,
,JEFFERSON - CITY OF WATERLOO - WARD 1,82,,
,JEFFERSON - CITY OF WATERLOO - WARD 2,100,,
,JEFFERSON - CITY OF WATERLOO - WARD 3,53,,
,JEFFERSON - CITY OF WATERLOO - WARD 4,3,,
,JEFFERSON - CITY OF WATERLOO - WARD 5,42,,
,JEFFERSON - CITY OF WATERTOWN - WARD 10,87,,
,JEFFERSON - CITY OF WATERTOWN - WARD 11,76,,
,JEFFERSON - CITY OF WATERTOWN - WARD 12,105,,
,JEFFERSON - CITY OF WATERTOWN - WARD 13,106,,
,JEFFERSON - CITY OF WATERTOWN - WARD 14,123,,
,JEFFERSON - CITY OF WATERTOWN - WARD 15,143,,
,JEFFERSON - CITY OF WATERTOWN - WARD 16,111,,
,JEFFERSON - CITY OF WATERTOWN - WARD 17,73,,
,JEFFERSON - CITY OF WATERTOWN - WARD 18,259,,
,JEFFERSON - CITY OF WATERTOWN - WARD 8,58,,
,JEFFERSON - CITY OF WATERTOWN - WARD 9,36,,
,JEFFERSON - CITY OF WHITEWATER - WARD 10,17,,
,JEFFERSON - CITY OF WHITEWATER - WARD 11,90,,
,JEFFERSON - TOWN OF AZTALAN - WARD 1,85,,
,JEFFERSON - TOWN OF AZTALAN - WARD 2,43,,
,JEFFERSON - TOWN OF COLD SPRING - WARD 1,84,,
,JEFFERSON - TOWN OF CONCORD - WARD 1,88,,
,JEFFERSON - TOWN OF CONCORD - WARD 2,107,,
,JEFFERSON - TOWN OF CONCORD - WARD 3,52,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 1,74,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 2,58,,
,JEFFERSON - TOWN OF HEBRON - WARD 1,52,,
,JEFFERSON - TOWN OF HEBRON - WARD 2,42,,
,JEFFERSON - TOWN OF IXONIA - WARD 1,99,,
,JEFFERSON - TOWN OF IXONIA - WARD 2,153,,
,JEFFERSON - TOWN OF IXONIA - WARD 3,106,,
,JEFFERSON - TOWN OF IXONIA - WARD 4,119,,
,JEFFERSON - TOWN OF IXONIA - WARD 5,49,,
,JEFFERSON - TOWN OF IXONIA - WARD 6,77,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 1,50,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 2,107,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 3,75,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 1,43,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 2,92,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 3,44,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 4,153,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 5,115,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 6,16,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 1,167,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 2,75,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 3,90,,
,JEFFERSON - TOWN OF MILFORD - WARD 1,73,,
,JEFFERSON - TOWN OF MILFORD - WARD 2,49,,
,JEFFERSON - TOWN OF OAKLAND - WARD 1,125,,
,JEFFERSON - TOWN OF OAKLAND - WARD 2,162,,
,JEFFERSON - TOWN OF OAKLAND - WARD 3,130,,
,JEFFERSON - TOWN OF OAKLAND - WARD 4,81,,
,JEFFERSON - TOWN OF PALMYRA - WARD 1,172,,
,JEFFERSON - TOWN OF PALMYRA - WARD 2,3,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 1,98,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 2,105,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 3,31,,
,JEFFERSON - TOWN OF SUMNER - WARD 1,111,,
,JEFFERSON - TOWN OF WATERLOO - WARD 1,76,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 1,103,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 2,126,,
,JEFFERSON - VILLAGE OF CAMBRIDGE - WARD 1,8,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 1,82,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 2,58,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 3,107,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 1,88,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 2,58,,
,JEFFERSON - VILLAGE OF SULLIVAN - WARD 1,61,,
,JUNEAU - CITY OF ELROY - WARD 1,35,,
,JUNEAU - CITY OF ELROY - WARD 2,26,,
,JUNEAU - CITY OF ELROY - WARD 3,29,,
,JUNEAU - CITY OF ELROY - WARD 4,16,,
,JUNEAU - CITY OF ELROY - WARD 5,7,,
,JUNEAU - CITY OF ELROY - WARD 6,9,,
,JUNEAU - CITY OF ELROY - WARD 7,18,,
,JUNEAU - CITY OF MAUSTON - WARD 1,71,,
,JUNEAU - CITY OF MAUSTON - WARD 2,28,,
,JUNEAU - CITY OF MAUSTON - WARD 3,86,,
,JUNEAU - CITY OF MAUSTON - WARD 4,30,,
,JUNEAU - CITY OF MAUSTON - WARD 5,43,,
,JUNEAU - CITY OF MAUSTON - WARD 6,22,,
,JUNEAU - CITY OF MAUSTON - WARD 7,34,,
,JUNEAU - CITY OF NEW LISBON - WARD 1,12,,
,JUNEAU - CITY OF NEW LISBON - WARD 2,14,,
,JUNEAU - CITY OF NEW LISBON - WARD 3,22,,
,JUNEAU - CITY OF NEW LISBON - WARD 4,17,,
,JUNEAU - CITY OF NEW LISBON - WARD 5,14,,
,JUNEAU - CITY OF NEW LISBON - WARD 6,6,,
,JUNEAU - CITY OF NEW LISBON - WARD 7,2,,
,JUNEAU - TOWN OF ARMENIA - WARD 1,55,,
,JUNEAU - TOWN OF CLEARFIELD - WARD 1,60,,
,JUNEAU - TOWN OF CLEARFIELD - WARD 2,15,,
,JUNEAU - TOWN OF CUTLER - WARD 1,21,,
,JUNEAU - TOWN OF FINLEY - WARD 1,9,,
,JUNEAU - TOWN OF FOUNTAIN - WARD 1,41,,
,JUNEAU - TOWN OF FOUNTAIN - WARD 2,8,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 1,88,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 2,80,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 3,9,,
,JUNEAU - TOWN OF KILDARE - WARD 1,45,,
,JUNEAU - TOWN OF KINGSTON - WARD 1,3,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 1,37,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 2,23,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 3,17,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 4,50,,
,JUNEAU - TOWN OF LINDINA - WARD 1,74,,
,JUNEAU - TOWN OF LISBON - WARD 1,34,,
,JUNEAU - TOWN OF LISBON - WARD 2,25,,
,JUNEAU - TOWN OF LYNDON - WARD 1,46,,
,JUNEAU - TOWN OF LYNDON - WARD 2,5,,
,JUNEAU - TOWN OF LYNDON - WARD 3,30,,
,JUNEAU - TOWN OF MARION - WARD 1,22,,
,JUNEAU - TOWN OF NECEDAH - WARD 1,33,,
,JUNEAU - TOWN OF NECEDAH - WARD 2,70,,
,JUNEAU - TOWN OF NECEDAH - WARD 3,61,,
,JUNEAU - TOWN OF NECEDAH - WARD 4,81,,
,JUNEAU - TOWN OF ORANGE - WARD 1,40,,
,JUNEAU - TOWN OF PLYMOUTH - WARD 1,77,,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 1,18,,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 2,4,,
,JUNEAU - TOWN OF SUMMIT - WARD 1,61,,
,JUNEAU - TOWN OF WONEWOC - WARD 1,40,,
,JUNEAU - TOWN OF WONEWOC - WARD 2,17,,
,JUNEAU - VILLAGE OF CAMP DOUGLAS - WARD 1,27,,
,JUNEAU - VILLAGE OF HUSTLER - WARD 1,12,,
,JUNEAU - VILLAGE OF LYNDON STATION - WARD 1,12,,
,JUNEAU - VILLAGE OF NECEDAH - WARD 1,62,,
,JUNEAU - VILLAGE OF UNION CENTER - WARD 1,8,,
,JUNEAU - VILLAGE OF WONEWOC - WARD 1,64,,
,KENOSHA - CITY OF KENOSHA - WARD 1,56,,
,KENOSHA - CITY OF KENOSHA - WARD 10,17,,
,KENOSHA - CITY OF KENOSHA - WARD 109,2,,
,KENOSHA - CITY OF KENOSHA - WARD 11,45,,
,KENOSHA - CITY OF KENOSHA - WARD 12,125,,
,KENOSHA - CITY OF KENOSHA - WARD 13,197,,
,KENOSHA - CITY OF KENOSHA - WARD 14,80,,
,KENOSHA - CITY OF KENOSHA - WARD 15,218,,
,KENOSHA - CITY OF KENOSHA - WARD 16,41,,
,KENOSHA - CITY OF KENOSHA - WARD 17,31,,
,KENOSHA - CITY OF KENOSHA - WARD 18,119,,
,KENOSHA - CITY OF KENOSHA - WARD 19,56,,
,KENOSHA - CITY OF KENOSHA - WARD 2,94,,
,KENOSHA - CITY OF KENOSHA - WARD 20,145,,
,KENOSHA - CITY OF KENOSHA - WARD 21,52,,
,KENOSHA - CITY OF KENOSHA - WARD 22,198,,
,KENOSHA - CITY OF KENOSHA - WARD 23,90,,
,KENOSHA - CITY OF KENOSHA - WARD 24,101,,
,KENOSHA - CITY OF KENOSHA - WARD 25,107,,
,KENOSHA - CITY OF KENOSHA - WARD 26,23,,
,KENOSHA - CITY OF KENOSHA - WARD 27,40,,
,KENOSHA - CITY OF KENOSHA - WARD 28,31,,
,KENOSHA - CITY OF KENOSHA - WARD 29,26,,
,KENOSHA - CITY OF KENOSHA - WARD 3,2,,
,KENOSHA - CITY OF KENOSHA - WARD 30,19,,
,KENOSHA - CITY OF KENOSHA - WARD 31,74,,
,KENOSHA - CITY OF KENOSHA - WARD 32,21,,
,KENOSHA - CITY OF KENOSHA - WARD 34,37,,
,KENOSHA - CITY OF KENOSHA - WARD 35,82,,
,KENOSHA - CITY OF KENOSHA - WARD 36,19,,
,KENOSHA - CITY OF KENOSHA - WARD 37,97,,
,KENOSHA - CITY OF KENOSHA - WARD 38,197,,
,KENOSHA - CITY OF KENOSHA - WARD 39,100,,
,KENOSHA - CITY OF KENOSHA - WARD 4,156,,
,KENOSHA - CITY OF KENOSHA - WARD 40,60,,
,KENOSHA - CITY OF KENOSHA - WARD 41,59,,
,KENOSHA - CITY OF KENOSHA - WARD 42,32,,
,KENOSHA - CITY OF KENOSHA - WARD 43,146,,
,KENOSHA - CITY OF KENOSHA - WARD 44,97,,
,KENOSHA - CITY OF KENOSHA - WARD 45,34,,
,KENOSHA - CITY OF KENOSHA - WARD 46,28,,
,KENOSHA - CITY OF KENOSHA - WARD 47,28,,
,KENOSHA - CITY OF KENOSHA - WARD 48,27,,
,KENOSHA - CITY OF KENOSHA - WARD 49,36,,
,KENOSHA - CITY OF KENOSHA - WARD 5,56,,
,KENOSHA - CITY OF KENOSHA - WARD 50,50,,
,KENOSHA - CITY OF KENOSHA - WARD 51,51,,
,KENOSHA - CITY OF KENOSHA - WARD 52,80,,
,KENOSHA - CITY OF KENOSHA - WARD 53,39,,
,KENOSHA - CITY OF KENOSHA - WARD 54,132,,
,KENOSHA - CITY OF KENOSHA - WARD 55,80,,
,KENOSHA - CITY OF KENOSHA - WARD 56,63,,
,KENOSHA - CITY OF KENOSHA - WARD 57,163,,
,KENOSHA - CITY OF KENOSHA - WARD 58,5,,
,KENOSHA - CITY OF KENOSHA - WARD 59,187,,
,KENOSHA - CITY OF KENOSHA - WARD 6,94,,
,KENOSHA - CITY OF KENOSHA - WARD 60,118,,
,KENOSHA - CITY OF KENOSHA - WARD 61,62,,
,KENOSHA - CITY OF KENOSHA - WARD 62,155,,
,KENOSHA - CITY OF KENOSHA - WARD 63,66,,
,KENOSHA - CITY OF KENOSHA - WARD 64,102,,
,KENOSHA - CITY OF KENOSHA - WARD 66,289,,
,KENOSHA - CITY OF KENOSHA - WARD 67,126,,
,KENOSHA - CITY OF KENOSHA - WARD 68,53,,
,KENOSHA - CITY OF KENOSHA - WARD 69,20,,
,KENOSHA - CITY OF KENOSHA - WARD 7,17,,
,KENOSHA - CITY OF KENOSHA - WARD 71,46,,
,KENOSHA - CITY OF KENOSHA - WARD 72,77,,
,KENOSHA - CITY OF KENOSHA - WARD 73,62,,
,KENOSHA - CITY OF KENOSHA - WARD 75,36,,
,KENOSHA - CITY OF KENOSHA - WARD 76,43,,
,KENOSHA - CITY OF KENOSHA - WARD 77,62,,
,KENOSHA - CITY OF KENOSHA - WARD 78,41,,
,KENOSHA - CITY OF KENOSHA - WARD 79,40,,
,KENOSHA - CITY OF KENOSHA - WARD 8,163,,
,KENOSHA - CITY OF KENOSHA - WARD 80,19,,
,KENOSHA - CITY OF KENOSHA - WARD 81,43,,
,KENOSHA - CITY OF KENOSHA - WARD 82,24,,
,KENOSHA - CITY OF KENOSHA - WARD 84,29,,
,KENOSHA - CITY OF KENOSHA - WARD 85,5,,
,KENOSHA - CITY OF KENOSHA - WARD 86,34,,
,KENOSHA - CITY OF KENOSHA - WARD 87,79,,
,KENOSHA - CITY OF KENOSHA - WARD 9,43,,
,KENOSHA - TOWN OF BRIGHTON - WARD 1,5,,
,KENOSHA - TOWN OF BRIGHTON - WARD 2,69,,
,KENOSHA - TOWN OF BRIGHTON - WARD 3,51,,
,KENOSHA - TOWN OF BRIGHTON - WARD 4,13,,
,KENOSHA - TOWN OF PARIS - WARD 1,82,,
,KENOSHA - TOWN OF PARIS - WARD 2,69,,
,KENOSHA - TOWN OF RANDALL - WARD 1,84,,
,KENOSHA - TOWN OF RANDALL - WARD 2,46,,
,KENOSHA - TOWN OF RANDALL - WARD 3,74,,
,KENOSHA - TOWN OF RANDALL - WARD 4,10,,
,KENOSHA - TOWN OF RANDALL - WARD 5,43,,
,KENOSHA - TOWN OF RANDALL - WARD 6,3,,
,KENOSHA - TOWN OF RANDALL - WARD 7,11,,
,KENOSHA - TOWN OF SOMERS - WARD 1,10,,
,KENOSHA - TOWN OF SOMERS - WARD 2,109,,
,KENOSHA - TOWN OF WHEATLAND - WARD 1,82,,
,KENOSHA - TOWN OF WHEATLAND - WARD 2,46,,
,KENOSHA - TOWN OF WHEATLAND - WARD 3,34,,
,KENOSHA - TOWN OF WHEATLAND - WARD 4,87,,
,KENOSHA - TOWN OF WHEATLAND - WARD 5,93,,
,KENOSHA - TOWN OF WHEATLAND - WARD 6,2,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 1,112,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 2,65,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 3,56,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 4,37,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 5,83,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 6,59,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 7,9,,
,KENOSHA - VILLAGE OF BRISTOL - WARD 8,38,,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 1,58,,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 2,65,,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 3,61,,
,KENOSHA - VILLAGE OF PADDOCK LAKE - WARD 5,39,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 1,187,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 10,168,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 12,110,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 13,201,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 14,190,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 2,190,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 3,233,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 4,95,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 5,129,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 6,232,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 7,178,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 8,111,,
,KENOSHA - VILLAGE OF PLEASANT PRAIRIE - WARD 9,139,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 1,20,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 10,45,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 11,27,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 12,60,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 13,77,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 2,156,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 3,159,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 4,50,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 5,92,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 6,94,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 7,118,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 8,16,,
,KENOSHA - VILLAGE OF SALEM LAKES - WARD 9,109,,
,KENOSHA - VILLAGE OF SOMERS - WARD 1,77,,
,KENOSHA - VILLAGE OF SOMERS - WARD 11,75,,
,KENOSHA - VILLAGE OF SOMERS - WARD 12,109,,
,KENOSHA - VILLAGE OF SOMERS - WARD 2,76,,
,KENOSHA - VILLAGE OF SOMERS - WARD 3,95,,
,KENOSHA - VILLAGE OF SOMERS - WARD 4,74,,
,KENOSHA - VILLAGE OF SOMERS - WARD 5,123,,
,KENOSHA - VILLAGE OF SOMERS - WARD 6,81,,
,KENOSHA - VILLAGE OF SOMERS - WARD 7,49,,
,KENOSHA - VILLAGE OF SOMERS - WARD 8,54,,
,KENOSHA - VILLAGE OF SOMERS - WARD 9,78,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 1,69,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 2,70,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 3,74,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 4,33,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 5,92,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 6,44,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 7,61,,
,KENOSHA - VILLAGE OF TWIN LAKES - WARD 8,5,,
,KEWAUNEE - CITY OF ALGOMA - WARD 1,146,,
,KEWAUNEE - CITY OF ALGOMA - WARD 2,81,,
,KEWAUNEE - CITY OF ALGOMA - WARD 3,45,,
,KEWAUNEE - CITY OF ALGOMA - WARD 4,109,,
,KEWAUNEE - CITY OF ALGOMA - WARD 5,14,,
,KEWAUNEE - CITY OF ALGOMA - WARD 6,31,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 1,91,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 2,82,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 3,73,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 4,44,,
,KEWAUNEE - CITY OF KEWAUNEE - WARD 5,17,,
,KEWAUNEE - TOWN OF AHNAPEE - WARD 1,100,,
,KEWAUNEE - TOWN OF CARLTON - WARD 1,51,,
,KEWAUNEE - TOWN OF CARLTON - WARD 2,73,,
,KEWAUNEE - TOWN OF CASCO - WARD 1,39,,
,KEWAUNEE - TOWN OF CASCO - WARD 2,36,,
,KEWAUNEE - TOWN OF CASCO - WARD 3,36,,
,KEWAUNEE - TOWN OF FRANKLIN - WARD 1,107,,
,KEWAUNEE - TOWN OF LINCOLN - WARD 1,84,,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 1,36,,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 2,66,,
,KEWAUNEE - TOWN OF LUXEMBURG - WARD 3,17,,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 1,51,,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 2,40,,
,KEWAUNEE - TOWN OF MONTPELIER - WARD 3,33,,
,KEWAUNEE - TOWN OF PIERCE - WARD 1,38,,
,KEWAUNEE - TOWN OF PIERCE - WARD 2,55,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 1,89,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 2,21,,
,KEWAUNEE - TOWN OF RED RIVER - WARD 3,37,,
,KEWAUNEE - TOWN OF WEST KEWAUNEE - WARD 1,95,,
,KEWAUNEE - TOWN OF WEST KEWAUNEE - WARD 2,21,,
,KEWAUNEE - VILLAGE OF CASCO - WARD 1,49,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 1,48,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 2,24,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 3,32,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 4,47,,
,KEWAUNEE - VILLAGE OF LUXEMBURG - WARD 5,42,,
,LA CROSSE - CITY OF LA CROSSE - WARD 1,258,,
,LA CROSSE - CITY OF LA CROSSE - WARD 10,10,,
,LA CROSSE - CITY OF LA CROSSE - WARD 11,3,,
,LA CROSSE - CITY OF LA CROSSE - WARD 12,79,,
,LA CROSSE - CITY OF LA CROSSE - WARD 13,52,,
,LA CROSSE - CITY OF LA CROSSE - WARD 14,59,,
,LA CROSSE - CITY OF LA CROSSE - WARD 15,57,,
,LA CROSSE - CITY OF LA CROSSE - WARD 16,180,,
,LA CROSSE - CITY OF LA CROSSE - WARD 17,36,,
,LA CROSSE - CITY OF LA CROSSE - WARD 18,43,,
,LA CROSSE - CITY OF LA CROSSE - WARD 19,47,,
,LA CROSSE - CITY OF LA CROSSE - WARD 2,47,,
,LA CROSSE - CITY OF LA CROSSE - WARD 20,130,,
,LA CROSSE - CITY OF LA CROSSE - WARD 21,420,,
,LA CROSSE - CITY OF LA CROSSE - WARD 22,196,,
,LA CROSSE - CITY OF LA CROSSE - WARD 23,51,,
,LA CROSSE - CITY OF LA CROSSE - WARD 24,183,,
