,,Voting Method,,,,,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,,32,2,,74,56,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,,89,5,1,160,145,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,,89,3,4,156,134,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,,20,,,30,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,,87,4,6,139,129,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,1,87,5,,143,127,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,,162,5,,238,222,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,1,89,,1,145,133,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,,48,2,,74,64,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,,53,,1,91,79,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,,62,1,1,107,92,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,,105,4,1,160,134,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,,140,7,1,223,202,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,2,120,2,2,178,159,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,,147,3,4,200,182,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,2,204,6,4,299,268,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,1,217,5,3,261,234,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,4,145,3,5,180,163,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,2,159,8,5,211,194,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,4,400,21,8,418,399,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,3,114,4,1,168,134,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,,318,10,6,388,347,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,,195,6,3,313,290,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,5,148,4,1,233,214,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,1,241,5,2,358,334,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,1,165,8,2,269,231,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,1,168,12,1,282,246,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,5,228,13,1,330,290,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,,156,5,1,257,234,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,2,114,2,,177,153,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,1,251,6,,398,361,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,,56,1,1,85,65,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,,44,1,1,80,73,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,,119,6,3,200,184,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,3,252,9,2,331,314,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,5,453,27,,684,591,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,1,180,6,2,260,240,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,182,276,4,1,437,412,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,102,145,4,,249,235,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,110,170,3,1,262,242,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,,262,14,3,341,306,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 320,,6,,,7,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,,16,2,,39,25,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,,9,2,,25,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,18,32,1,,47,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 324,7,10,,1,19,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,22,43,2,1,65,55,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 326,,1,,,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,6,436,22,5,606,536,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,,190,16,4,266,224,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,2,133,3,1,230,195,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,3,116,8,1,166,144,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,,59,3,,94,75,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,2,76,2,,119,102,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,2,105,3,2,174,151,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,10,480,33,4,587,501,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,,91,5,,129,118,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,,74,6,1,111,102,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,1,153,13,1,205,179,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,,40,5,,71,61,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,,176,5,2,231,208,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,1,170,1,,232,189,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,,64,6,,99,74,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,3,121,6,1,171,147,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,,76,3,2,111,93,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,,81,2,,146,133,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,4,208,13,5,269,240,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,,107,3,,140,125,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,1,75,3,,105,90,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,5,106,2,,167,146,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,,33,,,63,44,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,,102,2,,119,101,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,2,211,6,3,296,266,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,2,141,6,3,206,187,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,,166,4,,231,197,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,1,159,7,1,202,177,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,2,338,8,4,400,360,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,4,347,29,6,473,403,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,114,157,3,,219,207,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,111,176,8,1,221,203,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,64,134,,1,157,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,73,125,2,,154,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,107,222,11,4,287,257,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,118,195,7,1,274,243,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,,71,2,2,111,96,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,1,97,1,1,124,112,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,3,197,5,,251,223,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,,176,,,208,182,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,,85,9,,159,142,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,3,279,8,4,322,276,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,2,142,3,,171,149,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,1,204,4,,223,203,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,2,174,6,2,256,236,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,,132,3,2,183,158,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,2,153,5,1,182,163,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,2,151,5,,164,147,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,,123,2,1,167,149,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,,217,8,3,263,240,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,1,202,8,,276,241,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,2,442,24,2,513,466,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,4,421,12,2,509,471,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,1,107,7,4,162,139,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,,169,6,1,225,204,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,1,145,12,1,251,222,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,,107,3,,179,159,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,,209,11,1,285,262,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,1,230,4,10,240,215,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,,100,1,1,121,111,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,2,97,8,4,150,131,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,2,156,6,1,224,200,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,,192,4,3,253,222,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,3,165,2,2,250,218,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,2,238,12,2,317,268,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,3,280,10,8,312,278,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,,171,5,3,197,181,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,,79,3,2,95,77,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,,89,4,,108,96,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,1,226,11,1,252,225,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,2,237,6,5,298,252,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,2,175,6,1,201,180,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,1,240,10,,303,271,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,1,252,13,4,298,286,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,,302,13,5,359,331,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,,291,15,2,344,324,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,,232,4,1,274,262,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,,256,18,5,289,278,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,,322,6,5,380,378,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,,225,8,3,275,262,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,2,147,15,2,182,160,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,,142,13,5,164,141,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,,118,2,,134,125,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,2,245,14,4,282,249,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,2,301,13,4,371,347,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,,314,8,3,370,345,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,3,299,10,5,348,325,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,1,196,8,2,258,232,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,,176,21,5,208,186,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,,212,11,1,260,251,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,,191,9,1,247,232,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,4,364,20,8,426,403,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,1,246,6,1,308,277,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,2,238,8,,281,261,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,,267,10,2,331,295,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,,182,5,,219,196,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,,110,7,2,146,132,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,,179,11,3,214,199,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,,256,8,2,317,297,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,1,211,7,2,254,234,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,,254,9,2,305,281,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,,122,2,1,169,145,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,,116,5,,163,143,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,,139,3,2,194,172,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,,202,5,4,251,221,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,,85,6,,131,110,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,,209,1,,230,233,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,,169,6,1,212,193,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,2,149,1,1,166,157,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,1,211,23,9,234,187,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,1,88,,1,145,126,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,2,117,3,1,155,143,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,,97,1,2,135,125,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,1,99,4,2,126,122,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,,72,,1,108,95,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,5,177,5,1,208,198,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,,76,1,2,108,91,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,1,80,3,,117,104,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,,132,,,174,159,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,2,195,18,6,222,200,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,2,397,11,7,435,417,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,1,231,10,6,277,255,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,,370,18,4,405,382,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,2,494,10,4,531,499,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,2,215,9,5,230,218,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,1,260,9,4,298,285,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,,266,9,7,306,281,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,,461,15,2,508,496,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,1,376,14,5,414,399,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,1,326,13,3,380,353,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,1,375,10,7,426,406,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,,287,16,5,325,295,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,2,455,16,3,544,508,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,147,328,10,1,386,369,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,,357,9,4,429,412,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,1,328,11,5,385,376,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,2,419,15,8,497,481,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,1,321,11,11,364,333,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,1,585,31,11,631,602,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,2,435,27,7,458,426,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,3,292,10,10,314,300,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,,427,15,8,468,437,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,7,463,14,5,476,444,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,2,344,11,,417,390,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,3,151,7,2,224,190,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,,181,10,,257,229,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,,288,6,2,390,353,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,1,266,11,2,393,359,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,,403,14,4,599,544,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,,171,3,5,236,208,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,,207,6,7,273,247,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,,208,6,4,289,262,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,,298,9,2,392,360,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,1,389,12,1,519,474,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,5,622,12,5,734,688,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,1,249,7,5,319,271,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,,270,5,2,361,321,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,,299,11,,411,354,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,1,262,14,3,350,305,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,1,338,7,4,448,412,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,3,192,14,1,237,201,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,2,398,20,5,513,478,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,,130,3,,200,168,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,,234,12,6,338,317,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,,272,5,1,363,335,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,1,192,2,1,251,224,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,1,289,8,2,383,345,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,4,238,6,1,305,270,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,,234,8,1,323,291,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,49,264,21,7,294,283,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,,8,,,8,8,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,,158,4,1,165,151,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,35,176,18,4,196,185,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,,18,,,18,18,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,,336,24,8,341,322,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,1,287,23,11,304,288,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,12,269,20,5,336,292,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,6,512,22,3,575,520,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,6,356,13,,390,355,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,1,405,14,2,468,424,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,2,329,9,10,418,372,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,3,409,13,7,496,448,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,,189,9,4,202,195,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,,214,4,5,234,228,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,,244,20,7,257,245,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,,155,5,4,175,168,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,,182,7,2,218,209,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,,162,8,5,176,161,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,,180,10,2,202,193,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,3,210,9,3,230,216,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,1,221,7,9,250,239,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,,341,16,9,388,376,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,,405,19,3,503,475,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,,258,13,5,306,294,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,,250,12,,303,298,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,,284,11,2,347,324,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,2,271,3,2,362,349,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,,214,6,2,303,286,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,,221,5,2,311,304,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,,244,10,4,337,324,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,3,381,10,3,503,468,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,,226,3,1,273,267,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,,148,5,2,184,167,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,,163,2,1,188,182,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,,165,8,3,202,191,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,,155,1,1,186,174,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,,136,4,2,170,161,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,1,175,8,2,200,193,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,1,277,13,2,329,312,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,1,100,9,1,122,114,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,,84,,1,90,85,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,,235,20,3,262,244,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,,171,9,2,188,172,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,,213,12,6,219,200,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,18,186,6,1,200,194,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,11,160,4,10,186,178,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,21,184,6,3,211,195,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,3,289,16,11,307,284,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,,300,7,11,320,296,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,,278,8,14,286,266,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,1,273,15,14,294,279,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,3,162,9,5,178,171,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,1,215,10,5,229,214,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,1,182,13,13,189,175,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,6,203,14,3,218,206,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,2,53,5,,97,80,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 2,,18,,1,39,32,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,,51,3,,82,70,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,,61,6,1,93,80,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,,31,,,47,42,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,2,31,1,1,47,39,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,,226,8,7,242,232,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 10,2,300,16,11,356,342,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 11,,187,11,5,236,224,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,,296,11,9,315,306,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,,175,9,7,188,180,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,,129,6,3,146,136,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,,338,15,9,357,338,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,,207,6,7,225,208,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,1,248,15,3,270,256,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,2,203,10,6,248,226,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 8,1,193,9,3,228,204,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 9,,136,14,2,193,180,
,MONROE - CITY OF SPARTA - WARD 1,,98,,,111,104,
,MONROE - CITY OF SPARTA - WARD 10,,46,1,,64,56,
,MONROE - CITY OF SPARTA - WARD 11,,118,5,2,142,121,
,MONROE - CITY OF SPARTA - WARD 12,,89,,,109,104,
,MONROE - CITY OF SPARTA - WARD 13,,35,1,1,47,42,
,MONROE - CITY OF SPARTA - WARD 14,,108,2,1,130,116,
,MONROE - CITY OF SPARTA - WARD 15,,100,,2,130,124,
,MONROE - CITY OF SPARTA - WARD 16,,67,1,4,79,75,
,MONROE - CITY OF SPARTA - WARD 2,,87,3,1,102,93,
,MONROE - CITY OF SPARTA - WARD 3,,45,,,57,51,
,MONROE - CITY OF SPARTA - WARD 4,,65,,2,78,68,
,MONROE - CITY OF SPARTA - WARD 5,,67,1,2,89,82,
,MONROE - CITY OF SPARTA - WARD 6,,50,,2,68,57,
,MONROE - CITY OF SPARTA - WARD 7,,127,1,3,132,130,
,MONROE - CITY OF SPARTA - WARD 8,,38,,1,53,45,
,MONROE - CITY OF SPARTA - WARD 9,,90,7,4,116,102,
,MONROE - CITY OF TOMAH - WARD 1,2,82,6,1,102,85,
,MONROE - CITY OF TOMAH - WARD 10,,84,6,2,119,110,
,MONROE - CITY OF TOMAH - WARD 11,,30,,,46,39,
,MONROE - CITY OF TOMAH - WARD 12,1,50,,,74,67,
,MONROE - CITY OF TOMAH - WARD 13,,47,,1,78,71,
,MONROE - CITY OF TOMAH - WARD 14,,87,,3,118,112,
,MONROE - CITY OF TOMAH - WARD 15,,72,5,,109,101,
,MONROE - CITY OF TOMAH - WARD 16,,56,1,2,68,63,
,MONROE - CITY OF TOMAH - WARD 2,,71,4,1,92,81,
,MONROE - CITY OF TOMAH - WARD 22,,,,,2,2,
,MONROE - CITY OF TOMAH - WARD 3,,56,5,1,67,56,
,MONROE - CITY OF TOMAH - WARD 4,1,27,1,1,41,35,
,MONROE - CITY OF TOMAH - WARD 5A,,41,2,,68,55,
,MONROE - CITY OF TOMAH - WARD 6,,38,1,1,61,49,
,MONROE - CITY OF TOMAH - WARD 7,,62,3,4,89,76,
,MONROE - CITY OF TOMAH - WARD 8,,50,1,2,76,70,
,MONROE - CITY OF TOMAH - WARD 9,,174,15,7,221,198,
,MONROE - TOWN OF ADRIAN - WARD 1,,72,1,3,131,117,
,MONROE - TOWN OF ANGELO - WARD 1,,59,3,1,142,120,
,MONROE - TOWN OF ANGELO - WARD 2,,3,,,13,5,
,MONROE - TOWN OF ANGELO - WARD 3,,41,1,,69,59,
,MONROE - TOWN OF BYRON - WARD 1,1,63,1,1,189,165,
,MONROE - TOWN OF CLIFTON - WARD 1,,59,,2,91,81,
,MONROE - TOWN OF GLENDALE - WARD 1,,66,1,1,143,120,
