,,Voter Status,,
,,Active,Dropped,
,,Count,Count,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,134,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,252,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,133,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,169,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,204,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,144,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,147,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,129,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,126,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,211,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,216,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,390,26,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,331,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,132,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,188,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,208,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,140,24,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,220,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,204,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,105,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,124,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,179,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,199,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,206,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,258,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,245,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,147,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,71,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,85,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,188,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,235,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,173,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,248,14,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,211,25,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,243,19,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,263,19,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,201,15,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,185,12,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,274,20,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,177,16,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,124,8,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,93,15,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,94,5,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,158,28,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,258,25,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,277,15,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,245,19,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,181,14,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,125,25,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,198,14,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,177,18,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,227,41,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,227,14,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,197,21,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,241,14,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,172,10,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,113,8,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,142,14,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,222,19,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,157,16,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,223,15,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,133,10,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,122,10,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,147,13,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,188,8,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,102,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,127,23,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,171,11,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,106,14,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,160,14,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,123,8,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,121,13,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,103,10,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,93,6,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,80,9,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,140,12,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,85,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,88,8,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,140,7,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,135,19,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,304,22,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,192,16,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,276,29,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,389,25,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,124,21,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,225,7,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,220,23,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,386,23,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,312,17,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,258,17,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,280,29,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,206,17,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,400,38,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,296,25,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,339,16,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,283,18,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,274,45,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,239,18,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,408,29,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,227,40,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,196,23,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,326,22,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,229,50,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,312,27,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,158,16,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,198,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,298,23,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,307,38,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,477,58,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,174,25,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,207,19,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,227,17,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,291,17,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,408,42,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,461,74,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,223,26,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,277,23,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,315,42,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,252,35,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,363,39,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,176,15,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,373,37,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,155,15,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,263,29,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,258,29,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,196,22,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,306,35,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,196,29,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,264,17,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,164,12,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,4,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,106,7,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,107,3,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,9,1,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,184,17,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,158,16,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,223,22,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,390,32,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,263,18,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,304,27,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,281,22,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,320,47,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,101,15,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,150,6,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,138,11,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,114,6,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,131,16,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,106,10,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,124,14,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,130,15,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,140,15,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,259,24,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,319,34,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,209,17,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,237,13,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,260,20,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,294,12,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,240,12,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,235,18,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,246,18,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,322,32,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,218,13,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,133,12,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,129,10,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,146,7,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,141,10,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,127,12,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,127,9,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,182,20,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,83,6,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,70,2,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,178,13,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,132,8,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,118,14,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,116,13,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,111,8,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,127,14,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,172,9,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,170,17,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,159,14,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,156,10,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,92,9,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,138,14,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,104,18,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,135,13,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,77,6,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 2,26,5,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,66,11,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,72,7,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,36,5,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,33,2,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,150,20,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 10,220,8,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 11,156,4,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,186,19,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,115,3,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,92,3,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,238,14,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,148,9,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,155,16,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,166,15,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 8,145,11,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 9,125,8,
,MONROE - CITY OF SPARTA - WARD 1,77,7,
,MONROE - CITY OF SPARTA - WARD 10,53,6,
,MONROE - CITY OF SPARTA - WARD 11,92,15,
,MONROE - CITY OF SPARTA - WARD 12,87,8,
,MONROE - CITY OF SPARTA - WARD 13,32,,
,MONROE - CITY OF SPARTA - WARD 14,94,7,
,MONROE - CITY OF SPARTA - WARD 15,108,7,
,MONROE - CITY OF SPARTA - WARD 16,58,,
,MONROE - CITY OF SPARTA - WARD 2,77,3,
,MONROE - CITY OF SPARTA - WARD 3,43,2,
,MONROE - CITY OF SPARTA - WARD 4,48,7,
,MONROE - CITY OF SPARTA - WARD 5,73,1,
,MONROE - CITY OF SPARTA - WARD 6,60,1,
,MONROE - CITY OF SPARTA - WARD 7,81,9,
,MONROE - CITY OF SPARTA - WARD 8,38,3,
,MONROE - CITY OF SPARTA - WARD 9,76,8,
,MONROE - CITY OF TOMAH - WARD 1,55,12,
,MONROE - CITY OF TOMAH - WARD 10,90,6,
,MONROE - CITY OF TOMAH - WARD 11,35,2,
,MONROE - CITY OF TOMAH - WARD 12,62,4,
,MONROE - CITY OF TOMAH - WARD 13,66,3,
,MONROE - CITY OF TOMAH - WARD 14,92,6,
,MONROE - CITY OF TOMAH - WARD 15,88,6,
,MONROE - CITY OF TOMAH - WARD 16,43,4,
,MONROE - CITY OF TOMAH - WARD 2,56,9,
,MONROE - CITY OF TOMAH - WARD 22,2,,
,MONROE - CITY OF TOMAH - WARD 3,40,7,
,MONROE - CITY OF TOMAH - WARD 4,34,5,
,MONROE - CITY OF TOMAH - WARD 5A,55,3,
,MONROE - CITY OF TOMAH - WARD 6,47,5,
,MONROE - CITY OF TOMAH - WARD 7,71,7,
,MONROE - CITY OF TOMAH - WARD 8,62,2,
,MONROE - CITY OF TOMAH - WARD 9,154,15,
,MONROE - TOWN OF ADRIAN - WARD 1,119,8,
,MONROE - TOWN OF ANGELO - WARD 1,129,8,
,MONROE - TOWN OF ANGELO - WARD 2,10,,
,MONROE - TOWN OF ANGELO - WARD 3,63,6,
,MONROE - TOWN OF BYRON - WARD 1,172,12,
,MONROE - TOWN OF CLIFTON - WARD 1,79,5,
,MONROE - TOWN OF GLENDALE - WARD 1,128,8,
,MONROE - TOWN OF GRANT - WARD 1,86,9,
,MONROE - TOWN OF GREENFIELD - WARD 1,96,5,
,MONROE - TOWN OF GREENFIELD - WARD 2,36,2,
,MONROE - TOWN OF JEFFERSON - WARD 1,96,5,
,MONROE - TOWN OF LA GRANGE - WARD 1A,131,6,
,MONROE - TOWN OF LA GRANGE - WARD 1B,19,2,
,MONROE - TOWN OF LA GRANGE - WARD 2A,131,4,
,MONROE - TOWN OF LA GRANGE - WARD 2B,2,,
,MONROE - TOWN OF LA GRANGE - WARD 3A,52,,
,MONROE - TOWN OF LA GRANGE - WARD 3B,1,,
,MONROE - TOWN OF LAFAYETTE - WARD 1,54,2,
,MONROE - TOWN OF LAFAYETTE - WARD 2,,1,
,MONROE - TOWN OF LEON - WARD 1,131,8,
,MONROE - TOWN OF LEON - WARD 2,54,1,
,MONROE - TOWN OF LINCOLN - WARD 1,138,6,
,MONROE - TOWN OF LITTLE FALLS - WARD 1,144,10,
,MONROE - TOWN OF LITTLE FALLS - WARD 2,87,2,
,MONROE - TOWN OF NEW LYME - WARD 1,31,,
,MONROE - TOWN OF OAKDALE - WARD 1,124,5,
,MONROE - TOWN OF PORTLAND - WARD 1,122,5,
,MONROE - TOWN OF RIDGEVILLE - WARD 1,108,5,
,MONROE - TOWN OF SCOTT - WARD 1,19,4,
,MONROE - TOWN OF SHELDON - WARD 1,66,6,
,MONROE - TOWN OF SPARTA - WARD 1,93,1,
,MONROE - TOWN OF SPARTA - WARD 2,142,9,
,MONROE - TOWN OF SPARTA - WARD 3,21,,
,MONROE - TOWN OF SPARTA - WARD 4,3,1,
,MONROE - TOWN OF SPARTA - WARD 5,104,10,
,MONROE - TOWN OF SPARTA - WARD 6,191,7,
,MONROE - TOWN OF TOMAH - WARD 1,129,6,
,MONROE - TOWN OF TOMAH - WARD 2,112,6,
,MONROE - TOWN OF WELLINGTON - WARD 1,43,2,
,MONROE - TOWN OF WELLINGTON - WARD 2,54,4,
,MONROE - TOWN OF WELLS - WARD 1,115,3,
,MONROE - TOWN OF WILTON - WARD 1,27,2,
,MONROE - TOWN OF WILTON - WARD 2,15,4,
,MONROE - TOWN OF WILTON - WARD 3,24,4,
,MONROE - TOWN OF WILTON - WARD 5,2,,
,MONROE - VILLAGE OF CASHTON - WARD 1,74,2,
,MONROE - VILLAGE OF CASHTON - WARD 2,55,3,
,MONROE - VILLAGE OF KENDALL - WARD 1,65,1,
,MONROE - VILLAGE OF MELVINA - WARD 1,10,,
,MONROE - VILLAGE OF NORWALK - WARD 1,69,11,
,MONROE - VILLAGE OF OAKDALE - WARD 1,22,5,
,MONROE - VILLAGE OF WARRENS - WARD 1,49,4,
,MONROE - VILLAGE OF WILTON - WARD 1,68,3,
,MONROE - VILLAGE OF WYEVILLE - WARD 1,23,2,
,OCONTO - CITY OF GILLETT - WARD 1,62,6,
,OCONTO - CITY OF GILLETT - WARD 2,62,4,
,OCONTO - CITY OF GILLETT - WARD 3,72,4,
,OCONTO - CITY OF OCONTO - WARD 1,144,10,
,OCONTO - CITY OF OCONTO - WARD 2,146,9,
,OCONTO - CITY OF OCONTO - WARD 3,50,8,
,OCONTO - CITY OF OCONTO - WARD 4,149,12,
,OCONTO - CITY OF OCONTO - WARD 5,57,4,
,OCONTO - CITY OF OCONTO - WARD 6,27,4,
,OCONTO - CITY OF OCONTO - WARD 7,142,7,
,OCONTO - CITY OF OCONTO FALLS - WARD 1,55,8,
,OCONTO - CITY OF OCONTO FALLS - WARD 2,77,9,
,OCONTO - CITY OF OCONTO FALLS - WARD 3,46,9,
,OCONTO - CITY OF OCONTO FALLS - WARD 4,38,4,
,OCONTO - CITY OF OCONTO FALLS - WARD 5,125,9,
,OCONTO - TOWN OF ABRAMS - WARD 1,93,2,
,OCONTO - TOWN OF ABRAMS - WARD 2,133,5,
,OCONTO - TOWN OF ABRAMS - WARD 3,46,6,
,OCONTO - TOWN OF BAGLEY - WARD 1,79,9,
,OCONTO - TOWN OF BRAZEAU - WARD 1,92,8,
,OCONTO - TOWN OF BRAZEAU - WARD 2,142,13,
,OCONTO - TOWN OF BRAZEAU - WARD 3,74,4,
,OCONTO - TOWN OF BREED - WARD 1,147,12,
,OCONTO - TOWN OF CHASE - WARD 1,91,5,
,OCONTO - TOWN OF CHASE - WARD 2,35,1,
,OCONTO - TOWN OF CHASE - WARD 3,45,4,
,OCONTO - TOWN OF CHASE - WARD 4,87,4,
,OCONTO - TOWN OF CHASE - WARD 5,85,4,
,OCONTO - TOWN OF DOTY - WARD 1,115,6,
,OCONTO - TOWN OF GILLETT - WARD 1,80,5,
,OCONTO - TOWN OF GILLETT - WARD 2,141,14,
,OCONTO - TOWN OF HOW - WARD 1,42,3,
,OCONTO - TOWN OF HOW - WARD 2,73,10,
,OCONTO - TOWN OF LAKEWOOD - WARD 1,240,24,
,OCONTO - TOWN OF LENA - WARD 1,115,8,
,OCONTO - TOWN OF LITTLE RIVER - WARD 1,96,8,
,OCONTO - TOWN OF LITTLE RIVER - WARD 2,80,6,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 1,75,5,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 2,47,3,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 3,67,3,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 4,133,5,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 5,144,4,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 6,56,3,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 7,70,3,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 8,106,5,
,OCONTO - TOWN OF MAPLE VALLEY - WARD 1,118,7,
,OCONTO - TOWN OF MORGAN - WARD 1,127,7,
,OCONTO - TOWN OF MORGAN - WARD 2,55,3,
,OCONTO - TOWN OF MOUNTAIN - WARD 1,201,21,
,OCONTO - TOWN OF OCONTO - WARD 1,114,8,
,OCONTO - TOWN OF OCONTO - WARD 2,111,7,
,OCONTO - TOWN OF OCONTO - WARD 3,55,4,
,OCONTO - TOWN OF OCONTO FALLS - WARD 1,189,13,
,OCONTO - TOWN OF OCONTO FALLS - WARD 2,44,3,
,OCONTO - TOWN OF PENSAUKEE - WARD 1,124,3,
,OCONTO - TOWN OF PENSAUKEE - WARD 2,121,5,
,OCONTO - TOWN OF RIVERVIEW - WARD 1,124,9,
,OCONTO - TOWN OF RIVERVIEW - WARD 2,133,10,
,OCONTO - TOWN OF SPRUCE - WARD 1,99,1,
,OCONTO - TOWN OF SPRUCE - WARD 2,72,7,
,OCONTO - TOWN OF STILES - WARD 1,116,12,
,OCONTO - TOWN OF STILES - WARD 2,145,10,
,OCONTO - TOWN OF TOWNSEND - WARD 1,330,21,
,OCONTO - TOWN OF UNDERHILL - WARD 1,151,15,
,OCONTO - VILLAGE OF LENA - WARD 1,77,8,
,OCONTO - VILLAGE OF SURING - WARD 1,85,5,
,ONEIDA - CITY OF RHINELANDER - WARD 1,149,16,
,ONEIDA - CITY OF RHINELANDER - WARD 10,101,17,
,ONEIDA - CITY OF RHINELANDER - WARD 11,114,19,
,ONEIDA - CITY OF RHINELANDER - WARD 12,3,1,
,ONEIDA - CITY OF RHINELANDER - WARD 13,104,9,
,ONEIDA - CITY OF RHINELANDER - WARD 14,13,1,
,ONEIDA - CITY OF RHINELANDER - WARD 2,59,11,
,ONEIDA - CITY OF RHINELANDER - WARD 3,49,13,
,ONEIDA - CITY OF RHINELANDER - WARD 4,29,2,
,ONEIDA - CITY OF RHINELANDER - WARD 5,104,7,
,ONEIDA - CITY OF RHINELANDER - WARD 6,88,7,
,ONEIDA - CITY OF RHINELANDER - WARD 7,12,4,
,ONEIDA - CITY OF RHINELANDER - WARD 8,56,5,
,ONEIDA - CITY OF RHINELANDER - WARD 9,144,20,
,ONEIDA - TOWN OF CASSIAN - WARD 1,121,6,
,ONEIDA - TOWN OF CASSIAN - WARD 2,177,9,
,ONEIDA - TOWN OF CRESCENT - WARD 1,241,16,
,ONEIDA - TOWN OF CRESCENT - WARD 2,34,5,
,ONEIDA - TOWN OF CRESCENT - WARD 3,215,12,
,ONEIDA - TOWN OF ENTERPRISE - WARD 1,95,4,
,ONEIDA - TOWN OF HAZELHURST - WARD 1,216,14,
,ONEIDA - TOWN OF HAZELHURST - WARD 2,85,8,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 1,189,13,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 2,69,6,
,ONEIDA - TOWN OF LITTLE RICE - WARD 1,96,9,
,ONEIDA - TOWN OF LYNNE - WARD 1,31,2,
,ONEIDA - TOWN OF MINOCQUA - WARD 1,124,11,
,ONEIDA - TOWN OF MINOCQUA - WARD 2,101,14,
,ONEIDA - TOWN OF MINOCQUA - WARD 3,149,12,
,ONEIDA - TOWN OF MINOCQUA - WARD 4,126,25,
,ONEIDA - TOWN OF MINOCQUA - WARD 5,265,19,
,ONEIDA - TOWN OF MINOCQUA - WARD 6,142,23,
,ONEIDA - TOWN OF MINOCQUA - WARD 7,96,7,
,ONEIDA - TOWN OF MONICO - WARD 1,52,2,
,ONEIDA - TOWN OF NEWBOLD - WARD 1,105,6,
,ONEIDA - TOWN OF NEWBOLD - WARD 2,150,9,
,ONEIDA - TOWN OF NEWBOLD - WARD 3,201,6,
,ONEIDA - TOWN OF NEWBOLD - WARD 4,208,14,
,ONEIDA - TOWN OF NOKOMIS - WARD 1,155,13,
,ONEIDA - TOWN OF NOKOMIS - WARD 2,169,10,
,ONEIDA - TOWN OF PELICAN - WARD 1,175,13,
,ONEIDA - TOWN OF PELICAN - WARD 2,220,18,
,ONEIDA - TOWN OF PELICAN - WARD 3,136,8,
,ONEIDA - TOWN OF PELICAN - WARD 4,45,1,
,ONEIDA - TOWN OF PIEHL - WARD 1,20,4,
,ONEIDA - TOWN OF PINE LAKE - WARD 1,199,15,
,ONEIDA - TOWN OF PINE LAKE - WARD 2,128,6,
,ONEIDA - TOWN OF PINE LAKE - WARD 3,102,12,
,ONEIDA - TOWN OF PINE LAKE - WARD 4,171,22,
,ONEIDA - TOWN OF SCHOEPKE - WARD 1,107,2,
,ONEIDA - TOWN OF STELLA - WARD 1,112,8,
,ONEIDA - TOWN OF STELLA - WARD 2,19,1,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 1,216,20,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 2,186,15,
,ONEIDA - TOWN OF THREE LAKES - WARD 1,195,6,
,ONEIDA - TOWN OF THREE LAKES - WARD 2,125,15,
,ONEIDA - TOWN OF THREE LAKES - WARD 3,220,20,
,ONEIDA - TOWN OF THREE LAKES - WARD 4,57,1,
,ONEIDA - TOWN OF WOODBORO - WARD 1,201,17,
,ONEIDA - TOWN OF WOODRUFF - WARD 1,82,11,
