,,Voting Method,,,,,,
,MARATHON - CITY OF WAUSAU - WARD 8,,52,,,69,58,
,MARATHON - CITY OF WAUSAU - WARD 9,1,107,4,3,102,93,
,MARATHON - TOWN OF BERGEN - WARD 1,,59,,,109,101,
,MARATHON - TOWN OF BERLIN - WARD 1,,73,2,,104,99,
,MARATHON - TOWN OF BERLIN - WARD 2,,26,,,43,36,
,MARATHON - TOWN OF BERN - WARD 1,,22,,,52,48,
,MARATHON - TOWN OF BEVENT - WARD 1,,49,,,61,52,
,MARATHON - TOWN OF BEVENT - WARD 2,,83,,2,102,93,
,MARATHON - TOWN OF BRIGHTON - WARD 1,,45,,,65,60,
,MARATHON - TOWN OF CASSEL - WARD 1,,70,,,102,92,
,MARATHON - TOWN OF CLEVELAND - WARD 1,,72,,1,102,92,
,MARATHON - TOWN OF CLEVELAND - WARD 2,,62,1,2,94,83,
,MARATHON - TOWN OF DAY - WARD 1,,38,,,52,45,
,MARATHON - TOWN OF DAY - WARD 2,,60,2,,92,74,
,MARATHON - TOWN OF EASTON - WARD 1,,33,,,76,61,
,MARATHON - TOWN OF EASTON - WARD 2,,40,,,68,67,
,MARATHON - TOWN OF EAU PLEINE - WARD 1,,62,,,87,82,
,MARATHON - TOWN OF ELDERON - WARD 1,,50,1,1,89,77,
,MARATHON - TOWN OF EMMET - WARD 1,,69,,,116,103,
,MARATHON - TOWN OF EMMET - WARD 2,,8,,,20,15,
,MARATHON - TOWN OF FRANKFORT - WARD 1,,29,,,61,53,
,MARATHON - TOWN OF FRANZEN - WARD 1,,48,,,69,63,
,MARATHON - TOWN OF GREEN VALLEY - WARD 1,,71,,2,110,108,
,MARATHON - TOWN OF GUENTHER - WARD 1,,34,,,57,50,
,MARATHON - TOWN OF HALSEY - WARD 1,,34,,1,63,56,
,MARATHON - TOWN OF HAMBURG - WARD 1,,58,1,1,95,84,
,MARATHON - TOWN OF HARRISON - WARD 1,,30,,2,45,42,
,MARATHON - TOWN OF HEWITT - WARD 1,,33,,1,72,64,
,MARATHON - TOWN OF HOLTON - WARD 1,,48,,,78,69,
,MARATHON - TOWN OF HULL - WARD 1,,43,2,,80,76,
,MARATHON - TOWN OF JOHNSON - WARD 1,,39,,,80,69,
,MARATHON - TOWN OF KNOWLTON - WARD 1,,35,,,42,41,
,MARATHON - TOWN OF KNOWLTON - WARD 2,,156,2,,183,162,
,MARATHON - TOWN OF KNOWLTON - WARD 3,,97,,1,115,99,
,MARATHON - TOWN OF MARATHON - WARD 1,,49,,,84,77,
,MARATHON - TOWN OF MARATHON - WARD 2,,50,,1,91,85,
,MARATHON - TOWN OF MCMILLAN - WARD 1,,40,,2,52,46,
,MARATHON - TOWN OF MCMILLAN - WARD 2,,78,2,,93,83,
,MARATHON - TOWN OF MCMILLAN - WARD 3,,49,,2,65,60,
,MARATHON - TOWN OF MOSINEE - WARD 1,,90,1,,126,115,
,MARATHON - TOWN OF MOSINEE - WARD 2,,53,1,,90,74,
,MARATHON - TOWN OF MOSINEE - WARD 3,,71,1,3,109,92,
,MARATHON - TOWN OF NORRIE - WARD 1,,94,,1,148,134,
,MARATHON - TOWN OF PLOVER - WARD 1,,41,,,71,65,
,MARATHON - TOWN OF REID - WARD 1,,39,,,77,70,
,MARATHON - TOWN OF REID - WARD 2,,40,,,74,71,
,MARATHON - TOWN OF RIB FALLS - WARD 1,,92,,,141,130,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 1,,119,5,3,122,111,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 10,,67,,,69,59,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 2,,65,2,,66,69,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 3,,109,,1,114,103,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 4,,129,,2,142,125,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 5,,94,1,1,96,92,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 6,,133,1,2,144,134,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 7,,190,1,1,200,182,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 8,1,116,,1,122,116,
,MARATHON - TOWN OF RIB MOUNTAIN - WARD 9,,118,,2,126,115,
,MARATHON - TOWN OF RIETBROCK - WARD 1,,33,,,104,96,
,MARATHON - TOWN OF RINGLE - WARD 1,,88,,1,115,111,
,MARATHON - TOWN OF RINGLE - WARD 2,,96,,,124,117,
,MARATHON - TOWN OF SPENCER - WARD 1,,61,,,90,82,
,MARATHON - TOWN OF SPENCER - WARD 2,,49,,,74,70,
,MARATHON - TOWN OF STETTIN - WARD 1,,113,,,143,125,
,MARATHON - TOWN OF STETTIN - WARD 2,,128,4,1,158,147,
,MARATHON - TOWN OF STETTIN - WARD 3,,22,,2,26,23,
,MARATHON - TOWN OF STETTIN - WARD 4,,46,,4,64,55,
,MARATHON - TOWN OF TEXAS - WARD 1,,115,1,,150,141,
,MARATHON - TOWN OF TEXAS - WARD 2,,81,,,128,117,
,MARATHON - TOWN OF WAUSAU - WARD 1,,97,1,1,129,114,
,MARATHON - TOWN OF WAUSAU - WARD 2,,83,,,115,111,
,MARATHON - TOWN OF WAUSAU - WARD 3,,85,,1,107,104,
,MARATHON - TOWN OF WESTON - WARD 1,,51,1,1,71,64,
,MARATHON - TOWN OF WIEN - WARD 1,,34,,,82,77,
,MARATHON - VILLAGE OF ATHENS - WARD 1,,87,,,105,97,
,MARATHON - VILLAGE OF ATHENS - WARD 2,,46,,,54,49,
,MARATHON - VILLAGE OF BIRNAMWOOD - WARD 2,,1,,,2,2,
,MARATHON - VILLAGE OF EDGAR - WARD 1,,77,,,96,88,
,MARATHON - VILLAGE OF EDGAR - WARD 2,,57,,2,70,60,
,MARATHON - VILLAGE OF ELDERON - WARD 1,,4,,,16,14,
,MARATHON - VILLAGE OF FENWOOD - WARD 1,,9,,,23,21,
,MARATHON - VILLAGE OF HATLEY - WARD 1,,24,,1,46,37,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 1,,67,,,71,66,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 10,,52,1,2,67,59,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 2,1,98,2,1,104,92,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 3,,77,,,83,77,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 4,,100,,1,107,100,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 5,,106,2,,124,110,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 6,,41,3,,41,37,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 7,,85,1,2,90,75,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 8,,69,2,,73,63,
,MARATHON - VILLAGE OF KRONENWETTER - WARD 9,,112,,,124,114,
,MARATHON - VILLAGE OF MAINE - WARD 1,,1,,2,4,3,
,MARATHON - VILLAGE OF MAINE - WARD 2,,1,,,4,2,
,MARATHON - VILLAGE OF MAINE - WARD 3,,2,,,6,5,
,MARATHON - VILLAGE OF MARATHON CITY - WARD 1,,38,,,49,42,
,MARATHON - VILLAGE OF MARATHON CITY - WARD 2,,46,,,66,58,
,MARATHON - VILLAGE OF MARATHON CITY - WARD 3,,74,1,,91,82,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 1,,74,,,90,88,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 2,,125,1,3,136,127,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 3,,98,,,112,106,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 4,,150,1,1,165,161,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 5,,127,3,,148,134,
,MARATHON - VILLAGE OF ROTHSCHILD - WARD 6,,99,2,3,107,101,
,MARATHON - VILLAGE OF SPENCER - WARD 1,,57,2,,93,87,
,MARATHON - VILLAGE OF SPENCER - WARD 2,,49,1,,68,60,
,MARATHON - VILLAGE OF SPENCER - WARD 3,,38,,,54,48,
,MARATHON - VILLAGE OF STRATFORD - WARD 1,,64,,,82,72,
,MARATHON - VILLAGE OF STRATFORD - WARD 2,,72,,1,85,74,
,MARATHON - VILLAGE OF UNITY - WARD 1,,8,,,22,18,
,MARATHON - VILLAGE OF WESTON - WARD 1,,77,1,,82,77,
,MARATHON - VILLAGE OF WESTON - WARD 10,,100,1,,102,98,
,MARATHON - VILLAGE OF WESTON - WARD 11,,134,3,1,143,134,
,MARATHON - VILLAGE OF WESTON - WARD 12,,47,2,1,51,47,
,MARATHON - VILLAGE OF WESTON - WARD 13,,245,10,3,249,216,
,MARATHON - VILLAGE OF WESTON - WARD 2,,111,3,,113,102,
,MARATHON - VILLAGE OF WESTON - WARD 3,,177,1,2,196,174,
,MARATHON - VILLAGE OF WESTON - WARD 4,1,156,5,5,173,159,
,MARATHON - VILLAGE OF WESTON - WARD 5,,56,1,,61,55,
,MARATHON - VILLAGE OF WESTON - WARD 6,,109,4,2,116,107,
,MARATHON - VILLAGE OF WESTON - WARD 7,,136,3,3,141,119,
,MARATHON - VILLAGE OF WESTON - WARD 8,,140,,,148,132,
,MARATHON - VILLAGE OF WESTON - WARD 9,,115,1,1,130,119,
,MARINETTE - CITY OF MARINETTE - WARD 1,,105,3,2,122,100,
,MARINETTE - CITY OF MARINETTE - WARD 2,,94,1,,106,86,
,MARINETTE - CITY OF MARINETTE - WARD 3,3,208,2,2,213,179,
,MARINETTE - CITY OF MARINETTE - WARD 4,,146,1,1,163,139,
,MARINETTE - CITY OF MARINETTE - WARD 5,,138,2,,164,134,
,MARINETTE - CITY OF MARINETTE - WARD 6,,82,4,2,95,78,
,MARINETTE - CITY OF MARINETTE - WARD 7,,106,,,130,122,
,MARINETTE - CITY OF MARINETTE - WARD 8,2,195,,1,211,175,
,MARINETTE - CITY OF NIAGARA - WARD 1,1,131,2,,140,111,
,MARINETTE - CITY OF NIAGARA - WARD 2,,61,2,,74,57,
,MARINETTE - CITY OF NIAGARA - WARD 3,,18,,,20,19,
,MARINETTE - CITY OF PESHTIGO - WARD 1,,65,,,79,66,
,MARINETTE - CITY OF PESHTIGO - WARD 2,,45,1,,52,43,
,MARINETTE - CITY OF PESHTIGO - WARD 3,,28,1,,32,25,
,MARINETTE - CITY OF PESHTIGO - WARD 4,,52,1,2,59,45,
,MARINETTE - CITY OF PESHTIGO - WARD 5,,50,1,,54,45,
,MARINETTE - CITY OF PESHTIGO - WARD 6,,53,1,,61,48,
,MARINETTE - CITY OF PESHTIGO - WARD 7,,58,,,65,59,
,MARINETTE - TOWN OF AMBERG - WARD 1,,130,,,156,131,
,MARINETTE - TOWN OF ATHELSTANE - WARD 1,6,47,5,1,58,48,
,MARINETTE - TOWN OF ATHELSTANE - WARD 2,11,51,,,68,63,
,MARINETTE - TOWN OF BEAVER - WARD 1,,60,,1,82,68,
,MARINETTE - TOWN OF BEAVER - WARD 2,1,74,1,,98,80,
,MARINETTE - TOWN OF BEECHER - WARD 1,13,116,3,3,162,125,
,MARINETTE - TOWN OF DUNBAR - WARD 1,,59,1,,81,61,
,MARINETTE - TOWN OF DUNBAR - WARD 2,,41,2,1,45,32,
,MARINETTE - TOWN OF GOODMAN - WARD 1,2,106,1,1,151,119,
,MARINETTE - TOWN OF GROVER - WARD 1,,46,,,54,46,
,MARINETTE - TOWN OF GROVER - WARD 2,,77,,,84,74,
,MARINETTE - TOWN OF GROVER - WARD 3,,61,,,78,67,
,MARINETTE - TOWN OF LAKE - WARD 1,,59,1,2,81,65,
,MARINETTE - TOWN OF LAKE - WARD 2,,114,3,1,132,118,
,MARINETTE - TOWN OF MIDDLE INLET - WARD 1,,73,,,84,69,
,MARINETTE - TOWN OF MIDDLE INLET - WARD 2,,76,,,85,70,
,MARINETTE - TOWN OF NIAGARA - WARD 1,,133,1,,154,130,
,MARINETTE - TOWN OF PEMBINE - WARD 1,1,62,,1,93,79,
,MARINETTE - TOWN OF PEMBINE - WARD 2,,31,,,38,35,
,MARINETTE - TOWN OF PESHTIGO - WARD 1,,106,,4,126,116,
,MARINETTE - TOWN OF PESHTIGO - WARD 2,,141,2,6,161,143,
,MARINETTE - TOWN OF PESHTIGO - WARD 3,1,92,2,1,109,92,
,MARINETTE - TOWN OF PESHTIGO - WARD 4,,116,,,130,119,
,MARINETTE - TOWN OF PESHTIGO - WARD 5,,41,,1,43,39,
,MARINETTE - TOWN OF PESHTIGO - WARD 6,,106,,2,116,105,
,MARINETTE - TOWN OF PORTERFIELD - WARD 1,1,143,1,,178,158,
,MARINETTE - TOWN OF PORTERFIELD - WARD 2,,99,,,126,116,
,MARINETTE - TOWN OF PORTERFIELD - WARD 3,,40,,,50,48,
,MARINETTE - TOWN OF POUND - WARD 1,,83,,1,105,93,
,MARINETTE - TOWN OF POUND - WARD 2,,50,,,60,58,
,MARINETTE - TOWN OF POUND - WARD 3,,42,,,46,44,
,MARINETTE - TOWN OF SILVER CLIFF - WARD 1,,135,2,2,159,136,
,MARINETTE - TOWN OF STEPHENSON - WARD 1,,222,1,1,275,228,
,MARINETTE - TOWN OF STEPHENSON - WARD 2,,61,,,71,59,
,MARINETTE - TOWN OF STEPHENSON - WARD 3,1,83,,1,101,78,
,MARINETTE - TOWN OF STEPHENSON - WARD 4,,136,,1,170,141,
,MARINETTE - TOWN OF STEPHENSON - WARD 5,,47,,1,59,50,
,MARINETTE - TOWN OF WAGNER - WARD 1,29,90,2,1,113,100,
,MARINETTE - TOWN OF WAUSAUKEE - WARD 1,,153,2,,178,150,
,MARINETTE - TOWN OF WAUSAUKEE - WARD 2,,52,,1,58,43,
,MARINETTE - VILLAGE OF COLEMAN - WARD 1,,78,,1,97,92,
,MARINETTE - VILLAGE OF CRIVITZ - WARD 1,,96,1,3,114,102,
,MARINETTE - VILLAGE OF POUND - WARD 1,,24,,,37,29,
,MARINETTE - VILLAGE OF WAUSAUKEE - WARD 1,10,51,,1,69,59,
,MARQUETTE - CITY OF MONTELLO - WARD 1,20,35,,,51,44,
,MARQUETTE - CITY OF MONTELLO - WARD 2,11,35,2,,42,37,
,MARQUETTE - CITY OF MONTELLO - WARD 3,9,24,,,28,22,
,MARQUETTE - CITY OF MONTELLO - WARD 4,13,45,1,4,61,50,
,MARQUETTE - TOWN OF BUFFALO - WARD 1,2,83,1,2,101,83,
,MARQUETTE - TOWN OF BUFFALO - WARD 2,1,46,,1,61,46,
,MARQUETTE - TOWN OF CRYSTAL LAKE - WARD 1,1,60,,,101,78,
,MARQUETTE - TOWN OF DOUGLAS - WARD 1,1,105,3,2,139,120,
,MARQUETTE - TOWN OF HARRIS - WARD 1,3,130,3,1,162,150,
,MARQUETTE - TOWN OF MECAN - WARD 1,2,95,3,3,140,123,
,MARQUETTE - TOWN OF MONTELLO - WARD 1,,55,,,74,64,
,MARQUETTE - TOWN OF MONTELLO - WARD 2,,7,,,11,10,
,MARQUETTE - TOWN OF MONTELLO - WARD 3,3,34,2,,60,58,
,MARQUETTE - TOWN OF MONTELLO - WARD 4,,24,,,31,29,
,MARQUETTE - TOWN OF MOUNDVILLE - WARD 1,,44,,,69,62,
,MARQUETTE - TOWN OF MOUNDVILLE - WARD 2,,8,,,16,15,
,MARQUETTE - TOWN OF NESHKORO - WARD 1,1,66,1,,98,85,
,MARQUETTE - TOWN OF NESHKORO - WARD 2,,16,,,28,24,
,MARQUETTE - TOWN OF NEWTON - WARD 1,,1,,,4,3,
,MARQUETTE - TOWN OF NEWTON - WARD 2,,33,,,67,64,
,MARQUETTE - TOWN OF OXFORD - WARD 1,,36,4,1,52,40,
,MARQUETTE - TOWN OF OXFORD - WARD 2,,62,,,97,84,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 1,,27,,,37,29,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 2,1,134,3,,178,150,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 3,,29,,,33,28,
,MARQUETTE - TOWN OF SHIELDS - WARD 1,,67,3,2,111,93,
,MARQUETTE - TOWN OF SPRINGFIELD - WARD 1,,84,4,,151,134,
,MARQUETTE - TOWN OF WESTFIELD - WARD 1,,79,2,2,128,106,
,MARQUETTE - TOWN OF WESTFIELD - WARD 2,,13,,,22,20,
,MARQUETTE - VILLAGE OF ENDEAVOR - WARD 1,,25,,,38,31,
,MARQUETTE - VILLAGE OF NESHKORO - WARD 1,,37,,,58,51,
,MARQUETTE - VILLAGE OF OXFORD - WARD 1,,35,,,64,45,
,MARQUETTE - VILLAGE OF WESTFIELD - WARD 1,,40,,,80,74,
,MARQUETTE - VILLAGE OF WESTFIELD - WARD 2,,14,,2,23,17,
,MENOMINEE - TOWN OF MENOMINEE - WARD 1,,11,,1,17,3,
,MENOMINEE - TOWN OF MENOMINEE - WARD 2,,6,,,19,4,
,MENOMINEE - TOWN OF MENOMINEE - WARD 3,,11,,,24,6,
,MENOMINEE - TOWN OF MENOMINEE - WARD 4,,32,1,,44,25,
,MENOMINEE - TOWN OF MENOMINEE - WARD 5,2,108,3,1,118,66,
,MILWAUKEE - CITY OF CUDAHY - WARD 1,,183,3,,200,178,
,MILWAUKEE - CITY OF CUDAHY - WARD 10,1,198,,1,210,188,
,MILWAUKEE - CITY OF CUDAHY - WARD 11,,100,3,2,110,99,
,MILWAUKEE - CITY OF CUDAHY - WARD 12,1,130,,,144,131,
,MILWAUKEE - CITY OF CUDAHY - WARD 13,,101,6,1,105,92,
,MILWAUKEE - CITY OF CUDAHY - WARD 14,1,275,5,2,276,249,
,MILWAUKEE - CITY OF CUDAHY - WARD 15,,231,2,,252,239,
,MILWAUKEE - CITY OF CUDAHY - WARD 2,1,62,,2,72,63,
,MILWAUKEE - CITY OF CUDAHY - WARD 3,2,132,1,2,144,133,
,MILWAUKEE - CITY OF CUDAHY - WARD 4,,81,1,1,84,73,
,MILWAUKEE - CITY OF CUDAHY - WARD 5,,107,1,1,122,112,
,MILWAUKEE - CITY OF CUDAHY - WARD 6,,102,1,2,115,101,
,MILWAUKEE - CITY OF CUDAHY - WARD 7,1,112,2,,118,104,
,MILWAUKEE - CITY OF CUDAHY - WARD 8,,67,,,75,71,
,MILWAUKEE - CITY OF CUDAHY - WARD 9,1,76,,,85,73,
,MILWAUKEE - CITY OF FRANKLIN - WARD 10,,93,,,97,91,
,MILWAUKEE - CITY OF FRANKLIN - WARD 11,,281,3,1,313,288,
,MILWAUKEE - CITY OF FRANKLIN - WARD 12,,197,1,1,211,193,
,MILWAUKEE - CITY OF FRANKLIN - WARD 13,,266,2,1,277,254,
,MILWAUKEE - CITY OF FRANKLIN - WARD 14,,216,1,6,222,220,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15A,,86,1,,94,87,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15B,,132,2,2,130,126,
,MILWAUKEE - CITY OF FRANKLIN - WARD 16,1,218,5,2,230,222,
,MILWAUKEE - CITY OF FRANKLIN - WARD 17,,194,1,1,198,195,
,MILWAUKEE - CITY OF FRANKLIN - WARD 18,,92,,,94,93,
,MILWAUKEE - CITY OF FRANKLIN - WARD 19,,354,2,1,362,352,
,MILWAUKEE - CITY OF FRANKLIN - WARD 2,2,394,3,7,404,384,
,MILWAUKEE - CITY OF FRANKLIN - WARD 20,,166,4,1,166,154,
,MILWAUKEE - CITY OF FRANKLIN - WARD 21,,33,1,1,34,29,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22A,,211,6,2,217,209,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22B,,216,,2,222,216,
,MILWAUKEE - CITY OF FRANKLIN - WARD 23,2,357,8,7,374,343,
,MILWAUKEE - CITY OF FRANKLIN - WARD 3,,547,15,3,543,506,
,MILWAUKEE - CITY OF FRANKLIN - WARD 4,,188,3,2,188,178,
,MILWAUKEE - CITY OF FRANKLIN - WARD 5,,210,1,1,216,212,
,MILWAUKEE - CITY OF FRANKLIN - WARD 6,,328,6,4,335,313,
,MILWAUKEE - CITY OF FRANKLIN - WARD 7,,478,5,2,488,466,
,MILWAUKEE - CITY OF FRANKLIN - WARD 8,,187,5,2,192,170,
,MILWAUKEE - CITY OF FRANKLIN - WARD 9,1,192,3,1,199,177,
,MILWAUKEE - CITY OF GLENDALE - WARD 1,3,118,1,1,124,117,
,MILWAUKEE - CITY OF GLENDALE - WARD 10,3,252,3,1,264,254,
,MILWAUKEE - CITY OF GLENDALE - WARD 11,1,127,1,2,135,133,
,MILWAUKEE - CITY OF GLENDALE - WARD 11S,,34,,,42,39,
,MILWAUKEE - CITY OF GLENDALE - WARD 12,1,103,2,5,104,102,
,MILWAUKEE - CITY OF GLENDALE - WARD 2,3,234,,2,247,239,
,MILWAUKEE - CITY OF GLENDALE - WARD 3,,242,,2,249,241,
,MILWAUKEE - CITY OF GLENDALE - WARD 4,,289,4,6,297,291,
,MILWAUKEE - CITY OF GLENDALE - WARD 5,3,269,4,4,278,263,
,MILWAUKEE - CITY OF GLENDALE - WARD 6,2,139,2,2,151,147,
,MILWAUKEE - CITY OF GLENDALE - WARD 7,2,195,5,8,210,197,
,MILWAUKEE - CITY OF GLENDALE - WARD 8,2,209,10,,214,202,
,MILWAUKEE - CITY OF GLENDALE - WARD 8S,1,61,4,3,56,51,
,MILWAUKEE - CITY OF GLENDALE - WARD 9,,154,2,5,167,160,
,MILWAUKEE - CITY OF GREENFIELD - WARD 1,,185,1,1,204,189,
,MILWAUKEE - CITY OF GREENFIELD - WARD 10,1,277,7,4,282,276,
,MILWAUKEE - CITY OF GREENFIELD - WARD 11,2,376,6,5,394,372,
,MILWAUKEE - CITY OF GREENFIELD - WARD 12,2,333,9,5,362,326,
,MILWAUKEE - CITY OF GREENFIELD - WARD 13,1,158,,1,167,150,
,MILWAUKEE - CITY OF GREENFIELD - WARD 14,,144,1,1,163,153,
,MILWAUKEE - CITY OF GREENFIELD - WARD 15,,144,6,,148,137,
,MILWAUKEE - CITY OF GREENFIELD - WARD 16,,69,,1,72,65,
,MILWAUKEE - CITY OF GREENFIELD - WARD 17,1,156,2,1,167,149,
,MILWAUKEE - CITY OF GREENFIELD - WARD 18,,187,1,4,206,194,
,MILWAUKEE - CITY OF GREENFIELD - WARD 19,2,479,10,1,497,459,
,MILWAUKEE - CITY OF GREENFIELD - WARD 2,,198,1,1,204,187,
,MILWAUKEE - CITY OF GREENFIELD - WARD 20,1,341,5,1,373,341,
,MILWAUKEE - CITY OF GREENFIELD - WARD 21,,155,,1,174,160,
,MILWAUKEE - CITY OF GREENFIELD - WARD 3,2,131,,1,140,122,
,MILWAUKEE - CITY OF GREENFIELD - WARD 4,1,144,4,1,151,137,
,MILWAUKEE - CITY OF GREENFIELD - WARD 5,1,268,1,1,284,270,
,MILWAUKEE - CITY OF GREENFIELD - WARD 6,,208,1,3,227,209,
,MILWAUKEE - CITY OF GREENFIELD - WARD 7,2,361,2,5,374,371,
,MILWAUKEE - CITY OF GREENFIELD - WARD 8,2,295,4,3,307,280,
,MILWAUKEE - CITY OF GREENFIELD - WARD 9,4,313,2,2,316,311,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 1,4,136,3,1,150,120,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 10,2,228,1,,238,217,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 100,,100,1,,111,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 101,,161,,1,167,143,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 102,1,201,2,,205,191,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 103,,172,2,,179,149,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 104,1,151,1,1,157,135,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 105,,46,,,48,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 106,,41,,1,45,42,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 107,,81,,,81,73,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 108,1,82,,,91,83,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 109,,68,1,,73,68,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 11,1,148,3,,161,143,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 110,,32,,,38,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 111,2,40,,,43,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 112,1,51,,,58,47,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 113,2,64,1,,68,59,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 114,1,72,,,70,65,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 115,49,110,1,,109,100,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 116,15,39,,,43,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 117,18,40,,,51,41,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 118,39,54,,,67,58,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 119,42,69,1,,77,68,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 12,1,71,,,87,78,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 120,17,44,,1,49,41,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 121,2,66,1,1,70,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 122,1,49,,,53,46,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 123,1,67,,2,70,63,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 124,2,64,2,1,67,62,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 125,,156,2,3,164,141,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 126,2,143,3,3,152,140,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 127,,185,1,1,189,164,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 128,,137,3,5,140,125,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 129,,144,1,4,142,137,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 13,,93,,,93,83,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 130,,27,1,,27,25,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 131,,286,10,7,287,261,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 132,3,512,20,12,521,471,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 133,2,83,2,2,86,80,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 134,,76,1,4,84,70,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 135,1,94,2,4,101,86,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 136,,60,2,,64,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 137,,77,1,1,82,66,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 138,,151,2,5,164,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 139,,99,,1,106,81,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 14,,155,1,,170,145,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 140,,29,1,,33,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 141,2,67,,,63,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 142,1,69,,,70,67,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 143,,39,,,41,34,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 144,1,47,,2,51,44,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 145,,25,,,27,25,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 146,,16,1,1,21,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 147,1,63,,1,69,56,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 148,,58,1,,65,58,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 149,1,59,2,1,62,54,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 15,1,147,1,,149,138,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 150,,28,,,39,31,
