,,Voter Status,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 230,68,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 231,31,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 232,19,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 233,16,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 234,32,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 235,150,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 236,56,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 237,60,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 238,42,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 239,40,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 24,31,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 240,61,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 241,102,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 242,117,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 243,131,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 244,132,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 245,95,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 246,216,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 247,105,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 248,167,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 249,47,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 25,109,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 250,45,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 251,27,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 252,57,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 253,25,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 254,26,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 255,45,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 256,30,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 257,87,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 258,102,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 259,59,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 26,92,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 260,79,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 261,89,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 262,189,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 263,118,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 264,208,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 265,107,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 266,138,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 267,104,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 268,215,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 269,120,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 27,104,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 270,121,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 271,197,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 272,199,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 273,96,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 274,95,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 275,203,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 276,208,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,196,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,129,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,141,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,20,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,268,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 281,112,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,27,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,122,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,116,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,27,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,69,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,91,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,179,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,100,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,52,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,87,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,78,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,94,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,159,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,115,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,118,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,169,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,155,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,113,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,137,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,93,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,110,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,216,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,190,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,108,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,226,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,153,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,162,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,104,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,120,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,66,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,190,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,92,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,37,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,94,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,177,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,271,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,157,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,208,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,128,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,172,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,224,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 320,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,24,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 322,21,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 323,33,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 324,10,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,42,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,401,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,127,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,145,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,125,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,89,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,81,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,124,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,179,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,105,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,114,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,159,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,54,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,168,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,132,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,96,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,146,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,88,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,102,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,111,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,59,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,76,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,120,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,51,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,72,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,168,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,103,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,123,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,100,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,212,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,341,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,130,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,100,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,77,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,75,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,198,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,178,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,109,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,98,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,148,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,116,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,105,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,189,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,104,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,142,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,192,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,134,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,132,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,120,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,99,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,152,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,211,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,228,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,181,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,100,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,128,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,179,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,137,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,174,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,152,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,95,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,119,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,177,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,98,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,171,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,238,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,247,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,138,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 94,58,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,91,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,185,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,168,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,103,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,199,3,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,141,12,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,166,13,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,229,13,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,248,11,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,158,5,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,251,2,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,247,3,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,83,5,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,45,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,103,2,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,157,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,199,7,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,159,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,230,6,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,91,3,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,127,9,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,189,5,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,298,1,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,146,5,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,129,2,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,147,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,111,2,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,122,8,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,89,1,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,108,1,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,121,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,83,5,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,117,3,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,74,10,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,87,7,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,89,4,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,85,6,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,77,5,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,101,2,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,134,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,55,2,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,56,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,79,4,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,81,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,65,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,78,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,64,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,66,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,63,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,52,2,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,86,5,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,85,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,246,10,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,147,19,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,202,9,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,301,14,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,122,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,236,13,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,245,15,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,293,6,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,302,8,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,203,8,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,161,7,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,241,12,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,201,11,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,170,6,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,215,5,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,184,7,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,124,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,237,10,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,306,14,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,89,3,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,138,8,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,261,10,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,55,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,216,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,137,16,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,178,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,217,13,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,214,11,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,274,23,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,127,11,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,124,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,143,7,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,211,16,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,261,12,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,190,15,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,138,11,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,148,6,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,196,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,160,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,215,9,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,110,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,198,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,104,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,214,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,127,10,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,141,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,153,13,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,129,8,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,219,17,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,74,7,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,1,2,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,77,1,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,58,9,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3S,3,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,135,2,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,135,5,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,115,16,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,255,13,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,154,10,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,242,10,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,158,10,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,190,8,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,85,1,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,116,5,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,119,8,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,70,3,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,107,6,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,73,2,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,94,2,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,67,4,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,89,5,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,150,3,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,103,4,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,186,5,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,150,9,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,155,8,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,158,4,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,138,5,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,154,3,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,135,6,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,148,3,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,99,3,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,101,7,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,75,2,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,93,2,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,105,4,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,65,7,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,84,2,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,52,4,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,51,14,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,24,3,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,96,1,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,96,4,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,36,2,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,96,5,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,97,8,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,103,7,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,81,7,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,138,9,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,191,13,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,156,11,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,119,8,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,106,6,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,87,7,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,116,9,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,45,8,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 2,30,3,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,51,1,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,38,5,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,28,3,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,19,5,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,166,11,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 10,227,5,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 11,120,3,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,167,7,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,145,8,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,95,8,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,145,10,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,167,8,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,159,10,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,131,8,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 8,144,5,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 9,135,13,
,MONROE - CITY OF SPARTA - WARD 1,36,2,
,MONROE - CITY OF SPARTA - WARD 10,20,1,
,MONROE - CITY OF SPARTA - WARD 11,45,7,
,MONROE - CITY OF SPARTA - WARD 12,26,,
,MONROE - CITY OF SPARTA - WARD 13,29,2,
,MONROE - CITY OF SPARTA - WARD 14,40,1,
,MONROE - CITY OF SPARTA - WARD 15,46,1,
,MONROE - CITY OF SPARTA - WARD 16,22,2,
,MONROE - CITY OF SPARTA - WARD 2,35,2,
,MONROE - CITY OF SPARTA - WARD 20,2,,
,MONROE - CITY OF SPARTA - WARD 3,18,1,
,MONROE - CITY OF SPARTA - WARD 4,38,3,
,MONROE - CITY OF SPARTA - WARD 5,42,2,
,MONROE - CITY OF SPARTA - WARD 6,29,1,
,MONROE - CITY OF SPARTA - WARD 7,28,3,
,MONROE - CITY OF SPARTA - WARD 8,39,2,
,MONROE - CITY OF SPARTA - WARD 9,21,5,
,MONROE - CITY OF TOMAH - WARD 1,20,5,
,MONROE - CITY OF TOMAH - WARD 10,42,4,
,MONROE - CITY OF TOMAH - WARD 11,19,,
,MONROE - CITY OF TOMAH - WARD 12,44,3,
,MONROE - CITY OF TOMAH - WARD 13,37,3,
,MONROE - CITY OF TOMAH - WARD 14,41,1,
,MONROE - CITY OF TOMAH - WARD 15,36,2,
,MONROE - CITY OF TOMAH - WARD 16,21,,
,MONROE - CITY OF TOMAH - WARD 2,34,2,
,MONROE - CITY OF TOMAH - WARD 3,22,1,
,MONROE - CITY OF TOMAH - WARD 4,12,,
,MONROE - CITY OF TOMAH - WARD 5A,30,,
,MONROE - CITY OF TOMAH - WARD 6,23,,
,MONROE - CITY OF TOMAH - WARD 7,29,2,
,MONROE - CITY OF TOMAH - WARD 8,24,1,
,MONROE - CITY OF TOMAH - WARD 9,68,4,
,MONROE - TOWN OF ADRIAN - WARD 1,99,4,
,MONROE - TOWN OF ANGELO - WARD 1,61,2,
,MONROE - TOWN OF ANGELO - WARD 2,8,2,
,MONROE - TOWN OF ANGELO - WARD 3,24,,
,MONROE - TOWN OF BYRON - WARD 1,95,3,
,MONROE - TOWN OF CLIFTON - WARD 1,43,,
,MONROE - TOWN OF GLENDALE - WARD 1,50,1,
,MONROE - TOWN OF GRANT - WARD 1,53,1,
,MONROE - TOWN OF GREENFIELD - WARD 1,54,,
,MONROE - TOWN OF GREENFIELD - WARD 2,39,,
,MONROE - TOWN OF JEFFERSON - WARD 1,50,2,
,MONROE - TOWN OF LA GRANGE - WARD 1A,94,4,
,MONROE - TOWN OF LA GRANGE - WARD 1B,9,1,
,MONROE - TOWN OF LA GRANGE - WARD 2A,81,3,
,MONROE - TOWN OF LA GRANGE - WARD 2B,5,,
,MONROE - TOWN OF LA GRANGE - WARD 3A,39,2,
,MONROE - TOWN OF LA GRANGE - WARD 3B,1,,
,MONROE - TOWN OF LAFAYETTE - WARD 1,38,1,
,MONROE - TOWN OF LEON - WARD 1,68,,
,MONROE - TOWN OF LEON - WARD 2,31,,
,MONROE - TOWN OF LINCOLN - WARD 1,85,1,
