,,Voting Method,,,,,,
,MARQUETTE - TOWN OF NESHKORO - WARD 1,1,84,1,1,137,105,
,MARQUETTE - TOWN OF NESHKORO - WARD 2,,24,,,39,30,
,MARQUETTE - TOWN OF NEWTON - WARD 1,,1,,,6,5,
,MARQUETTE - TOWN OF NEWTON - WARD 2,,52,,,109,87,
,MARQUETTE - TOWN OF OXFORD - WARD 1,,62,4,1,89,57,
,MARQUETTE - TOWN OF OXFORD - WARD 2,,95,2,3,167,123,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 1,,42,,1,76,48,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 2,2,201,3,1,299,214,
,MARQUETTE - TOWN OF PACKWAUKEE - WARD 3,,34,1,1,48,34,
,MARQUETTE - TOWN OF SHIELDS - WARD 1,,100,4,4,184,127,
,MARQUETTE - TOWN OF SPRINGFIELD - WARD 1,,122,5,,249,190,
,MARQUETTE - TOWN OF WESTFIELD - WARD 1,,128,2,4,220,156,
,MARQUETTE - TOWN OF WESTFIELD - WARD 2,,28,,1,53,39,
,MARQUETTE - VILLAGE OF ENDEAVOR - WARD 1,,50,,2,100,61,
,MARQUETTE - VILLAGE OF NESHKORO - WARD 1,,50,,,105,76,
,MARQUETTE - VILLAGE OF OXFORD - WARD 1,,59,,,120,71,
,MARQUETTE - VILLAGE OF WESTFIELD - WARD 1,,83,,1,170,125,
,MARQUETTE - VILLAGE OF WESTFIELD - WARD 2,,34,,2,58,35,
,MENOMINEE - TOWN OF MENOMINEE - WARD 1,,7,,1,14,4,
,MENOMINEE - TOWN OF MENOMINEE - WARD 2,,3,,,14,4,
,MENOMINEE - TOWN OF MENOMINEE - WARD 3,,8,,,13,5,
,MENOMINEE - TOWN OF MENOMINEE - WARD 4,,33,,,37,21,
,MENOMINEE - TOWN OF MENOMINEE - WARD 5,1,72,2,1,77,44,
,MILWAUKEE - CITY OF CUDAHY - WARD 1,1,406,7,7,468,339,
,MILWAUKEE - CITY OF CUDAHY - WARD 10,1,359,1,3,389,282,
,MILWAUKEE - CITY OF CUDAHY - WARD 11,,157,2,2,178,138,
,MILWAUKEE - CITY OF CUDAHY - WARD 12,1,245,2,,285,210,
,MILWAUKEE - CITY OF CUDAHY - WARD 13,4,186,6,1,197,149,
,MILWAUKEE - CITY OF CUDAHY - WARD 14,2,437,11,9,463,336,
,MILWAUKEE - CITY OF CUDAHY - WARD 15,1,373,2,1,426,334,
,MILWAUKEE - CITY OF CUDAHY - WARD 2,4,177,,2,213,137,
,MILWAUKEE - CITY OF CUDAHY - WARD 3,5,277,2,5,315,233,
,MILWAUKEE - CITY OF CUDAHY - WARD 4,1,190,3,3,215,139,
,MILWAUKEE - CITY OF CUDAHY - WARD 5,1,228,5,2,299,199,
,MILWAUKEE - CITY OF CUDAHY - WARD 6,,211,1,3,250,172,
,MILWAUKEE - CITY OF CUDAHY - WARD 7,5,214,3,,238,164,
,MILWAUKEE - CITY OF CUDAHY - WARD 8,,136,,,178,136,
,MILWAUKEE - CITY OF CUDAHY - WARD 9,1,174,1,,210,146,
,MILWAUKEE - CITY OF FRANKLIN - WARD 10,,183,,,190,150,
,MILWAUKEE - CITY OF FRANKLIN - WARD 11,1,516,5,6,588,467,
,MILWAUKEE - CITY OF FRANKLIN - WARD 12,,375,1,4,396,318,
,MILWAUKEE - CITY OF FRANKLIN - WARD 13,1,546,5,8,575,453,
,MILWAUKEE - CITY OF FRANKLIN - WARD 14,,530,4,12,550,445,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15A,,222,5,1,243,180,
,MILWAUKEE - CITY OF FRANKLIN - WARD 15B,,204,4,2,212,170,
,MILWAUKEE - CITY OF FRANKLIN - WARD 16,1,567,8,6,609,502,
,MILWAUKEE - CITY OF FRANKLIN - WARD 17,1,370,1,1,392,312,
,MILWAUKEE - CITY OF FRANKLIN - WARD 18,,197,,2,205,174,
,MILWAUKEE - CITY OF FRANKLIN - WARD 19,3,635,3,3,663,546,
,MILWAUKEE - CITY OF FRANKLIN - WARD 2,3,718,5,14,759,614,
,MILWAUKEE - CITY OF FRANKLIN - WARD 20,,298,7,3,309,237,
,MILWAUKEE - CITY OF FRANKLIN - WARD 21,,104,6,3,126,73,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22A,4,367,6,5,388,337,
,MILWAUKEE - CITY OF FRANKLIN - WARD 22B,2,364,3,2,394,337,
,MILWAUKEE - CITY OF FRANKLIN - WARD 23,6,647,13,13,692,560,
,MILWAUKEE - CITY OF FRANKLIN - WARD 3,,806,19,5,810,690,
,MILWAUKEE - CITY OF FRANKLIN - WARD 4,2,363,4,8,383,294,
,MILWAUKEE - CITY OF FRANKLIN - WARD 5,,339,1,2,352,300,
,MILWAUKEE - CITY OF FRANKLIN - WARD 6,,530,7,7,550,464,
,MILWAUKEE - CITY OF FRANKLIN - WARD 7,1,793,8,4,825,692,
,MILWAUKEE - CITY OF FRANKLIN - WARD 8,1,339,9,6,357,262,
,MILWAUKEE - CITY OF FRANKLIN - WARD 9,1,394,8,7,412,316,
,MILWAUKEE - CITY OF GLENDALE - WARD 1,4,285,,8,313,206,
,MILWAUKEE - CITY OF GLENDALE - WARD 10,4,355,3,3,376,316,
,MILWAUKEE - CITY OF GLENDALE - WARD 11,,200,2,4,211,188,
,MILWAUKEE - CITY OF GLENDALE - WARD 11S,1,56,2,1,69,49,
,MILWAUKEE - CITY OF GLENDALE - WARD 12,4,221,7,11,228,186,
,MILWAUKEE - CITY OF GLENDALE - WARD 2,5,403,1,2,429,338,
,MILWAUKEE - CITY OF GLENDALE - WARD 3,3,458,4,8,467,398,
,MILWAUKEE - CITY OF GLENDALE - WARD 4,6,380,10,10,399,345,
,MILWAUKEE - CITY OF GLENDALE - WARD 5,9,431,7,7,441,362,
,MILWAUKEE - CITY OF GLENDALE - WARD 6,3,141,,1,155,128,
,MILWAUKEE - CITY OF GLENDALE - WARD 7,4,386,6,14,413,330,
,MILWAUKEE - CITY OF GLENDALE - WARD 8,4,257,8,1,269,234,
,MILWAUKEE - CITY OF GLENDALE - WARD 8S,1,66,3,3,59,51,
,MILWAUKEE - CITY OF GLENDALE - WARD 9,,328,4,10,373,288,
,MILWAUKEE - CITY OF GREENFIELD - WARD 1,,362,,3,417,295,
,MILWAUKEE - CITY OF GREENFIELD - WARD 10,1,483,13,10,516,391,
,MILWAUKEE - CITY OF GREENFIELD - WARD 11,2,668,9,7,715,569,
,MILWAUKEE - CITY OF GREENFIELD - WARD 12,2,577,11,10,636,490,
,MILWAUKEE - CITY OF GREENFIELD - WARD 13,1,254,1,4,278,217,
,MILWAUKEE - CITY OF GREENFIELD - WARD 14,1,255,1,2,285,223,
,MILWAUKEE - CITY OF GREENFIELD - WARD 15,,274,7,3,300,234,
,MILWAUKEE - CITY OF GREENFIELD - WARD 16,,135,,1,145,115,
,MILWAUKEE - CITY OF GREENFIELD - WARD 17,1,239,2,3,265,190,
,MILWAUKEE - CITY OF GREENFIELD - WARD 18,,285,1,6,332,268,
,MILWAUKEE - CITY OF GREENFIELD - WARD 19,2,627,11,3,657,557,
,MILWAUKEE - CITY OF GREENFIELD - WARD 2,,363,2,5,383,293,
,MILWAUKEE - CITY OF GREENFIELD - WARD 20,2,528,6,3,588,478,
,MILWAUKEE - CITY OF GREENFIELD - WARD 21,,275,,5,311,242,
,MILWAUKEE - CITY OF GREENFIELD - WARD 3,2,247,6,4,275,202,
,MILWAUKEE - CITY OF GREENFIELD - WARD 4,1,231,7,7,265,194,
,MILWAUKEE - CITY OF GREENFIELD - WARD 5,2,379,4,2,422,352,
,MILWAUKEE - CITY OF GREENFIELD - WARD 6,,403,4,5,453,338,
,MILWAUKEE - CITY OF GREENFIELD - WARD 7,2,574,3,9,615,504,
,MILWAUKEE - CITY OF GREENFIELD - WARD 8,3,439,9,5,464,369,
,MILWAUKEE - CITY OF GREENFIELD - WARD 9,4,492,2,4,517,426,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 1,4,193,4,3,203,131,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 10,,217,,,230,189,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 100,,14,1,,14,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 101,,14,,,13,11,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 102,,38,,,40,32,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 103,,59,1,,65,45,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 104,,17,,1,19,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 105,,2,,,3,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 106,,2,,,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 107,,2,,,4,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 108,,1,,,3,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 109,,1,,,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 11,,74,,,82,67,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 110,,,,,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 112,,2,,,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 113,,3,,,3,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 114,1,3,,,3,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 115,1,6,,,9,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 116,1,5,,,5,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 117,1,3,,,4,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 118,,6,,,8,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 119,16,35,3,2,36,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 12,,36,,,45,36,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 120,2,12,1,1,13,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 121,,9,1,,9,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 122,,24,,,28,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 123,,207,5,9,239,113,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 124,4,182,4,5,180,96,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 125,,559,13,35,604,312,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 126,4,405,4,16,433,273,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 127,,509,12,22,542,297,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 128,1,510,14,26,577,252,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 129,,471,14,25,491,294,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 13,,67,,,67,50,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 130,,109,1,2,125,42,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 131,1,602,16,23,620,439,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 132,7,955,29,35,971,692,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 133,3,371,9,31,422,159,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 134,3,371,10,39,421,183,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 135,1,480,20,35,557,198,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 136,2,321,7,19,401,141,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 137,1,302,2,10,339,147,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 138,4,926,32,62,1072,456,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 139,1,380,10,14,428,185,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 14,,73,,,82,56,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 140,,30,,,32,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 141,1,44,,1,44,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 142,,21,,,22,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 143,,5,,,4,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 144,,4,,,5,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 146,,2,1,1,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 147,,2,,,2,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 148,,3,,1,3,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 149,,3,1,1,4,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 15,4,202,,1,210,163,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 150,,7,1,,9,3,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 151,,2,,,2,2,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 152,,4,,,5,4,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 153,2,31,1,2,33,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 154,,18,,,18,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 155,,5,,,6,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 156,,27,1,,28,20,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 157,,78,2,4,92,45,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 158,,43,1,,52,30,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 159,,43,1,,46,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 16,32,104,3,2,118,83,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 160,,17,,,18,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 161,,4,,,5,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 162,,15,,,25,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 163,,51,,2,54,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 164,,120,5,1,130,88,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 165,2,156,4,5,170,105,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 166,1,99,1,7,109,63,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 167,1,366,8,5,385,246,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 168,2,669,12,20,676,475,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 169,,10,,,15,10,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 17,,60,,,62,52,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 170,5,10,,,9,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 172,5,13,,1,16,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 173,2,8,,1,7,6,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 174,18,29,,,30,25,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 175,11,73,1,3,85,49,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 176,6,26,1,1,30,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 177,4,795,19,48,829,397,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 178,2,608,21,30,635,262,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 179,1,624,15,42,679,284,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 18,1,128,,2,133,103,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 180,1,516,18,31,541,283,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 181,4,857,32,38,861,606,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 182,3,611,9,30,681,280,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 183,2,894,44,79,968,400,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 184,4,577,17,38,611,319,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 185,9,846,33,56,878,434,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 186,3,1059,55,69,1054,623,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 187,,204,10,20,211,74,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 188,3,140,3,12,164,70,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 189,,95,2,6,101,40,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 19,,56,,,60,41,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 190,,172,10,23,210,64,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 191,,47,3,6,58,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 192,1,59,3,17,88,21,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 193,,47,1,1,56,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 194,,64,2,7,76,33,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 195,4,21,,2,26,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 196,21,56,1,4,73,43,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 197,,27,,,27,17,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 198,,72,1,3,92,53,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 199,,53,2,1,54,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 2,,16,1,,20,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 20,,70,,,70,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 200,,42,1,1,47,31,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 201,,28,1,1,29,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 202,,171,1,5,181,127,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 203,2,447,6,29,480,327,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 204,2,368,13,18,408,269,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 205,2,305,5,12,328,227,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 206,,319,2,3,335,257,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 207,,266,3,6,282,199,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 208,,326,5,8,360,222,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 209,,287,4,8,311,213,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 21,,36,2,1,36,28,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 210,,222,2,9,232,152,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 211,64,235,5,6,256,171,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 212,77,247,4,6,277,205,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 213,84,259,2,5,288,201,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 214,,99,1,,110,86,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 215,,32,,,39,27,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 216,,29,2,,37,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 217,,66,1,1,77,54,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 218,,93,1,,108,75,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 219,,48,,,52,35,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 22,,58,1,1,62,47,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 220,,72,,4,84,60,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 221,,204,4,2,208,168,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 222,,34,1,2,42,26,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 223,1,62,1,1,72,57,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 224,,43,,,41,31,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 225,,32,,,40,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 226,,19,1,,25,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 227,1,59,1,,66,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 228,,27,,,27,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 229,,25,,,27,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 23,7,17,1,,17,13,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 230,,34,,,37,30,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 231,4,10,,,14,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 232,4,4,,,8,5,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 233,4,15,,,16,9,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 234,8,68,3,1,80,33,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 235,3,545,17,25,600,277,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 236,,28,1,,36,23,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 237,1,35,,,45,18,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 238,,26,1,,28,22,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 239,1,54,1,1,59,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 24,,1,,,4,1,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 240,,82,,3,102,48,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 241,80,547,29,20,599,298,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 242,107,398,4,26,444,254,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 243,252,601,13,18,656,472,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 244,5,495,13,22,522,327,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 245,5,422,7,23,455,286,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 246,5,693,20,33,778,480,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 247,2,336,11,15,367,199,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 248,7,628,14,29,688,310,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 249,,63,,2,76,47,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 25,10,18,,,20,14,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 250,2,48,,3,56,38,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 251,,15,,1,21,16,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 252,1,58,,,62,42,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 253,,16,,,17,12,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 254,,11,,1,13,7,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 255,,18,,,22,15,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 256,,6,,,12,8,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 257,,43,,,55,37,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 258,,102,,,111,87,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 259,1,85,1,,95,73,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 26,1,37,,,36,33,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 260,1,94,1,,111,78,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 261,1,181,3,1,192,146,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 262,1,386,8,8,424,293,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 263,1,166,1,3,187,123,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 264,167,370,2,4,432,339,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 265,83,202,2,2,231,172,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 266,95,233,1,1,266,201,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 267,84,215,4,1,237,175,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 268,1,451,3,3,490,360,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 269,,262,2,2,302,219,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 27,,27,,,34,22,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 270,1,273,2,,315,235,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 271,4,535,6,11,591,453,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 272,,371,7,3,433,320,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 273,3,215,1,1,232,183,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 274,3,188,,1,213,153,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 275,,379,5,5,437,310,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 276,1,503,3,2,560,418,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,2,405,5,4,449,338,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,,183,,,211,177,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,1,278,5,3,325,266,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,,,,,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,4,541,4,10,583,441,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 281,,180,,6,208,157,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,,32,2,1,42,29,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,,135,,,155,126,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,,100,2,2,106,81,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,,28,,,33,24,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,,93,1,2,95,77,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,,142,4,3,173,126,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,1,249,,1,263,194,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,4,125,,2,148,118,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,,23,,,20,19,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,,77,1,1,83,61,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,1,96,,,111,82,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,1,168,1,2,175,122,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,,278,5,6,320,214,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,2,288,1,7,316,220,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,2,353,6,12,381,233,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,5,485,3,8,520,356,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,1,496,9,9,518,342,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,5,367,5,11,403,264,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,4,479,12,16,517,312,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,3,254,10,5,233,207,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,,50,,,58,39,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,3,744,16,25,790,513,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,5,503,2,6,540,362,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,6,311,1,1,336,237,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,4,550,11,6,595,444,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,1,324,3,4,346,257,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,1,306,2,3,342,228,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,1,223,1,,235,182,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,,212,1,,234,181,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,1,114,1,2,130,103,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,4,338,2,,369,300,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,,25,1,,36,22,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,,52,,1,58,47,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,,178,2,,196,157,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,1,359,2,3,365,303,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,5,560,5,4,637,488,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,,237,2,3,266,207,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,172,408,5,1,424,367,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,90,209,,2,247,200,
